排名,股票,价,涨,PEG,PE.扣非,预测增速,北上持股,PB,股息,ROE,市值.亿,今年来,行业
'361,SZ000063.中兴通讯,'34.55,'+0.38%,'2.08,'20.23,14.43%,2.19%,'2.28,1.79%,11.37%,'1386,'-12.81%,通信设备
'362,SZ000786.北新建材,'26.40,'+1.23%,'2.08,'12.02,5.90%,10.49%,'1.66,3.32%,14.46%,'441,'-10.17%,装修建材
'363,SZ002282.博深股份,'7.79,0.00%,'2.08,'21.36,10.71%,'-,'1.13,2.57%,5.41%,'41,'+8.16%,通用设备
'364,SZ002722.物产金轮,'17.17,'+0.53%,'2.08,'22.76,12.04%,'-,'1.33,1.35%,5.95%,'35,'+22.82%,纺织服装
'365,SH600989.宝丰能源,'15.74,'+0.77%,'2.09,'15.70,7.01%,2.76%,'2.54,1.78%,17.21%,'1154,'-4.05%,化学原料
'366,SZ000429.粤高速Ａ,'12.55,'+0.40%,'2.09,'14.53,7.76%,0.94%,'2.36,4.18%,16.81%,'218,'-11.31%,铁路公路
'367,SH600482.中国动力,'24.63,'+5.44%,'2.10,'32.67,17.00%,1.36%,'1.40,1.30%,4.44%,'555,'+1.54%,船舶制造
'368,SH601766.中国中车,'7.42,'+0.54%,'2.10,'14.75,8.26%,3.46%,'1.24,2.70%,8.66%,'1805,'-11.46%,交运设备
'369,SZ002371.北方华创,'331.58,'+0.94%,'2.10,'39.02,18.58%,10.19%,'7.26,0.24%,20.86%,'2370,'+14.76%,半导体
'370,SH600519.贵州茅台,'1423.88,'-0.27%,'2.11,'20.10,9.54%,5.80%,'6.92,3.62%,35.74%,'17887,'-4.74%,酿酒行业
'371,SH601088.中国神华,'37.56,'-1.57%,'2.11,'13.63,6.39%,1.04%,'1.72,6.02%,12.74%,'6194,'-8.58%,煤炭行业
'372,SH603368.柳药集团,'18.33,'-1.13%,'2.11,'8.75,4.25%,0.82%,'0.92,4.11%,11.23%,'73,'+7.27%,医药商业
'373,SH601816.京沪高铁,'5.46,'+0.18%,'2.12,'20.92,9.86%,3.54%,'1.31,2.16%,6.34%,'2671,'-9.48%,铁路公路
'374,SZ000551.创元科技,'11.65,'+0.52%,'2.12,'20.99,11.03%,'-,'2.09,0.72%,10.50%,'56,'+17.80%,环保行业
'375,SH601689.拓普集团,'48.02,'+2.04%,'2.13,'28.57,14.99%,5.07%,'3.68,1.08%,14.38%,'835,'-0.93%,汽车零部件
'376,SZ002986.宇新股份,'12.93,'-0.84%,'2.13,'18.59,9.44%,0.15%,'1.22,2.33%,6.76%,'50,'+11.76%,化学制品
'377,SH600826.兰生股份,'10.95,'-0.73%,'2.14,'28.02,16.61%,1.42%,'1.95,2.56%,7.25%,'81,'+31.01%,贸易行业
'378,SH601860.紫金银行,'3.01,'-0.66%,'2.14,'6.72,3.15%,2.53%,'0.55,3.32%,8.42%,'110,'+9.42%,银行
'379,SZ000878.云南铜业,'13.53,'+2.58%,'2.15,'19.25,11.31%,1.65%,'1.76,2.05%,9.41%,'264,'+13.28%,有色金属
'380,SZ300009.安科生物,'11.09,'-3.82%,'2.15,'27.62,14.03%,1.24%,'4.72,2.17%,17.34%,'193,'+32.22%,生物制品
'381,SH600157.永泰能源,'1.45,0.00%,'2.16,'27.63,14.78%,0.88%,'0.67,0.39%,2.44%,'316,'-15.20%,电力行业
'382,SH600750.江中药业,'22.06,'-0.50%,'2.16,'17.37,8.68%,1.44%,'3.38,5.42%,19.55%,'140,'+0.25%,中药
'383,SH605116.奥锐特,'23.45,'-0.04%,'2.16,'24.30,11.56%,0.23%,'3.90,1.24%,17.43%,'95,'+12.60%,化学制药
'384,SH688080.映翰通,'49.07,'+1.43%,'2.16,'26.67,12.98%,'-,'3.40,0.41%,13.59%,'36,'+49.70%,通信设备
'385,SZ000425.徐工机械,'8.44,'+1.56%,'2.16,'15.27,7.16%,4.54%,'1.59,2.17%,10.73%,'977,'+8.69%,工程机械
'386,SZ000559.万向钱潮,'7.89,'+2.60%,'2.16,'26.31,12.43%,0.49%,'2.69,2.34%,10.39%,'254,'+31.32%,汽车零部件
'387,SZ002448.中原内配,'9.33,'+1.30%,'2.16,'23.98,11.40%,'-,'1.51,1.41%,6.43%,'54,'+51.38%,汽车零部件
'388,SH600563.法拉电子,'111.41,'+1.81%,'2.17,'23.04,10.71%,7.06%,'4.52,1.80%,20.79%,'251,'-4.52%,电子元件
'389,SH603187.海容冷链,'12.91,'+4.87%,'2.17,'14.54,7.14%,1.50%,'1.18,3.87%,8.26%,'50,'+20.55%,通用设备
'390,SH600522.中天科技,'14.14,'-0.77%,'2.18,'17.06,8.37%,6.17%,'1.35,2.12%,8.15%,'483,'+0.84%,通信设备
'391,SZ002442.龙星科技,'6.53,'-1.80%,'2.18,'23.33,11.14%,'-,'1.79,1.80%,7.73%,'33,'+10.77%,橡胶制品
'392,SH600028.中国石化,'5.71,0.00%,'2.19,'15.30,7.33%,0.91%,'0.83,5.01%,5.42%,'5552,'-12.46%,石油行业
'393,SH688100.威胜信息,'34.91,'+0.06%,'2.19,'25.85,12.18%,0.38%,'5.17,1.49%,21.00%,'172,'-2.13%,通信设备
'394,SZ002572.索菲亚,'13.82,'-0.43%,'2.19,'10.98,5.60%,4.11%,'1.79,7.20%,16.74%,'134,'-13.88%,装修建材
'395,SZ002749.国光股份,'15.49,'-0.26%,'2.19,'19.17,8.87%,0.28%,'3.54,5.82%,20.05%,'72,'+13.56%,农药兽药
'396,SH603025.大豪科技,'14.29,'+1.20%,'2.20,'26.41,11.80%,0.36%,'6.24,2.43%,24.85%,'160,'-3.76%,专用设备
'397,SZ002782.可立克,'14.56,'+1.89%,'2.20,'28.57,13.92%,0.97%,'3.47,1.04%,12.65%,'71,'+16.53%,电子元件
'398,SZ300791.仙乐健康,'23.45,'-1.68%,'2.20,'22.17,10.18%,0.51%,'2.83,2.10%,13.21%,'73,'+18.18%,食品饮料
'399,SH603833.欧派家居,'53.35,'+0.13%,'2.21,'12.09,6.02%,1.92%,'1.68,4.65%,14.28%,'325,'-19.30%,装修建材
'400,SH688128.中国电研,'27.58,'+4.11%,'2.21,'21.32,10.98%,0.81%,'3.32,1.81%,16.48%,'112,'+34.09%,专用设备
'401,SZ002409.雅克科技,'55.98,'+1.14%,'2.21,'29.73,13.01%,3.46%,'3.55,1.05%,12.24%,'263,'-2.93%,电子化学品
'402,SZ300896.爱美客,'183.89,'-0.03%,'2.21,'29.70,14.43%,2.31%,'6.75,2.07%,24.78%,'557,'+3.00%,美容护理
'403,SZ000021.深科技,'18.71,'+0.59%,'2.22,'29.39,14.19%,0.83%,'2.39,1.02%,8.53%,'290,'-0.76%,消费电子
'404,SZ002352.顺丰控股,'46.42,'-0.39%,'2.22,'22.48,11.23%,7.25%,'2.51,3.94%,11.32%,'2247,'+16.27%,物流行业
'405,SZ300573.兴齐眼药,'62.44,'-0.64%,'2.22,'34.32,15.51%,1.43%,'8.84,1.70%,25.82%,'154,'+26.87%,化学制药
'406,SH600886.国投电力,'15.58,'-0.19%,'2.23,'18.65,8.56%,1.63%,'1.75,2.96%,10.12%,'1247,'-6.26%,电力行业
'407,SH688628.优利德,'36.20,'+0.95%,'2.23,'22.00,10.33%,'-,'3.14,3.59%,14.55%,'40,'+1.22%,仪器仪表
'408,SZ002540.亚太科技,'6.08,'+0.66%,'2.23,'17.36,8.15%,0.60%,'1.33,5.97%,7.60%,'75,'+2.05%,有色金属
'409,SH600377.宁沪高速,'14.22,'-0.21%,'2.24,'14.59,6.55%,0.76%,'1.81,3.45%,13.00%,'543,'-3.96%,铁路公路
'410,SZ300832.新产业,'55.70,'+1.64%,'2.24,'23.40,11.07%,2.83%,'4.78,2.37%,21.68%,'431,'-19.59%,医疗器械
'411,SZ002179.中航光电,'38.87,'+1.22%,'2.25,'25.08,11.42%,0.97%,'3.35,2.08%,14.15%,'813,'+0.99%,电子元件
'412,SZ002836.新宏泽,'9.85,'-0.51%,'2.25,'33.59,15.55%,'-,'5.88,2.53%,18.26%,'23,'+37.50%,造纸印刷
'413,SH600283.钱江水利,'9.98,'-0.30%,'2.26,'23.44,12.16%,0.04%,'1.80,2.51%,8.68%,'56,'+10.24%,公用事业
'414,SZ002847.盐津铺子,'70.72,'+0.06%,'2.26,'29.28,14.52%,3.32%,'10.01,2.27%,36.96%,'193,'+14.41%,食品饮料
'415,SZ002899.英派斯,'23.00,'+1.77%,'2.26,'30.53,14.08%,'-,'1.95,0.33%,7.41%,'33,'+2.93%,家用轻工
'416,SZ000400.许继电气,'22.97,'+0.53%,'2.27,'21.41,9.88%,3.00%,'2.02,1.83%,9.68%,'233,'-15.72%,电网设备
'417,SZ002262.恩华药业,'23.31,'-1.56%,'2.28,'19.80,8.71%,0.75%,'3.14,1.52%,16.86%,'241,'-2.69%,化学制药
'418,SZ002088.鲁阳节能,'11.09,'-0.63%,'2.29,'12.51,5.40%,0.48%,'1.94,7.17%,15.66%,'57,'-7.14%,装修建材
'419,SH603080.新疆火炬,'20.19,'+3.80%,'2.30,'17.22,7.63%,'-,'1.81,2.77%,10.92%,'29,'+29.81%,燃气
'420,SZ300130.新国都,'29.70,'+0.54%,'2.30,'98.66,17.00%,0.66%,'3.85,1.35%,3.82%,'168,'+37.84%,计算机设备
'421,SZ002126.银轮股份,'30.85,'+7.42%,'2.31,'29.81,14.57%,1.22%,'3.70,0.42%,13.12%,'240,'+65.57%,汽车零部件
'422,SZ002286.保龄宝,'10.78,'-1.10%,'2.31,'29.95,11.73%,'-,'1.98,0.86%,6.84%,'41,'+46.75%,食品饮料
'423,SZ300857.协创数据,'78.57,'-0.32%,'2.31,'39.04,17.52%,0.64%,'8.03,0.26%,23.32%,'273,'+3.19%,消费电子
'424,SH601969.海南矿业,'8.00,'-1.23%,'2.32,'25.82,11.32%,0.53%,'2.25,1.25%,8.94%,'160,'+14.10%,钢铁行业
'425,SZ300308.中际旭创,'210.52,'-0.19%,'2.32,'40.79,17.92%,3.72%,'11.31,0.24%,31.55%,'2344,'+71.13%,通信设备
'426,SH605286.同力日升,'39.48,'+2.47%,'2.33,'23.89,10.48%,2.84%,'3.24,0.61%,14.25%,'66,'+31.34%,专用设备
'427,SH600025.华能水电,'9.27,0.00%,'2.34,'19.09,8.14%,0.68%,'2.22,2.16%,12.19%,'1669,'-0.54%,电力行业
'428,SH603456.九洲药业,'18.46,'-1.07%,'2.34,'24.99,10.77%,1.41%,'1.88,1.64%,7.68%,'164,'+37.73%,化学制药
'429,SH601965.中国汽研,'19.67,'+1.03%,'2.35,'21.40,9.51%,0.43%,'2.72,1.73%,13.22%,'197,'+13.71%,汽车服务
'430,SH603967.中创物流,'11.68,'-1.60%,'2.35,'15.63,7.05%,'-,'1.67,5.14%,10.87%,'40,'+24.70%,物流行业
'431,SZ300893.松原安全,'25.00,'+0.04%,'2.35,'29.02,13.24%,0.24%,'5.59,0.57%,21.43%,'79,'+20.64%,汽车零部件
'432,SZ000848.承德露露,'8.77,'-0.68%,'2.36,'14.63,6.28%,1.79%,'2.56,3.40%,18.24%,'93,'+0.63%,食品饮料
'433,SH601808.中海油服,'14.04,'+1.23%,'2.37,'19.77,8.01%,0.41%,'1.50,1.64%,7.79%,'416,'-6.36%,采掘行业
'434,SH603551.奥普科技,'11.51,'-0.35%,'2.37,'15.17,6.67%,'-,'3.09,7.46%,18.89%,'45,'+13.25%,家电行业
'435,SZ300770.新媒股份,'41.41,'-0.24%,'2.37,'14.18,5.89%,1.08%,'2.54,6.91%,17.71%,'95,'+4.39%,文化传媒
'436,SH601881.中国银河,'17.42,'-0.29%,'2.38,'16.69,7.02%,2.56%,'1.34,1.61%,8.30%,'1262,'+15.68%,证券
'437,SZ002252.上海莱士,'6.93,'-0.43%,'2.38,'23.07,9.52%,1.67%,'1.42,1.01%,6.36%,'462,'-3.56%,生物制品
'438,SH603277.银都股份,'17.09,'+1.12%,'2.39,'18.20,9.73%,0.72%,'3.51,4.05%,19.35%,'105,'+9.25%,通用设备
'439,SZ002273.水晶光电,'20.97,'+0.72%,'2.39,'27.01,12.21%,4.12%,'3.13,1.44%,11.88%,'290,'-4.67%,光学光电子
'440,SZ300751.迈为股份,'73.16,'+0.16%,'2.39,'24.65,11.11%,1.93%,'2.66,1.51%,11.00%,'204,'-29.84%,光伏设备
'441,SH601598.中国外运,'5.53,'+0.55%,'2.40,'10.70,5.58%,0.87%,'1.00,5.24%,9.55%,'291,'+6.18%,物流行业
'442,SZ300012.华测检测,'12.36,'+0.08%,'2.40,'22.47,9.91%,15.96%,'2.95,0.81%,13.84%,'208,'+0.34%,专业服务
'443,SH600909.华安证券,'6.13,'+0.49%,'2.41,'16.57,6.91%,1.82%,'1.26,1.63%,7.82%,'287,'+2.88%,证券
'444,SH601098.中南传媒,'12.99,'+0.08%,'2.41,'16.03,5.76%,4.78%,'1.46,4.23%,9.21%,'233,'-10.52%,文化传媒
'445,SH603236.移远通信,'84.68,'+0.20%,'2.41,'29.73,13.49%,6.36%,'5.22,0.81%,18.95%,'222,'+24.46%,通信设备
'446,SH688093.世华科技,'34.29,'+2.18%,'2.41,'27.66,12.15%,0.02%,'4.40,1.52%,16.46%,'90,'+70.95%,电子元件
'447,SZ002351.漫步者,'13.55,'+2.11%,'2.41,'26.69,11.70%,1.70%,'4.08,1.88%,15.96%,'118,'-16.28%,消费电子
'448,SH603970.中农立华,'14.39,'-0.42%,'2.42,'19.29,8.38%,'-,'2.46,3.13%,13.06%,'39,'+4.51%,农药兽药
'449,SH688278.特宝生物,'86.74,'-1.88%,'2.43,'40.06,16.73%,0.42%,'12.83,0.71%,37.06%,'353,'+19.22%,生物制品
'450,SZ300470.中密控股,'38.56,'+1.21%,'2.43,'19.62,8.71%,9.38%,'2.85,2.63%,14.92%,'79,'+3.70%,通用设备
'451,SZ300487.蓝晓科技,'51.20,'+0.08%,'2.43,'32.02,13.89%,9.86%,'6.31,1.41%,21.01%,'260,'+8.23%,塑料制品
'452,SH605368.蓝天燃气,'10.09,'+0.50%,'2.45,'16.66,6.86%,0.12%,'1.92,8.86%,11.10%,'72,'-7.92%,燃气
'453,SZ002774.快意电梯,'10.59,'+0.28%,'2.45,'31.05,16.70%,'-,'2.78,3.41%,8.90%,'36,'+59.84%,专用设备
'454,SZ002967.广电计量,'17.49,'+1.16%,'2.45,'28.35,12.74%,2.28%,'3.02,2.31%,10.25%,'101,'+9.21%,专业服务
'455,SZ002673.西部证券,'8.55,'+1.06%,'2.46,'25.24,10.37%,1.35%,'1.30,1.18%,5.24%,'378,'+6.18%,证券
'456,SH600704.物产中大,'5.44,'-0.73%,'2.47,'8.70,4.32%,2.51%,'0.65,3.88%,7.96%,'281,'+11.53%,物流行业
'457,SH603269.海鸥股份,'10.41,'+0.58%,'2.47,'31.52,13.42%,'-,'2.99,2.06%,9.79%,'32,'+39.20%,通用设备
'458,SZ002315.焦点科技,'54.17,'-0.99%,'2.47,'35.68,14.86%,2.26%,'7.15,2.01%,20.92%,'174,'+31.98%,互联网服务
'459,SH600789.鲁抗医药,'10.33,'-1.15%,'2.48,'22.87,17.00%,0.54%,'2.32,1.28%,10.58%,'93,'+9.39%,化学制药
'460,SH603801.志邦家居,'10.04,'+0.20%,'2.48,'11.47,5.22%,0.43%,'1.23,6.01%,11.05%,'44,'-16.80%,装修建材
'461,SZ002736.国信证券,'13.48,'-0.44%,'2.48,'13.97,5.66%,1.71%,'1.08,2.58%,7.98%,'1302,'+24.17%,证券
'462,SZ002884.凌霄泵业,'16.52,'+0.36%,'2.48,'13.02,5.47%,0.94%,'2.43,6.08%,19.02%,'59,'-3.90%,通用设备
'463,SZ300502.新易盛,'186.40,'+2.17%,'2.49,'44.37,17.90%,5.10%,'18.26,0.18%,51.96%,'1813,'+126.69%,通信设备
'464,SZ300866.安克创新,'131.43,'+5.80%,'2.50,'28.90,13.21%,8.93%,'7.10,1.68%,25.95%,'665,'+36.66%,消费电子
'465,SH600161.天坛生物,'20.53,'-2.52%,'2.51,'27.49,11.22%,2.23%,'3.57,0.49%,13.72%,'406,'+0.67%,生物制品
'466,SH600862.中航高科,'26.99,'+1.43%,'2.51,'32.43,13.15%,0.29%,'5.05,0.92%,16.53%,'376,'+7.95%,航天航空
'467,SH601985.中国核电,'9.18,'+0.11%,'2.51,'21.32,8.68%,2.53%,'1.66,1.94%,8.53%,'1888,'-10.45%,电力行业
'468,SH688029.南微医学,'87.00,'+0.47%,'2.51,'28.64,11.56%,0.74%,'4.09,1.72%,14.79%,'163,'+30.72%,医疗器械
'469,SZ300763.锦浪科技,'58.87,'+0.05%,'2.51,'27.06,12.00%,1.25%,'2.75,0.34%,10.62%,'234,'-3.23%,光伏设备
'470,SZ000997.新大陆,'29.63,'+0.37%,'2.52,'28.42,11.56%,2.36%,'4.28,1.86%,15.58%,'305,'+49.51%,互联网服务
'471,SH601229.上海银行,'10.50,'+0.10%,'2.53,'6.29,2.48%,4.57%,'0.58,4.76%,9.41%,'1492,'+17.17%,银行
'472,SH688019.安集科技,'149.46,'-0.29%,'2.53,'42.15,17.11%,7.58%,'8.75,0.23%,23.34%,'252,'+39.73%,电子化学品
'473,SZ300319.麦捷科技,'11.84,'-0.08%,'2.53,'31.22,14.75%,1.14%,'2.24,0.97%,7.51%,'104,'-4.07%,电子元件
'474,SZ301479.弘景光电,'91.39,'+3.81%,'2.54,'47.41,18.73%,0.09%,'6.43,1.22%,13.56%,'78,'+208.51%,光学光电子
'475,SZ000155.川能动力,'10.07,'-0.30%,'2.55,'34.03,14.13%,0.52%,'1.77,1.58%,5.98%,'186,'-5.71%,电力行业
'476,SZ000552.甘肃能化,'2.55,'+0.79%,'2.55,'18.58,8.27%,0.57%,'0.79,2.69%,4.29%,'135,'-4.76%,煤炭行业
'477,SZ000612.焦作万方,'8.62,'+0.58%,'2.55,'16.77,6.35%,0.56%,'1.60,1.52%,9.87%,'102,'+36.62%,有色金属
'478,SZ300760.迈瑞医疗,'228.31,'+0.12%,'2.55,'24.82,9.92%,10.84%,'7.16,3.37%,29.79%,'2765,'-9.69%,医疗器械
'479,SZ300035.中科电气,'16.93,'+0.36%,'2.56,'27.95,10.30%,2.04%,'2.41,1.48%,8.89%,'116,'+15.23%,非金属材料
'480,SZ300160.秀强股份,'6.02,'-0.17%,'2.56,'20.27,8.44%,'-,'1.79,1.66%,9.07%,'47,'+12.70%,家电行业
'481,SZ300673.佩蒂股份,'15.79,0.00%,'2.56,'24.15,9.47%,'-,'2.00,2.22%,8.51%,'39,'-9.16%,农牧饲渔
'482,SZ300729.乐歌股份,'14.69,'+0.48%,'2.56,'16.23,10.55%,0.18%,'1.35,2.05%,9.04%,'50,'-5.70%,家用轻工
'483,SZ002346.柘中股份,'16.37,'+10.01%,'2.57,'18.03,12.81%,0.90%,'2.29,3.36%,12.91%,'66,'+71.68%,电网设备
'484,SZ000739.普洛药业,'15.82,'-1.62%,'2.58,'17.98,7.60%,2.58%,'2.66,2.24%,15.40%,'186,'-0.21%,化学制药
'485,SZ002891.中宠股份,'57.44,'-2.18%,'2.58,'39.33,15.49%,7.01%,'6.20,0.66%,17.67%,'179,'+61.28%,农牧饲渔
'486,SZ002825.纳尔股份,'10.62,'+1.05%,'2.59,'20.28,10.67%,'-,'2.25,1.33%,11.60%,'36,'+37.35%,塑料制品
'487,SZ300373.扬杰科技,'56.68,'+0.84%,'2.59,'27.89,11.55%,1.46%,'3.38,1.17%,12.55%,'305,'+31.33%,半导体
'488,SH605016.百龙创园,'20.53,'-1.06%,'2.60,'31.53,12.66%,1.77%,'4.90,0.71%,16.46%,'86,'+58.76%,食品饮料
'489,SZ002206.海利得,'6.06,'+4.12%,'2.60,'14.22,5.50%,1.82%,'1.74,3.09%,12.42%,'68,'+46.32%,化纤行业
'490,SH600020.中原高速,'4.59,0.00%,'2.61,'10.83,4.33%,1.27%,'0.66,3.70%,6.24%,'103,'+12.58%,铁路公路
'491,SH600415.小商品城,'19.64,'-1.36%,'2.61,'34.04,13.38%,6.41%,'5.05,1.68%,15.92%,'1077,'+49.07%,商业百货
'492,SH603195.公牛集团,'47.60,'-0.38%,'2.63,'19.94,8.65%,2.97%,'5.10,3.60%,26.74%,'861,'-1.95%,家用轻工
'493,SH603706.东方环宇,'21.29,'+1.19%,'2.63,'19.58,7.97%,'-,'2.28,4.23%,11.79%,'40,'+18.57%,燃气
'494,SH605499.东鹏饮料,'298.03,'-2.23%,'2.63,'39.03,15.42%,9.90%,'17.74,1.48%,50.26%,'1550,'+20.99%,食品饮料
'495,SH600182.S佳通,'15.89,'-0.31%,'2.64,'35.63,13.49%,'-,'4.39,5.73%,12.16%,'54,'-2.55%,橡胶制品
'496,SH688036.传音控股,'85.61,'+1.30%,'2.64,'22.12,10.49%,2.82%,'4.70,3.50%,21.72%,'976,'-8.01%,消费电子
'497,SZ002139.拓邦股份,'15.20,'+3.75%,'2.64,'26.37,10.50%,0.87%,'2.65,0.48%,10.42%,'183,'+12.23%,消费电子
'498,SZ002683.广东宏大,'38.05,'+4.10%,'2.64,'30.33,12.00%,0.79%,'4.21,1.78%,14.01%,'278,'+45.81%,采掘行业
'499,SZ002965.祥鑫科技,'42.24,'+0.86%,'2.64,'34.29,13.43%,0.54%,'2.59,0.98%,8.62%,'111,'+62.00%,通用设备
'500,SH600030.中信证券,'29.16,'-0.07%,'2.65,'18.56,7.06%,4.79%,'1.43,2.45%,7.99%,'3558,'-0.03%,证券
