序号	基金代码	基金简称	日期	单位净值	累计净值	日增长率	近1周	近1月	近3月	近6月	近1年	近2年	近3年	今年来	成立来	自定义 
1667	320014	诺安沪深30	8月5日	1.6355	1.6751	0.77%	-1.01%	2.87%	8.52%	8.15%	22.80%	8.20%	8.48%	4.61%	67.51%	22.84%
1668	6220	工银上证50	8月5日	1.3474	1.3474	0.72%	-0.61%	2.63%	7.73%	10.52%	22.80%	11.26%	10.45%	6.18%	34.74%	23.55%
1669	3579	中金沪深30	8月5日	1.7936	1.7936	0.83%	-0.95%	3.60%	11.64%	10.24%	22.78%	7.97%	8.35%	7.03%	68.54%	22.83%
1670	160219	国泰国证医药	8月5日	0.6097	1.9947	0.40%	-1.34%	8.66%	14.35%	18.25%	22.77%	-2.96%	-14.14%	14.30%	64.98%	21.41%
1671	20517	易方达深证5	8月5日	1.25	1.25	0.65%	-1.98%	4.31%	10.74%	7.55%	22.77%	---	---	4.09%	25.00%	22.44%
1672	160615	鹏华沪深30	8月5日	1.2338	2.245	0.74%	-1.08%	3.44%	9.80%	8.98%	22.74%	4.79%	3.60%	5.54%	128.37%	22.74%
1673	1551	天弘中证医药	8月5日	0.8414	0.8414	0.21%	-0.12%	8.15%	15.10%	19.31%	22.74%	0.85%	-5.98%	15.31%	-15.86%	20.82%
1674	2063	国泰沪深30	8月5日	1.2618	2.2108	0.93%	-0.49%	3.68%	9.65%	9.82%	22.74%	8.28%	3.95%	6.75%	43.00%	22.81%
1675	14535	南方MSCI	8月5日	0.9727	0.9727	0.88%	-0.66%	3.56%	9.45%	10.41%	22.74%	7.80%	1.82%	6.05%	-2.73%	23.25%
1676	502056	广发中证医疗	8月5日	0.7208	0.7649	0.01%	-2.17%	10.64%	15.46%	17.28%	22.73%	-12.68%	-29.65%	12.61%	-23.14%	20.88%
1677	12912	同泰沪深30	8月5日	0.7354	0.7354	0.77%	-1.14%	3.43%	10.16%	9.81%	22.73%	-3.68%	-16.37%	5.68%	-26.46%	22.83%
1678	3885	汇安沪深30	8月5日	1.3224	1.3224	0.69%	-1.29%	3.66%	9.78%	9.21%	22.72%	-1.69%	-9.80%	6.66%	32.24%	22.64%
1679	7800	申万菱信沪深	8月5日	1.1242	1.3611	1.12%	0.12%	1.01%	10.80%	10.78%	22.65%	18.90%	36.11%	6.69%	39.64%	23.55%
1680	10873	博时沪深30	8月5日	0.7829	0.7829	0.84%	-0.72%	3.30%	10.92%	9.63%	22.65%	6.63%	3.35%	6.87%	-21.71%	22.71%
1681	160620	鹏华资源A	8月5日	1.9965	1.4084	0.88%	-1.91%	6.96%	15.83%	12.57%	22.61%	16.75%	12.04%	12.23%	49.96%	21.96%
1682	8593	天弘沪深30	8月5日	1.3019	1.3019	0.91%	-0.58%	3.95%	10.94%	10.48%	22.59%	6.99%	4.63%	7.12%	30.19%	22.65%
1683	18927	南方中证电池	8月5日	1.0126	1.0126	0.77%	-3.24%	3.62%	11.51%	5.91%	22.59%	---	---	4.27%	1.26%	20.13%
1684	16533	嘉实纳斯达克	8月4日	1.8067	1.8067	1.61%	-0.78%	1.06%	16.25%	8.84%	22.58%	40.30%	---	8.94%	80.67%	---
1685	19441	万家纳斯达克	8月4日	1.4082	1.4082	1.59%	-1.05%	0.56%	15.65%	8.52%	22.58%	---	---	8.83%	40.82%	---
1686	11041	天弘国证生物	8月5日	0.4589	0.4589	0.68%	-2.13%	11.09%	23.49%	20.32%	22.57%	-12.49%	-33.08%	16.65%	-54.11%	20.32%
1687	17863	华夏中证A1	8月5日	1.0209	1.0209	0.54%	-1.68%	3.31%	8.20%	8.48%	22.57%	3.95%	---	5.02%	2.09%	22.72%
1688	160716	嘉实基本面5	8月5日	2.2203	2.2203	1.07%	-0.29%	0.58%	10.05%	10.71%	22.56%	19.20%	42.46%	5.98%	122.03%	23.67%
1689	18398	博时中证医疗	8月5日	0.9136	0.9136	0.00%	-2.14%	10.53%	15.12%	16.98%	22.55%	---	---	12.19%	-8.64%	20.67%
1690	14532	易方达MSC	8月5日	0.9149	0.9149	0.87%	-0.65%	3.55%	9.37%	10.51%	22.54%	8.30%	2.45%	6.17%	-8.51%	23.05%
1691	460300	华泰柏瑞沪深	8月5日	1.0222	1.9352	0.76%	-1.15%	3.49%	9.98%	9.17%	22.51%	5.33%	3.96%	5.70%	106.37%	22.54%
1692	4532	民生加银港股	8月5日	1.1958	1.1958	0.69%	-0.87%	3.64%	13.51%	16.86%	22.51%	23.84%	29.09%	13.22%	19.58%	23.01%
1693	519300	大成沪深30	8月5日	1.0613	2.8943	0.75%	-1.11%	3.40%	9.76%	9.19%	22.50%	5.03%	4.38%	5.78%	270.25%	22.51%
1694	6939	鹏华沪深30	8月5日	1.1601	1.6641	0.74%	-1.08%	3.42%	9.74%	8.88%	22.50%	4.32%	2.92%	5.42%	64.84%	22.50%
1695	6221	工银上证50	8月5日	1.3219	1.3219	0.72%	-0.62%	2.60%	7.66%	10.39%	22.49%	10.70%	9.63%	6.01%	32.19%	23.24%
1696	12712	建信沪深30	8月5日	1.2896	1.2896	1.26%	0.16%	1.65%	10.78%	11.51%	22.49%	23.45%	38.61%	6.49%	28.96%	23.15%
1697	11133	鹏扬沪深30	8月5日	1.088	1.088	0.70%	-1.69%	2.67%	9.19%	10.94%	22.48%	12.48%	14.60%	7.33%	8.80%	23.27%
1698	9881	广发中证医疗	8月5日	0.7138	0.7138	0.00%	-2.19%	10.62%	15.39%	17.15%	22.48%	-13.04%	-30.07%	12.48%	-46.13%	20.64%
1699	12808	鹏华资源C	8月5日	1.248	1.248	0.88%	-1.92%	6.95%	15.80%	12.51%	22.47%	16.53%	11.63%	12.15%	24.80%	21.84%
1700	164402	前海开源中航	8月5日	1.013	1.013	0.50%	-0.68%	6.40%	19.92%	17.22%	22.45%	6.23%	-11.12%	9.42%	4.57%	19.32%
1701	20100	易方达中证A	8月5日	1.2617	1.2617	0.57%	-1.67%	3.38%	8.46%	8.71%	22.44%	---	---	5.41%	26.17%	22.61%
1702	8927	泰康沪深30	8月5日	0.9963	0.9963	0.76%	-1.13%	3.47%	9.81%	9.09%	22.43%	4.66%	2.77%	5.55%	-0.37%	22.46%
1703	4190	招商沪深30	8月5日	1.6362	1.6362	0.84%	-0.98%	3.04%	9.63%	9.80%	22.42%	7.44%	5.35%	6.43%	63.62%	22.28%
1704	176	嘉实沪深30	8月5日	1.5786	1.5786	0.78%	-0.82%	3.10%	10.16%	10.34%	22.42%	3.82%	-2.37%	7.37%	57.86%	22.53%
1705	10144	国泰国证医药	8月5日	0.6031	0.6031	0.40%	-1.34%	8.63%	14.27%	18.09%	22.41%	-3.53%	-14.90%	14.09%	-19.54%	21.06%
1706	20518	易方达深证5	8月5日	1.2442	1.2442	0.66%	-1.99%	4.27%	10.64%	7.40%	22.41%	---	---	3.91%	24.42%	22.08%
1707	18315	易方达中证装	8月5日	0.9375	0.9375	0.45%	-2.45%	5.05%	11.25%	7.65%	22.37%	-6.85%	---	3.40%	-6.25%	20.45%
1708	519180	万家180指	8月5日	1.0628	3.4283	0.73%	-0.94%	3.96%	9.11%	9.58%	22.36%	9.00%	9.50%	5.95%	335.46%	22.60%
1709	163821	中银沪深30	8月5日	1.866	1.866	0.76%	-1.27%	4.60%	10.41%	7.99%	22.36%	1.97%	2.41%	5.01%	86.60%	21.56%
1710	502048	易方达上证5	8月5日	1.1551	1.1743	0.73%	-0.63%	2.58%	7.71%	10.46%	22.36%	10.25%	8.87%	6.06%	20.36%	23.12%
1711	9208	建信沪深30	8月5日	1.2665	1.2665	0.79%	-0.75%	3.65%	9.29%	9.36%	22.36%	5.59%	4.51%	5.59%	26.74%	22.50%
1712	7096	大成沪深30	8月5日	1.0575	1.2972	0.75%	-1.11%	3.39%	9.73%	9.12%	22.36%	4.81%	4.08%	5.71%	25.14%	22.38%
1713	21208	银华中证A5	8月5日	1.1707	1.1707	0.52%	-1.95%	2.46%	6.96%	7.48%	22.33%	---	---	3.94%	17.07%	22.93%
1714	14530	华夏MSCI	8月5日	0.8939	0.8939	0.88%	-0.68%	3.57%	9.35%	10.28%	22.32%	7.66%	2.16%	5.91%	-10.61%	22.82%
1715	10352	诺安沪深30	8月5日	1.6062	1.6062	0.77%	-1.02%	2.83%	8.40%	7.93%	22.31%	7.35%	7.20%	4.37%	7.30%	22.35%
1716	12401	天弘中证医药	8月5日	0.7664	0.7664	0.34%	-0.62%	10.58%	18.13%	21.29%	22.31%	-0.71%	-7.78%	17.67%	-23.36%	20.67%
1717	501029	华宝标普中国	8月5日	1.7262	1.8158	0.68%	0.17%	1.36%	11.29%	11.95%	22.30%	24.50%	38.11%	7.67%	84.11%	21.49%
1718	4533	民生加银港股	8月5日	1.1717	1.1717	0.69%	-0.88%	3.61%	13.43%	16.70%	22.29%	23.25%	28.14%	13.04%	17.17%	22.81%
1719	164905	交银国证新能	8月5日	0.9362	0.9833	0.48%	-3.57%	1.78%	6.65%	5.39%	22.25%	-17.30%	-36.83%	0.82%	-1.67%	20.88%
1720	19442	万家纳斯达克	8月4日	1.402	1.402	1.59%	-1.05%	0.54%	15.59%	8.36%	22.22%	---	---	8.65%	40.20%	---
1721	6131	华泰柏瑞沪深	8月5日	1.0029	1.8359	0.76%	-1.15%	3.47%	9.92%	9.03%	22.20%	4.80%	3.17%	5.55%	32.49%	22.23%
1722	162509	国联安中证A	8月5日	0.8641	0.8641	0.56%	-1.67%	3.32%	8.30%	8.49%	22.17%	3.86%	0.48%	5.11%	97.07%	22.31%
1723	14533	易方达MSC	8月5日	0.905	0.905	0.87%	-0.66%	3.54%	9.29%	10.35%	22.17%	7.65%	1.53%	5.98%	-9.50%	22.70%
1724	16103	申万菱信沪深	8月5日	1.0565	1.0565	0.85%	-0.88%	3.29%	11.40%	11.22%	22.17%	3.29%	---	7.27%	5.65%	22.76%
1725	4881	中银沪深30	8月5日	1.1771	1.3326	0.78%	-0.78%	3.60%	10.36%	10.29%	22.14%	8.88%	4.08%	6.88%	35.44%	22.22%
1726	12713	建信沪深30	8月5日	1.2747	1.2747	1.26%	0.16%	1.62%	10.70%	11.35%	22.14%	22.72%	37.37%	6.30%	27.47%	22.79%
1727	4488	嘉实富时中国	8月5日	1.5319	1.5319	0.89%	-0.55%	1.93%	8.13%	10.81%	22.11%	11.19%	12.52%	5.55%	53.19%	22.89%
1728	8056	南方上证50	8月5日	1.0334	1.0334	0.61%	-0.86%	3.37%	8.52%	10.28%	22.11%	7.57%	-6.43%	6.54%	3.34%	22.94%
1729	160725	嘉实基本面5	8月5日	1.5242	1.5242	1.07%	-0.29%	0.55%	9.93%	10.49%	22.08%	18.25%	40.78%	5.73%	49.87%	23.18%
1730	2670	万家沪深30	8月5日	1.3455	1.5035	0.82%	-0.50%	4.11%	11.36%	10.65%	22.07%	-1.75%	-4.48%	7.36%	49.07%	21.67%
1731	20101	易方达中证A	8月5日	1.2557	1.2557	0.56%	-1.68%	3.34%	8.36%	8.55%	22.07%	---	---	5.21%	25.57%	22.24%
1732	16134	嘉实沪深30	8月5日	0.9075	0.9075	0.78%	-0.83%	3.08%	10.08%	10.19%	22.06%	3.20%	-3.23%	7.19%	-9.25%	22.17%
1733	161726	招商国证生物	8月5日	0.4373	0.9861	0.71%	-2.06%	11.10%	23.46%	20.30%	22.05%	-13.85%	-35.00%	16.58%	-30.27%	19.84%
1734	12634	国泰中证医疗	8月5日	0.4649	0.4649	0.00%	-2.13%	10.48%	15.22%	16.93%	22.05%	-13.25%	-29.69%	12.24%	-53.51%	20.22%
1735	240014	华宝中证A1	8月5日	1.3818	1.7118	0.55%	-1.69%	3.41%	8.50%	8.81%	22.04%	4.57%	0.16%	5.59%	73.76%	22.17%
1736	162412	华宝医疗ET	8月5日	0.6389	0.4808	0.00%	-2.13%	10.42%	15.01%	16.67%	22.04%	-12.32%	-29.60%	11.95%	-59.33%	20.18%
1737	18316	易方达中证装	8月5日	0.9318	0.9318	0.44%	-2.45%	5.03%	11.17%	7.49%	22.03%	-7.40%	---	3.21%	-6.82%	20.09%
1738	13453	交银国证新能	8月5日	0.9294	0.9294	0.49%	-3.57%	1.77%	6.61%	5.29%	22.02%	-17.62%	-37.20%	0.70%	-38.09%	20.65%
1739	21209	银华中证A5	8月5日	1.1671	1.1671	0.53%	-1.96%	2.43%	6.88%	7.34%	22.02%	---	---	3.78%	16.71%	22.63%
1740	162415	华宝标普美国	8月4日	2.844	2.844	0.99%	-3.27%	-1.42%	9.22%	-4.91%	22.01%	24.52%	34.79%	-2.57%	184.40%	---
1741	16867	华泰紫金沪深	8月5日	1.1035	1.1035	0.94%	-0.63%	3.75%	10.74%	9.39%	22.00%	5.53%	---	5.81%	10.35%	22.20%
1742	15046	前海开源中航	8月5日	0.9991	0.9991	0.50%	-0.68%	6.37%	19.81%	16.99%	21.98%	5.38%	-12.18%	9.17%	-7.99%	18.86%
1743	14531	华夏MSCI	8月5日	0.8843	0.8843	0.88%	-0.69%	3.54%	9.25%	10.11%	21.96%	7.02%	1.25%	5.73%	-11.57%	22.46%
1744	12402	天弘中证医药	8月5日	0.7574	0.7574	0.34%	-0.63%	10.55%	18.03%	21.11%	21.94%	-1.30%	-8.60%	17.46%	-24.26%	20.32%
1745	4191	招商沪深30	8月5日	1.586	1.586	0.84%	-0.99%	3.00%	9.51%	9.58%	21.93%	6.59%	4.10%	6.17%	58.60%	21.78%
1746	12417	招商国证生物	8月5日	0.4355	0.4355	0.72%	-2.07%	11.07%	23.44%	20.24%	21.92%	-14.02%	-35.20%	16.51%	-60.87%	19.71%
1747	5125	华宝标普中国	8月5日	1.6712	1.7608	0.68%	0.16%	1.33%	11.19%	11.78%	21.91%	23.59%	36.56%	7.48%	64.57%	21.10%
1748	12875	易方达上证5	8月5日	1.1369	1.1369	0.74%	-0.63%	2.55%	7.60%	10.25%	21.88%	9.38%	7.58%	5.81%	-7.22%	22.64%
1749	7076	汇添富中证医	8月5日	0.9988	0.9988	0.41%	-1.33%	8.96%	14.87%	18.20%	21.88%	-3.40%	-13.15%	13.62%	-0.12%	20.53%
1750	1237	博时上证50	8月5日	1.2484	1.2484	0.71%	-0.62%	2.72%	7.83%	10.70%	21.87%	11.27%	10.57%	6.28%	24.84%	22.64%
1751	1344	易方达医药E	8月5日	1.0043	1.0043	0.53%	-2.27%	10.08%	15.01%	18.15%	21.82%	-4.54%	-18.10%	13.42%	0.43%	20.45%
1752	1548	天弘上证50	8月5日	1.3838	1.3838	0.73%	-0.64%	2.66%	7.78%	10.55%	21.81%	10.37%	9.00%	5.99%	38.38%	22.59%
1753	5829	建信MSCI	8月5日	1.5725	1.5725	0.76%	-1.02%	3.81%	9.38%	8.81%	21.81%	3.86%	0.83%	5.41%	57.23%	21.66%
1754	12323	华宝医疗ET	8月5日	0.6336	0.6336	0.00%	-2.15%	10.40%	14.95%	16.56%	21.80%	-12.68%	-30.02%	11.81%	-54.70%	19.93%
1755	14528	汇添富MSC	8月5日	0.9233	0.9233	0.89%	-0.66%	3.49%	9.15%	10.03%	21.79%	7.62%	1.66%	5.66%	-7.67%	22.29%
1756	1051	华夏上证50	8月5日	1.0213	1.0771	0.74%	-0.61%	2.58%	7.72%	10.58%	21.76%	10.04%	8.13%	6.10%	7.33%	22.56%
1757	19162	汇添富中证8	8月5日	1.2846	1.2846	1.01%	-0.19%	1.89%	10.56%	9.98%	21.75%	---	---	6.03%	28.46%	22.33%
1758	5737	博时上证50	8月5日	1.2392	1.2392	0.71%	-0.63%	2.70%	7.80%	10.64%	21.74%	11.04%	10.23%	6.21%	32.21%	22.51%
1759	15299	华夏纳斯达克	8月4日	1.7087	1.7087	1.32%	-0.66%	1.44%	15.99%	6.50%	21.73%	44.49%	71.87%	6.54%	70.87%	---
1760	7883	易方达医药E	8月5日	0.9981	0.9981	0.53%	-2.27%	10.07%	14.98%	18.09%	21.69%	-4.74%	-18.35%	13.34%	-4.09%	20.33%
1761	16104	申万菱信沪深	8月5日	1.0454	1.0454	0.85%	-0.89%	3.26%	11.28%	11.00%	21.69%	2.47%	---	7.01%	4.54%	22.27%
1762	7405	华宝中证A1	8月5日	1.3747	1.6447	0.55%	-1.69%	3.38%	8.40%	8.64%	21.67%	3.93%	-0.75%	5.37%	25.46%	21.79%
1763	8551	东财医药A	8月5日	0.9411	0.9411	0.41%	-1.35%	9.05%	15.19%	18.57%	21.67%	-2.96%	-12.02%	14.03%	-5.89%	20.28%
1764	12635	国泰中证医疗	8月5日	0.4592	0.4592	0.00%	-2.13%	10.44%	15.12%	16.76%	21.67%	-13.77%	-30.32%	12.03%	-54.08%	19.83%
1765	21681	国泰中证医疗	8月5日	0.4632	0.4632	0.00%	-2.13%	10.44%	15.11%	16.76%	21.67%	---	---	12.05%	13.56%	19.84%
1766	10311	中银沪深30	8月5日	1.1527	1.3082	0.78%	-0.79%	3.56%	10.24%	10.08%	21.65%	8.01%	2.84%	6.62%	-4.93%	21.72%
1767	12328	天弘中证新能	8月5日	0.5228	0.5228	0.58%	-3.52%	5.23%	15.13%	9.62%	21.64%	-23.51%	-47.68%	4.85%	-47.72%	19.25%
1768	5229	嘉实富时中国	8月5日	1.3423	1.3423	0.89%	-0.56%	1.90%	8.01%	10.60%	21.63%	10.30%	11.17%	5.29%	31.65%	22.39%
1769	8240	东财上证50	8月5日	1.2822	1.2822	0.72%	-0.62%	2.48%	7.77%	10.76%	21.63%	10.70%	10.00%	6.50%	28.22%	22.37%
1770	21673	国泰中证沪深	8月5日	1.1164	1.1164	0.40%	1.62%	-0.78%	9.41%	23.24%	21.63%	---	---	33.08%	11.64%	23.54%
1771	8057	南方上证50	8月5日	1.0118	1.0118	0.61%	-0.87%	3.34%	8.40%	10.06%	21.61%	6.71%	-7.55%	6.27%	1.18%	22.43%
1772	2671	万家沪深30	8月5日	1.6642	1.8642	0.82%	-0.50%	4.08%	11.24%	10.43%	21.60%	-2.53%	-5.61%	7.11%	84.47%	21.19%
1773	5880	建信上证50	8月5日	1.3233	1.4153	0.72%	-0.59%	2.50%	7.38%	9.90%	21.60%	10.37%	8.50%	5.53%	42.32%	22.35%
1774	19547	招商纳斯达克	8月4日	1.3206	1.3206	1.59%	-0.77%	1.06%	16.09%	8.38%	21.59%	---	---	8.85%	32.06%	---
1775	14602	嘉实中证医疗	8月5日	0.6254	0.6254	0.00%	-2.20%	10.61%	15.54%	17.42%	21.58%	-13.54%	-30.27%	12.81%	-37.46%	19.72%
1776	1549	天弘上证50	8月5日	1.3532	1.3532	0.74%	-0.64%	2.65%	7.73%	10.46%	21.58%	9.94%	8.36%	5.88%	35.32%	22.35%
1777	161811	银华沪深30	8月5日	0.9203	0.9203	0.74%	-1.03%	3.46%	9.65%	8.69%	21.56%	4.99%	1.92%	5.45%	48.36%	21.51%
1778	834	大成纳斯达克	8月4日	5.3071	5.3071	1.72%	-0.82%	1.08%	16.87%	7.22%	21.56%	43.51%	72.25%	7.11%	430.71%	---
1779	14529	汇添富MSC	8月5日	0.9159	0.9159	0.88%	-0.66%	3.47%	9.09%	9.93%	21.54%	7.17%	0.99%	5.53%	-8.41%	22.04%
1780	160635	鹏华中证医药	8月5日	0.9773	0.8868	0.41%	-1.30%	9.05%	14.87%	18.09%	21.52%	-4.28%	-13.36%	13.44%	-11.41%	20.19%
1781	16868	华泰紫金沪深	8月5日	1.0917	1.0917	0.93%	-0.64%	3.71%	10.62%	9.16%	21.50%	4.69%	---	5.55%	9.17%	21.72%
1782	9975	华宝标普美国	8月4日	2.781	2.781	0.94%	-3.30%	-1.49%	9.10%	-5.12%	21.49%	23.49%	33.00%	-2.83%	55.10%	---
1783	21206	易方达中证A	8月5日	1.1415	1.1415	0.53%	-2.01%	2.48%	7.17%	7.81%	21.45%	---	---	4.22%	14.15%	22.07%
1784	399001	中海上证50	8月5日	1.331	1.615	0.83%	-0.67%	3.42%	9.01%	13.18%	21.44%	10.74%	10.57%	8.04%	66.71%	22.33%
1785	100038	富国沪深30	8月5日	1.69	2.276	0.90%	-0.47%	3.68%	11.70%	10.89%	21.41%	7.71%	5.56%	7.57%	139.88%	21.32%
1786	7077	汇添富中证医	8月5日	0.9738	0.9738	0.41%	-1.35%	8.91%	14.74%	17.96%	21.39%	-4.17%	-14.18%	13.35%	-2.62%	20.04%
1787	10366	鹏华中证医药	8月5日	0.6509	0.6509	0.40%	-1.32%	9.03%	14.82%	18.02%	21.39%	-4.42%	-13.56%	13.38%	-34.91%	20.07%
1788	5733	华夏上证50	8月5日	1.0019	1.0572	0.73%	-0.62%	2.55%	7.63%	10.40%	21.38%	9.38%	7.16%	5.91%	7.87%	22.20%
1789	8552	东财医药C	8月5日	0.9287	0.9287	0.40%	-1.36%	9.03%	15.11%	18.43%	21.37%	-3.44%	-12.68%	13.87%	-7.13%	19.99%
1790	21674	国泰中证沪深	8月5日	1.1139	1.1139	0.41%	1.61%	-0.81%	9.36%	23.11%	21.37%	---	---	32.91%	11.39%	23.29%
1791	167601	国金300指	8月5日	1.0456	1.0456	0.75%	-0.59%	3.41%	9.44%	13.64%	21.36%	-1.76%	3.22%	9.25%	77.24%	20.73%
1792	163407	兴全沪深30	8月5日	2.5631	2.5631	1.00%	-0.13%	3.74%	10.53%	9.52%	21.35%	7.31%	15.97%	5.28%	156.31%	21.72%
1793	15300	华夏纳斯达克	8月4日	1.6918	1.6918	1.32%	-0.67%	1.41%	15.90%	6.33%	21.35%	43.62%	70.32%	6.35%	69.18%	---
1794	5830	建信MSCI	8月5日	1.5261	1.5261	0.75%	-1.03%	3.77%	9.26%	8.59%	21.32%	3.03%	-0.38%	5.15%	52.59%	21.18%
1795	8241	东财上证50	8月5日	1.2642	1.2642	0.73%	-0.63%	2.46%	7.69%	10.62%	21.32%	10.15%	9.18%	6.34%	26.42%	22.07%
1796	40046	华安纳斯达克	8月4日	6.8735	6.8735	1.72%	-0.82%	1.12%	16.75%	6.97%	21.29%	44.10%	70.52%	7.09%	587.35%	---
1797	450008	国富沪深30	8月5日	1.5541	1.8972	0.77%	-1.00%	2.74%	9.48%	9.46%	21.28%	4.23%	0.85%	6.75%	105.38%	21.24%
1798	19163	汇添富中证8	8月5日	1.2757	1.2757	1.01%	-0.20%	1.85%	10.45%	9.77%	21.28%	---	---	5.78%	27.57%	21.84%
1799	14603	嘉实中证医疗	8月5日	0.6199	0.6199	0.00%	-2.21%	10.58%	15.46%	17.27%	21.26%	-13.97%	-30.79%	12.63%	-38.01%	19.42%
1800	12329	天弘中证新能	8月5日	0.518	0.518	0.58%	-3.54%	5.22%	15.03%	9.44%	21.25%	-23.97%	-48.15%	4.65%	-48.20%	18.89%
1801	162307	海富通中证A	8月5日	1.3346	1.6786	0.55%	-1.68%	3.39%	8.42%	8.60%	21.23%	2.43%	-1.71%	5.35%	77.38%	21.42%
1802	21222	华泰柏瑞中证	8月5日	1.1334	1.1334	0.51%	-1.96%	2.57%	7.35%	8.19%	21.22%	---	---	4.69%	13.34%	21.84%
1803	257060	国联安上证商	8月5日	1.2163	1.2163	0.66%	-2.08%	7.88%	15.62%	13.68%	21.21%	17.10%	11.02%	11.84%	21.63%	20.64%
1804	835	华润元大富时	8月5日	2.9328	2.9328	0.84%	-0.62%	1.63%	7.78%	10.16%	21.20%	7.48%	8.66%	4.83%	193.28%	22.00%
1805	8971	大成纳斯达克	8月4日	5.2743	5.2743	1.72%	-0.83%	1.06%	16.78%	7.05%	21.19%	42.63%	---	6.92%	44.19%	---
1806	21207	易方达中证A	8月5日	1.1385	1.1385	0.52%	-2.01%	2.45%	7.11%	7.70%	21.19%	---	---	4.09%	13.85%	21.82%
1807	11545	长江沪深30	8月5日	0.8402	0.8402	1.03%	0.18%	2.69%	8.45%	7.77%	21.17%	3.43%	0.76%	5.31%	-15.98%	20.86%
1808	13291	富国沪深30	8月5日	1.677	1.907	0.90%	-0.47%	3.71%	11.65%	10.77%	21.17%	7.29%	4.94%	7.43%	-9.38%	21.08%
1809	10224	海富通中证A	8月5日	1.3318	1.3318	0.55%	-1.68%	3.39%	8.40%	8.55%	21.12%	2.19%	-2.04%	5.30%	-12.55%	21.29%
1810	13444	建信上证50	8月5日	1.2987	1.3677	0.71%	-0.60%	2.46%	7.27%	9.69%	21.12%	9.49%	7.21%	5.29%	-4.68%	21.86%
1811	16879	招商中证上海	8月5日	1.2183	1.2183	0.34%	-2.48%	2.41%	7.99%	7.29%	21.12%	---	---	5.53%	21.83%	20.65%
1812	5881	建信上证50	8月5日	1.2985	1.3855	0.71%	-0.60%	2.46%	7.26%	9.68%	21.11%	9.48%	7.20%	5.28%	39.18%	21.86%
1813	19548	招商纳斯达克	8月4日	1.3119	1.3119	1.59%	-0.77%	1.02%	15.96%	8.15%	21.10%	---	---	8.59%	31.19%	---
1814	14623	中银MSCI	8月5日	1.2904	1.2904	0.92%	-0.49%	4.19%	10.74%	11.80%	21.07%	---	---	7.82%	29.04%	21.55%
1815	14978	华安纳斯达克	8月4日	6.7461	6.7461	1.72%	-0.83%	1.10%	16.69%	6.86%	21.05%	43.50%	69.37%	6.97%	70.53%	---
1816	18966	汇添富纳斯达	8月4日	1.4001	1.4001	1.52%	-0.81%	0.98%	16.14%	7.39%	20.94%	40.01%	---	8.27%	40.01%	---
1817	15577	国联安上证商	8月5日	1.2081	1.2081	0.68%	-2.08%	7.87%	15.55%	13.55%	20.92%	16.52%	10.20%	11.70%	18.42%	20.35%
1818	21223	华泰柏瑞中证	8月5日	1.1297	1.1297	0.52%	-1.96%	2.54%	7.27%	8.05%	20.91%	---	---	4.53%	12.97%	21.53%
1819	673100	西部利得沪深	8月5日	1.8359	1.9559	0.83%	-0.94%	3.22%	9.29%	8.20%	20.87%	5.11%	4.69%	5.11%	103.62%	21.14%
1820	7230	兴全沪深30	8月5日	2.5064	2.5064	1.00%	-0.14%	3.71%	10.41%	9.30%	20.87%	6.45%	14.59%	5.02%	36.80%	21.23%
1821	17925	国金300指	8月5日	1.036	1.036	0.75%	-0.59%	3.37%	9.32%	13.42%	20.87%	-2.54%	---	8.98%	3.20%	20.26%
1822	10573	华润元大富时	8月5日	2.8907	2.8907	0.84%	-0.62%	1.60%	7.69%	9.99%	20.84%	6.83%	7.67%	4.64%	4.17%	21.64%
1823	10908	大成沪深30	8月5日	0.8879	0.8879	1.07%	-0.58%	2.53%	9.60%	9.03%	20.84%	10.35%	6.57%	6.20%	-11.21%	20.90%
1824	20352	国富沪深30	8月5日	1.5443	1.5443	0.76%	-1.01%	2.71%	9.37%	9.25%	20.83%	---	---	6.51%	20.52%	20.80%
1825	21773	汇添富纳斯达	8月4日	1.3987	1.3987	1.52%	-0.81%	0.97%	16.11%	7.34%	20.82%	---	---	8.22%	39.87%	---
1826	165515	中信保诚沪深	8月5日	1.1179	1.7288	0.76%	-1.09%	3.63%	10.18%	9.79%	20.74%	2.39%	1.48%	5.89%	100.91%	21.01%
1827	20273	富国中证细分	8月5日	1.0722	1.0722	0.50%	-1.29%	7.02%	10.86%	8.59%	20.72%	---	---	7.17%	7.22%	19.75%
1828	5868	平安MSCI	8月5日	1.5525	1.5525	0.77%	-1.01%	3.70%	9.28%	8.54%	20.69%	2.71%	-0.93%	5.11%	55.25%	20.54%
1829	11546	长江沪深30	8月5日	0.826	0.826	1.04%	0.17%	2.65%	8.34%	7.57%	20.69%	2.57%	-0.48%	5.06%	-17.40%	20.39%
1830	15906	兴业沪深30	8月5日	1.086	1.086	0.72%	-1.16%	3.12%	9.30%	8.46%	20.67%	4.48%	---	4.98%	8.60%	20.68%
1831	16880	招商中证上海	8月5日	1.2106	1.2106	0.34%	-2.49%	2.38%	7.88%	7.09%	20.64%	---	---	5.29%	21.06%	20.17%
1832	40190	华安上证50	8月5日	1.4812	1.4812	0.72%	-0.62%	2.51%	7.50%	10.20%	20.63%	10.09%	10.13%	5.75%	48.12%	21.38%
