排名,股票,价,涨,PEG,PE.扣非,预测增速,北上持股,PB,股息,ROE,市值.亿,今年来,行业
'1,SZ300641.正丹股份,'24.03,'-0.62%,'0.30,'8.34,28.19%,0.39%,'3.91,2.91%,57.04%,'128,'-2.03%,化学制品
'2,SH601336.新华保险,'65.75,'-3.65%,'0.36,'6.85,18.81%,2.90%,'2.46,3.85%,34.53%,'1371,'+36.38%,保险
'3,SH600866.星湖科技,'7.91,'-3.54%,'0.37,'10.32,25.00%,2.18%,'1.62,4.80%,16.33%,'131,'+28.94%,化学制品
'4,SZ002807.江阴银行,'4.80,0.00%,'0.50,'5.48,11.03%,3.35%,'0.62,4.17%,11.92%,'118,'+15.58%,银行
'5,SH601128.常熟银行,'7.51,'-0.13%,'0.52,'6.15,11.94%,3.17%,'0.83,3.03%,14.38%,'249,'+12.65%,银行
'6,SH603323.苏农银行,'5.26,'-0.57%,'0.52,'5.30,10.53%,5.62%,'0.57,3.11%,11.36%,'106,'+12.63%,银行
'7,SZ000690.宝新能源,'4.62,'-0.86%,'0.52,'11.19,22.57%,0.99%,'0.81,3.25%,7.40%,'101,'+6.77%,电力行业
'8,SZ000544.中原环保,'8.84,'+1.96%,'0.54,'8.35,16.07%,0.53%,'0.84,2.94%,10.43%,'86,'+4.51%,公用事业
'9,SH601319.中国人保,'8.75,'-2.56%,'0.55,'8.28,14.96%,0.99%,'1.36,2.06%,17.36%,'3106,'+17.53%,保险
'10,SH600968.海油发展,'4.07,'+2.01%,'0.56,'10.69,17.82%,1.57%,'1.50,3.32%,14.66%,'414,'-1.55%,采掘行业
'11,SZ000680.山推股份,'9.68,'+0.52%,'0.56,'11.60,22.77%,3.57%,'2.56,0.93%,21.86%,'145,'+0.73%,工程机械
'12,SH600583.海油工程,'5.51,'-0.36%,'0.58,'11.81,21.82%,2.61%,'0.92,3.65%,7.96%,'244,'+4.61%,采掘行业
'13,SH601601.中国太保,'39.60,'-1.76%,'0.58,'7.98,14.38%,3.19%,'1.35,2.73%,17.38%,'2711,'+19.62%,保险
'14,SZ300724.捷佳伟创,'108.12,'+9.48%,'0.58,'11.16,21.25%,2.41%,'3.01,1.11%,30.52%,'376,'+74.95%,光伏设备
'15,SH601838.成都银行,'18.20,'-1.46%,'0.60,'5.80,9.68%,5.83%,'0.87,4.90%,16.36%,'771,'+11.47%,银行
'16,SZ002170.芭田股份,'11.33,'+3.09%,'0.61,'15.32,25.27%,1.07%,'2.97,2.46%,22.78%,'110,'+33.22%,化肥行业
'17,SZ002948.青岛银行,'4.94,'+0.61%,'0.62,'6.13,10.07%,1.83%,'0.62,3.24%,10.65%,'174,'+31.37%,银行
'18,SH600919.江苏银行,'10.72,'-1.02%,'0.65,'5.90,9.12%,5.33%,'0.60,4.86%,10.89%,'1967,'+14.66%,银行
'19,SH600961.株冶集团,'14.28,'+5.62%,'0.65,'15.30,23.52%,0.71%,'3.25,0.00%,23.01%,'153,'+81.45%,有色金属
'20,SZ002839.张家港行,'4.49,'-0.66%,'0.65,'5.70,8.76%,4.34%,'0.55,4.45%,10.26%,'110,'+7.59%,银行
'21,SH601058.赛轮轮胎,'14.43,'+1.83%,'0.66,'12.68,19.16%,4.31%,'2.31,2.63%,19.50%,'474,'+2.61%,橡胶制品
'22,SZ000404.长虹华意,'7.37,'-1.21%,'0.66,'10.67,18.34%,0.14%,'1.23,4.07%,11.99%,'51,'+3.87%,家电行业
'23,SZ002035.华帝股份,'6.50,'+0.62%,'0.66,'12.05,19.18%,7.30%,'1.45,4.62%,12.36%,'55,'-7.30%,家电行业
'24,SZ000921.海信家电,'25.17,'-1.02%,'0.67,'10.23,19.21%,3.05%,'2.18,4.89%,22.59%,'233,'-8.48%,家电行业
'25,SH600020.中原高速,'4.46,'+0.22%,'0.68,'10.80,16.89%,1.27%,'0.65,3.81%,6.12%,'100,'+9.39%,铁路公路
'26,SH600720.中交设计,'7.76,'+0.26%,'0.68,'10.58,16.92%,0.40%,'1.18,2.95%,12.28%,'178,'-9.88%,工程咨询服务
'27,SH601717.中创智领,'21.71,'+6.16%,'0.68,'9.04,15.03%,5.04%,'1.76,5.16%,19.94%,'335,'+78.47%,汽车零部件
'28,SH600066.宇通客车,'28.30,'+2.46%,'0.69,'14.31,25.33%,10.72%,'4.76,5.30%,34.51%,'627,'+11.45%,汽车整车
'29,SH600483.福能股份,'9.60,'-0.72%,'0.69,'9.07,13.39%,0.68%,'1.03,3.23%,12.16%,'267,'-0.60%,电力行业
'30,SZ002001.新和成,'24.83,'-0.28%,'0.69,'10.50,15.13%,6.24%,'2.50,2.82%,25.89%,'763,'+16.62%,化学制药
'31,SH600216.浙江医药,'15.78,'+0.77%,'0.70,'9.99,14.41%,7.41%,'1.35,2.34%,14.35%,'152,'+1.91%,化学制药
'32,SZ000951.中国重汽,'17.99,'-0.83%,'0.70,'13.82,22.10%,1.12%,'1.36,3.87%,10.09%,'211,'+8.42%,汽车整车
'33,SZ002966.苏州银行,'8.05,'-0.86%,'0.70,'6.86,9.89%,2.67%,'0.61,4.58%,9.92%,'360,'+1.56%,银行
'34,SZ300274.阳光电源,'99.20,'-0.67%,'0.70,'14.89,22.06%,4.20%,'4.83,1.09%,37.35%,'2057,'+36.64%,光伏设备
'35,SZ000411.英特集团,'12.30,'+5.67%,'0.71,'12.43,17.86%,0.33%,'1.37,3.12%,11.42%,'64,'+19.62%,医药商业
'36,SZ002984.森麒麟,'19.75,'-0.45%,'0.72,'11.49,16.36%,0.67%,'1.48,2.52%,13.54%,'205,'-18.66%,橡胶制品
'37,SZ300926.博俊科技,'28.82,'-0.59%,'0.72,'17.06,23.80%,0.33%,'4.06,0.50%,29.29%,'125,'+31.73%,汽车零部件
'38,SH603766.隆鑫通用,'12.58,'-0.47%,'0.73,'16.08,22.52%,5.19%,'2.74,3.18%,17.78%,'258,'+42.24%,交运设备
'39,SZ300577.开润股份,'22.99,'+2.73%,'0.73,'17.25,24.09%,0.13%,'2.43,1.47%,14.84%,'55,'-6.63%,纺织服装
'40,SZ002296.辉煌科技,'12.05,0.00%,'0.74,'15.83,21.27%,'-,'1.98,1.66%,13.17%,'47,'+25.13%,通信设备
'41,SZ000791.甘肃能源,'6.52,'+1.56%,'0.75,'9.69,22.52%,0.21%,'1.53,2.76%,19.27%,'212,'+11.25%,电力行业
'42,SZ002060.广东建工,'3.66,'+0.27%,'0.75,'12.95,17.22%,0.73%,'1.01,3.83%,8.01%,'137,'+4.13%,工程建设
'43,SH601107.四川成渝,'5.61,'-0.88%,'0.77,'10.74,14.53%,1.27%,'0.88,5.17%,9.07%,'121,'+12.30%,铁路公路
'44,SH601567.三星医疗,'23.27,'+1.04%,'0.77,'13.98,18.84%,3.40%,'2.69,3.84%,20.10%,'327,'-21.35%,电网设备
'45,SZ000612.焦作万方,'9.19,'+3.49%,'0.77,'14.32,18.38%,0.56%,'1.65,1.41%,12.12%,'110,'+45.65%,有色金属
'46,SH601137.博威合金,'25.25,'-2.58%,'0.78,'14.75,19.08%,0.61%,'2.38,1.98%,17.50%,'205,'+28.04%,有色金属
'47,SH601577.长沙银行,'9.63,'+0.21%,'0.79,'4.82,6.07%,3.61%,'0.48,4.36%,10.79%,'387,'+12.90%,银行
'48,SH603551.奥普科技,'12.59,'+1.04%,'0.81,'16.00,20.56%,'-,'3.74,6.82%,22.46%,'49,'+23.87%,家电行业
'49,SH600312.平高电气,'15.90,'+0.57%,'0.83,'18.69,23.10%,6.12%,'1.95,1.82%,10.82%,'216,'-16.43%,电网设备
'50,SH600420.国药现代,'11.24,'+0.27%,'0.83,'14.53,18.22%,0.69%,'1.10,2.67%,7.79%,'151,'-4.14%,化学制药
'51,SZ002083.孚日股份,'4.89,'-0.41%,'0.83,'12.44,15.14%,'-,'1.02,5.60%,8.76%,'46,'+3.08%,纺织服装
'52,SH600211.西藏药业,'48.39,'+4.56%,'0.85,'15.67,20.88%,0.80%,'3.75,3.87%,25.03%,'156,'+37.14%,生物制品
'53,SH600219.南山铝业,'3.99,'-1.72%,'0.86,'8.80,10.05%,6.45%,'0.90,4.28%,10.49%,'463,'+4.59%,有色金属
'54,SH600531.豫光金铅,'9.91,'+9.99%,'0.86,'12.41,15.41%,3.13%,'1.88,2.27%,16.08%,'108,'+58.80%,有色金属
'55,SZ000528.柳工,'11.04,'+0.73%,'0.86,'14.22,18.82%,3.27%,'1.24,2.46%,8.89%,'224,'-5.92%,工程机械
'56,SH603993.洛阳钼业,'13.53,'+9.47%,'0.87,'17.24,20.56%,3.69%,'3.92,1.90%,24.72%,'2362,'+109.99%,小金属
'57,SH601808.中海油服,'14.06,'+0.36%,'0.89,'19.12,21.04%,0.41%,'1.50,1.64%,8.07%,'416,'-6.23%,采掘行业
'58,SH601816.京沪高铁,'5.26,'-1.50%,'0.89,'20.22,22.74%,3.54%,'1.27,2.25%,6.39%,'2573,'-12.80%,铁路公路
'59,SZ002142.宁波银行,'28.52,'+1.06%,'0.89,'6.67,7.42%,3.77%,'0.77,3.16%,12.19%,'1883,'+21.23%,银行
'60,SZ002588.史丹利,'9.88,'-0.30%,'0.89,'12.34,15.15%,1.94%,'1.59,2.63%,13.53%,'114,'+37.84%,化肥行业
'61,SH600210.紫江企业,'7.72,'+9.97%,'0.90,'12.63,14.40%,2.54%,'1.90,3.89%,15.55%,'117,'+22.17%,包装材料
'62,SH600908.无锡银行,'6.00,'-1.64%,'0.92,'5.73,6.28%,1.56%,'0.54,3.67%,9.75%,'132,'+5.07%,银行
'63,SH603298.杭叉集团,'24.87,'+7.11%,'0.92,'15.25,16.94%,4.11%,'3.00,2.01%,21.42%,'326,'+42.71%,工程机械
'64,SH603680.今创集团,'13.37,'-1.18%,'0.92,'20.07,19.17%,0.70%,'1.88,1.12%,9.74%,'105,'+63.26%,交运设备
'65,SZ000719.中原传媒,'12.52,'-3.84%,'0.93,'10.60,9.62%,4.79%,'1.12,4.79%,10.85%,'128,'+15.52%,文化传媒
'66,SH600926.杭州银行,'15.69,'-1.13%,'0.95,'6.10,6.46%,4.28%,'0.71,3.74%,12.89%,'1137,'+9.16%,银行
'67,SZ000928.中钢国际,'6.48,'-1.67%,'0.95,'11.07,12.27%,1.47%,'1.12,4.61%,10.32%,'93,'+6.52%,工程咨询服务
'68,SZ002311.海大集团,'60.77,'-1.19%,'0.96,'20.15,20.39%,3.78%,'4.14,1.81%,22.53%,'1011,'+26.24%,农牧饲渔
'69,SH601702.华峰铝业,'17.76,'-0.67%,'0.97,'14.42,15.33%,0.47%,'3.05,1.69%,23.02%,'177,'-1.22%,有色金属
'70,SH600970.中材国际,'9.14,'-0.87%,'0.98,'8.03,9.64%,2.35%,'1.12,4.92%,14.62%,'241,'+1.36%,工程建设
'71,SZ002215.诺普信,'12.29,'-1.13%,'0.98,'18.16,19.15%,2.31%,'2.92,2.85%,16.70%,'124,'+12.82%,农药兽药
'72,SH600489.中金黄金,'17.57,'+10.02%,'0.99,'19.63,17.80%,3.20%,'3.01,2.21%,16.09%,'852,'+49.97%,贵金属
'73,SH603979.金诚信,'69.05,'+8.31%,'0.99,'20.69,21.27%,2.23%,'4.36,0.65%,23.28%,'431,'+92.17%,采掘行业
'74,SZ001872.招商港口,'20.38,'-0.68%,'0.99,'11.09,11.72%,0.46%,'0.82,3.63%,7.51%,'473,'+3.21%,航运港口
'75,SZ002322.理工能科,'13.32,'-1.04%,'0.99,'20.63,21.16%,3.46%,'1.78,5.78%,8.40%,'51,'+8.85%,软件开发
'76,SZ002997.瑞鹄模具,'40.05,'-2.48%,'1.00,'20.17,21.68%,0.25%,'3.59,0.75%,19.30%,'84,'+16.57%,汽车零部件
'77,SH600710.苏美达,'10.31,'-2.55%,'1.01,'11.01,11.73%,4.33%,'1.73,3.58%,16.60%,'135,'+15.24%,贸易行业
'78,SH600757.长江传媒,'9.03,'-2.38%,'1.01,'9.98,9.40%,2.09%,'1.13,4.54%,11.67%,'110,'-1.57%,文化传媒
'79,SH601686.友发集团,'5.89,'-0.67%,'1.01,'14.09,16.80%,'-,'1.28,5.08%,9.24%,'85,'+13.71%,钢铁行业
'80,SH603568.伟明环保,'19.35,'+0.42%,'1.01,'12.19,12.33%,1.31%,'2.37,2.48%,20.91%,'330,'-8.32%,环保行业
'81,SH601518.吉林高速,'2.78,'-0.36%,'1.02,'10.05,10.38%,0.03%,'0.96,3.09%,9.92%,'53,'+3.20%,铁路公路
'82,SZ002096.易普力,'13.85,'-0.22%,'1.02,'22.29,23.10%,0.52%,'2.26,1.66%,10.51%,'172,'+18.44%,化学制品
'83,SZ002318.久立特材,'22.37,'-0.67%,'1.02,'13.06,12.98%,4.57%,'2.82,4.34%,22.41%,'219,'-0.59%,钢铁行业
'84,SH600886.国投电力,'14.16,'-1.19%,'1.04,'16.93,16.72%,1.63%,'1.64,3.22%,10.34%,'1133,'-12.23%,电力行业
'85,SH601975.招商南油,'2.96,'+1.02%,'1.04,'11.18,11.29%,1.34%,'1.25,0.00%,11.83%,'142,'-5.43%,航运港口
'86,SH603556.海兴电力,'27.36,'+0.44%,'1.04,'15.38,15.57%,2.14%,'1.88,2.56%,12.62%,'133,'-23.95%,电网设备
'87,SH603577.汇金通,'9.84,'+2.18%,'1.04,'20.70,23.94%,'-,'1.74,0.88%,8.53%,'33,'+24.45%,电网设备
'88,SH603699.纽威股份,'33.79,'+1.75%,'1.05,'19.91,19.45%,8.19%,'6.30,4.49%,32.66%,'260,'+57.91%,通用设备
'89,SH600362.江西铜业,'28.96,'+3.80%,'1.06,'13.34,12.35%,3.31%,'1.26,2.42%,9.76%,'601,'+44.43%,有色金属
'90,SH600988.赤峰黄金,'28.05,'+8.01%,'1.06,'24.67,23.04%,5.16%,'4.59,0.57%,23.47%,'467,'+80.83%,贵金属
'91,SH605117.德业股份,'63.74,'-1.41%,'1.06,'17.76,17.47%,3.57%,'6.15,4.26%,37.90%,'577,'+8.56%,光伏设备
'92,SZ000088.盐田港,'4.49,'-0.44%,'1.06,'16.98,18.41%,0.28%,'1.32,2.90%,8.92%,'233,'-5.17%,航运港口
'93,SZ002947.恒铭达,'43.70,'-2.54%,'1.06,'21.23,20.71%,0.77%,'3.63,1.37%,20.28%,'112,'+33.55%,消费电子
'94,SZ300881.盛德鑫泰,'35.00,'+2.07%,'1.06,'20.57,19.40%,'-,'3.75,2.86%,18.69%,'39,'+17.66%,钢铁行业
'95,SH600933.爱柯迪,'19.25,'-2.14%,'1.07,'17.84,17.49%,0.54%,'2.20,1.56%,12.69%,'190,'+20.36%,汽车零部件
'96,SH603600.永艺股份,'10.95,'+0.46%,'1.07,'11.96,11.38%,'-,'1.58,4.21%,13.62%,'36,'-5.25%,装修建材
'97,SH603871.嘉友国际,'12.29,'+2.42%,'1.07,'15.60,14.87%,0.55%,'2.91,4.07%,19.38%,'168,'-8.55%,物流行业
'98,SH600863.内蒙华电,'4.03,'-0.49%,'1.08,'12.44,11.61%,0.61%,'1.45,5.46%,11.38%,'263,'-2.01%,电力行业
'99,SZ002303.美盈森,'4.28,'-0.47%,'1.09,'21.31,20.02%,1.80%,'1.47,13.34%,6.50%,'66,'+23.79%,包装材料
'100,SH601958.金钼股份,'16.50,'+10.00%,'1.10,'18.63,17.13%,2.76%,'2.89,2.42%,16.80%,'532,'+69.22%,小金属
'101,SZ001914.招商积余,'12.40,'-0.40%,'1.10,'14.95,14.15%,1.51%,'1.24,1.94%,8.52%,'131,'+19.51%,房地产服务
'102,SH603730.岱美股份,'5.72,'-4.19%,'1.11,'19.72,14.24%,1.37%,'2.78,4.71%,14.14%,'123,'-13.53%,汽车零部件
'103,SH600323.瀚蓝环境,'25.82,'-2.20%,'1.12,'12.07,11.25%,0.68%,'1.53,3.10%,13.22%,'211,'+13.03%,环保行业
'104,SH601766.中国中车,'7.59,'-1.04%,'1.12,'14.11,14.42%,3.46%,'1.28,2.77%,9.34%,'1846,'-6.83%,交运设备
'105,SH603338.浙江鼎力,'53.91,'-0.83%,'1.12,'14.70,13.38%,6.77%,'2.58,1.85%,18.75%,'273,'-14.53%,工程机械
'106,SH605305.中际联合,'37.36,'+1.38%,'1.12,'18.19,18.21%,1.49%,'2.88,1.20%,16.90%,'79,'+34.23%,风电设备
'107,SZ000563.陕国投Ａ,'3.67,'-1.08%,'1.13,'13.40,12.84%,0.87%,'1.02,2.45%,7.83%,'188,'+4.61%,多元金融
'108,SZ000596.古井贡酒,'170.40,'-0.53%,'1.13,'16.07,14.38%,1.26%,'3.58,3.52%,23.42%,'696,'+2.60%,酿酒行业
'109,SZ300705.九典制药,'18.90,'+2.00%,'1.13,'18.19,16.63%,1.41%,'3.65,1.64%,21.80%,'95,'+7.39%,化学制药
'110,SH601899.紫金矿业,'24.38,'+5.63%,'1.14,'16.10,15.04%,7.72%,'4.56,1.15%,29.99%,'5020,'+63.59%,有色金属
'111,SZ002895.川恒股份,'27.09,'+0.78%,'1.14,'14.46,13.17%,0.73%,'2.43,4.00%,18.46%,'165,'+15.91%,化学原料
'112,SH600356.恒丰纸业,'10.29,'+6.96%,'1.15,'19.88,16.41%,'-,'1.15,1.17%,5.97%,'31,'+36.85%,造纸印刷
'113,SZ000655.金岭矿业,'9.02,'+2.27%,'1.15,'19.57,20.62%,'-,'1.56,2.00%,8.17%,'54,'+48.54%,钢铁行业
'114,SZ002098.浔兴股份,'9.60,'+2.35%,'1.15,'16.88,14.78%,'-,'2.43,1.04%,15.33%,'34,'+21.51%,纺织服装
'115,SZ002444.巨星科技,'32.22,'+4.58%,'1.15,'16.15,14.20%,1.65%,'2.12,1.56%,14.01%,'385,'-0.40%,通用设备
'116,SZ002479.富春环保,'5.28,'-0.19%,'1.15,'13.89,18.23%,'-,'1.10,2.84%,8.10%,'46,'+14.74%,环保行业
'117,SH600995.南网储能,'10.62,'+3.11%,'1.17,'25.47,21.39%,0.25%,'1.54,1.00%,6.18%,'339,'+5.65%,电力行业
'118,SH603111.康尼机电,'7.58,'-1.30%,'1.17,'16.60,13.01%,1.04%,'1.70,3.30%,10.47%,'66,'+30.36%,交运设备
'119,SZ000651.格力电器,'41.41,'-2.79%,'1.17,'7.15,6.60%,6.82%,'1.71,7.24%,25.64%,'2320,'-2.81%,家电行业
'120,SZ002749.国光股份,'16.04,'-0.56%,'1.17,'19.68,17.15%,0.28%,'3.63,6.25%,18.53%,'75,'+20.68%,农药兽药
'121,SZ300360.炬华科技,'15.87,'-0.69%,'1.18,'12.21,12.15%,2.99%,'2.00,3.78%,17.09%,'82,'-2.91%,电网设备
'122,SH603613.国联股份,'29.59,'+1.47%,'1.19,'14.99,12.78%,1.14%,'2.51,0.22%,18.07%,'213,'+11.64%,互联网服务
'123,SH600853.龙建股份,'4.16,'-0.48%,'1.20,'10.20,8.62%,'-,'1.11,0.96%,12.43%,'42,'+5.18%,工程建设
'124,SZ002532.天山铝业,'9.98,'-1.09%,'1.20,'10.40,9.01%,2.42%,'1.67,4.01%,16.77%,'464,'+29.95%,有色金属
'125,SH600461.洪城环境,'9.01,'-0.33%,'1.21,'9.69,8.28%,0.63%,'1.23,5.15%,13.33%,'116,'-4.92%,公用事业
'126,SH600660.福耀玻璃,'65.81,'+0.23%,'1.21,'19.51,16.50%,18.64%,'4.82,2.74%,26.17%,'1318,'+8.83%,玻璃玻纤
'127,SH601800.中国交建,'9.03,'-1.42%,'1.21,'6.82,7.02%,0.96%,'0.46,3.34%,6.83%,'1071,'-10.67%,工程建设
'128,SH601900.南方传媒,'14.11,'-0.70%,'1.21,'12.94,9.84%,0.64%,'1.51,3.90%,12.01%,'124,'-3.07%,文化传媒
'129,SZ002594.比亚迪,'109.70,'-3.82%,'1.21,'23.74,21.57%,7.07%,'4.31,1.21%,22.47%,'5961,'+17.82%,汽车整车
'130,SZ003013.地铁设计,'15.81,'+1.28%,'1.21,'12.77,10.65%,0.11%,'2.31,3.04%,19.27%,'65,'+8.12%,工程咨询服务
'131,SZ300827.上能电气,'24.88,'-0.04%,'1.21,'27.25,22.98%,0.89%,'5.51,0.34%,22.05%,'125,'-20.53%,光伏设备
'132,SH603368.柳药集团,'18.29,'+0.66%,'1.22,'8.86,7.40%,0.82%,'0.94,4.12%,10.72%,'73,'+7.03%,医药商业
'133,SH601901.方正证券,'8.55,'-1.04%,'1.23,'21.72,14.85%,7.95%,'1.41,1.25%,6.70%,'704,'+3.37%,证券
'134,SH603605.珀莱雅,'84.43,'+0.72%,'1.23,'20.28,16.82%,11.99%,'5.84,1.41%,32.11%,'334,'+1.12%,美容护理
'135,SH600060.海信视像,'22.05,'-0.23%,'1.24,'11.66,11.72%,4.35%,'1.45,3.99%,13.00%,'288,'+15.06%,家电行业
'136,SH605183.确成股份,'20.27,'+1.76%,'1.24,'15.19,12.36%,0.46%,'2.41,1.48%,17.00%,'84,'+22.33%,橡胶制品
'137,SZ000975.山金国际,'20.87,'+6.32%,'1.24,'21.51,17.47%,2.42%,'4.27,1.75%,21.18%,'580,'+38.35%,贵金属
'138,SZ002452.长高电新,'7.36,'-0.81%,'1.24,'19.33,16.04%,'-,'1.84,1.09%,9.96%,'46,'+0.35%,电网设备
'139,SZ300039.上海凯宝,'6.32,'+0.96%,'1.24,'18.60,16.25%,0.60%,'1.55,1.58%,9.14%,'66,'+3.97%,中药
'140,SH600761.安徽合力,'19.64,'+1.60%,'1.25,'13.33,13.39%,1.73%,'1.65,3.05%,12.78%,'175,'+15.56%,工程机械
'141,SZ002282.博深股份,'7.37,'-0.27%,'1.25,'21.67,18.33%,'-,'1.09,2.71%,5.11%,'39,'+2.33%,通用设备
'142,SH601077.渝农商行,'6.38,'+1.43%,'1.27,'6.11,4.82%,4.28%,'0.53,4.77%,8.97%,'564,'+10.62%,银行
'143,SH603393.新天然气,'29.64,'-0.40%,'1.27,'10.45,8.65%,0.74%,'1.43,3.04%,14.71%,'126,'-2.08%,燃气
'144,SZ000333.美的集团,'74.03,'+0.43%,'1.27,'12.99,10.72%,14.64%,'2.63,4.73%,22.97%,'5200,'+3.17%,家电行业
'145,SZ300001.特锐德,'24.67,'+0.82%,'1.27,'24.79,24.07%,2.79%,'3.43,0.61%,14.78%,'260,'+13.10%,电网设备
'146,SH600575.淮河能源,'3.46,'-1.14%,'1.28,'18.41,14.96%,0.38%,'1.12,0.00%,6.30%,'134,'-12.85%,电力行业
'147,SH600690.海尔智家,'25.95,'-1.18%,'1.28,'11.96,9.85%,7.19%,'2.12,3.72%,18.45%,'1623,'-5.56%,家电行业
'148,SH600729.重庆百货,'29.34,'-0.10%,'1.28,'9.39,8.10%,2.83%,'1.69,4.64%,18.96%,'129,'+5.22%,商业百货
'149,SH600901.江苏金租,'5.60,'-2.10%,'1.28,'10.56,8.39%,1.31%,'1.34,4.82%,14.49%,'324,'+12.10%,多元金融
'150,SH601163.三角轮胎,'13.92,'-0.43%,'1.28,'12.56,12.96%,1.54%,'0.83,3.81%,6.72%,'111,'-4.17%,橡胶制品
'151,SH603129.春风动力,'272.00,'+1.99%,'1.29,'23.52,18.82%,3.88%,'6.13,1.42%,28.91%,'415,'+76.96%,交运设备
'152,SZ300181.佐力药业,'18.90,'-0.84%,'1.29,'22.65,17.43%,0.61%,'4.36,3.17%,20.47%,'133,'+27.61%,中药
'153,SH603998.方盛制药,'11.86,'+2.07%,'1.30,'18.11,17.89%,'-,'3.18,2.61%,18.26%,'52,'+16.77%,中药
'154,SH600820.隧道股份,'6.53,'+1.24%,'1.31,'7.38,5.99%,1.54%,'0.56,4.90%,8.47%,'205,'-6.09%,工程建设
'155,SH603689.皖天然气,'8.70,'+0.69%,'1.31,'13.01,10.04%,'-,'1.28,4.02%,10.21%,'43,'+0.96%,燃气
'156,SZ000682.东方电子,'11.56,'-0.43%,'1.31,'21.13,16.71%,1.27%,'2.89,0.71%,14.55%,'155,'+8.41%,电网设备
'157,SZ300743.天地数码,'19.62,'-0.76%,'1.31,'27.56,21.37%,'-,'5.00,2.55%,18.32%,'30,'+32.62%,非金属材料
'158,SZ000425.徐工机械,'9.89,'+3.45%,'1.32,'17.54,12.68%,4.54%,'1.92,1.82%,11.03%,'1162,'+27.36%,工程机械
'159,SH601326.秦港股份,'3.41,'-0.29%,'1.33,'12.35,9.32%,0.96%,'0.96,2.49%,7.95%,'162,'+4.47%,航运港口
'160,SZ002836.新宏泽,'9.40,'+1.07%,'1.33,'32.95,25.75%,'-,'6.23,2.66%,19.18%,'22,'+31.22%,造纸印刷
'161,SH603283.赛腾股份,'42.55,'+6.14%,'1.34,'22.68,17.93%,0.40%,'3.75,0.94%,19.00%,'119,'-13.19%,专用设备
'162,SH603596.伯特利,'46.55,'-2.39%,'1.34,'22.17,17.58%,6.34%,'4.06,0.75%,19.77%,'282,'+5.11%,汽车零部件
'163,SH605090.九丰能源,'29.66,'+3.09%,'1.34,'13.73,10.75%,0.63%,'2.00,4.03%,15.51%,'198,'+7.16%,燃气
