,股票,价,涨,最新股息,平均股息,扣非PE,PB,ROE,市值(亿),今年来,行业
'631,300697.电工合金,'15.97,'+4.65%,0.87%,1.59%,'47.97,'5.95,13.09%,'69.09,'+66.58%,有色金属
'632,300653.正海生物,'21.10,'+0.72%,2.18%,1.58%,'48.81,'4.45,11.00%,'37.98,'+1.37%,医疗器械
'633,002457.青龙管业,'11.73,0.00%,1.02%,1.57%,'20.56,'1.60,8.82%,'39.12,'+2.16%,装修建材
'634,002643.万润股份,'13.42,'-1.54%,0.75%,1.57%,'57.47,'1.73,3.53%,'123.86,'+12.85%,电子化学品
'635,300529.健帆生物,'23.15,'+0.61%,3.46%,1.57%,'29.53,'5.92,21.33%,'184.88,'-18.26%,医疗器械
'636,603025.大豪科技,'16.74,'-0.89%,2.08%,1.56%,'28.15,'7.79,29.08%,'186.93,'+12.74%,专用设备
'637,603321.梅轮电梯,'8.39,'+2.94%,2.10%,1.56%,'64.36,'2.45,4.54%,'29.29,'+23.16%,专用设备
'638,000919.金陵药业,'7.16,'+0.70%,1.40%,1.56%,'114.01,'1.18,0.98%,'44.66,'+10.40%,中药
'639,300017.网宿科技,'12.06,'-0.82%,2.07%,1.56%,'51.93,'3.02,7.84%,'294.96,'+16.71%,互联网服务
'640,600993.马应龙,'27.65,'-1.32%,2.24%,1.55%,'22.75,'2.88,13.99%,'119.19,'+8.23%,中药
'641,603988.中电电机,'24.25,'+4.17%,0.16%,1.55%,'135.16,'8.55,7.55%,'57.04,'-0.55%,电机
'642,002831.裕同科技,'26.57,'+1.72%,3.55%,1.55%,'15.77,'2.16,13.17%,'244.58,'+0.44%,造纸印刷
'643,601858.中国科传,'21.59,'+0.28%,1.27%,1.54%,'34.45,'3.06,8.89%,'170.67,'+7.38%,文化传媒
'644,002960.青鸟消防,'11.10,'+2.12%,1.50%,1.54%,'29.86,'1.56,5.30%,'96.50,'+16.11%,专用设备
'645,300433.蓝思科技,'32.34,'+3.95%,1.24%,1.54%,'47.97,'3.58,8.35%,'1611.43,'+50.39%,消费电子
'646,601609.金田股份,'12.12,'-0.98%,0.78%,1.53%,'43.59,'2.40,8.46%,'209.51,'+108.63%,有色金属
'647,603727.博迈科,'14.13,0.00%,1.77%,1.53%,'118.56,'1.26,1.56%,'39.81,'+25.30%,采掘行业
'648,000059.华锦股份,'5.23,'-0.76%,0.34%,1.53%,亏损,'0.80,'-1.00%,'83.65,'+9.55%,石油行业
'649,002302.西部建设,'6.88,'+0.58%,1.82%,1.53%,亏损,'0.94,'-1.00%,'86.85,'+6.83%,水泥建材
'650,002962.五方光电,'15.88,'+0.06%,1.26%,1.53%,'106.62,'2.63,2.91%,'46.32,'-7.41%,光学光电子
'651,002830.名雕股份,'17.07,'+0.83%,1.46%,1.52%,'57.80,'3.53,6.17%,'22.76,'+39.03%,装修装饰
'652,300384.三联虹普,'17.93,'+0.39%,2.81%,1.52%,'20.00,'2.11,11.00%,'57.20,'-2.50%,专业服务
'653,601880.辽港股份,'1.67,'+0.60%,1.43%,1.51%,'28.39,'1.00,4.13%,'313.07,'-2.00%,航运港口
'654,688015.交控科技,'23.93,'+8.72%,0.96%,1.51%,'55.06,'1.76,4.51%,'45.15,'+22.07%,交运设备
'655,000421.南京公用,'6.45,'+0.47%,0.93%,1.51%,'39.33,'1.36,3.54%,'37.05,'+0.52%,燃气
'656,002879.长缆科技,'18.01,'+0.61%,1.11%,1.51%,'62.95,'2.02,3.59%,'34.78,'+21.31%,电网设备
'657,600120.浙江东方,'6.43,'-0.16%,1.31%,1.50%,'41.58,'1.38,7.91%,'219.61,'+39.96%,多元金融
'658,603055.台华新材,'9.42,'-0.63%,2.65%,1.50%,'19.51,'1.64,12.79%,'83.87,'-12.71%,纺织服装
'659,688516.奥特维,'42.18,'+3.89%,5.83%,1.50%,'17.64,'3.43,20.48%,'132.95,'+2.16%,光伏设备
'660,002202.金风科技,'11.26,'-1.40%,1.24%,1.50%,'26.85,'1.20,5.04%,'388.64,'+10.52%,风电设备
'661,002882.金龙羽,'34.20,'+5.59%,0.88%,1.50%,'128.04,'7.13,5.91%,'148.05,'+115.28%,电网设备
'662,300664.鹏鹞环保,'5.54,'+0.54%,1.99%,1.50%,'49.50,'0.95,4.21%,'41.90,'-4.96%,环保行业
'663,300690.双一科技,'35.75,'-2.46%,0.59%,1.50%,'41.10,'3.85,11.02%,'59.11,'+59.52%,风电设备
'664,600528.中铁工业,'8.50,'-0.35%,1.22%,1.49%,'13.54,'0.70,5.77%,'188.83,'+6.70%,交运设备
'665,688588.凌志软件,'20.03,'-3.28%,1.00%,1.49%,'36.24,'6.45,18.91%,'80.12,'+47.04%,软件开发
'666,000338.潍柴动力,'14.81,'-2.18%,4.86%,1.49%,'12.66,'1.44,12.84%,'1003.03,'+10.48%,汽车零部件
'667,300403.汉宇集团,'15.71,'-1.13%,1.15%,1.49%,'40.37,'4.49,11.67%,'94.73,'+58.41%,家电行业
'668,600073.光明肉业,'7.34,'-2.39%,0.95%,1.48%,'86.51,'1.33,2.71%,'68.83,'+6.79%,食品饮料
'669,603218.日月股份,'12.77,'-1.16%,2.74%,1.48%,'29.90,'1.26,4.71%,'131.58,'+8.96%,风电设备
'670,600406.国电南瑞,'21.60,'-0.69%,2.64%,1.47%,'22.92,'3.56,16.68%,'1734.93,'-12.69%,电网设备
'671,603380.易德龙,'43.78,'+0.78%,2.28%,1.47%,'33.27,'4.79,14.73%,'70.24,'+82.65%,消费电子
'672,002351.漫步者,'14.00,0.00%,1.79%,1.47%,'30.83,'4.48,16.10%,'124.47,'-13.50%,消费电子
'673,002534.西子洁能,'13.61,'-2.44%,1.48%,1.47%,'56.00,'2.39,5.90%,'100.06,'+24.65%,电源设备
'674,002585.双星新材,'5.58,0.00%,0.54%,1.47%,亏损,'0.74,'-1.00%,'64.03,'+5.12%,塑料制品
'675,002968.新大正,'10.72,'+0.19%,2.66%,1.47%,'24.31,'1.96,8.46%,'24.26,'+19.75%,房地产服务
'676,600979.广安爱众,'5.45,'+3.61%,1.05%,1.46%,'47.63,'1.51,4.27%,'68.76,'+19.34%,电力行业
'677,601965.中国汽研,'18.10,'-1.15%,1.88%,1.46%,'20.60,'2.51,13.19%,'181.55,'+4.64%,汽车服务
'678,603158.腾龙股份,'11.88,'-8.83%,1.35%,1.46%,'35.30,'2.56,10.14%,'58.31,'+50.06%,汽车零部件
'679,000739.普洛药业,'16.06,'+1.01%,2.24%,1.46%,'20.61,'2.76,14.82%,'186.05,'+1.30%,化学制药
'680,002555.三七互娱,'19.65,'-0.20%,5.09%,1.46%,'16.08,'3.34,21.90%,'434.70,'+30.63%,游戏
'681,002801.微光股份,'36.40,'-0.95%,0.96%,1.46%,'27.35,'4.77,14.30%,'83.59,'+50.47%,电机
'682,300218.安利股份,'24.14,'-3.32%,1.04%,1.46%,'26.60,'3.57,13.96%,'52.38,'+59.39%,塑料制品
'683,300371.汇中股份,'14.04,'+3.31%,0.64%,1.46%,'47.44,'2.48,7.12%,'28.25,'+47.57%,仪器仪表
'684,600597.光明乳业,'8.69,'-1.14%,1.84%,1.44%,'163.49,'1.20,6.99%,'119.79,'+3.63%,食品饮料
'685,601199.江南水务,'5.96,0.00%,2.18%,1.44%,'14.18,'1.25,9.61%,'55.74,'+10.06%,公用事业
'686,603258.电魂网络,'21.81,'-2.72%,1.07%,1.44%,亏损,'2.43,'-1.00%,'53.22,'+9.65%,游戏
'687,002170.芭田股份,'11.33,'+3.09%,2.46%,1.44%,'15.37,'2.97,22.78%,'109.58,'+33.22%,化肥行业
'688,002489.浙江永强,'3.79,'+0.27%,1.06%,1.44%,'38.34,'1.82,10.83%,'82.21,'+18.20%,家用轻工
'689,002641.公元股份,'4.15,0.00%,1.20%,1.44%,'108.88,'0.94,2.03%,'51.01,'-4.55%,装修建材
'690,300190.维尔利,'4.27,'+2.40%,0.24%,1.44%,亏损,'1.22,'-1.00%,'33.37,'+21.65%,环保行业
'691,300463.迈克生物,'12.33,'+0.57%,0.85%,1.44%,'300.00,'1.19,'-1.00%,'75.04,'-5.75%,医疗器械
'692,002398.垒知集团,'5.24,'+0.38%,1.53%,1.43%,'159.81,'1.01,1.18%,'36.58,'+21.29%,装修建材
'693,300735.光弘科技,'31.64,'+2.33%,0.79%,1.43%,'98.56,'5.01,5.76%,'242.82,'+14.16%,消费电子
'694,600371.万向德农,'9.24,'+0.33%,1.62%,1.42%,'78.06,'4.87,6.54%,'27.03,'+8.86%,农牧饲渔
'695,603809.豪能股份,'14.93,'-2.67%,1.00%,1.42%,'38.71,'3.95,12.31%,'128.37,'+68.86%,汽车零部件
'696,002140.东华科技,'10.04,'-0.20%,1.49%,1.42%,'16.32,'1.58,10.21%,'71.08,'+3.31%,工程建设
'697,002317.众生药业,'21.99,'+2.90%,0.91%,1.42%,亏损,'4.73,'-1.00%,'186.90,'+83.91%,中药
'698,002500.山西证券,'6.59,'-1.05%,1.52%,1.42%,'26.85,'1.29,5.10%,'236.57,'+5.83%,证券
'699,300547.川环科技,'47.49,'-4.64%,0.88%,1.42%,'53.03,'8.31,17.16%,'103.01,'+74.15%,橡胶制品
'700,600050.中国联通,'5.70,0.00%,2.80%,1.41%,'24.68,'1.05,5.60%,'1782.07,'+8.60%,通信服务
'701,603387.基蛋生物,'8.52,'+0.47%,2.11%,1.41%,'26.21,'1.61,7.06%,'43.21,'+4.44%,医疗器械
'702,603899.晨光股份,'30.86,'+1.31%,3.25%,1.41%,'25.19,'3.33,15.77%,'284.21,'+5.61%,家用轻工
'703,000596.古井贡酒,'170.40,'-0.53%,3.52%,1.41%,'16.25,'3.58,23.42%,'696.25,'+2.60%,酿酒行业
'704,002223.鱼跃医疗,'37.96,'+1.39%,2.11%,1.41%,'28.35,'2.86,14.87%,'380.54,'+5.17%,医疗器械
'705,002273.水晶光电,'27.32,'-1.80%,1.10%,1.41%,'37.60,'4.10,12.41%,'379.92,'+24.20%,光学光电子
'706,002841.视源股份,'41.30,'-2.23%,1.65%,1.41%,'44.24,'2.27,6.99%,'287.45,'+14.13%,消费电子
'707,300515.三德科技,'21.90,'+1.29%,1.37%,1.41%,'29.63,'5.57,21.45%,'45.06,'+86.36%,仪器仪表
'708,600114.东睦股份,'30.16,'-2.11%,0.97%,1.40%,'42.25,'6.61,17.09%,'190.43,'+89.30%,通用设备
'709,600180.瑞茂通,'4.52,'-0.22%,1.11%,1.40%,'300.00,'0.62,'-1.00%,'49.12,'+5.71%,物流行业
'710,600380.健康元,'13.66,'+9.98%,1.46%,1.40%,'18.83,'1.71,9.64%,'249.90,'+23.21%,化学制药
'711,603050.科林电气,'16.04,'-0.25%,0.84%,1.40%,'40.26,'3.65,11.56%,'64.69,'+16.02%,电网设备
'712,603214.爱婴室,'19.28,'+0.57%,1.88%,1.40%,'34.06,'2.29,9.75%,'26.71,'-13.47%,商业百货
'713,603337.杰克股份,'48.01,'-3.46%,1.68%,1.40%,'28.06,'4.89,19.37%,'228.73,'+59.63%,专用设备
'714,603680.今创集团,'13.37,'-1.18%,1.12%,1.40%,'17.62,'1.88,9.74%,'104.78,'+63.26%,交运设备
'715,603882.金域医学,'31.84,'-0.34%,2.76%,1.40%,亏损,'2.16,'-1.00%,'147.50,'+18.24%,医疗服务
'716,300092.科新机电,'13.62,'+6.82%,1.75%,1.40%,'31.88,'2.30,7.83%,'37.31,'+20.31%,通用设备
'717,300788.中信出版,'32.79,'-1.26%,0.97%,1.40%,'34.27,'2.80,6.74%,'62.35,'+4.90%,文化传媒
'718,600182.S佳通,'15.50,'+0.45%,5.87%,1.39%,'37.20,'4.96,12.40%,'52.70,'-4.94%,橡胶制品
'719,600519.贵州茅台,'1476.10,'-0.26%,3.50%,1.39%,'20.55,'7.75,39.34%,'18484.76,'-1.24%,酿酒行业
'720,600577.精达股份,'8.91,'-3.78%,1.00%,1.39%,'36.17,'3.22,10.29%,'191.49,'+23.07%,电网设备
'721,601108.财通证券,'8.60,'-0.81%,1.86%,1.39%,'16.52,'1.09,6.94%,'399.36,'+6.65%,证券
'722,600469.风神股份,'6.16,'-0.16%,2.60%,1.38%,'39.43,'1.32,4.56%,'44.93,'+0.72%,橡胶制品
'723,603588.高能环境,'6.80,'-2.86%,5.92%,1.38%,'28.30,'1.10,5.98%,'103.58,'+31.39%,环保行业
'724,002461.珠江啤酒,'10.83,'+0.56%,1.57%,1.38%,'27.47,'2.23,8.81%,'239.70,'+11.15%,酿酒行业
'725,600559.老白干酒,'18.28,'+0.49%,3.01%,1.37%,'22.12,'3.22,16.09%,'167.22,'-9.98%,酿酒行业
'726,600917.重庆燃气,'5.72,'-0.35%,1.51%,1.37%,'29.79,'1.57,6.13%,'89.29,'-4.74%,燃气
'727,601628.中国人寿,'40.97,'-2.64%,1.59%,1.37%,'10.55,'2.21,21.54%,'8531.40,'-1.16%,保险
'728,603351.威尔药业,'29.23,'+0.76%,1.37%,1.37%,'28.54,'2.30,8.39%,'39.59,'+20.70%,化学制药
'729,603657.春光科技,'39.75,'-3.50%,0.09%,1.37%,'300.00,'5.66,1.87%,'53.74,'+132.36%,家电行业
'730,300575.中旗股份,'6.54,'+1.87%,0.74%,1.37%,亏损,'1.53,'-1.00%,'31.20,'+8.64%,农药兽药
'731,603041.美思德,'12.73,'-0.47%,0.94%,1.35%,'74.11,'1.56,2.69%,'23.31,'+20.26%,化学制品
'732,603319.美湖股份,'38.36,'+2.18%,0.39%,1.35%,'78.97,'5.20,8.07%,'130.10,'+174.37%,汽车零部件
'733,002423.中粮资本,'14.02,'-1.89%,1.13%,1.35%,'36.76,'1.48,4.09%,'323.04,'+5.97%,多元金融
'734,600563.法拉电子,'120.00,'-2.27%,1.67%,1.34%,'24.12,'4.99,22.22%,'270.00,'+2.84%,电子元件
'735,600897.厦门空港,'14.95,'-0.07%,2.14%,1.34%,'17.08,'1.36,9.78%,'62.33,'+0.31%,航空机场
'736,603008.喜临门,'18.94,'+1.88%,2.75%,1.34%,'21.37,'1.86,9.46%,'70.35,'+16.66%,装修建材
'737,300622.博士眼镜,'35.79,'-0.69%,0.58%,1.34%,'88.40,'9.99,13.81%,'81.55,'-6.36%,商业百货
'738,300660.江苏雷利,'50.90,'-1.17%,0.73%,1.34%,'74.18,'6.59,9.13%,'227.59,'+87.58%,电机
'739,600386.北巴传媒,'4.68,'+0.43%,0.21%,1.33%,'156.87,'2.12,0.96%,'37.74,'+4.92%,汽车服务
'740,600629.华建集团,'15.46,'+2.05%,0.79%,1.33%,'79.95,'2.84,6.61%,'150.01,'+70.16%,工程咨询服务
'741,600783.鲁信创投,'12.95,'+0.08%,0.54%,1.33%,'71.40,'2.12,3.07%,'96.39,'+2.77%,非金属材料
'742,603192.汇得科技,'22.95,'+0.44%,1.63%,1.33%,'26.67,'2.08,8.66%,'32.39,'+57.38%,化学制品
'743,603998.方盛制药,'11.86,'+2.07%,2.61%,1.33%,'23.26,'3.18,18.26%,'52.08,'+16.77%,中药
'744,000062.深圳华强,'30.85,'+2.22%,1.39%,1.33%,'143.78,'4.63,3.86%,'322.66,'+38.59%,电子元件
'745,002561.徐家汇,'9.34,'+0.43%,0.64%,1.33%,亏损,'1.77,0.35%,'38.83,'+2.03%,商业百货
'746,300003.乐普医疗,'19.59,'+3.05%,1.41%,1.33%,'155.79,'2.33,1.52%,'368.41,'+74.54%,医疗器械
'747,600268.国电南自,'10.14,'-2.31%,1.38%,1.32%,'24.04,'3.05,13.92%,'103.01,'+53.68%,电网设备
'748,600966.博汇纸业,'5.15,'-1.53%,0.55%,1.32%,'71.20,'1.00,1.97%,'68.85,'+0.39%,造纸印刷
'749,603067.振华股份,'18.88,'+3.00%,0.72%,1.32%,'25.10,'3.99,16.81%,'134.19,'+110.70%,化学原料
'750,002135.东南网架,'4.36,'-0.68%,1.61%,1.32%,'65.19,'0.75,1.62%,'48.64,'+4.31%,工程建设
'751,002169.智光电气,'6.65,'-0.45%,1.20%,1.32%,亏损,'1.97,'-1.00%,'52.05,'+9.46%,电网设备
'752,002320.海峡股份,'8.31,'-0.60%,0.48%,1.32%,'126.04,'4.72,3.51%,'185.66,'+27.73%,航运港口
'753,603129.春风动力,'272.00,'+1.99%,1.42%,1.31%,'24.34,'6.13,28.91%,'415.01,'+76.96%,交运设备
'754,000823.超声电子,'14.04,'-2.90%,1.42%,1.31%,'30.42,'1.58,5.42%,'75.39,'+38.90%,电子元件
'755,002683.广东宏大,'34.06,'-0.41%,1.91%,1.31%,'27.33,'3.87,15.12%,'258.86,'+30.52%,采掘行业
'756,002727.一心堂,'14.94,'+1.70%,2.01%,1.31%,'44.77,'1.18,1.08%,'87.49,'+16.67%,医药商业
'757,300033.同花顺,'397.41,'-3.81%,0.75%,1.31%,'112.16,'31.16,29.37%,'2136.48,'+39.64%,软件开发
'758,600586.金晶科技,'4.88,'+0.21%,0.31%,1.30%,亏损,'1.22,'-1.00%,'69.17,'-12.89%,玻璃玻纤
'759,603185.弘元绿能,'21.12,'+6.34%,0.09%,1.30%,亏损,'1.24,'-1.00%,'143.41,'+29.97%,光伏设备
'760,000887.中鼎股份,'22.32,'-3.83%,0.67%,1.30%,'24.21,'2.14,10.34%,'293.84,'+71.60%,汽车零部件
'761,603040.新坐标,'66.96,'+1.30%,1.34%,1.29%,'41.31,'6.48,18.01%,'91.39,'+197.86%,汽车零部件
'762,000063.中兴通讯,'48.00,'+5.63%,1.29%,1.29%,亏损,'3.07,10.67%,'1933.46,'+21.14%,通信设备
'763,600298.安琪酵母,'40.23,'+1.57%,1.37%,1.28%,'26.54,'3.11,13.38%,'349.25,'+13.31%,食品饮料
'764,300305.裕兴股份,'6.36,'+1.27%,0.22%,1.28%,亏损,'1.10,'-1.00%,'23.88,'+16.70%,塑料制品
'765,600965.福成股份,'5.17,'-0.58%,0.74%,1.27%,'77.38,'1.96,2.64%,'42.33,'+18.90%,农牧饲渔
'766,600967.内蒙一机,'25.36,'-1.40%,0.58%,1.27%,'84.71,'3.63,4.43%,'431.58,'+199.52%,交运设备
'767,601968.宝钢包装,'5.19,'-0.19%,1.34%,1.27%,'36.94,'1.47,4.41%,'66.21,'+5.54%,包装材料
'768,000501.武商集团,'11.10,'+3.35%,2.70%,1.27%,'52.14,'0.77,2.05%,'85.36,'+8.48%,商业百货
'769,300699.光威复材,'31.73,'-0.72%,1.58%,1.27%,'44.75,'4.91,11.63%,'263.79,'-6.94%,化学制品
'770,300817.双飞集团,'22.47,'-1.19%,0.89%,1.27%,'82.02,'4.80,6.42%,'49.05,'+63.36%,通用设备
'771,002738.中矿资源,'41.99,'+1.35%,1.19%,1.26%,'183.43,'2.54,3.13%,'302.95,'+20.02%,能源金属
'772,600056.中国医药,'10.90,'+0.37%,0.99%,1.25%,'55.95,'1.39,4.33%,'163.05,'-0.99%,医药商业
'773,600128.苏豪弘业,'11.06,'+4.83%,0.90%,1.25%,亏损,'1.28,1.90%,'27.29,'+37.47%,贸易行业
'774,601198.东兴证券,'12.16,'-0.41%,1.18%,1.25%,'21.45,'1.35,6.31%,'393.07,'+11.31%,证券
'775,601882.海天精工,'21.00,'+5.00%,1.71%,1.25%,'25.72,'3.98,17.87%,'109.62,'-2.41%,通用设备
'776,000166.申万宏源,'5.42,'-0.73%,1.16%,1.25%,'18.78,'1.25,7.01%,'1221.45,'+2.18%,证券
'777,002518.科士达,'35.70,'-3.51%,0.64%,1.25%,'55.56,'4.66,9.94%,'207.85,'+60.11%,电源设备
'778,300514.友讯达,'14.11,'+0.71%,2.13%,1.25%,'18.29,'2.58,16.29%,'28.22,'-0.17%,电网设备
'779,600558.大西洋,'5.41,'+0.37%,1.85%,1.24%,'29.21,'1.97,7.66%,'48.56,'+35.36%,通用设备
'780,000922.佳电股份,'11.98,'+1.70%,0.93%,1.24%,'47.24,'1.85,5.51%,'83.29,'+7.20%,电机
'781,002208.合肥城建,'6.78,'+0.15%,1.25%,1.24%,亏损,'0.84,'-1.00%,'54.46,'-4.64%,房地产开发
'782,002724.海洋王,'8.29,'+0.24%,0.60%,1.24%,亏损,'2.35,'-1.00%,'63.96,'+56.99%,电子元件
'783,300421.力星股份,'15.39,'-1.35%,0.78%,1.24%,'80.89,'3.60,4.54%,'45.25,'+38.63%,通用设备
'784,603020.爱普股份,'10.42,'-4.14%,1.73%,1.23%,'65.05,'1.22,5.59%,'39.93,'+37.24%,食品饮料
'785,603489.八方股份,'26.72,'-4.78%,0.37%,1.23%,'300.00,'2.36,1.71%,'62.69,'+12.60%,电机
'786,603989.艾华集团,'19.26,'+5.59%,0.78%,1.23%,'34.28,'2.05,6.57%,'77.26,'+28.99%,电子元件
'787,000750.国海证券,'4.54,'-1.09%,0.79%,1.23%,'41.42,'1.30,2.98%,'289.93,'+6.93%,证券
'788,300755.华致酒行,'18.31,'-0.81%,7.07%,1.23%,亏损,'2.40,'-1.00%,'76.32,'+3.09%,贸易行业
'789,600779.水井坊,'47.01,'-0.06%,2.06%,1.22%,'20.25,'4.76,26.96%,'229.18,'-10.15%,酿酒行业
'790,601388.怡球资源,'2.66,'+2.70%,0.19%,1.22%,亏损,'1.29,'-1.00%,'58.55,'+8.13%,有色金属
'791,603696.安记食品,'13.40,'+2.37%,0.67%,1.22%,'108.53,'5.52,7.76%,'31.52,'+64.64%,食品饮料
'792,300272.开能健康,'6.69,'+0.91%,2.26%,1.22%,'45.30,'3.24,7.70%,'40.86,'+9.47%,家电行业
'793,600299.安迪苏,'10.07,'-4.82%,1.79%,1.21%,'19.51,'1.60,8.36%,'270.07,'-18.34%,化学制品
'794,600529.山东药玻,'22.21,'-0.22%,2.79%,1.21%,'18.35,'1.81,10.55%,'147.39,'-12.57%,医疗器械
'795,601368.绿城水务,'5.00,'+0.60%,0.60%,1.21%,'172.38,'0.93,0.99%,'44.15,'+5.70%,公用事业
'796,603060.国检集团,'6.87,'-0.87%,1.66%,1.21%,'41.79,'2.77,9.54%,'55.23,'-4.30%,专业服务
'797,002046.国机精工,'33.10,'-0.84%,0.63%,1.21%,'79.85,'4.13,7.23%,'177.50,'+139.50%,通用设备
'798,002238.天威视讯,'8.78,'+1.15%,0.57%,1.21%,亏损,'3.30,'-1.00%,'70.46,'+9.95%,文化传媒
'799,002773.康弘药业,'41.86,'+3.97%,1.43%,1.21%,'31.41,'4.35,14.44%,'385.66,'+117.86%,化学制药
'800,002835.同为股份,'18.90,'+1.12%,1.69%,1.21%,'22.80,'3.46,17.14%,'41.48,'+0.13%,计算机设备
'801,002909.集泰股份,'7.13,'+0.71%,1.40%,1.21%,'300.00,'3.10,0.57%,'27.81,'+45.99%,化学制品
'802,300088.长信科技,'6.88,'-0.58%,0.86%,1.21%,'48.34,'1.98,4.60%,'171.84,'+6.28%,光学光电子
'803,300703.创源股份,'31.19,'-4.79%,0.48%,1.21%,'48.97,'6.21,13.96%,'56.26,'+120.50%,家用轻工
'804,300801.泰和科技,'25.10,'+7.91%,0.72%,1.21%,'45.96,'2.21,5.08%,'54.83,'+59.19%,化学制品
'805,600195.中牧股份,'7.70,'+1.18%,0.30%,1.20%,'92.29,'1.40,1.61%,'78.63,'+15.11%,农药兽药
'806,601808.中海油服,'14.06,'+0.36%,1.64%,1.20%,'18.82,'1.50,8.07%,'416.24,'-6.23%,采掘行业
'807,601899.紫金矿业,'24.38,'+5.63%,1.15%,1.20%,'17.10,'4.56,29.99%,'5019.53,'+63.59%,有色金属
'808,603288.海天味业,'41.22,'-0.53%,2.09%,1.20%,'36.77,'6.16,20.25%,'2292.08,'-8.42%,食品饮料
'809,002039.黔源电力,'16.21,'+1.12%,0.99%,1.20%,'30.57,'1.72,5.37%,'69.31,'+6.63%,电力行业
'810,002465.海格通信,'14.32,'-2.05%,0.42%,1.20%,亏损,'2.85,'-1.00%,'355.40,'+31.04%,通信设备
'811,300470.中密控股,'39.26,'+0.93%,2.55%,1.20%,'21.52,'2.93,15.23%,'81.65,'+5.58%,通用设备
'812,603358.华达科技,'43.00,'-0.69%,1.14%,1.19%,'89.79,'5.55,7.42%,'201.99,'+30.69%,汽车零部件
'813,603617.君禾股份,'8.53,'-0.12%,0.94%,1.19%,'51.85,'2.22,4.86%,'33.31,'+17.77%,通用设备
'814,603977.国泰集团,'12.84,'+2.07%,0.70%,1.19%,'58.16,'2.43,5.13%,'79.77,'-0.06%,化学制品
'815,000061.农产品,'8.35,'-4.79%,0.84%,1.19%,'46.16,'2.22,5.78%,'141.70,'+20.37%,贸易行业
'816,000507.珠海港,'5.50,'-0.36%,1.18%,1.19%,'20.61,'0.84,4.32%,'50.59,'+9.13%,航运港口
'817,002743.富煌钢构,'6.01,'-0.66%,1.11%,1.19%,'64.08,'0.81,1.37%,'26.16,'-8.52%,水泥建材
'818,600459.贵研铂业,'17.41,'+1.52%,1.38%,1.18%,'24.77,'1.78,8.22%,'132.28,'+28.81%,小金属
'819,603311.金海高科,'11.23,'+1.35%,1.07%,1.18%,'44.70,'1.95,6.86%,'26.49,'+13.70%,家电行业
'820,603883.老百姓,'17.89,'-0.78%,2.30%,1.18%,'34.37,'2.02,6.11%,'135.98,'+9.74%,医药商业
'821,603992.松霖科技,'29.22,'-0.27%,1.76%,1.18%,'44.94,'3.92,10.67%,'126.49,'+59.98%,装修建材
'822,000920.沃顿科技,'13.06,'-0.99%,1.51%,1.18%,'27.80,'3.21,11.96%,'61.72,'+48.52%,环保行业
'823,002722.物产金轮,'18.23,'+0.17%,1.26%,1.18%,'31.26,'1.43,5.22%,'37.66,'+30.40%,纺织服装
'824,002969.嘉美包装,'3.51,'+0.29%,0.71%,1.18%,'23.62,'1.38,6.14%,'33.54,'+13.20%,包装材料
'825,300570.太辰光,'142.15,'+1.76%,0.56%,1.18%,'93.22,'20.60,24.43%,'322.86,'+97.25%,通信设备
'826,600378.昊华科技,'30.64,'+0.89%,0.93%,1.17%,'44.11,'2.27,10.21%,'395.26,'+7.11%,化学制品
'827,600493.凤竹纺织,'6.58,'+0.61%,0.89%,1.17%,亏损,'1.60,5.02%,'17.90,'+28.48%,纺织服装
'828,603338.浙江鼎力,'53.91,'-0.83%,1.85%,1.17%,'14.95,'2.58,18.75%,'272.97,'-14.53%,工程机械
'829,603919.金徽酒,'21.90,'-0.77%,2.28%,1.17%,'29.54,'3.29,11.65%,'111.09,'+14.63%,酿酒行业
'830,000686.东北证券,'8.66,'-1.03%,1.39%,1.17%,'17.49,'1.05,6.22%,'202.68,'+10.83%,证券
'831,002181.粤传媒,'7.37,'+1.94%,0.92%,1.17%,'64.66,'2.01,4.35%,'85.57,'+32.63%,文化传媒
'832,002952.亚世光电,'20.55,'-0.48%,0.24%,1.17%,'300.00,'3.91,1.60%,'33.77,'-23.28%,光学光电子
'833,600339.中油工程,'3.60,'+1.12%,0.97%,1.16%,'77.42,'0.75,2.17%,'200.99,'+1.58%,采掘行业
'834,600496.精工钢构,'3.61,'-0.82%,2.22%,1.16%,'14.43,'0.79,6.62%,'71.84,'+22.80%,水泥建材
'835,600650.锦江在线,'16.79,'+2.07%,0.66%,1.16%,'75.60,'2.17,4.16%,'65.58,'+20.91%,铁路公路
'836,600827.百联股份,'9.89,'+0.10%,2.68%,1.16%,'185.59,'0.88,8.49%,'158.68,'-7.11%,商业百货
'837,601816.京沪高铁,'5.26,'-1.50%,2.25%,1.16%,'20.22,'1.27,6.39%,'2573.49,'-12.80%,铁路公路
'838,002179.中航光电,'42.68,'+1.98%,1.87%,1.16%,'29.61,'3.86,13.95%,'904.08,'+10.88%,电子元件
'839,002916.深南电路,'199.88,'+0.95%,0.58%,1.16%,'63.42,'8.76,15.56%,'1332.68,'+110.82%,电子元件
'840,300171.东富龙,'14.56,'+0.83%,0.52%,1.16%,'271.16,'1.43,1.62%,'111.50,'+10.34%,医疗器械
