排名,股票,价,涨,PEG,PE.扣非,预测增速,北上持股,PB,股息,ROE,市值.亿,今年来,行业
'366,SZ002402.和而泰,'40.00,'-1.79%,'0.90,'71.14,79.93%,1.43%,'7.37,0.25%,10.89%,'370,'+122.07%,消费电子
'367,SZ002463.沪电股份,'69.80,'+1.47%,'0.90,'42.92,48.32%,6.41%,'10.54,0.72%,27.40%,'1343,'+78.89%,电子元件
'368,SH600498.烽火通信,'27.16,'-0.98%,'0.91,'44.70,52.81%,1.33%,'2.45,0.61%,5.66%,'345,'+40.82%,通信设备
'369,SH601811.新华文轩,'16.18,'-0.80%,'0.91,'11.84,12.41%,1.57%,'1.32,3.71%,11.75%,'128,'+4.84%,文化传媒
'370,SH688200.华峰测控,'189.99,'+9.81%,'0.91,'61.72,73.17%,6.53%,'7.00,0.52%,11.85%,'258,'+82.70%,半导体
'371,SZ002595.豪迈科技,'59.59,'-0.58%,'0.91,'21.21,24.49%,3.29%,'4.29,1.30%,21.73%,'477,'+19.55%,专用设备
'372,SZ002695.煌上煌,'12.48,'-0.95%,'0.91,'123.28,127.63%,0.26%,'2.52,0.88%,2.05%,'70,'+47.91%,食品饮料
'373,SZ002920.德赛西威,'126.37,'-0.60%,'0.91,'29.35,33.54%,1.41%,'7.28,0.95%,26.54%,'701,'+16.17%,汽车零部件
'374,SZ002966.苏州银行,'8.05,'-0.86%,'0.91,'6.86,7.62%,2.67%,'0.61,4.58%,9.92%,'360,'+1.56%,银行
'375,SH601577.长沙银行,'9.63,'+0.21%,'0.92,'4.82,5.26%,3.61%,'0.48,4.36%,10.79%,'387,'+12.90%,银行
'376,SH688117.圣诺生物,'44.50,'+5.33%,'0.92,'59.76,65.50%,'-,'7.05,0.22%,12.50%,'70,'+143.39%,化学制药
'377,SZ002444.巨星科技,'32.22,'+4.58%,'0.92,'16.15,17.71%,1.65%,'2.12,1.56%,14.01%,'385,'-0.40%,通用设备
'378,SZ002546.新联电子,'6.05,'-0.17%,'0.92,'10.17,35.71%,'-,'1.48,1.98%,15.46%,'50,'+43.13%,电网设备
'379,SZ300181.佐力药业,'18.90,'-0.84%,'0.92,'22.65,24.43%,0.61%,'4.36,3.17%,20.47%,'133,'+27.61%,中药
'380,SZ300308.中际旭创,'406.10,'+14.42%,'0.92,'66.28,73.25%,3.72%,'19.77,0.12%,34.91%,'4512,'+230.12%,通信设备
'381,SZ300705.九典制药,'18.90,'+2.00%,'0.92,'18.19,20.43%,1.41%,'3.65,1.64%,21.80%,'95,'+7.39%,化学制药
'382,SH600965.福成股份,'5.17,'-0.58%,'0.93,'74.85,83.02%,'-,'1.96,0.74%,2.64%,'42,'+18.90%,农牧饲渔
'383,SH601799.星宇股份,'120.84,'-0.20%,'0.93,'22.70,25.03%,8.45%,'3.25,1.24%,15.18%,'345,'-8.62%,汽车零部件
'384,SH605080.浙江自然,'27.46,'-2.10%,'0.93,'16.90,23.15%,'-,'1.80,0.72%,11.19%,'39,'+17.63%,纺织服装
'385,SH600455.博通股份,'26.80,'+0.75%,'0.94,'45.45,48.48%,'-,'5.31,0.00%,12.41%,'17,'+29.72%,教育
'386,SZ300770.新媒股份,'45.92,'-2.71%,'0.94,'14.50,15.22%,1.08%,'2.81,6.25%,19.46%,'105,'+15.76%,文化传媒
'387,SZ000928.中钢国际,'6.48,'-1.67%,'0.95,'11.07,12.32%,1.47%,'1.12,4.61%,10.32%,'93,'+6.52%,工程咨询服务
'388,SZ300631.久吾高科,'34.16,'-2.26%,'0.95,'53.49,66.62%,'-,'3.30,0.53%,6.43%,'43,'+63.10%,环保行业
'389,SZ000657.中钨高新,'21.83,'+5.56%,'0.96,'38.18,98.28%,1.31%,'5.22,0.73%,17.03%,'498,'+140.21%,小金属
'390,SZ002353.杰瑞股份,'47.20,'-0.51%,'0.96,'17.38,18.57%,5.58%,'2.21,1.72%,13.37%,'483,'+30.22%,专用设备
'391,SZ002452.长高电新,'7.36,'-0.81%,'0.96,'19.33,20.80%,'-,'1.84,1.09%,9.96%,'46,'+0.35%,电网设备
'392,SZ002605.姚记科技,'28.46,'+0.18%,'0.96,'23.28,25.18%,1.09%,'3.29,1.75%,14.92%,'119,'+8.64%,游戏
'393,SZ002768.国恩股份,'48.80,'+1.08%,'0.97,'17.71,22.88%,2.01%,'2.53,0.57%,15.22%,'132,'+113.76%,塑料制品
'394,SH600573.惠泉啤酒,'12.17,'-0.33%,'0.98,'41.75,43.11%,'-,'2.28,0.66%,5.60%,'30,'+8.79%,酿酒行业
'395,SH603323.苏农银行,'5.26,'-0.57%,'0.99,'5.30,5.52%,5.62%,'0.57,3.11%,11.36%,'106,'+12.63%,银行
'396,SH603726.朗迪集团,'20.25,'+3.53%,'1.00,'22.53,24.63%,'-,'2.87,1.98%,13.24%,'38,'+31.16%,家电行业
'397,SH688665.四方光电,'62.42,'+2.97%,'1.00,'40.36,44.04%,'-,'5.77,0.56%,15.25%,'63,'+93.20%,仪器仪表
'398,SZ000411.英特集团,'12.30,'+5.67%,'1.00,'12.43,12.72%,0.33%,'1.37,3.12%,11.42%,'64,'+19.62%,医药商业
'399,SZ002014.永新股份,'11.23,'-0.62%,'1.00,'14.61,15.55%,0.54%,'2.87,5.52%,20.06%,'69,'+7.92%,包装材料
'400,SZ300824.北鼎股份,'12.91,'-0.77%,'1.00,'45.10,48.29%,'-,'5.84,2.21%,13.16%,'42,'+34.22%,家电行业
'401,SH688278.特宝生物,'85.90,'+3.39%,'1.01,'36.74,37.22%,0.42%,'12.68,0.72%,39.89%,'349,'+18.06%,生物制品
'402,SZ002346.柘中股份,'15.77,'-1.07%,'1.02,'18.76,38.21%,0.90%,'2.67,3.17%,14.05%,'70,'+65.38%,电网设备
'403,SZ002683.广东宏大,'34.06,'-0.41%,'1.02,'26.18,26.71%,0.79%,'3.87,1.91%,15.12%,'259,'+30.52%,采掘行业
'404,SH603067.振华股份,'18.88,'+3.00%,'1.03,'25.33,24.37%,1.15%,'3.99,0.72%,16.81%,'134,'+110.70%,化学原料
'405,SH603568.伟明环保,'19.35,'+0.42%,'1.03,'12.19,12.10%,1.31%,'2.37,2.48%,20.91%,'330,'-8.32%,环保行业
'406,SZ002479.富春环保,'5.28,'-0.19%,'1.03,'13.89,20.21%,'-,'1.10,2.84%,8.10%,'46,'+14.74%,环保行业
'407,SZ002839.张家港行,'4.49,'-0.66%,'1.03,'5.70,5.55%,4.34%,'0.55,4.45%,10.26%,'110,'+7.59%,银行
'408,SZ300643.万通智控,'25.25,'-1.41%,'1.03,'36.99,37.79%,'-,'4.77,0.63%,13.71%,'58,'+112.58%,汽车零部件
'409,SH600101.明星电力,'10.06,'-0.30%,'1.04,'27.80,30.43%,0.16%,'1.84,1.19%,6.76%,'55,'+15.48%,电力行业
'410,SZ000019.深粮控股,'6.93,'-0.57%,'1.04,'21.45,22.02%,0.43%,'1.62,2.16%,7.72%,'76,'+7.84%,贸易行业
'411,SH600345.长江通信,'30.55,'-5.77%,'1.05,'71.49,99.16%,0.36%,'2.90,0.18%,4.08%,'101,'+32.43%,通信设备
'412,SH601216.君正集团,'5.54,'-0.89%,'1.05,'14.56,15.68%,1.24%,'1.67,2.71%,11.92%,'467,'+8.30%,化学原料
'413,SH601717.中创智领,'21.71,'+6.16%,'1.05,'9.04,9.70%,5.04%,'1.76,5.16%,19.94%,'335,'+78.47%,汽车零部件
'414,SH603817.海峡环保,'6.16,'+3.36%,'1.05,'17.83,18.47%,'-,'1.12,1.12%,6.67%,'35,'+10.89%,环保行业
'415,SZ002782.可立克,'17.02,'+4.22%,'1.05,'30.39,30.86%,0.97%,'4.11,0.88%,14.16%,'84,'+36.22%,电子元件
'416,SZ002906.华阳集团,'31.65,'-0.57%,'1.05,'23.54,23.41%,0.41%,'2.53,1.52%,11.17%,'166,'+4.49%,汽车零部件
'417,SZ000823.超声电子,'14.04,'-2.90%,'1.06,'29.47,28.61%,0.72%,'1.58,1.42%,5.42%,'75,'+38.90%,电子元件
'418,SZ002946.新乳业,'19.33,'-2.23%,'1.06,'26.09,23.31%,0.52%,'5.08,1.47%,21.41%,'166,'+35.41%,食品饮料
'419,SH600517.国网英大,'5.92,'+0.68%,'1.07,'18.76,17.90%,0.77%,'1.51,1.40%,8.31%,'339,'+8.52%,多元金融
'420,SZ000157.中联重科,'7.40,'+0.68%,'1.07,'16.01,19.97%,2.57%,'1.12,4.05%,7.08%,'525,'+6.33%,工程机械
'421,SH601108.财通证券,'8.60,'-0.81%,'1.08,'16.00,15.27%,1.42%,'1.09,1.86%,6.94%,'399,'+6.65%,证券
'422,SH603987.康德莱,'9.60,'+5.61%,'1.08,'17.83,16.85%,'-,'1.61,1.56%,9.33%,'42,'+36.43%,医疗器械
'423,SH688002.睿创微纳,'76.75,'+0.07%,'1.08,'50.78,52.04%,2.88%,'6.13,0.17%,13.00%,'353,'+63.45%,半导体
'424,SZ002166.莱茵生物,'8.04,'+0.88%,'1.08,'43.77,45.95%,0.45%,'1.96,1.24%,4.50%,'60,'+8.96%,中药
'425,SZ300662.科锐国际,'32.00,'-2.35%,'1.08,'25.62,34.06%,0.27%,'3.00,0.50%,12.37%,'63,'+52.75%,专业服务
'426,SH600901.江苏金租,'5.60,'-2.10%,'1.09,'10.56,9.89%,1.31%,'1.34,4.82%,14.49%,'324,'+12.10%,多元金融
'427,SZ002461.珠江啤酒,'10.83,'+0.56%,'1.09,'25.98,25.22%,0.71%,'2.23,1.57%,8.81%,'240,'+11.15%,酿酒行业
'428,SH605258.协和电子,'33.60,'-0.06%,'1.10,'43.07,45.19%,'-,'2.51,2.08%,5.84%,'30,'+13.41%,电子元件
'429,SZ300059.东方财富,'28.69,'-0.76%,'1.10,'40.77,38.66%,3.06%,'5.30,0.21%,13.85%,'4534,'+11.44%,互联网服务
'430,SH600020.中原高速,'4.46,'+0.22%,'1.11,'10.80,10.37%,1.27%,'0.65,3.81%,6.12%,'100,'+9.39%,铁路公路
'431,SH600690.海尔智家,'25.95,'-1.18%,'1.11,'11.96,11.31%,7.19%,'2.12,3.72%,18.45%,'1623,'-5.56%,家电行业
'432,SH603809.豪能股份,'14.93,'-2.67%,'1.11,'37.36,34.86%,0.48%,'3.95,1.00%,12.31%,'128,'+68.86%,汽车零部件
'433,SH603983.丸美生物,'40.51,'-0.59%,'1.11,'46.30,43.34%,1.21%,'4.83,1.85%,10.50%,'162,'+26.96%,美容护理
'434,SZ002268.电科网安,'18.87,'-1.31%,'1.12,'79.84,95.82%,1.60%,'2.94,0.32%,3.74%,'160,'+16.52%,软件开发
'435,SZ003033.征和工业,'45.39,'+0.76%,'1.12,'23.15,24.28%,'-,'2.83,1.10%,12.88%,'37,'+71.06%,汽车零部件
'436,SH601168.西部矿业,'19.33,'+3.65%,'1.13,'14.48,13.17%,4.92%,'2.77,5.17%,19.66%,'461,'+28.05%,有色金属
'437,SZ002287.奇正藏药,'27.82,'-0.39%,'1.13,'25.83,28.75%,0.56%,'3.94,2.01%,15.71%,'159,'+33.61%,中药
'438,SZ002406.远东传动,'8.18,'-0.73%,'1.13,'49.82,58.19%,0.11%,'1.50,1.83%,3.02%,'60,'+29.42%,汽车零部件
'439,SZ002594.比亚迪,'109.70,'-3.82%,'1.13,'23.74,23.11%,7.07%,'4.31,1.21%,22.47%,'5961,'+17.82%,汽车整车
'440,SZ300866.安克创新,'145.05,'+3.44%,'1.13,'32.28,33.17%,8.93%,'8.51,1.44%,27.84%,'778,'+50.83%,消费电子
'441,SH688088.虹软科技,'61.55,'+9.42%,'1.14,'121.18,124.12%,0.36%,'9.12,0.65%,7.60%,'247,'+60.52%,互联网服务
'442,SZ000020.深华发Ａ,'14.16,'+1.58%,'1.14,'97.74,92.12%,'-,'9.59,0.00%,10.32%,'26,'+14.01%,光学光电子
'443,SZ002957.科瑞技术,'18.42,'+0.93%,'1.14,'44.78,42.74%,0.73%,'2.52,0.92%,5.82%,'77,'+18.67%,专用设备
'444,SH600316.洪都航空,'41.05,'-0.61%,'1.15,'300.00,260.37%,0.24%,'5.52,0.04%,0.76%,'294,'+27.86%,航天航空
'445,SH600497.驰宏锌锗,'6.22,'+2.81%,'1.15,'23.71,18.18%,1.75%,'1.91,2.11%,8.19%,'314,'+14.47%,有色金属
'446,SH601696.中银证券,'16.82,'+4.15%,'1.15,'44.63,42.57%,2.91%,'2.52,0.21%,5.80%,'467,'+50.87%,证券
'447,SH603530.神马电力,'29.25,'-0.34%,'1.15,'38.27,34.05%,1.62%,'7.22,1.57%,19.70%,'126,'+20.41%,电网设备
'448,SH600885.宏发股份,'26.08,'-0.38%,'1.16,'21.74,19.83%,20.32%,'3.83,1.41%,18.76%,'381,'+16.64%,电网设备
'449,SH600993.马应龙,'27.65,'-1.32%,'1.16,'21.31,19.66%,2.87%,'2.88,2.24%,13.99%,'119,'+8.23%,中药
'450,SH601880.辽港股份,'1.67,'+0.60%,'1.16,'24.25,24.49%,1.00%,'1.00,1.43%,4.13%,'313,'-2.00%,航运港口
'451,SZ002907.华森制药,'17.72,'+2.61%,'1.16,'88.66,113.11%,0.97%,'4.39,0.48%,5.01%,'74,'+36.67%,中药
'452,SZ300320.海达股份,'10.95,'+0.83%,'1.16,'34.15,29.84%,0.45%,'2.72,0.35%,8.26%,'66,'+14.28%,橡胶制品
'453,SZ000563.陕国投Ａ,'3.67,'-1.08%,'1.17,'13.40,12.39%,0.87%,'1.02,2.45%,7.83%,'188,'+4.61%,多元金融
'454,SZ002057.中钢天源,'11.52,'-1.96%,'1.17,'40.12,36.31%,1.17%,'2.67,0.99%,6.86%,'87,'+60.68%,非金属材料
'455,SZ300674.宇信科技,'27.94,'+2.34%,'1.17,'44.98,40.03%,0.93%,'4.52,0.93%,10.42%,'197,'+44.70%,互联网服务
'456,SH600618.氯碱化工,'10.89,'+0.83%,'1.19,'14.57,12.34%,0.87%,'1.41,1.93%,10.09%,'82,'+12.62%,化学原料
'457,SH603605.珀莱雅,'84.43,'+0.72%,'1.19,'20.28,17.39%,11.99%,'5.84,1.41%,32.11%,'334,'+1.12%,美容护理
'458,SH603786.科博达,'58.80,'-0.32%,'1.19,'27.89,24.50%,0.99%,'4.34,1.11%,16.58%,'237,'-3.70%,汽车零部件
'459,SZ300750.宁德时代,'304.00,'-0.71%,'1.19,'23.75,22.41%,13.78%,'4.70,2.23%,23.77%,'13386,'+17.55%,电池
'460,SZ300857.协创数据,'105.21,'+5.04%,'1.19,'47.54,41.60%,0.64%,'10.12,0.20%,23.86%,'364,'+38.18%,消费电子
'461,SZ002593.日上集团,'5.60,'+0.90%,'1.20,'77.25,74.98%,'-,'1.88,0.89%,2.44%,'45,'+11.54%,汽车零部件
'462,SZ000963.华东医药,'45.45,'+2.60%,'1.21,'21.96,18.88%,2.27%,'3.36,2.05%,15.96%,'797,'+33.09%,化学制药
'463,SZ002138.顺络电子,'35.84,'+10.01%,'1.21,'30.42,26.63%,6.23%,'4.66,1.67%,15.68%,'289,'+16.16%,电子元件
'464,SZ002880.卫光生物,'28.57,'+0.42%,'1.21,'25.78,20.49%,0.24%,'2.85,0.70%,11.58%,'65,'+6.50%,生物制品
'465,SZ300408.三环集团,'43.64,'-1.31%,'1.21,'34.82,33.21%,6.37%,'4.12,0.87%,12.33%,'836,'+14.67%,电子元件
'466,SZ300907.康平科技,'37.32,'+3.87%,'1.22,'42.62,35.05%,'-,'4.50,1.34%,10.78%,'36,'+77.38%,电机
'467,SH600389.江山股份,'26.34,'+3.74%,'1.23,'28.93,29.20%,1.24%,'2.83,0.38%,10.09%,'113,'+83.23%,农药兽药
'468,SH603025.大豪科技,'16.74,'-0.89%,'1.23,'28.26,22.84%,0.36%,'7.79,2.08%,29.08%,'187,'+12.74%,专用设备
'469,SH603238.诺邦股份,'21.37,'-6.97%,'1.23,'32.56,28.50%,'-,'2.69,1.40%,8.44%,'38,'+67.97%,美容护理
'470,SH605088.冠盛股份,'38.23,'+0.98%,'1.23,'25.65,20.80%,0.59%,'2.93,1.44%,12.47%,'78,'+55.05%,汽车零部件
'471,SZ000977.浪潮信息,'68.93,'+2.65%,'1.23,'40.70,38.90%,3.18%,'4.97,0.23%,12.84%,'1015,'+33.29%,计算机设备
'472,SZ300303.聚飞光电,'6.99,'+5.43%,'1.23,'31.30,33.96%,1.67%,'2.71,1.85%,9.36%,'99,'+4.72%,光学光电子
'473,SH605099.共创草坪,'33.09,'+2.07%,'1.24,'23.21,18.77%,1.16%,'4.69,1.93%,21.38%,'133,'+60.76%,家用轻工
'474,SZ002204.大连重工,'6.35,'-0.16%,'1.24,'22.88,26.52%,3.16%,'1.62,0.79%,7.30%,'123,'+28.56%,工程机械
'475,SZ003031.中瓷电子,'62.09,'+0.67%,'1.24,'46.31,40.39%,0.80%,'4.57,0.68%,10.22%,'280,'+19.57%,通信设备
'476,SZ300632.光莆股份,'13.20,'+0.99%,'1.24,'149.70,241.96%,'-,'2.28,2.27%,1.50%,'40,'+19.91%,光学光电子
'477,SH603966.法兰泰克,'11.66,'+1.57%,'1.25,'22.96,20.40%,'-,'2.36,1.97%,11.53%,'46,'+54.89%,专用设备
'478,SH605155.西大门,'14.67,'+4.12%,'1.25,'22.81,19.54%,'-,'2.17,1.71%,9.85%,'28,'+48.92%,家用轻工
'479,SH688128.中国电研,'26.59,'-0.45%,'1.25,'20.35,18.75%,0.81%,'3.28,1.88%,17.00%,'108,'+29.27%,专用设备
'480,SH688558.国盛智科,'30.85,'+0.49%,'1.25,'27.54,23.82%,'-,'2.48,1.94%,9.22%,'41,'+47.92%,通用设备
'481,SH603309.维力医疗,'14.25,'+0.99%,'1.27,'17.80,14.53%,'-,'2.24,3.51%,12.88%,'42,'+23.98%,医疗器械
'482,SH688100.威胜信息,'37.86,'-1.30%,'1.27,'28.04,22.69%,0.38%,'5.61,1.37%,21.00%,'186,'+6.14%,通信设备
'483,SH688198.佰仁医疗,'116.95,'+0.33%,'1.27,'88.25,74.44%,0.28%,'13.23,0.68%,15.54%,'161,'+8.10%,医疗器械
'484,SH600298.安琪酵母,'40.23,'+1.57%,'1.28,'24.38,20.78%,4.25%,'3.11,1.37%,13.38%,'349,'+13.31%,食品饮料
'485,SH601177.杭齿前进,'19.38,'-1.17%,'1.28,'31.18,26.99%,0.34%,'2.88,0.31%,9.70%,'79,'+134.83%,通用设备
'486,SH601998.中信银行,'7.78,'-1.52%,'1.28,'6.22,4.88%,0.91%,'0.53,4.47%,8.63%,'3171,'+13.64%,银行
'487,SH603112.华翔股份,'17.61,'+0.34%,'1.28,'17.92,16.21%,0.45%,'2.25,2.21%,15.00%,'95,'+41.86%,家电行业
'488,SZ000920.沃顿科技,'13.06,'-0.99%,'1.28,'27.46,21.71%,'-,'3.21,1.51%,11.96%,'62,'+48.52%,环保行业
'489,SZ300627.华测导航,'37.57,'-1.96%,'1.28,'44.79,38.80%,0.77%,'7.79,0.95%,18.99%,'295,'+27.22%,通信设备
'490,SH600017.日照港,'3.19,'-0.62%,'1.29,'16.94,15.01%,2.31%,'0.71,2.70%,4.22%,'98,'+2.44%,航运港口
'491,SZ002850.科达利,'138.16,'-0.53%,'1.29,'23.72,19.07%,2.43%,'3.09,1.45%,13.85%,'378,'+43.97%,电池
'492,SZ002911.佛燃能源,'11.48,'-1.71%,'1.29,'17.04,13.72%,0.35%,'1.78,4.18%,10.76%,'149,'-5.28%,燃气
'493,SZ300596.利安隆,'36.10,'-0.80%,'1.29,'18.53,14.78%,0.85%,'1.80,1.02%,10.09%,'83,'+19.91%,塑料制品
'494,SH601158.重庆水务,'4.71,'-0.21%,'1.30,'27.34,25.48%,0.32%,'1.33,2.78%,4.91%,'226,'-1.25%,公用事业
'495,SH603583.捷昌驱动,'43.63,'+1.92%,'1.30,'45.83,37.46%,2.17%,'3.66,0.69%,8.28%,'167,'+77.96%,专用设备
'496,SZ002550.千红制药,'10.64,'+2.80%,'1.30,'31.57,36.45%,2.28%,'5.19,1.13%,17.35%,'136,'+74.51%,化学制药
'497,SH600668.尖峰集团,'12.32,'-0.73%,'1.31,'7.50,229.02%,'-,'0.89,0.68%,12.61%,'51,'+46.63%,水泥建材
'498,SH603317.天味食品,'12.13,'+0.66%,'1.31,'22.75,19.00%,1.40%,'3.10,4.53%,13.61%,'129,'-4.45%,食品饮料
'499,SH688013.天臣医疗,'57.82,'+3.43%,'1.31,'65.85,54.95%,'-,'8.17,2.59%,12.14%,'47,'+243.09%,医疗器械
'500,SH605198.安德利,'48.26,'-1.37%,'1.32,'50.21,39.10%,0.37%,'6.14,0.52%,12.51%,'131,'+75.98%,食品饮料
