,股票,价,涨,最新股息,平均股息,扣非PE,PB,ROE,市值(亿),今年来,行业
'1285,300693.盛弘股份,'38.34,'-1.72%,1.30%,1.32%,'30.38,'6.49,23.75%,'119.93,'+44.49%,电源设备
'1286,300739.明阳电路,'17.93,'+0.22%,0.71%,1.32%,'300.00,'2.61,0.99%,'62.98,'+19.61%,电子元件
'1287,301191.菲菱科思,'107.22,'+1.68%,0.93%,1.32%,'165.88,'4.54,3.80%,'74.35,'+21.34%,通信设备
'1288,600513.联环药业,'23.52,'+1.16%,0.38%,1.31%,'300.00,'5.05,'-1.00%,'67.14,'+139.64%,化学制药
'1289,603809.豪能股份,'14.93,'-2.67%,1.00%,1.31%,'38.71,'3.95,12.31%,'128.37,'+68.86%,汽车零部件
'1290,603836.海程邦达,'13.94,'-0.07%,1.08%,1.31%,'116.55,'1.60,1.63%,'28.61,'+15.89%,物流行业
'1291,603939.益丰药房,'23.51,'-0.97%,2.76%,1.31%,'18.17,'2.56,15.08%,'285.04,'-0.95%,医药商业
'1292,001296.长江材料,'24.82,'+10.02%,1.61%,1.31%,'31.20,'2.14,7.22%,'37.13,'+46.40%,非金属材料
'1293,002073.软控股份,'8.42,'-0.59%,1.19%,1.31%,'20.73,'1.43,8.03%,'85.84,'+3.24%,专用设备
'1294,300559.佳发教育,'14.50,'-5.78%,1.03%,1.31%,'185.93,'4.83,2.86%,'57.93,'+22.81%,软件开发
'1295,300771.智莱科技,'13.34,'-0.07%,1.12%,1.31%,'125.52,'1.66,2.72%,'32.02,'+28.65%,计算机设备
'1296,300897.山科智能,'30.90,'+5.03%,1.39%,1.31%,'75.53,'4.44,6.25%,'43.33,'+78.16%,仪器仪表
'1297,301279.金道科技,'23.94,'+0.25%,0.84%,1.31%,'62.99,'2.35,4.03%,'31.06,'+55.44%,通用设备
'1298,603992.松霖科技,'29.22,'-0.27%,1.76%,1.30%,'44.94,'3.92,10.67%,'126.49,'+59.98%,装修建材
'1299,688338.赛科希德,'27.03,'+0.15%,1.22%,1.30%,'30.37,'1.74,5.99%,'28.69,'+13.23%,医疗器械
'1300,002353.杰瑞股份,'47.20,'-0.51%,1.72%,1.30%,'17.81,'2.21,13.37%,'483.26,'+30.22%,专用设备
'1301,002783.凯龙股份,'10.08,'-0.69%,0.99%,1.30%,'22.46,'1.94,7.58%,'50.34,'+25.16%,化学制品
'1302,300568.星源材质,'13.22,'+4.26%,0.38%,1.30%,'119.11,'1.80,2.27%,'177.40,'+36.59%,电池
'1303,600278.东方创业,'7.83,'-1.63%,2.13%,1.29%,'62.84,'0.91,2.74%,'68.68,'+13.13%,贸易行业
'1304,600486.扬农化工,'74.55,'+1.50%,0.91%,1.29%,'24.76,'2.72,11.73%,'302.22,'+30.21%,农药兽药
'1305,603507.振江股份,'27.72,'+0.07%,1.08%,1.29%,'39.33,'2.11,2.89%,'51.09,'+16.67%,风电设备
'1306,603949.雪龙集团,'19.69,'+4.79%,0.51%,1.29%,'81.04,'4.00,6.79%,'41.57,'+65.14%,汽车零部件
'1307,688722.同益中,'20.68,'-10.90%,0.32%,1.29%,'32.32,'3.35,11.31%,'46.46,'+62.73%,化纤行业
'1308,002965.祥鑫科技,'43.31,'-1.21%,0.95%,1.29%,'40.59,'2.73,7.17%,'114.94,'+66.11%,通用设备
'1309,300015.爱尔眼科,'13.30,'-0.75%,1.20%,1.29%,'36.98,'5.72,17.31%,'1240.28,'+1.68%,医疗服务
'1310,300435.中泰股份,'18.08,'-0.60%,1.11%,1.29%,亏损,'2.24,'-1.00%,'69.74,'+51.86%,燃气
'1311,301106.骏成科技,'31.58,0.00%,1.27%,1.29%,'35.34,'2.57,7.90%,'32.09,'+13.75%,光学光电子
'1312,601228.广州港,'3.42,'-0.58%,1.14%,1.28%,'35.54,'1.23,4.40%,'258.02,'+2.06%,航运港口
'1313,688016.心脉医疗,'109.92,'+1.23%,1.83%,1.28%,'48.45,'3.36,10.26%,'135.49,'+0.45%,医疗器械
'1314,688059.华锐精密,'74.44,'+5.35%,0.58%,1.28%,'55.32,'4.70,9.02%,'64.88,'+135.31%,通用设备
'1315,300371.汇中股份,'14.04,'+3.31%,0.64%,1.28%,'47.44,'2.48,7.12%,'28.25,'+47.57%,仪器仪表
'1316,301097.天益医疗,'44.20,'-0.49%,1.13%,1.28%,亏损,'2.23,'-1.00%,'26.05,'+22.37%,医疗器械
'1317,301300.远翔新材,'40.00,'-1.53%,2.49%,1.28%,'37.77,'3.18,8.53%,'25.96,'+57.15%,化学制品
'1318,601965.中国汽研,'18.10,'-1.15%,1.88%,1.27%,'20.60,'2.51,13.19%,'181.55,'+4.64%,汽车服务
'1319,688029.南微医学,'93.51,'+2.31%,1.60%,1.27%,'29.18,'4.36,15.70%,'175.66,'+40.50%,医疗器械
'1320,688601.力芯微,'43.69,'+0.81%,0.92%,1.27%,'141.83,'4.75,5.16%,'58.41,'+6.53%,半导体
'1321,000657.中钨高新,'21.83,'+5.56%,0.73%,1.27%,'94.14,'5.22,17.03%,'497.50,'+140.21%,小金属
'1322,002040.南京港,'9.68,'+0.41%,0.98%,1.27%,'30.84,'1.40,4.87%,'47.23,'+48.28%,航运港口
'1323,002375.亚厦股份,'3.96,'-0.25%,1.77%,1.27%,'20.20,'0.66,3.90%,'53.06,'+4.41%,装修装饰
'1324,002990.盛视科技,'30.46,'+0.13%,0.69%,1.27%,'89.09,'3.33,4.79%,'79.59,'+32.54%,软件开发
'1325,300915.海融科技,'26.12,'+0.73%,1.09%,1.27%,'109.11,'2.10,2.90%,'32.87,'+14.76%,食品饮料
'1326,600062.华润双鹤,'19.75,'+1.54%,2.39%,1.26%,'14.21,'1.86,14.84%,'205.15,'+1.74%,化学制药
'1327,600196.复星医药,'30.68,'+6.38%,1.04%,1.26%,'40.54,'1.73,6.88%,'649.95,'+24.90%,化学制药
'1328,600420.国药现代,'11.24,'+0.27%,2.67%,1.26%,'15.12,'1.10,7.79%,'150.75,'-4.14%,化学制药
'1329,600810.神马股份,'10.19,'+1.39%,0.49%,1.26%,亏损,'1.29,'-1.00%,'103.44,'+26.63%,化纤行业
'1330,603969.银龙股份,'9.72,'+1.36%,0.82%,1.26%,'27.15,'3.18,12.39%,'83.33,'+45.37%,通用设备
'1331,605255.天普股份,'51.91,'+10.00%,0.71%,1.26%,'234.19,'8.61,3.78%,'69.60,'+315.25%,汽车零部件
'1332,688257.新锐股份,'18.40,'+1.88%,1.40%,1.26%,'27.56,'2.07,8.37%,'46.44,'+43.05%,有色金属
'1333,002202.金风科技,'11.26,'-1.40%,1.24%,1.26%,'26.85,'1.20,5.04%,'388.64,'+10.52%,风电设备
'1334,300916.朗特智能,'44.60,'+3.41%,0.90%,1.26%,'56.62,'4.82,9.87%,'64.51,'+50.86%,消费电子
'1335,600143.金发科技,'15.82,'-1.00%,0.63%,1.25%,'48.35,'2.29,5.78%,'417.11,'+84.89%,塑料制品
'1336,601890.亚星锚链,'10.28,'+0.49%,0.97%,1.25%,'40.82,'2.71,7.23%,'98.63,'+33.47%,船舶制造
'1337,601985.中国核电,'8.81,'-1.12%,2.02%,1.25%,'21.63,'1.59,8.25%,'1812.04,'-14.06%,电力行业
'1338,603058.永吉股份,'9.22,'+2.90%,1.25%,1.25%,'40.92,'3.17,11.80%,'38.71,'+6.07%,造纸印刷
'1339,688191.智洋创新,'24.97,'-1.27%,1.61%,1.25%,'205.13,'6.85,5.26%,'57.84,'+122.49%,电网设备
'1340,000922.佳电股份,'11.98,'+1.70%,0.93%,1.25%,'47.24,'1.85,5.51%,'83.29,'+7.20%,电机
'1341,300088.长信科技,'6.88,'-0.58%,0.86%,1.25%,'48.34,'1.98,4.60%,'171.84,'+6.28%,光学光电子
'1342,301119.正强股份,'37.30,'-1.87%,2.73%,1.25%,'37.80,'3.91,11.88%,'38.79,'+23.55%,汽车零部件
'1343,600487.亨通光电,'20.71,'+1.12%,1.11%,1.24%,'19.41,'1.71,9.69%,'510.86,'+22.08%,通信设备
'1344,603197.保隆科技,'37.81,'-1.92%,1.91%,1.24%,'34.78,'2.42,9.07%,'80.77,'+1.51%,汽车零部件
'1345,603693.江苏新能,'13.25,'+1.15%,1.13%,1.24%,'32.39,'1.72,6.05%,'118.12,'+36.07%,电力行业
'1346,002057.中钢天源,'11.52,'-1.96%,0.99%,1.24%,'42.47,'2.67,6.86%,'86.85,'+60.68%,非金属材料
'1347,002801.微光股份,'36.40,'-0.95%,0.96%,1.24%,'27.35,'4.77,14.30%,'83.59,'+50.47%,电机
'1348,002987.京北方,'25.33,'+2.43%,0.71%,1.24%,'74.14,'7.89,11.54%,'219.70,'+152.61%,软件开发
'1349,300073.当升科技,'49.01,'+1.72%,0.38%,1.24%,'86.79,'1.86,3.63%,'266.76,'+22.30%,电池
'1350,300194.福安药业,'4.69,'+2.18%,1.07%,1.24%,'35.05,'1.26,4.03%,'55.80,'+6.44%,化学制药
'1351,300428.立中集团,'21.46,'+1.18%,1.57%,1.24%,'22.29,'1.79,9.98%,'137.24,'+34.23%,汽车零部件
'1352,300957.贝泰妮,'47.62,'+0.68%,1.26%,1.24%,'300.00,'3.33,4.42%,'201.72,'+13.05%,美容护理
'1353,600605.汇通能源,'33.88,'-0.82%,0.41%,1.23%,'300.00,'4.94,2.41%,'69.89,'-1.94%,房地产服务
'1354,688332.中科蓝讯,'123.70,'+1.41%,0.81%,1.23%,'60.79,'3.72,7.58%,'149.18,'-4.21%,半导体
'1355,003015.日久光电,'20.07,'+1.36%,1.00%,1.23%,'74.65,'5.41,8.08%,'56.41,'+42.19%,光学光电子
'1356,300971.博亚精工,'25.21,'+2.27%,0.71%,1.23%,'66.97,'2.88,6.02%,'29.65,'+75.66%,通用设备
'1357,300993.玉马科技,'16.66,'+0.18%,1.20%,1.23%,'30.30,'3.45,12.15%,'51.33,'+48.79%,家用轻工
'1358,600633.浙数文化,'15.20,'+0.53%,1.64%,1.22%,'47.51,'1.90,7.43%,'192.75,'+47.06%,游戏
'1359,601012.隆基绿能,'17.08,'-0.52%,1.00%,1.22%,亏损,'2.22,'-1.00%,'1294.33,'+8.72%,光伏设备
'1360,601022.宁波远洋,'9.64,'+0.63%,1.32%,1.22%,'20.68,'2.11,11.37%,'126.15,'+21.70%,航运港口
'1361,605300.佳禾食品,'14.15,'+1.73%,0.42%,1.22%,'300.00,'2.26,1.08%,'64.30,'+5.73%,食品饮料
'1362,688589.力合微,'24.65,'+0.49%,1.01%,1.22%,'65.87,'3.40,6.49%,'35.82,'+9.31%,半导体
'1363,000966.长源电力,'4.52,0.00%,1.59%,1.22%,'48.03,'1.14,3.00%,'157.34,'-3.40%,电力行业
'1364,002008.大族激光,'36.37,'-2.91%,0.98%,1.22%,'77.16,'2.31,6.00%,'374.47,'+47.57%,通用设备
'1365,002225.濮耐股份,'6.34,'+2.26%,0.69%,1.22%,'230.10,'2.14,2.07%,'73.50,'+28.58%,装修建材
'1366,002454.松芝股份,'8.76,'-1.90%,1.14%,1.22%,'38.49,'1.38,4.76%,'55.06,'+33.46%,汽车零部件
'1367,300033.同花顺,'397.41,'-3.81%,0.75%,1.22%,'112.16,'31.16,29.37%,'2136.48,'+39.64%,软件开发
'1368,300218.安利股份,'24.14,'-3.32%,1.04%,1.22%,'26.60,'3.57,13.96%,'52.38,'+59.39%,塑料制品
'1369,300407.凯发电气,'11.53,'-0.09%,0.87%,1.22%,'63.66,'1.93,3.85%,'36.69,'+14.43%,电网设备
'1370,301216.万凯新材,'18.07,'+6.29%,0.83%,1.22%,亏损,'1.75,'-1.00%,'93.10,'+79.14%,化学制品
'1371,301263.泰恩康,'36.88,'+0.44%,0.54%,1.22%,'268.06,'9.02,3.41%,'156.92,'+147.90%,医药商业
'1372,600137.浪莎股份,'19.39,'+1.68%,0.96%,1.21%,'78.27,'3.53,4.78%,'18.85,'+39.42%,纺织服装
'1373,600650.锦江在线,'16.79,'+2.07%,0.66%,1.21%,'75.60,'2.17,4.16%,'65.58,'+20.91%,铁路公路
'1374,601008.连云港,'5.85,'-0.17%,1.03%,1.21%,'58.36,'1.78,3.74%,'72.58,'+54.45%,航运港口
'1375,601200.上海环境,'8.27,'-0.36%,1.21%,1.21%,'19.63,'0.97,5.35%,'111.33,'+2.49%,环保行业
'1376,601600.中国铝业,'7.85,'+0.26%,2.76%,1.21%,'11.16,'1.85,17.91%,'1037.12,'+8.75%,有色金属
'1377,603297.永新光学,'116.38,'+10.00%,0.73%,1.21%,'68.86,'6.61,11.53%,'129.11,'+25.32%,光学光电子
'1378,605138.盛泰集团,'9.08,'+4.37%,0.61%,1.21%,'107.77,'2.01,2.05%,'50.45,'+65.78%,纺织服装
'1379,688269.凯立新材,'38.77,'-0.28%,1.29%,1.21%,'48.09,'5.03,10.83%,'50.67,'+57.91%,化学制品
'1380,688550.瑞联新材,'46.03,'+3.62%,1.53%,1.21%,'25.52,'2.57,10.76%,'79.90,'+49.27%,电子化学品
'1381,688778.厦钨新能,'59.20,'+1.39%,0.56%,1.21%,'57.71,'3.37,6.47%,'298.78,'+56.69%,电池
'1382,000617.中油资本,'13.07,'+3.08%,0.90%,1.21%,'43.65,'1.60,4.09%,'1652.32,'+92.90%,多元金融
'1383,000920.沃顿科技,'13.06,'-0.99%,1.51%,1.21%,'27.80,'3.21,11.96%,'61.72,'+48.52%,环保行业
'1384,000960.锡业股份,'23.06,'+5.54%,1.26%,1.21%,'16.88,'1.77,8.21%,'379.52,'+67.76%,小金属
'1385,002243.力合科创,'8.87,'-1.00%,0.79%,1.21%,'173.97,'1.48,3.93%,'107.38,'+11.03%,美容护理
'1386,002312.川发龙蟒,'11.74,'+0.43%,1.20%,1.21%,'47.66,'2.35,5.12%,'221.81,'-17.85%,化肥行业
'1387,002594.比亚迪,'109.70,'-3.82%,1.21%,1.21%,'26.14,'4.31,22.47%,'5960.88,'+17.82%,汽车整车
'1388,002660.茂硕电源,'10.21,'+3.44%,0.98%,1.21%,'300.00,'2.94,0.95%,'36.41,'+0.01%,消费电子
'1389,002743.富煌钢构,'6.01,'-0.66%,1.11%,1.21%,'64.08,'0.81,1.37%,'26.16,'-8.52%,水泥建材
'1390,002824.和胜股份,'21.70,'+6.37%,0.78%,1.21%,'69.99,'3.56,5.62%,'60.57,'+39.65%,有色金属
'1391,300014.亿纬锂能,'55.87,'-2.31%,0.89%,1.21%,'40.54,'2.94,9.51%,'1142.94,'+20.86%,电池
'1392,300938.信测标准,'24.51,'-1.09%,1.16%,1.21%,'33.62,'3.78,13.51%,'56.55,'+34.77%,专业服务
'1393,301222.浙江恒威,'29.72,'+1.96%,1.01%,1.21%,'31.39,'2.12,7.48%,'30.12,'+18.07%,电池
'1394,601100.恒立液压,'91.30,'+2.10%,0.77%,1.20%,'49.07,'7.47,17.08%,'1224.17,'+74.75%,工程机械
'1395,603067.振华股份,'18.88,'+3.00%,0.72%,1.20%,'25.10,'3.99,16.81%,'134.19,'+110.70%,化学原料
'1396,603209.兴通股份,'15.13,'-0.13%,1.14%,1.20%,'16.89,'1.51,10.92%,'49.17,'-4.00%,航运港口
'1397,603983.丸美生物,'40.51,'-0.59%,1.85%,1.20%,'48.12,'4.83,10.50%,'162.45,'+26.96%,美容护理
'1398,605005.合兴股份,'19.25,'-0.31%,1.04%,1.20%,'32.65,'3.87,12.81%,'77.19,'+19.44%,汽车零部件
'1399,605116.奥锐特,'23.24,'+0.17%,1.25%,1.20%,'24.20,'3.89,17.79%,'94.40,'+11.60%,化学制药
'1400,000958.电投产融,'6.83,'-0.15%,1.01%,1.20%,'48.26,'1.83,4.91%,'367.69,'+10.75%,电力行业
'1401,002981.朝阳科技,'34.92,'+4.64%,0.74%,1.20%,'41.92,'4.51,12.65%,'47.23,'+51.25%,消费电子
'1402,003027.同兴科技,'19.36,'+0.73%,1.55%,1.20%,'38.51,'1.49,4.22%,'25.31,'+30.80%,环保行业
'1403,301128.强瑞技术,'94.43,'-1.53%,0.45%,1.20%,'97.70,'11.79,12.72%,'97.68,'+133.98%,专用设备
'1404,301278.快可电子,'34.96,'+0.78%,1.46%,1.20%,'113.38,'2.21,3.19%,'31.36,'+1.63%,光伏设备
'1405,600059.古越龙山,'10.61,'+2.02%,0.75%,1.19%,'51.71,'1.65,3.45%,'96.71,'+20.43%,酿酒行业
'1406,600967.内蒙一机,'25.36,'-1.40%,0.58%,1.19%,'84.71,'3.63,4.43%,'431.58,'+199.52%,交运设备
'1407,603258.电魂网络,'21.81,'-2.72%,1.07%,1.19%,亏损,'2.43,'-1.00%,'53.22,'+9.65%,游戏
'1408,603319.美湖股份,'38.36,'+2.18%,0.39%,1.19%,'78.97,'5.20,8.07%,'130.10,'+174.37%,汽车零部件
'1409,603976.正川股份,'21.00,'+1.01%,1.65%,1.19%,'169.48,'2.65,1.89%,'31.75,'+31.44%,医疗器械
'1410,688106.金宏气体,'19.02,'+1.17%,1.32%,1.19%,'91.32,'2.95,3.95%,'91.67,'+12.44%,电子化学品
'1411,000065.北方国际,'11.50,'+0.35%,1.29%,1.19%,'14.79,'1.23,8.65%,'123.21,'+19.38%,工程建设
'1412,002916.深南电路,'199.88,'+0.95%,0.58%,1.19%,'63.42,'8.76,15.56%,'1332.68,'+110.82%,电子元件
'1413,002967.广电计量,'21.00,'-1.32%,1.90%,1.19%,'36.46,'3.65,10.65%,'122.48,'+31.13%,专业服务
'1414,300817.双飞集团,'22.47,'-1.19%,0.89%,1.19%,'82.02,'4.80,6.42%,'49.05,'+63.36%,通用设备
'1415,301258.富士莱,'35.64,'-0.67%,0.26%,1.19%,'300.00,'1.70,3.14%,'32.67,'+51.33%,化学制药
'1416,301317.鑫磊股份,'36.41,'+4.03%,0.82%,1.19%,亏损,'4.10,33.20%,'57.23,'+84.64%,通用设备
'1417,301429.森泰股份,'19.19,'+0.52%,1.81%,1.19%,'47.41,'1.68,4.16%,'22.69,'+25.89%,装修建材
'1418,600596.新安股份,'11.34,'+6.98%,0.88%,1.18%,亏损,'1.23,'-1.00%,'153.04,'+30.78%,农药兽药
'1419,603915.国茂股份,'16.79,'-0.42%,1.43%,1.18%,'62.17,'2.99,6.96%,'110.25,'+44.45%,通用设备
'1420,688501.青达环保,'30.64,'-3.59%,0.78%,1.18%,'23.13,'3.66,18.44%,'38.06,'+120.36%,专用设备
'1421,002066.瑞泰科技,'12.97,'-0.92%,1.14%,1.18%,'107.07,'4.34,6.03%,'30.47,'+15.94%,装修建材
'1422,002184.海得控制,'14.03,'+0.86%,0.71%,1.18%,亏损,'4.30,'-1.00%,'49.37,'+20.12%,专用设备
'1423,002340.格林美,'7.36,'-1.21%,0.90%,1.18%,'29.08,'1.87,5.64%,'377.15,'+13.87%,能源金属
'1424,002637.赞宇科技,'12.02,'+9.97%,1.00%,1.18%,'43.44,'1.49,3.81%,'56.54,'+23.51%,化学制品
'1425,301101.明月镜片,'48.17,'-1.15%,1.04%,1.18%,'60.93,'5.83,11.28%,'97.07,'+13.61%,家用轻工
'1426,301166.优宁维,'32.10,'+0.47%,0.72%,1.18%,亏损,'1.37,'-1.00%,'27.82,'+13.98%,生物制品
'1427,600339.中油工程,'3.60,'+1.12%,0.97%,1.17%,'77.42,'0.75,2.17%,'200.99,'+1.58%,采掘行业
'1428,601121.宝地矿业,'6.92,'+2.98%,1.26%,1.17%,'71.18,'1.79,3.16%,'55.36,'-0.53%,钢铁行业
'1429,688267.中触媒,'29.76,'+2.69%,1.18%,1.17%,'33.94,'1.87,6.41%,'52.44,'+28.28%,化学原料
'1430,688308.欧科亿,'19.70,'+0.51%,0.76%,1.17%,亏损,'1.23,'-1.00%,'31.28,'+9.98%,通用设备
'1431,000887.中鼎股份,'22.32,'-3.83%,0.67%,1.17%,'24.21,'2.14,10.34%,'293.84,'+71.60%,汽车零部件
'1432,002038.双鹭药业,'7.84,'+3.43%,0.26%,1.17%,亏损,'1.41,0.30%,'80.54,'+5.24%,生物制品
'1433,002273.水晶光电,'27.32,'-1.80%,1.10%,1.17%,'37.60,'4.10,12.41%,'379.92,'+24.20%,光学光电子
'1434,300717.华信新材,'20.70,'+0.83%,0.97%,1.17%,'41.85,'2.99,7.46%,'21.27,'+50.23%,塑料制品
'1435,300824.北鼎股份,'12.91,'-0.77%,2.21%,1.17%,'48.17,'5.84,13.16%,'42.13,'+34.22%,家电行业
'1436,301008.宏昌科技,'32.31,'+1.25%,0.27%,1.17%,'171.84,'2.86,2.94%,'42.31,'+72.22%,家电行业
'1437,301165.锐捷网络,'103.61,'+16.02%,0.42%,1.17%,'98.44,'17.48,19.73%,'824.17,'+102.71%,通信设备
'1438,600116.三峡水利,'6.72,'-0.15%,1.34%,1.16%,'215.22,'1.17,1.16%,'128.50,'-2.59%,电力行业
'1439,600128.苏豪弘业,'11.06,'+4.83%,0.90%,1.16%,亏损,'1.28,1.90%,'27.29,'+37.47%,贸易行业
'1440,600521.华海药业,'26.59,'+10.01%,0.94%,1.16%,'54.69,'4.02,8.34%,'398.12,'+50.57%,化学制药
'1441,601881.中国银河,'18.24,'-1.46%,1.54%,1.16%,'16.52,'1.38,8.73%,'1321.20,'+21.13%,证券
'1442,601968.宝钢包装,'5.19,'-0.19%,1.34%,1.16%,'36.94,'1.47,4.41%,'66.21,'+5.54%,包装材料
'1443,605189.富春染织,'14.78,'+4.60%,0.94%,1.16%,'46.01,'1.54,3.02%,'28.68,'+59.43%,纺织服装
'1444,688380.中微半导,'34.98,'+6.32%,0.71%,1.16%,'134.97,'4.70,6.12%,'140.05,'+18.07%,半导体
'1445,000563.陕国投Ａ,'3.67,'-1.08%,2.45%,1.16%,'14.51,'1.02,7.83%,'187.68,'+4.61%,多元金融
'1446,300627.华测导航,'37.57,'-1.96%,0.95%,1.16%,'49.84,'7.79,18.99%,'295.00,'+27.22%,通信设备
'1447,301026.浩通科技,'31.14,'+3.11%,0.92%,1.16%,'46.56,'3.20,8.25%,'49.29,'+60.67%,小金属
'1448,301029.怡合达,'27.28,'+0.29%,1.65%,1.16%,'38.09,'4.12,12.75%,'173.01,'+12.50%,通用设备
'1449,301309.万得凯,'30.07,'+0.54%,1.00%,1.16%,'23.62,'1.89,8.99%,'30.07,'+25.88%,通用设备
'1450,600784.鲁银投资,'6.32,'-0.78%,1.04%,1.15%,'18.14,'1.32,8.06%,'42.70,'+8.41%,综合行业
'1451,600958.东方证券,'11.29,'-1.83%,1.55%,1.15%,'20.87,'1.13,5.69%,'843.30,'+8.00%,证券
'1452,603229.奥翔药业,'11.46,'+2.50%,0.87%,1.15%,'60.34,'3.92,8.27%,'95.15,'+15.94%,化学制药
'1453,688586.江航装备,'12.07,'-1.63%,0.75%,1.15%,'191.18,'3.88,2.34%,'95.51,'+27.25%,航天航空
'1454,688639.华恒生物,'38.66,'+3.59%,0.65%,1.15%,'66.92,'3.68,6.93%,'96.69,'+20.94%,化学制品
'1455,002054.德美化工,'6.61,'+1.07%,1.06%,1.15%,'54.94,'1.29,2.77%,'31.87,'+15.07%,化学制品
'1456,002957.科瑞技术,'18.42,'+0.93%,0.92%,1.15%,'48.69,'2.52,5.82%,'77.36,'+18.67%,专用设备
'1457,600853.龙建股份,'4.16,'-0.48%,0.96%,1.14%,'10.35,'1.11,12.43%,'42.18,'+5.18%,工程建设
'1458,601865.福莱特,'17.91,'+0.84%,0.73%,1.14%,亏损,'1.92,'-1.00%,'340.51,'-9.04%,光伏设备
'1459,002349.精华制药,'7.74,'+3.61%,1.01%,1.14%,'33.03,'2.42,8.05%,'64.22,'+2.22%,中药
'1460,300381.溢多利,'7.40,'+0.68%,1.35%,1.14%,'300.00,'1.41,0.13%,'36.34,'+6.80%,化学制药
'1461,300463.迈克生物,'12.33,'+0.57%,0.85%,1.14%,'300.00,'1.19,'-1.00%,'75.04,'-5.75%,医疗器械
'1462,300685.艾德生物,'23.77,'+0.89%,1.26%,1.14%,'32.56,'4.94,16.44%,'93.07,'+5.77%,医疗器械
'1463,300703.创源股份,'31.19,'-4.79%,0.48%,1.14%,'48.97,'6.21,13.96%,'56.26,'+120.50%,家用轻工
'1464,300918.南山智尚,'21.62,'-4.55%,0.60%,1.14%,'60.65,'2.91,6.33%,'109.43,'+111.64%,纺织服装
'1465,600327.大东方,'4.96,'+0.61%,0.60%,1.13%,亏损,'1.29,'-1.00%,'43.89,'-6.36%,医疗服务
'1466,603040.新坐标,'66.96,'+1.30%,1.34%,1.13%,'41.31,'6.48,18.01%,'91.39,'+197.86%,汽车零部件
'1467,605287.德才股份,'16.37,'+1.99%,0.73%,1.13%,亏损,'1.47,'-1.00%,'22.92,'+34.73%,装修装饰
'1468,688268.华特气体,'58.61,'+1.98%,1.02%,1.13%,'44.65,'3.47,8.42%,'70.51,'+29.17%,电子化学品
'1469,688459.哈铁科技,'10.68,'-0.37%,0.94%,1.13%,'37.24,'1.51,4.11%,'51.26,'+11.95%,交运设备
'1470,300314.戴维医疗,'15.22,'+3.96%,0.57%,1.13%,'90.04,'3.66,5.24%,'43.83,'+36.11%,医疗器械
'1471,300958.建工修复,'12.95,'+1.17%,0.91%,1.13%,亏损,'1.58,'-1.00%,'20.30,'+12.41%,环保行业
'1472,600378.昊华科技,'30.64,'+0.89%,0.93%,1.12%,'44.11,'2.27,10.21%,'395.26,'+7.11%,化学制品
'1473,600906.财达证券,'7.66,'-0.78%,1.31%,1.12%,'30.39,'2.07,6.99%,'248.57,'+9.33%,证券
'1474,605277.新亚电子,'24.83,'-1.90%,0.60%,1.12%,'44.87,'5.25,12.15%,'80.52,'+77.69%,消费电子
'1475,000778.新兴铸管,'3.83,0.00%,0.52%,1.12%,亏损,'0.58,0.56%,'151.79,'+0.28%,钢铁行业
'1476,001266.宏英智能,'30.00,'+3.38%,1.01%,1.12%,'117.44,'3.27,3.20%,'30.95,'+31.10%,仪器仪表
'1477,002352.顺丰控股,'42.80,'-3.97%,4.32%,1.12%,'22.59,'2.26,12.07%,'2054.15,'+7.20%,物流行业
'1478,002882.金龙羽,'34.20,'+5.59%,0.88%,1.12%,'128.04,'7.13,5.91%,'148.05,'+115.28%,电网设备
'1479,002970.锐明技术,'50.05,'-0.42%,1.97%,1.12%,'27.34,'4.84,22.21%,'90.17,'+6.58%,计算机设备
'1480,300788.中信出版,'32.79,'-1.26%,0.97%,1.12%,'34.27,'2.80,6.74%,'62.35,'+4.90%,文化传媒
'1481,301023.江南奕帆,'43.60,'-1.25%,2.46%,1.12%,'39.55,'4.12,10.84%,'34.09,'+30.23%,电机
'1482,301380.挖金客,'42.95,'-1.10%,0.56%,1.12%,'67.43,'5.95,10.01%,'43.55,'+26.48%,互联网服务
'1483,601991.大唐发电,'3.59,'+2.87%,1.73%,1.11%,'11.31,'0.77,7.23%,'445.02,'+28.27%,电力行业
'1484,603135.中重科技,'10.42,'+0.48%,0.63%,1.11%,'300.00,'2.21,1.41%,'65.60,'+18.40%,专用设备
'1485,603681.永冠新材,'15.82,'+1.41%,0.95%,1.11%,'108.75,'1.18,4.30%,'30.24,'+23.92%,化学制品
'1486,603977.国泰集团,'12.84,'+2.07%,0.70%,1.11%,'58.16,'2.43,5.13%,'79.77,'-0.06%,化学制品
'1487,605151.西上海,'19.91,'-0.35%,0.40%,1.11%,亏损,'1.98,'-1.00%,'26.79,'+24.83%,汽车零部件
'1488,688092.爱科科技,'25.03,'+0.48%,1.44%,1.11%,'42.47,'3.21,8.13%,'20.70,'+23.10%,专用设备
'1489,688307.中润光学,'34.50,'-1.09%,1.30%,1.11%,'62.43,'3.54,6.35%,'30.36,'+45.52%,光学光电子
'1490,001222.源飞宠物,'26.69,'+5.62%,0.56%,1.11%,'31.83,'3.72,12.63%,'50.95,'+69.89%,家用轻工
'1491,002498.汉缆股份,'3.57,'+0.28%,1.12%,1.11%,'25.24,'1.42,6.87%,'118.77,'+6.57%,电网设备
