序号	基金代码	基金简称	日期	单位净值	累计净值	日增长率	近1周	近1月	近3月	近6月	近1年	近2年	近3年	今年来	成立来	自定义 
1778	20352	国富沪深30	9月1日	1.6686	1.6686	0.43%	0.95%	9.27%	15.38%	15.20%	31.27%	---	---	15.08%	30.22%	32.86%
1779	16899	易方达中证上	9月1日	1.045	1.045	0.77%	2.42%	12.12%	18.70%	15.30%	31.26%	14.11%	---	16.55%	4.50%	33.39%
1780	13330	富国中证银行	9月1日	1.785	1.785	-1.05%	-3.72%	-2.88%	2.12%	10.46%	31.25%	46.79%	53.35%	10.59%	40.55%	30.77%
1781	21217	华宝中证A5	9月1日	1.2692	1.2692	0.10%	0.84%	8.26%	12.62%	12.39%	31.25%	---	---	11.77%	26.92%	33.26%
1782	5530	汇添富沪深3	9月1日	1.5317	1.7416	-0.03%	-0.53%	7.13%	13.41%	13.75%	31.24%	23.57%	20.59%	12.97%	80.70%	32.61%
1783	161723	招商中证银行	9月1日	1.6896	1.8173	-1.04%	-3.73%	-2.89%	2.32%	10.61%	31.08%	47.24%	54.37%	10.78%	92.11%	30.62%
1784	16887	富国中证上海	9月1日	1.0976	1.0976	0.72%	2.34%	12.02%	18.70%	15.45%	31.06%	13.98%	---	16.87%	9.76%	33.20%
1785	4407	招商上证消费	9月1日	2.1626	2.1626	1.64%	1.79%	9.63%	12.05%	14.76%	31.01%	5.39%	-5.29%	12.84%	53.92%	34.15%
1786	9860	易方达中证银	9月1日	1.6167	1.6167	-1.03%	-3.73%	-2.87%	2.32%	10.62%	30.95%	47.28%	53.71%	10.88%	58.04%	30.48%
1787	14028	招商中证银行	9月1日	1.6833	1.6833	-1.04%	-3.73%	-2.90%	2.29%	10.55%	30.95%	46.95%	53.91%	10.70%	39.29%	30.49%
1788	16900	易方达中证上	9月1日	1.0373	1.0373	0.77%	2.42%	12.09%	18.60%	15.13%	30.87%	13.42%	---	16.32%	3.73%	32.99%
1789	21208	银华中证A5	9月1日	1.2575	1.2575	0.11%	0.91%	8.40%	12.88%	12.33%	30.85%	---	---	11.65%	25.75%	32.80%
1790	16888	富国中证上海	9月1日	1.0926	1.0926	0.73%	2.34%	12.00%	18.64%	15.34%	30.80%	13.53%	---	16.71%	9.26%	32.95%
1791	1594	天弘中证银行	9月1日	1.7952	1.7952	-1.04%	-3.74%	-2.91%	2.21%	10.58%	30.77%	47.04%	53.75%	10.80%	79.52%	30.31%
1792	512	国泰沪深30	9月1日	1.3733	2.3262	0.15%	0.09%	8.02%	14.28%	14.02%	30.74%	20.77%	12.70%	13.63%	155.76%	32.18%
1793	10556	汇添富沪深3	9月1日	1.5008	1.7107	-0.03%	-0.54%	7.09%	13.29%	13.52%	30.72%	22.60%	19.16%	12.66%	11.26%	32.09%
1794	160517	博时中证银行	9月1日	1.8355	2.0657	-1.04%	-3.73%	-2.84%	2.31%	10.63%	30.64%	47.60%	56.31%	10.82%	106.57%	30.18%
1795	2063	国泰沪深30	9月1日	1.3421	2.2911	0.16%	0.08%	8.02%	14.25%	13.97%	30.61%	20.53%	12.36%	13.54%	52.10%	32.03%
1796	11971	东财银行A	9月1日	1.3411	1.3411	-1.03%	-3.77%	-2.92%	2.28%	10.72%	30.60%	45.82%	54.18%	10.94%	34.11%	30.14%
1797	21209	银华中证A5	9月1日	1.2535	1.2535	0.11%	0.90%	8.37%	12.82%	12.19%	30.53%	---	---	11.46%	25.35%	32.49%
1798	501307	银河中证沪港	9月1日	1.2382	1.2382	-0.03%	-1.65%	2.14%	10.84%	18.60%	30.52%	32.51%	32.31%	16.16%	23.82%	31.19%
1799	1595	天弘中证银行	9月1日	1.7555	1.7555	-1.04%	-3.74%	-2.93%	2.16%	10.46%	30.51%	46.45%	52.82%	10.65%	75.55%	30.06%
1800	4597	南方中证银行	9月1日	1.7497	1.8177	-1.04%	-3.75%	-2.91%	2.20%	10.46%	30.44%	46.42%	53.55%	10.68%	84.16%	29.96%
1801	15906	兴业沪深30	9月1日	1.1687	1.1687	0.60%	0.29%	8.81%	15.54%	14.26%	30.39%	18.13%	16.87%	12.97%	16.87%	32.40%
1802	16763	华安中证上海	9月1日	1.0356	1.0356	0.74%	2.39%	12.09%	18.31%	14.72%	30.38%	13.12%	---	15.88%	3.56%	32.48%
1803	12547	南方中证银行	9月1日	1.7258	1.7938	-1.04%	-3.75%	-2.91%	2.17%	10.40%	30.31%	45.78%	52.28%	10.61%	29.73%	29.84%
1804	6220	工银上证50	9月1日	1.4342	1.4342	0.15%	-0.23%	7.75%	12.77%	14.48%	30.29%	23.38%	19.28%	13.02%	43.42%	32.14%
1805	18591	博时中证银行	9月1日	1.8225	1.8225	-1.04%	-3.73%	-2.86%	2.23%	10.47%	30.25%	46.74%	---	10.60%	50.21%	29.80%
1806	501305	汇添富港股红	9月1日	1.274	1.274	0.01%	-2.36%	0.12%	8.19%	19.01%	30.24%	47.35%	54.72%	17.65%	27.40%	31.22%
1807	8298	华夏中证银行	9月1日	1.6482	1.6482	-1.03%	-3.69%	-2.92%	2.11%	10.48%	30.21%	45.88%	53.75%	10.66%	64.82%	29.76%
1808	165312	建信央视财经	9月1日	1.3799	2.5864	0.15%	-0.71%	5.47%	9.83%	12.09%	30.19%	22.26%	26.27%	11.20%	234.55%	31.68%
1809	17907	汇添富中证上	9月1日	1.0578	1.0578	0.76%	2.36%	12.02%	18.34%	14.74%	30.19%	12.63%	---	15.87%	5.78%	32.31%
1810	501308	银河中证沪港	9月1日	1.2158	1.2158	-0.04%	-1.66%	2.11%	10.77%	18.44%	30.17%	31.84%	31.32%	15.96%	21.58%	30.84%
1811	160631	鹏华中证银行	9月1日	1.3922	1.5196	-1.03%	-3.72%	-2.91%	2.21%	10.41%	30.16%	46.09%	53.16%	10.53%	60.08%	29.64%
1812	15907	兴业沪深30	9月1日	1.1617	1.1617	0.61%	0.28%	8.79%	15.48%	14.15%	30.13%	17.66%	16.17%	12.82%	16.17%	32.15%
1813	16764	华安中证上海	9月1日	1.0297	1.0297	0.74%	2.40%	12.08%	18.26%	14.61%	30.13%	12.67%	---	15.74%	2.97%	32.23%
1814	12206	中泰沪深30	9月1日	0.9478	0.9478	0.33%	0.88%	9.97%	17.19%	12.37%	30.12%	16.78%	11.45%	12.63%	-5.22%	32.15%
1815	11972	东财银行C	9月1日	1.318	1.318	-1.04%	-3.78%	-2.95%	2.18%	10.51%	30.08%	44.66%	52.33%	10.64%	31.80%	29.62%
1816	16917	南方中证上海	9月1日	1.1461	1.1461	0.71%	2.28%	11.83%	17.20%	13.93%	30.08%	16.43%	---	15.21%	14.61%	32.19%
1817	21129	东财银行E	9月1日	1.3365	1.3365	-1.04%	-3.78%	-2.96%	2.17%	10.51%	30.07%	---	---	10.65%	37.61%	29.62%
1818	12042	鹏华中证银行	9月1日	1.3525	1.3525	-1.03%	-3.72%	-2.91%	2.18%	10.36%	30.01%	45.74%	52.48%	10.46%	35.25%	29.53%
1819	14519	博时恒生高股	9月1日	1.1931	1.1931	0.56%	-1.52%	2.20%	9.63%	18.70%	30.01%	41.55%	44.57%	19.12%	19.31%	31.46%
1820	6221	工银上证50	9月1日	1.4069	1.4069	0.16%	-0.23%	7.73%	12.71%	14.34%	29.97%	22.78%	18.40%	12.83%	40.69%	31.82%
1821	501060	中金中证优选	9月1日	2.3371	2.3371	0.27%	-0.71%	6.01%	12.58%	17.28%	29.96%	34.52%	39.65%	14.63%	133.71%	31.08%
1822	21206	易方达中证A	9月1日	1.2278	1.2278	0.11%	0.92%	8.55%	13.21%	12.74%	29.94%	---	---	12.10%	22.78%	31.99%
1823	17908	汇添富中证上	9月1日	1.0523	1.0523	0.76%	2.36%	12.01%	18.28%	14.62%	29.93%	12.17%	---	15.71%	5.23%	32.03%
1824	4598	南方中证银行	9月1日	1.6909	1.7589	-1.04%	-3.76%	-2.94%	2.10%	10.24%	29.91%	45.25%	51.72%	10.39%	78.24%	29.44%
1825	11545	长江沪深30	9月1日	0.9004	0.9004	0.06%	-0.04%	8.61%	14.64%	12.78%	29.91%	16.39%	8.97%	12.86%	-9.96%	31.35%
1826	240019	华宝中证银行	9月1日	1.6416	2.2064	-1.02%	-3.68%	-2.89%	2.15%	10.17%	29.88%	45.65%	51.59%	10.28%	156.87%	29.43%
1827	502048	易方达上证5	9月1日	1.2305	1.2462	0.17%	-0.24%	7.86%	12.88%	14.50%	29.88%	23.17%	17.44%	12.98%	28.22%	31.73%
1828	14520	博时恒生高股	9月1日	1.1788	1.1788	0.56%	-1.52%	2.20%	9.63%	18.70%	29.84%	40.75%	43.18%	19.12%	17.88%	31.30%
1829	21327	富国中证细分	9月1日	1.1527	1.1527	0.58%	2.00%	11.62%	18.81%	10.22%	29.84%	---	---	11.08%	15.27%	32.71%
1830	8299	华夏中证银行	9月1日	1.6203	1.6203	-1.03%	-3.70%	-2.94%	2.04%	10.31%	29.83%	45.02%	52.38%	10.45%	62.03%	29.38%
1831	501306	汇添富港股红	9月1日	1.234	1.234	0.00%	-2.37%	0.07%	8.07%	18.77%	29.72%	46.26%	52.68%	17.32%	23.40%	30.69%
1832	7153	汇添富中证银	9月1日	1.4831	1.4831	-1.03%	-3.71%	-2.93%	2.12%	10.10%	29.71%	45.50%	51.94%	10.21%	48.31%	29.26%
1833	16918	南方中证上海	9月1日	1.1377	1.1377	0.70%	2.27%	11.79%	17.11%	13.75%	29.68%	15.69%	---	14.97%	13.77%	31.80%
1834	21207	易方达中证A	9月1日	1.2244	1.2244	0.11%	0.91%	8.53%	13.15%	12.61%	29.68%	---	---	11.94%	22.44%	31.73%
1835	501061	中金中证优选	9月1日	2.2923	2.2923	0.26%	-0.72%	5.99%	12.50%	17.13%	29.63%	33.84%	38.58%	14.43%	129.23%	30.75%
1836	6697	华宝中证银行	9月1日	1.6146	1.6146	-1.03%	-3.69%	-2.91%	2.10%	10.05%	29.62%	45.07%	50.69%	10.13%	61.46%	29.18%
1837	19831	华夏中证智选	9月1日	1.3301	1.3301	-0.06%	-0.48%	6.41%	12.13%	13.02%	29.59%	---	---	11.78%	33.01%	30.98%
1838	7154	汇添富中证银	9月1日	1.4747	1.4747	-1.03%	-3.72%	-2.94%	2.09%	10.04%	29.58%	45.22%	51.50%	10.14%	47.47%	29.13%
1839	12207	中泰沪深30	9月1日	0.9321	0.9321	0.32%	0.88%	9.93%	17.05%	12.14%	29.58%	15.85%	10.13%	12.33%	-6.79%	31.63%
1840	21328	富国中证细分	9月1日	1.1495	1.1495	0.57%	1.99%	11.59%	18.74%	10.09%	29.56%	---	---	10.91%	14.95%	32.43%
1841	164508	国富中证A1	9月1日	1.239	1.362	0.41%	1.56%	10.63%	17.11%	15.90%	29.47%	14.30%	7.18%	16.78%	41.84%	31.25%
1842	19832	华夏中证智选	9月1日	1.3276	1.3276	-0.07%	-0.49%	6.39%	12.10%	12.96%	29.45%	---	---	11.69%	32.76%	30.85%
1843	1237	博时上证50	9月1日	1.3308	1.3308	0.15%	-0.21%	7.91%	13.09%	14.80%	29.40%	23.49%	19.34%	13.30%	33.08%	31.22%
1844	11546	长江沪深30	9月1日	0.8849	0.8849	0.05%	-0.05%	8.58%	14.52%	12.54%	29.39%	15.42%	7.63%	12.55%	-11.51%	30.84%
1845	12875	易方达上证5	9月1日	1.2107	1.2107	0.17%	-0.25%	7.82%	12.76%	14.27%	29.36%	22.19%	16.05%	12.68%	-1.20%	31.21%
1846	18387	华泰柏瑞港股	9月1日	1.3856	1.3996	0.01%	-2.37%	0.13%	7.69%	17.46%	29.36%	43.35%	---	16.15%	39.95%	30.24%
1847	21222	华泰柏瑞中证	9月1日	1.2153	1.2153	0.11%	0.89%	8.19%	13.03%	12.78%	29.36%	---	---	12.26%	21.53%	31.34%
1848	21256	浦银安盛中证	9月1日	1.2531	1.2531	0.27%	1.20%	9.07%	13.57%	11.33%	29.36%	---	---	10.49%	25.31%	31.24%
1849	18395	招商中证全指	9月1日	0.9919	0.9919	1.61%	-0.44%	6.98%	15.15%	13.78%	29.32%	7.19%	---	15.88%	-0.81%	32.09%
1850	1548	天弘上证50	9月1日	1.4744	1.4744	0.16%	-0.26%	7.88%	12.91%	14.56%	29.30%	22.58%	17.72%	12.93%	47.44%	31.15%
1851	16915	中金华证清洁	9月1日	0.5613	0.5613	0.56%	0.97%	14.69%	28.33%	15.95%	29.30%	-15.28%	---	12.85%	-43.87%	32.66%
1852	1051	华夏上证50	9月1日	1.0883	1.1441	0.17%	-0.25%	7.90%	12.84%	14.59%	29.28%	22.23%	16.83%	13.06%	14.37%	31.17%
1853	5737	博时上证50	9月1日	1.321	1.321	0.16%	-0.21%	7.90%	13.06%	14.75%	29.28%	23.24%	18.99%	13.23%	40.94%	31.09%
1854	20868	华夏沪深30	9月1日	1.2495	1.2495	0.50%	0.67%	8.92%	14.51%	12.91%	29.16%	---	---	12.44%	24.95%	31.26%
1855	1549	天弘上证50	9月1日	1.4415	1.4415	0.16%	-0.26%	7.86%	12.86%	14.44%	29.04%	22.09%	17.01%	12.78%	44.15%	30.89%
1856	21223	华泰柏瑞中证	9月1日	1.2111	1.2111	0.11%	0.87%	8.16%	12.95%	12.63%	29.02%	---	---	12.07%	21.11%	31.01%
1857	4488	嘉实富时中国	9月1日	1.6369	1.6369	-0.40%	-0.78%	8.33%	13.07%	14.66%	29.01%	23.18%	22.02%	12.78%	63.69%	30.65%
1858	8240	东财上证50	9月1日	1.3661	1.3661	0.17%	-0.26%	7.87%	12.86%	14.80%	29.01%	22.73%	18.54%	13.47%	36.61%	30.85%
1859	16916	中金华证清洁	9月1日	0.5573	0.5573	0.56%	0.96%	14.67%	28.23%	15.79%	28.97%	-15.70%	---	12.65%	-44.27%	32.34%
1860	5880	建信上证50	9月1日	1.4077	1.4997	0.15%	-0.29%	7.67%	12.40%	13.66%	28.92%	22.23%	16.89%	12.27%	51.40%	30.73%
1861	5733	华夏上证50	9月1日	1.0674	1.1227	0.17%	-0.25%	7.87%	12.75%	14.41%	28.88%	21.49%	15.78%	12.83%	14.93%	30.78%
1862	16204	东方沪深30	9月1日	1.2189	1.2189	0.90%	2.01%	12.00%	19.10%	17.78%	28.86%	22.55%	---	14.67%	21.89%	29.95%
1863	21257	浦银安盛中证	9月1日	1.2468	1.2468	0.27%	1.19%	9.02%	13.45%	11.09%	28.84%	---	---	10.20%	24.68%	30.72%
1864	18388	华泰柏瑞港股	9月1日	1.3732	1.3872	0.01%	-2.38%	0.11%	7.67%	17.36%	28.83%	42.15%	---	16.01%	38.71%	29.70%
1865	18396	招商中证全指	9月1日	0.9832	0.9832	1.60%	-0.46%	6.94%	15.03%	13.55%	28.81%	6.33%	---	15.58%	-1.68%	31.58%
1866	21714	中欧中证全指	9月1日	1.2182	1.2182	1.45%	-0.74%	7.09%	15.24%	11.48%	28.79%	---	---	14.14%	21.82%	31.90%
1867	20869	华夏沪深30	9月1日	1.2444	1.2444	0.49%	0.66%	8.89%	14.43%	12.75%	28.78%	---	---	12.21%	24.44%	30.88%
1868	21177	摩根中证A5	9月1日	1.2458	1.2458	0.12%	1.01%	8.52%	13.12%	12.64%	28.74%	---	---	12.06%	24.58%	30.79%
1869	8241	东财上证50	9月1日	1.3467	1.3467	0.16%	-0.26%	7.86%	12.79%	14.65%	28.69%	22.13%	17.67%	13.28%	34.67%	30.53%
1870	5051	摩根标普港股	9月1日	1.2184	1.2184	0.68%	-0.55%	1.80%	9.74%	18.08%	28.67%	41.72%	47.67%	17.74%	21.84%	29.80%
1871	5229	嘉实富时中国	9月1日	1.4339	1.4339	-0.40%	-0.79%	8.29%	12.95%	14.43%	28.50%	22.19%	20.57%	12.48%	40.63%	30.13%
1872	21715	中欧中证全指	9月1日	1.2151	1.2151	1.45%	-0.74%	7.07%	15.16%	11.33%	28.49%	---	---	13.95%	21.51%	31.59%
1873	21178	摩根中证A5	9月1日	1.2423	1.2423	0.11%	1.00%	8.50%	13.06%	12.52%	28.47%	---	---	11.91%	24.23%	30.53%
1874	5881	建信上证50	9月1日	1.381	1.468	0.15%	-0.30%	7.64%	12.29%	13.43%	28.40%	21.27%	15.50%	11.97%	48.02%	30.22%
1875	13444	建信上证50	9月1日	1.3811	1.4501	0.15%	-0.30%	7.64%	12.28%	13.43%	28.40%	21.26%	15.50%	11.97%	1.37%	30.21%
1876	10908	大成沪深30	9月1日	0.9361	0.9361	0.00%	-0.30%	6.86%	12.51%	12.95%	28.36%	22.08%	13.51%	11.96%	-6.39%	28.67%
1877	6743	国联央视财经	9月1日	1.5569	1.5569	0.07%	-0.87%	4.69%	8.42%	10.65%	28.23%	21.09%	24.39%	10.09%	55.69%	29.77%
1878	13502	易方达低碳E	9月1日	0.8972	0.8972	0.45%	2.35%	12.04%	19.80%	14.32%	28.23%	4.36%	-22.54%	11.74%	-10.28%	29.86%
1879	16205	东方沪深30	9月1日	1.2019	1.2019	0.91%	2.01%	11.95%	18.95%	17.49%	28.23%	21.34%	---	14.29%	20.19%	29.29%
1880	160634	鹏华中证环保	9月1日	1.1318	0.8362	0.58%	2.15%	11.61%	19.92%	12.50%	28.21%	-0.11%	-28.28%	10.90%	-13.77%	29.94%
1881	42	财通中证ES	9月1日	2.1368	2.6256	0.19%	0.42%	7.04%	14.40%	11.49%	28.21%	18.36%	18.59%	10.00%	194.93%	30.63%
1882	70023	嘉实深证基本	9月1日	2.2734	2.2734	-0.09%	-0.42%	7.92%	13.80%	9.62%	27.98%	9.24%	11.07%	9.51%	127.34%	30.13%
1883	5052	摩根标普港股	9月1日	1.1743	1.1743	0.67%	-0.56%	1.75%	9.59%	17.78%	27.98%	40.25%	45.41%	17.35%	17.43%	29.10%
1884	6744	国联央视财经	9月1日	1.5284	1.5284	0.07%	-0.88%	4.66%	8.37%	10.54%	27.97%	20.61%	23.65%	9.94%	52.84%	29.51%
1885	16355	华夏国证疫苗	9月1日	0.7602	0.7602	3.74%	1.05%	5.74%	17.61%	16.47%	27.96%	-6.33%	---	15.60%	-23.98%	30.62%
1886	40190	华安上证50	9月1日	1.5761	1.5761	0.17%	-0.27%	7.73%	12.52%	14.09%	27.88%	21.75%	18.24%	12.53%	57.61%	29.63%
1887	13503	易方达低碳E	9月1日	0.8872	0.8872	0.43%	2.33%	11.99%	19.70%	14.15%	27.84%	3.71%	-23.25%	11.51%	-11.28%	29.46%
1888	10909	大成沪深30	9月1日	0.9193	0.9193	0.01%	-0.30%	6.83%	12.40%	12.73%	27.82%	21.12%	12.15%	11.66%	-8.07%	28.16%
1889	15685	鹏华中证环保	9月1日	0.8405	0.8405	0.57%	2.14%	11.58%	19.83%	12.34%	27.81%	-0.77%	-28.95%	10.68%	-15.95%	29.55%
1890	14980	华安上证50	9月1日	1.573	1.573	0.17%	-0.27%	7.71%	12.46%	13.97%	27.62%	21.27%	18.18%	12.38%	6.21%	29.38%
1891	16356	华夏国证疫苗	9月1日	0.7535	0.7535	3.75%	1.05%	5.72%	17.51%	16.30%	27.58%	-6.89%	---	15.37%	-24.65%	30.25%
1892	4642	南方中证房地	9月1日	0.5792	0.5792	0.77%	-2.48%	7.88%	13.01%	4.76%	27.55%	-15.95%	-25.84%	3.93%	-42.08%	30.92%
1893	21280	富国国证疫苗	9月1日	1.0508	1.0508	3.73%	1.16%	5.87%	17.07%	15.94%	27.51%	---	---	15.03%	5.08%	30.13%
1894	5998	嘉实深证基本	9月1日	1.3844	1.3844	-0.09%	-0.42%	7.88%	13.68%	9.40%	27.47%	8.37%	9.74%	9.22%	37.48%	29.61%
1895	8088	华夏房地产E	9月1日	0.7138	0.7138	0.76%	-2.47%	7.76%	12.96%	5.76%	27.46%	-14.14%	-23.07%	4.82%	-28.62%	30.88%
1896	10989	南方中证房地	9月1日	0.5631	0.5631	0.77%	-2.46%	7.87%	13.00%	4.70%	27.46%	-16.30%	-26.45%	3.87%	-37.15%	30.80%
1897	163114	申万菱信中证	9月1日	1.1266	2.0361	0.56%	2.12%	11.49%	19.62%	12.27%	27.27%	-1.62%	-30.22%	10.56%	64.38%	29.00%
1898	614	华安德国(D	8月29日	2.0185	2.0185	-0.42%	-1.75%	-1.50%	1.60%	14.86%	27.27%	46.69%	95.21%	28.29%	101.85%	---
1899	21281	富国国证疫苗	9月1日	1.0468	1.0468	3.74%	1.15%	5.85%	17.01%	15.83%	27.26%	---	---	14.88%	4.68%	29.88%
1900	8928	宏利消费红利	9月1日	1.6762	1.6762	0.83%	0.21%	9.19%	6.66%	14.80%	27.24%	-0.87%	-7.95%	9.18%	67.62%	29.24%
1901	11853	招商中证消费	9月1日	0.8584	0.8584	-0.13%	-0.01%	7.91%	8.06%	10.82%	27.21%	7.72%	1.92%	8.33%	-14.16%	30.42%
1902	835	华润元大富时	9月1日	3.1202	3.1202	-0.43%	-0.77%	7.81%	12.08%	13.62%	27.20%	19.30%	17.34%	11.53%	212.02%	29.04%
1903	8089	华夏房地产E	9月1日	0.7017	0.7017	0.76%	-2.47%	7.74%	12.89%	5.60%	27.10%	-14.66%	-23.75%	4.61%	-29.83%	30.50%
1904	6748	富国中证价值	9月1日	2.0502	2.3405	0.81%	0.43%	7.02%	13.03%	14.31%	27.08%	28.09%	34.10%	9.62%	138.61%	28.23%
1905	15016	华安德国(D	8月29日	2.0052	2.0052	-0.43%	-1.76%	-1.52%	1.55%	14.75%	27.07%	46.15%	94.11%	28.12%	60.67%	---
1906	4643	南方中证房地	9月1日	0.561	0.561	0.77%	-2.47%	7.84%	12.92%	4.55%	27.04%	-16.62%	-26.72%	3.66%	-43.90%	30.40%
1907	17185	国泰疫苗与生	9月1日	0.7197	0.7197	3.73%	1.10%	6.06%	17.46%	15.89%	27.04%	-7.05%	---	14.88%	-28.03%	29.68%
1908	161026	富国中证国有	9月1日	1.138	1.421	0.62%	0.09%	8.38%	15.53%	13.35%	27.01%	16.00%	15.07%	10.70%	34.75%	29.17%
1909	8929	宏利消费红利	9月1日	1.6537	1.6537	0.83%	0.21%	9.17%	6.59%	14.67%	26.91%	-1.37%	-8.63%	9.00%	65.37%	28.92%
1910	160418	华安中证银行	9月1日	1.3217	1.4757	-1.00%	-3.63%	-2.81%	2.16%	10.07%	26.88%	41.74%	50.60%	10.13%	58.36%	26.45%
1911	10419	申万菱信中证	9月1日	1.0828	1.0828	0.57%	2.12%	11.47%	19.54%	12.10%	26.88%	-2.20%	-30.85%	10.34%	8.28%	28.61%
1912	14174	富国中证国有	9月1日	1.128	1.128	0.62%	0.09%	8.36%	15.57%	13.25%	26.88%	15.57%	14.40%	10.59%	0.80%	29.06%
1913	11966	招商中证光伏	9月1日	0.5874	0.5874	0.77%	1.45%	14.19%	29.70%	12.44%	26.81%	-17.14%	-43.65%	10.79%	-41.26%	29.50%
1914	10573	华润元大富时	9月1日	3.0744	3.0744	-0.44%	-0.79%	7.78%	11.98%	13.43%	26.81%	18.57%	16.26%	11.29%	10.79%	28.64%
1915	17186	国泰疫苗与生	9月1日	0.7165	0.7165	3.74%	1.09%	6.02%	17.40%	15.79%	26.77%	-7.43%	---	14.71%	-28.35%	29.40%
1916	7379	易方达上证5	9月1日	1.316	1.316	0.16%	-0.26%	7.90%	12.86%	14.32%	26.76%	20.60%	16.10%	12.67%	31.60%	28.59%
1917	12885	华夏中证光伏	9月1日	0.5315	0.5315	0.78%	1.41%	14.10%	29.54%	12.49%	26.76%	-17.02%	-43.73%	10.96%	-46.85%	29.44%
1918	11854	招商中证消费	9月1日	0.8438	0.8438	-0.13%	-0.02%	7.88%	7.93%	10.59%	26.70%	6.85%	0.70%	8.04%	-15.62%	29.88%
1919	7380	易方达上证5	9月1日	1.3078	1.3078	0.16%	-0.26%	7.88%	12.84%	14.25%	26.63%	20.35%	15.76%	12.60%	30.78%	28.46%
1920	14983	华安中证银行	9月1日	1.3128	1.3128	-1.00%	-3.63%	-2.82%	2.11%	9.96%	26.63%	41.18%	49.73%	9.99%	31.71%	26.21%
1921	12503	国泰中证环保	9月1日	0.7581	0.7581	0.85%	2.82%	12.85%	21.92%	13.86%	26.60%	-1.69%	-30.28%	11.52%	-24.19%	28.62%
1922	7191	富国中证价值	9月1日	1.9969	2.2804	0.80%	0.42%	6.98%	12.91%	14.08%	26.56%	27.06%	32.49%	9.32%	84.84%	27.71%
1923	4856	广发中证全指	9月1日	0.9528	0.9528	0.06%	-2.86%	2.72%	8.93%	8.24%	26.50%	-14.90%	-23.57%	6.67%	-4.72%	29.93%
1924	12886	华夏中证光伏	9月1日	0.5262	0.5262	0.77%	1.41%	14.09%	29.48%	12.36%	26.49%	-17.36%	-44.12%	10.80%	-47.38%	29.19%
1925	163407	兴全沪深30	9月1日	2.6718	2.6718	0.18%	-1.07%	5.64%	12.57%	12.66%	26.48%	16.95%	21.47%	9.74%	167.18%	27.72%
1926	519706	交银深证30	9月1日	2.182	2.182	0.00%	-0.32%	7.49%	11.44%	9.43%	26.35%	16.50%	23.00%	10.09%	118.20%	27.83%
1927	540012	汇丰晋信恒生	9月1日	2.1187	2.6987	0.19%	0.59%	8.08%	12.59%	13.09%	26.32%	22.33%	24.72%	11.05%	202.56%	27.97%
1928	11967	招商中证光伏	9月1日	0.5775	0.5775	0.77%	1.44%	14.15%	29.54%	12.20%	26.31%	-17.79%	-44.32%	10.48%	-42.25%	28.99%
1929	4857	广发中证全指	9月1日	0.9485	0.9485	0.06%	-2.87%	2.70%	8.87%	8.13%	26.25%	-15.24%	-24.03%	6.53%	-5.15%	29.67%
1930	12504	国泰中证环保	9月1日	0.7486	0.7486	0.85%	2.82%	12.81%	21.82%	13.68%	26.22%	-2.27%	-30.90%	11.28%	-25.14%	28.23%
1931	1027	前海开源中证	9月1日	1.0433	1.0433	0.31%	1.14%	9.35%	9.42%	16.77%	26.17%	0.99%	-17.36%	11.93%	4.33%	28.53%
1932	501029	华宝标普中国	9月1日	1.7244	1.8357	0.03%	-1.79%	2.38%	6.83%	13.26%	26.17%	27.30%	34.41%	8.90%	86.20%	27.27%
1933	1064	广发中证环保	9月1日	0.8055	0.8055	0.57%	2.16%	11.64%	19.76%	11.95%	26.16%	-1.07%	-30.05%	10.06%	-19.45%	27.86%
1934	21610	国泰中证环保	9月1日	0.7547	0.7547	0.84%	2.81%	12.81%	21.82%	13.68%	26.14%	---	---	11.28%	14.31%	28.18%
1935	110003	易方达上证5	9月1日	2.1378	4.1278	0.74%	1.84%	9.69%	18.20%	17.98%	26.05%	22.10%	17.52%	15.49%	597.04%	28.43%
1936	12679	华泰柏瑞光伏	9月1日	0.516	0.516	0.76%	1.42%	13.93%	28.84%	11.95%	26.01%	-17.53%	-43.73%	10.26%	-48.40%	28.61%
1937	12364	广发中证光伏	9月1日	0.6312	0.6312	0.77%	1.41%	14.02%	29.32%	12.07%	25.99%	-17.69%	-44.52%	10.48%	-36.88%	28.66%
1938	7230	兴全沪深30	9月1日	2.6119	2.6119	0.17%	-1.08%	5.60%	12.45%	12.43%	25.97%	16.02%	20.03%	9.44%	42.56%	27.21%
1939	14604	嘉实中证光伏	9月1日	0.6178	0.6178	0.73%	1.36%	14.03%	29.52%	13.25%	25.90%	-18.57%	-44.65%	11.50%	-38.22%	28.55%
1940	2984	广发中证环保	9月1日	0.7894	0.7894	0.56%	2.15%	11.62%	19.68%	11.83%	25.88%	-1.47%	-30.48%	9.90%	5.06%	27.59%
1941	12680	华泰柏瑞光伏	9月1日	0.5139	0.5139	0.74%	1.40%	13.90%	28.80%	11.89%	25.86%	-17.71%	-43.90%	10.16%	-48.61%	28.48%
1942	5125	华宝标普中国	9月1日	1.6684	1.7797	0.03%	-1.80%	2.35%	6.74%	13.09%	25.77%	26.39%	32.91%	8.68%	66.40%	26.87%
1943	4746	易方达上证5	9月1日	2.0926	2.2326	0.73%	1.84%	9.67%	18.13%	17.83%	25.73%	21.49%	16.64%	15.29%	94.67%	28.11%
