,股票,价,涨,最新股息,平均股息,扣非PE,PB,ROE,市值(亿),今年来,行业
'630,002538.司尔特,'5.44,'-0.73%,4.38%,2.29%,'18.20,'0.87,5.15%,'46.77,'-0.93%,化肥行业
'631,300441.鲍斯股份,'8.39,'+0.24%,5.38%,2.29%,'19.44,'2.12,36.66%,'53.94,'-0.14%,通用设备
'632,300923.研奥股份,'27.11,'+0.97%,1.68%,2.29%,'55.33,'1.83,3.72%,'21.10,'+42.26%,交运设备
'633,301207.华兰疫苗,'18.68,'-1.01%,1.06%,2.29%,'93.23,'1.88,3.23%,'113.41,'+7.98%,生物制品
'634,600170.上海建工,'2.41,'-0.82%,2.49%,2.28%,'67.10,'0.47,3.74%,'214.15,'-6.85%,工程建设
'635,601138.工业富联,'34.30,'-2.14%,1.87%,2.28%,'28.33,'4.33,16.04%,'6811.80,'+62.66%,消费电子
'636,603269.海鸥股份,'10.41,'+0.58%,2.06%,2.28%,'33.16,'2.99,9.79%,'32.14,'+39.20%,通用设备
'637,688128.中国电研,'27.58,'+4.11%,1.81%,2.28%,'24.29,'3.32,16.48%,'111.56,'+34.09%,专用设备
'638,000528.柳工,'10.97,'+0.18%,2.48%,2.28%,'17.16,'1.24,8.49%,'221.97,'-6.52%,工程机械
'639,002753.永东股份,'7.42,'+0.27%,2.03%,2.28%,'26.03,'1.18,4.68%,'27.80,'+20.98%,橡胶制品
'640,300232.洲明科技,'7.41,'+1.65%,3.29%,2.28%,'44.52,'1.65,2.82%,'79.54,'+11.63%,光学光电子
'641,301047.义翘神州,'73.14,'-1.08%,1.35%,2.28%,'300.00,'1.55,1.67%,'89.94,'+20.23%,生物制品
'642,600508.上海能源,'12.41,'+2.06%,3.22%,2.27%,'17.66,'0.69,4.00%,'89.69,'-4.60%,煤炭行业
'643,601555.东吴证券,'9.68,'+1.47%,3.22%,2.27%,'16.65,'1.14,6.99%,'480.97,'+27.73%,证券
'644,603216.梦天家居,'13.21,'+0.30%,1.51%,2.27%,'63.44,'1.64,3.57%,'29.42,'+23.49%,装修装饰
'645,603757.大元泵业,'27.56,'-1.68%,2.56%,2.27%,'22.14,'2.68,14.91%,'45.40,'+38.73%,通用设备
'646,605117.德业股份,'52.33,'+0.15%,5.18%,2.27%,'15.81,'4.61,40.42%,'473.30,'-10.87%,光伏设备
'647,000623.吉林敖东,'19.17,'-0.52%,2.59%,2.27%,'12.92,'0.78,6.64%,'230.45,'+12.93%,化学制药
'648,002302.西部建设,'6.39,0.00%,1.96%,2.27%,亏损,'0.87,'-1.00%,'80.66,'-0.78%,水泥建材
'649,002746.仙坛股份,'6.28,'-0.32%,3.97%,2.27%,'23.97,'1.17,5.36%,'54.21,'+3.38%,农牧饲渔
'650,300684.中石科技,'31.48,'+4.41%,2.16%,2.27%,'42.42,'4.31,11.61%,'90.30,'+44.51%,消费电子
'651,600018.上港集团,'5.70,0.00%,3.42%,2.26%,'9.63,'0.97,11.47%,'1327.04,'-4.45%,航运港口
'652,601877.正泰电器,'22.90,'-0.13%,2.62%,2.26%,'13.18,'1.14,9.46%,'492.11,'+0.48%,电网设备
'653,603228.景旺电子,'59.58,'-0.53%,1.33%,2.26%,'55.89,'4.81,11.32%,'561.71,'+119.28%,电子元件
'654,603456.九洲药业,'18.46,'-1.07%,1.64%,2.26%,'25.20,'1.88,7.68%,'164.19,'+37.73%,化学制药
'655,002836.新宏泽,'9.85,'-0.51%,2.53%,2.26%,'34.95,'5.88,18.26%,'22.81,'+37.50%,造纸印刷
'656,300884.狄耐克,'14.11,'+0.57%,0.71%,2.26%,亏损,'2.82,'-1.00%,'35.62,'+26.21%,计算机设备
'657,603158.腾龙股份,'8.40,'+0.84%,1.90%,2.25%,'23.70,'1.80,10.72%,'41.23,'+6.10%,汽车零部件
'658,000417.合百集团,'5.61,'-0.18%,1.96%,2.25%,'40.80,'0.92,3.39%,'43.83,'-10.36%,商业百货
'659,301280.珠城科技,'46.94,'+1.73%,1.86%,2.25%,'35.17,'3.38,10.56%,'63.11,'+60.97%,电子元件
'660,603566.普莱柯,'14.95,'-0.33%,2.68%,2.24%,'50.30,'1.93,4.38%,'51.74,'+20.31%,农药兽药
'661,603987.康德莱,'8.56,'-2.51%,1.75%,2.24%,'17.62,'1.44,8.48%,'37.39,'+21.65%,医疗器械
'662,605003.众望布艺,'22.43,'+0.22%,1.83%,2.24%,'36.02,'1.69,5.55%,'24.67,'+21.04%,纺织服装
'663,688767.博拓生物,'32.49,'-0.06%,3.30%,2.24%,'56.27,'2.00,5.73%,'48.52,'+42.93%,医疗器械
'664,002062.宏润建设,'5.33,'-0.74%,1.86%,2.24%,'26.94,'1.32,5.39%,'66.44,'+6.53%,工程建设
'665,002440.闰土股份,'7.71,'+1.18%,1.97%,2.24%,'37.66,'0.91,2.76%,'85.65,'+17.08%,化学制品
'666,002532.天山铝业,'9.20,'+0.33%,4.36%,2.24%,'9.19,'1.53,18.20%,'426.58,'+19.79%,有色金属
'667,600623.华谊集团,'8.22,'-0.96%,2.19%,2.23%,'38.63,'0.77,3.99%,'154.51,'+20.13%,化学原料
'668,603298.杭叉集团,'21.70,'+1.73%,2.30%,2.23%,'13.92,'2.68,21.25%,'284.23,'+24.52%,工程机械
'669,603327.福蓉科技,'9.84,'+1.65%,1.95%,2.23%,'102.84,'4.54,5.55%,'98.15,'+7.54%,消费电子
'670,603733.仙鹤股份,'23.65,'+5.96%,2.11%,2.23%,'18.14,'2.00,12.20%,'166.96,'+17.43%,造纸印刷
'671,002133.广宇集团,'3.31,'-0.30%,1.51%,2.23%,亏损,'0.89,'-1.00%,'25.70,'+29.80%,房地产开发
'672,002315.焦点科技,'54.17,'-0.99%,2.01%,2.23%,'36.65,'7.15,20.92%,'173.56,'+31.98%,互联网服务
'673,003816.中国广核,'3.69,'-0.27%,2.57%,2.23%,'18.39,'1.53,8.55%,'1455.39,'-8.31%,电力行业
'674,300898.熊猫乳品,'27.26,'+0.48%,2.21%,2.23%,'42.72,'3.38,9.11%,'33.64,'+8.14%,食品饮料
'675,605050.福然德,'17.69,'+0.23%,1.98%,2.22%,'29.79,'2.03,7.70%,'87.18,'+87.69%,物流行业
'676,605089.味知香,'26.37,'+2.17%,1.37%,2.22%,'45.98,'2.93,7.02%,'36.39,'+7.28%,食品饮料
'677,000783.长江证券,'7.42,0.00%,2.02%,2.22%,'17.16,'1.02,6.22%,'410.33,'+11.26%,证券
'678,003006.百亚股份,'26.00,'+1.44%,2.14%,2.22%,'38.56,'6.97,20.56%,'110.12,'+10.36%,美容护理
'679,601688.华泰证券,'20.38,'+2.41%,2.85%,2.21%,'17.67,'0.94,8.87%,'1489.42,'+15.86%,证券
'680,601789.宁波建工,'5.40,0.00%,1.85%,2.21%,'21.35,'1.16,6.03%,'58.69,'+23.83%,工程建设
'681,603238.诺邦股份,'17.80,'+2.89%,1.69%,2.21%,'32.05,'2.21,7.49%,'31.60,'+39.91%,美容护理
'682,688036.传音控股,'85.61,'+1.30%,3.50%,2.21%,'27.65,'4.70,21.72%,'976.25,'-8.01%,消费电子
'683,688556.高测股份,'12.24,'+7.84%,3.27%,2.21%,亏损,'2.60,'-1.00%,'93.69,'+56.09%,光伏设备
'684,000537.中绿电,'8.72,'+0.58%,2.31%,2.21%,'18.09,'0.90,5.89%,'179.17,'-2.04%,电力行业
'685,002597.金禾实业,'22.87,0.00%,3.63%,2.21%,'22.68,'1.66,8.87%,'129.97,'+3.44%,食品饮料
'686,003023.彩虹集团,'25.15,'-7.20%,1.48%,2.21%,'30.31,'1.81,6.69%,'28.55,'+43.44%,家电行业
'687,300452.山河药辅,'14.05,'-1.40%,2.11%,2.21%,'32.26,'3.51,12.65%,'33.41,'+18.96%,化学制药
'688,601800.中国交建,'9.21,'-0.11%,3.28%,2.20%,'7.90,'0.47,7.22%,'1092.32,'-8.89%,工程建设
'689,603215.比依股份,'18.54,'+0.60%,1.62%,2.20%,'25.27,'2.93,12.46%,'34.85,'+10.84%,家电行业
'690,000063.中兴通讯,'34.55,'+0.38%,1.79%,2.20%,'30.01,'2.28,11.37%,'1386.45,'-12.81%,通信设备
'691,603919.金徽酒,'18.66,'+0.97%,2.68%,2.19%,'23.79,'2.66,11.29%,'94.65,'-2.33%,酿酒行业
'692,002521.齐峰新材,'9.00,'+0.45%,3.35%,2.19%,'83.69,'1.24,2.02%,'50.18,'-7.24%,造纸印刷
'693,003011.海象新材,'21.77,'+0.09%,1.38%,2.19%,'32.76,'1.56,4.44%,'22.33,'+45.66%,塑料制品
'694,600371.万向德农,'9.44,'-0.21%,1.59%,2.18%,'72.28,'4.63,6.73%,'27.62,'+11.21%,农牧饲渔
'695,600941.中国移动,'108.27,'-0.73%,4.31%,2.18%,'18.64,'1.68,10.22%,'977.43,'-6.56%,通信服务
'696,688312.燕麦科技,'28.02,'-2.47%,1.78%,2.18%,'52.74,'2.85,6.52%,'40.80,'-7.06%,专用设备
'697,300755.华致酒行,'18.23,'+0.55%,7.14%,2.18%,亏损,'2.33,0.00%,'75.57,'+2.63%,贸易行业
'698,301187.欧圣电气,'31.72,'+2.55%,2.71%,2.18%,'30.17,'5.35,18.32%,'78.85,'+32.63%,家电行业
'699,301277.新天地,'15.29,'-1.86%,1.83%,2.18%,'38.00,'3.82,11.23%,'61.09,'+58.53%,化学制药
'700,600176.中国巨石,'12.38,'-0.08%,1.94%,2.17%,'20.96,'1.61,9.45%,'495.59,'+10.89%,玻璃玻纤
'701,601619.嘉泽新能,'3.81,'+0.79%,2.89%,2.17%,'13.51,'1.33,9.83%,'92.75,'+18.05%,电力行业
'702,688628.优利德,'36.20,'+0.95%,3.59%,2.17%,'23.06,'3.14,14.55%,'40.45,'+1.22%,仪器仪表
'703,301148.嘉戎技术,'25.23,'-0.04%,1.55%,2.17%,'99.23,'1.67,2.85%,'29.40,'+40.60%,环保行业
'704,600563.法拉电子,'111.41,'+1.81%,1.80%,2.16%,'23.23,'4.52,20.79%,'250.67,'-4.52%,电子元件
'705,002010.传化智联,'6.09,'+1.16%,1.66%,2.16%,'87.63,'0.94,1.01%,'167.84,'+36.86%,物流行业
'706,002064.华峰化学,'7.70,'+4.05%,2.03%,2.16%,'19.47,'1.36,7.76%,'367.23,'-3.84%,化纤行业
'707,002078.太阳纸业,'14.40,'+1.12%,2.11%,2.16%,'12.57,'1.35,10.72%,'397.94,'-0.97%,造纸印刷
'708,002697.红旗连锁,'5.69,'-0.87%,2.00%,2.16%,'16.34,'1.69,11.57%,'78.06,'-1.70%,商业百货
'709,301223.中荣股份,'17.49,'+0.52%,2.01%,2.16%,'25.43,'1.13,4.84%,'33.60,'+10.92%,包装材料
'710,600848.上海临港,'9.15,'-0.22%,2.19%,2.15%,'24.97,'1.21,5.62%,'219.04,'-7.53%,房地产开发
'711,600976.健民集团,'41.69,'-1.00%,2.16%,2.15%,'20.24,'2.51,15.24%,'63.95,'+2.17%,中药
'712,603711.香飘飘,'13.75,'-0.29%,1.82%,2.15%,'32.90,'1.63,6.10%,'56.77,'-14.66%,食品饮料
'713,688112.鼎阳科技,'41.15,'+3.78%,1.24%,2.15%,'54.53,'4.16,7.73%,'65.51,'+48.92%,仪器仪表
'714,301359.东南电子,'22.49,'+1.86%,1.62%,2.15%,'62.76,'3.06,5.40%,'26.53,'+43.28%,电子元件
'715,603439.贵州三力,'13.39,'-0.81%,2.54%,2.14%,'21.93,'3.49,16.70%,'54.87,'+5.97%,中药
'716,688663.新风光,'30.56,'-0.62%,1.96%,2.14%,'26.90,'3.10,12.06%,'42.97,'+43.90%,电网设备
'717,000027.深圳能源,'6.59,'+0.30%,2.28%,2.14%,'16.78,'0.62,4.61%,'312.56,'+4.08%,电力行业
'718,000625.长安汽车,'12.91,'-0.08%,2.28%,2.14%,'39.30,'1.64,9.93%,'1068.80,'-1.13%,汽车整车
'719,301211.亨迪药业,'18.96,'-1.30%,1.30%,2.14%,'300.00,'2.45,1.83%,'55.32,'-9.59%,化学制药
'720,600928.西安银行,'3.90,'+0.26%,2.56%,2.13%,'6.71,'0.51,7.93%,'173.33,'+10.64%,银行
'721,605258.协和电子,'32.33,'-1.58%,2.17%,2.13%,'46.91,'2.33,5.81%,'28.45,'+9.12%,电子元件
'722,002419.天虹股份,'5.72,'-0.35%,1.05%,2.13%,'300.00,'1.58,1.83%,'67.09,'-1.31%,商业百货
'723,300415.伊之密,'21.70,'+2.17%,2.35%,2.13%,'16.41,'3.21,21.67%,'99.52,'+10.82%,专用设备
'724,300509.新美星,'9.35,'+0.75%,1.62%,2.13%,'51.30,'4.54,9.27%,'27.51,'+37.34%,专用设备
'725,300729.乐歌股份,'14.69,'+0.48%,2.05%,2.13%,'27.01,'1.35,9.04%,'49.94,'-5.70%,家用轻工
'726,600782.新钢股份,'4.34,'+0.93%,0.23%,2.12%,亏损,'0.53,0.77%,'138.12,'+30.26%,钢铁行业
'727,601116.三江购物,'10.76,'-5.61%,1.86%,2.12%,'50.38,'1.80,4.95%,'58.93,'+0.73%,商业百货
'728,603466.风语筑,'11.18,'+6.17%,1.79%,2.12%,亏损,'2.95,'-1.00%,'66.50,'+22.35%,文化传媒
'729,605098.行动教育,'36.51,'+0.41%,6.14%,2.12%,'18.25,'4.40,27.65%,'43.54,'+5.71%,教育
'730,002960.青鸟消防,'10.58,'-0.09%,1.57%,2.12%,'27.85,'1.49,5.57%,'92.06,'+10.67%,专用设备
'731,601038.一拖股份,'13.37,0.00%,2.24%,2.11%,'18.83,'1.93,11.30%,'97.83,'-7.44%,专用设备
'732,601330.绿色动力,'7.16,'+0.28%,4.19%,2.11%,'15.97,'1.21,7.79%,'70.82,'+12.19%,环保行业
'733,603182.嘉华股份,'14.75,'+0.07%,0.68%,2.11%,'22.08,'2.18,10.46%,'24.27,'+29.13%,农牧饲渔
'734,000422.湖北宜化,'13.43,'-0.81%,1.47%,2.11%,'43.00,'1.99,7.55%,'147.39,'+8.19%,化肥行业
'735,000541.佛山照明,'6.50,'+0.15%,1.85%,2.11%,'120.63,'1.50,6.56%,'79.96,'+6.78%,家电行业
'736,000789.万年青,'6.12,'+0.33%,2.46%,2.11%,亏损,'0.72,0.84%,'48.64,'+25.13%,水泥建材
'737,600549.厦门钨业,'23.13,'+1.45%,1.82%,2.10%,'23.16,'2.25,12.11%,'367.21,'+22.45%,小金属
'738,603328.依顿电子,'10.42,'+1.17%,1.90%,2.10%,'24.07,'2.51,11.17%,'104.04,'+7.69%,电子元件
'739,603367.辰欣药业,'32.49,'+8.16%,1.35%,2.10%,'37.01,'2.41,8.17%,'147.10,'+140.15%,化学制药
'740,000731.四川美丰,'7.11,'-0.56%,3.78%,2.10%,'33.89,'0.96,4.36%,'39.96,'-0.69%,化肥行业
'741,001219.青岛食品,'14.17,'-0.14%,2.11%,2.10%,'33.97,'2.62,9.56%,'27.67,'+5.52%,食品饮料
'742,300453.三鑫医疗,'8.78,'-1.90%,3.35%,2.10%,'21.89,'3.38,17.23%,'46.75,'+20.66%,医疗器械
'743,603307.扬州金泉,'41.14,'+0.73%,2.42%,2.09%,亏损,'1.98,%,'27.92,'+16.82%,纺织服装
'744,002969.嘉美包装,'3.60,'-0.55%,0.69%,2.09%,'23.43,'1.43,6.20%,'34.59,'+16.11%,包装材料
'745,300303.聚飞光电,'6.41,'+0.31%,2.02%,2.09%,'36.39,'2.39,9.76%,'90.46,'-3.97%,光学光电子
'746,601319.中国人保,'8.44,'+0.48%,0.75%,2.08%,'7.97,'1.34,17.81%,'2996.01,'+11.79%,保险
'747,601616.广电电气,'3.92,0.00%,1.79%,2.08%,'55.45,'1.36,2.52%,'33.46,'-9.14%,电网设备
'748,601811.新华文轩,'15.72,'+1.95%,3.82%,2.08%,'11.54,'1.31,11.29%,'124.49,'+1.86%,文化传媒
'749,603180.金牌家居,'20.75,'-0.38%,3.03%,2.08%,'22.73,'1.12,7.03%,'32.01,'+0.73%,装修建材
'750,605088.冠盛股份,'41.12,'-0.84%,1.34%,2.08%,'27.69,'3.31,13.71%,'83.40,'+66.77%,汽车零部件
'751,688819.天能股份,'28.12,'+1.33%,1.46%,2.08%,'23.50,'1.68,9.14%,'273.35,'+4.94%,电池
'752,000597.东北制药,'5.84,'-4.11%,1.64%,2.08%,'28.80,'1.62,7.46%,'86.91,'+13.00%,化学制药
'753,000869.张裕Ａ,'21.68,'-0.41%,1.84%,2.08%,'112.67,'1.36,2.81%,'100.10,'-4.70%,酿酒行业
'754,600629.华建集团,'13.67,'+2.01%,0.89%,2.07%,'51.55,'2.50,7.18%,'132.65,'+50.46%,工程咨询服务
'755,603105.芯能科技,'8.53,'+0.24%,2.34%,2.07%,'23.58,'1.92,8.79%,'42.65,'-2.99%,光伏设备
'756,603776.永安行,'21.85,'+0.46%,1.14%,2.07%,亏损,'1.69,'-1.00%,'52.70,'+70.94%,专业服务
'757,605580.恒盛能源,'17.01,'+3.85%,2.06%,2.07%,'44.79,'4.84,16.32%,'47.63,'+56.97%,电力行业
'758,300384.三联虹普,'19.58,'+0.26%,2.58%,2.07%,'19.58,'2.33,12.14%,'62.30,'+6.47%,专业服务
'759,300682.朗新集团,'19.23,'-0.77%,1.29%,2.07%,亏损,'2.99,'-1.00%,'209.35,'+59.89%,软件开发
'760,301177.迪阿股份,'28.45,'+1.39%,1.78%,2.07%,亏损,'1.77,0.69%,'112.24,'+26.74%,珠宝首饰
'761,601618.中国中冶,'3.03,'+0.33%,1.85%,2.06%,'15.54,'0.44,3.84%,'540.93,'-6.48%,工程建设
'762,603380.易德龙,'33.38,'+0.82%,3.00%,2.06%,'27.88,'3.46,13.29%,'53.56,'+39.26%,消费电子
'763,603588.高能环境,'6.44,'-0.77%,6.25%,2.06%,'26.80,'1.04,5.98%,'98.10,'+24.44%,环保行业
'764,603619.中曼石油,'19.32,'+1.20%,3.78%,2.06%,'12.01,'2.10,22.31%,'89.32,'+1.32%,采掘行业
'765,605058.澳弘电子,'29.36,'+0.03%,2.04%,2.06%,'32.14,'2.39,8.62%,'41.96,'+51.58%,电子元件
'766,000913.钱江摩托,'16.58,'+0.42%,4.72%,2.06%,'17.20,'1.78,13.18%,'86.94,'-5.49%,交运设备
'767,002053.云南能投,'10.72,'-0.19%,3.07%,2.06%,'18.57,'1.29,7.25%,'98.89,'-3.19%,综合行业
'768,002959.小熊电器,'49.15,'+0.31%,2.04%,2.06%,'30.08,'2.61,9.14%,'76.95,'+4.76%,家电行业
'769,300092.科新机电,'13.65,'+0.89%,1.76%,2.06%,'22.89,'2.20,10.45%,'37.06,'+20.58%,通用设备
'770,600019.宝钢股份,'7.34,'+0.27%,2.88%,2.05%,'20.86,'0.79,3.89%,'1598.81,'+6.42%,钢铁行业
'771,600388.龙净环保,'12.16,'+0.58%,2.30%,2.05%,'20.26,'1.49,8.93%,'154.44,'-1.56%,环保行业
'772,600835.上海机电,'27.96,'+3.48%,1.50%,2.05%,'39.87,'2.05,6.73%,'225.50,'+57.77%,专用设备
'773,603637.镇海股份,'11.54,'-0.35%,1.73%,2.05%,'35.94,'2.67,9.46%,'27.54,'+41.33%,工程建设
'774,002275.桂林三金,'16.15,'-7.08%,3.45%,2.05%,'25.13,'3.26,17.43%,'102.12,'+9.70%,中药
'775,300099.尤洛卡,'7.75,'+1.71%,2.32%,2.05%,'58.86,'2.33,4.11%,'56.18,'+32.69%,专用设备
'776,600613.神奇制药,'6.98,'-1.97%,2.15%,2.04%,'59.80,'1.57,2.64%,'33.46,'+4.08%,化学制药
'777,600814.杭州解百,'7.66,'-1.03%,1.79%,2.04%,'27.96,'1.51,5.76%,'56.31,'-5.94%,商业百货
'778,601336.新华保险,'68.00,'+0.59%,2.04%,2.04%,'7.78,'2.66,31.26%,'1418.10,'+36.82%,保险
'779,603233.大参林,'17.63,'-0.96%,3.52%,2.04%,'21.28,'2.73,13.33%,'200.78,'+19.39%,医药商业
'780,603697.有友食品,'12.56,'-1.02%,3.74%,2.04%,'39.94,'2.94,8.88%,'53.72,'+25.38%,食品饮料
'781,688370.丛麟科技,'25.78,'+2.67%,1.40%,2.04%,'95.63,'1.32,2.71%,'35.35,'+33.86%,环保行业
'782,600481.双良节能,'6.03,'+0.50%,1.99%,2.03%,亏损,'2.45,'-1.00%,'112.99,'+9.64%,光伏设备
'783,002516.旷达科技,'5.34,'+1.52%,1.52%,2.03%,'53.30,'2.08,4.78%,'77.37,'+7.16%,汽车零部件
'784,002536.飞龙股份,'19.59,'+9.99%,2.25%,2.03%,'26.06,'3.03,10.77%,'102.37,'+72.78%,汽车零部件
'785,002925.盈趣科技,'18.46,'-0.27%,2.32%,2.03%,'53.50,'3.04,5.59%,'143.90,'+19.88%,消费电子
'786,301298.东利机械,'17.95,'+1.01%,1.69%,2.03%,'36.87,'2.78,7.34%,'26.09,'+32.74%,汽车零部件
'787,605099.共创草坪,'31.21,'-1.14%,2.05%,2.02%,'23.11,'4.30,19.81%,'125.35,'+51.63%,家用轻工
'788,002956.西麦食品,'21.19,'-0.05%,1.97%,2.02%,'38.75,'3.02,9.32%,'47.33,'+29.33%,食品饮料
'789,002968.新大正,'11.02,'+0.18%,2.59%,2.02%,'24.62,'2.01,8.79%,'24.89,'+23.10%,房地产服务
'790,300955.嘉亨家化,'20.81,'-1.14%,1.33%,2.02%,亏损,'2.32,'-1.00%,'21.22,'+33.71%,美容护理
'791,301086.鸿富瀚,'52.39,'+4.84%,1.60%,2.02%,'50.10,'2.29,5.16%,'44.97,'+4.84%,消费电子
'792,600415.小商品城,'19.64,'-1.36%,1.68%,2.01%,'34.88,'5.05,15.92%,'1076.99,'+49.07%,商业百货
'793,603871.嘉友国际,'11.61,'-1.19%,4.31%,2.01%,'13.13,'2.71,22.27%,'158.83,'-13.61%,物流行业
'794,605060.联德股份,'24.98,'-0.08%,1.40%,2.01%,'33.78,'2.53,7.82%,'60.10,'+45.35%,通用设备
'795,002749.国光股份,'15.49,'-0.26%,5.82%,2.01%,'19.45,'3.54,20.05%,'72.43,'+13.56%,农药兽药
'796,603836.海程邦达,'13.98,'+0.14%,1.07%,2.00%,'58.25,'1.60,2.33%,'28.69,'+16.22%,物流行业
'797,688772.珠海冠宇,'14.71,'+1.31%,2.04%,2.00%,'52.68,'2.25,5.52%,'166.53,'-6.56%,电池
'798,002790.瑞尔特,'7.76,'+0.78%,3.12%,2.00%,'25.92,'1.50,6.71%,'32.18,'+9.36%,装修建材
'799,600702.舍得酒业,'52.42,'+0.23%,0.82%,1.99%,'88.35,'2.46,1.92%,'174.62,'-19.86%,酿酒行业
'800,600909.华安证券,'6.13,'+0.49%,1.63%,1.99%,'16.68,'1.26,7.82%,'286.79,'+2.88%,证券
'801,601061.中信金属,'8.13,'-0.73%,2.07%,1.99%,'19.10,'1.77,12.68%,'398.37,'+14.45%,贸易行业
'802,603055.台华新材,'9.88,'+1.75%,2.53%,1.99%,'15.56,'1.70,15.14%,'87.96,'-8.45%,纺织服装
'803,002972.科安达,'13.13,'+1.00%,2.31%,1.99%,'37.60,'2.56,7.42%,'31.98,'+28.09%,交运设备
'804,300396.迪瑞医疗,'14.82,'-1.20%,1.73%,1.99%,'144.44,'1.98,1.69%,'40.91,'-7.53%,医疗器械
'805,600480.凌云股份,'13.04,'+4.99%,2.36%,1.98%,'29.77,'2.05,8.62%,'159.40,'+60.15%,汽车零部件
'806,603100.川仪股份,'20.59,'+0.78%,2.79%,1.98%,'17.31,'2.39,17.41%,'105.67,'-1.79%,仪器仪表
'807,688669.聚石化学,'22.44,'-0.13%,0.89%,1.98%,亏损,'2.07,'-1.00%,'27.23,'+45.34%,塑料制品
'808,002603.以岭药业,'16.21,'-0.92%,1.83%,1.98%,亏损,'2.59,'-1.00%,'273.33,'+1.25%,中药
'809,002830.名雕股份,'17.48,'+5.94%,1.52%,1.98%,'55.86,'3.27,5.90%,'22.00,'+42.37%,装修装饰
'810,003041.真爱美家,'28.06,'-1.06%,1.41%,1.98%,'47.53,'2.62,17.67%,'40.84,'+6.12%,纺织服装
'811,300388.节能国祯,'7.29,'+0.14%,1.79%,1.98%,'13.83,'1.09,8.15%,'49.58,'-1.61%,环保行业
'812,600933.爱柯迪,'18.68,'-1.16%,1.61%,1.97%,'20.59,'2.16,11.86%,'184.02,'+16.79%,汽车零部件
'813,605183.确成股份,'20.48,'-0.78%,1.46%,1.97%,'15.57,'2.45,17.11%,'85.17,'+23.59%,橡胶制品
'814,000338.潍柴动力,'15.24,'-0.13%,4.72%,1.97%,'12.47,'1.49,13.36%,'1033.50,'+13.69%,汽车零部件
'815,002135.东南网架,'4.38,0.00%,1.60%,1.97%,'38.98,'0.75,2.27%,'48.86,'+4.78%,工程建设
'816,300828.锐新科技,'18.09,'+0.39%,1.67%,1.97%,'58.37,'3.93,6.90%,'29.99,'+9.75%,有色金属
'817,300906.日月明,'35.66,'+19.99%,1.68%,1.97%,'53.31,'2.59,8.31%,'23.78,'+39.85%,交运设备
'818,301195.北路智控,'41.48,'+8.67%,1.70%,1.97%,'26.91,'2.08,8.74%,'50.41,'+31.52%,软件开发
'819,600587.新华医疗,'17.16,'+1.30%,1.46%,1.96%,'18.20,'1.34,8.41%,'104.11,'+4.78%,医疗器械
'820,601952.苏垦农发,'9.66,'-1.33%,2.80%,1.96%,'21.29,'1.92,9.97%,'133.11,'+0.77%,农牧饲渔
'821,605056.咸亨国际,'15.23,'+0.86%,2.36%,1.96%,'26.19,'3.62,14.26%,'62.50,'+24.88%,仪器仪表
'822,002236.大华股份,'16.62,'+0.73%,3.90%,1.96%,'23.08,'1.48,8.32%,'542.31,'+6.92%,计算机设备
'823,002821.凯莱英,'109.78,'-0.55%,1.00%,1.96%,'44.20,'2.32,5.72%,'367.64,'+46.15%,医疗服务
'824,300724.捷佳伟创,'66.80,'-1.66%,1.77%,1.96%,'8.91,'2.00,27.39%,'236.20,'+8.09%,光伏设备
'825,300880.迦南智能,'20.57,'+0.88%,2.21%,1.96%,'22.94,'3.67,17.54%,'39.79,'-5.29%,电网设备
'826,600182.S佳通,'15.89,'-0.31%,5.73%,1.95%,'35.59,'4.39,12.16%,'54.03,'-2.55%,橡胶制品
'827,601188.龙江交通,'3.49,'-0.29%,2.03%,1.95%,'26.91,'0.99,3.57%,'45.92,'-1.16%,铁路公路
'828,601728.中国电信,'7.35,'-0.81%,3.53%,1.95%,'22.14,'1.46,7.29%,'5705.79,'+3.01%,通信服务
'829,603288.海天味业,'38.35,'-0.13%,2.24%,1.95%,'35.31,'6.78,20.94%,'2132.49,'-14.79%,食品饮料
'830,605166.聚合顺,'11.77,'+3.98%,1.13%,1.95%,'12.20,'1.89,16.61%,'37.04,'-0.48%,化学制品
'831,688032.禾迈股份,'109.38,'+0.12%,2.93%,1.95%,'62.10,'2.14,4.18%,'135.71,'+0.22%,光伏设备
'832,002831.裕同科技,'23.88,'+0.13%,3.92%,1.95%,'14.63,'1.89,12.45%,'221.93,'-9.73%,造纸印刷
'833,603808.歌力思,'8.52,'+0.83%,0.59%,1.94%,亏损,'1.24,'-1.00%,'31.45,'+22.63%,纺织服装
'834,001229.魅视科技,'34.20,'+1.42%,1.78%,1.94%,'48.60,'3.38,7.20%,'33.72,'-2.45%,计算机设备
'835,002117.东港股份,'12.17,'+1.76%,2.17%,1.94%,'52.59,'4.35,10.74%,'62.64,'+6.17%,造纸印刷
'836,002166.莱茵生物,'8.39,'-1.29%,1.18%,1.94%,'42.62,'2.03,5.37%,'63.04,'+13.70%,中药
'837,002406.远东传动,'8.72,'+0.81%,1.73%,1.94%,'73.18,'1.56,3.01%,'63.16,'+37.96%,汽车零部件
'838,002407.多氟多,'12.67,'+1.85%,1.61%,1.94%,亏损,'1.74,'-1.00%,'148.09,'+7.28%,化学制品
'839,002820.桂发祥,'11.15,'-0.09%,1.34%,1.94%,'177.24,'2.42,1.60%,'22.42,'-9.04%,食品饮料
