,股票,价,涨,最新股息,平均股息,扣非PE,PB,ROE,市值(亿),今年来,行业
'631,603877.太平鸟,'14.70,'+0.75%,2.74%,2.07%,'68.77,'1.50,4.80%,'69.25,'+1.86%,纺织服装
'632,002117.东港股份,'12.17,'+1.76%,2.17%,2.07%,'52.59,'4.35,10.74%,'62.64,'+6.17%,造纸印刷
'633,002521.齐峰新材,'9.00,'+0.45%,3.35%,2.07%,'83.69,'1.24,2.02%,'50.18,'-7.24%,造纸印刷
'634,603380.易德龙,'33.38,'+0.82%,3.00%,2.06%,'27.88,'3.46,13.29%,'53.56,'+39.26%,消费电子
'635,603588.高能环境,'6.44,'-0.77%,6.25%,2.06%,'26.80,'1.04,5.98%,'98.10,'+24.44%,环保行业
'636,688558.国盛智科,'28.69,'+3.57%,2.09%,2.06%,'30.10,'2.27,8.29%,'37.87,'+37.56%,通用设备
'637,002010.传化智联,'6.09,'+1.16%,1.66%,2.06%,'87.63,'0.94,1.01%,'167.84,'+36.86%,物流行业
'638,300009.安科生物,'11.09,'-3.82%,2.17%,2.06%,'30.18,'4.72,17.34%,'192.84,'+32.22%,生物制品
'639,600909.华安证券,'6.13,'+0.49%,1.63%,2.05%,'16.68,'1.26,7.82%,'286.79,'+2.88%,证券
'640,605162.新中港,'8.83,'-0.23%,2.04%,2.05%,'28.74,'2.65,10.44%,'35.37,'+33.14%,公用事业
'641,002734.利民股份,'21.96,'+0.37%,1.66%,2.05%,'61.66,'3.39,7.05%,'96.50,'+179.52%,农药兽药
'642,003023.彩虹集团,'25.15,'-7.20%,1.48%,2.05%,'30.31,'1.81,6.69%,'28.55,'+43.44%,家电行业
'643,300017.网宿科技,'11.32,'+2.07%,2.25%,2.05%,'47.45,'2.68,7.30%,'271.23,'+9.55%,互联网服务
'644,301103.何氏眼科,'23.37,'-0.59%,0.64%,2.05%,亏损,'1.94,'-1.00%,'37.15,'+16.97%,医疗服务
'645,301148.嘉戎技术,'25.23,'-0.04%,1.55%,2.05%,'99.23,'1.67,2.85%,'29.40,'+40.60%,环保行业
'646,688036.传音控股,'85.61,'+1.30%,3.50%,2.04%,'27.65,'4.70,21.72%,'976.25,'-8.01%,消费电子
'647,300415.伊之密,'21.70,'+2.17%,2.35%,2.04%,'16.41,'3.21,21.67%,'99.52,'+10.82%,专用设备
'648,300881.盛德鑫泰,'37.18,'-1.09%,2.66%,2.04%,'18.62,'3.76,21.86%,'41.35,'+24.99%,钢铁行业
'649,600025.华能水电,'9.27,0.00%,2.16%,2.03%,'19.06,'2.22,12.19%,'1668.60,'-0.54%,电力行业
'650,600845.宝信软件,'25.18,'+1.33%,2.38%,2.03%,'35.71,'6.03,17.67%,'543.88,'-11.89%,互联网服务
'651,601116.三江购物,'10.76,'-5.61%,1.86%,2.03%,'50.38,'1.80,4.95%,'58.93,'+0.73%,商业百货
'652,003041.真爱美家,'28.06,'-1.06%,1.41%,2.03%,'47.53,'2.62,17.67%,'40.84,'+6.12%,纺织服装
'653,300729.乐歌股份,'14.69,'+0.48%,2.05%,2.03%,'27.01,'1.35,9.04%,'49.94,'-5.70%,家用轻工
'654,600549.厦门钨业,'23.13,'+1.45%,1.82%,2.02%,'23.16,'2.25,12.11%,'367.21,'+22.45%,小金属
'655,601619.嘉泽新能,'3.81,'+0.79%,2.89%,2.02%,'13.51,'1.33,9.83%,'92.75,'+18.05%,电力行业
'656,603489.八方股份,'28.16,'+1.26%,0.36%,2.02%,'153.02,'2.47,2.54%,'66.07,'+18.67%,电机
'657,603993.洛阳钼业,'9.51,'+1.39%,2.70%,2.02%,'13.60,'2.72,22.55%,'1660.53,'+47.60%,小金属
'658,605500.森林包装,'9.86,'-0.90%,1.52%,2.02%,'22.38,'1.56,7.48%,'40.86,'+44.72%,造纸印刷
'659,000417.合百集团,'5.61,'-0.18%,1.96%,2.02%,'40.80,'0.92,3.39%,'43.83,'-10.36%,商业百货
'660,000541.佛山照明,'6.50,'+0.15%,1.85%,2.02%,'120.63,'1.50,6.56%,'79.96,'+6.78%,家电行业
'661,000739.普洛药业,'15.82,'-1.62%,2.24%,2.02%,'19.59,'2.66,15.40%,'186.28,'-0.21%,化学制药
'662,000885.城发环境,'14.12,'-0.28%,2.51%,2.02%,'7.92,'1.04,14.46%,'90.92,'+10.61%,环保行业
'663,002588.史丹利,'9.22,'-0.11%,2.82%,2.02%,'13.77,'1.49,13.00%,'106.32,'+28.64%,化肥行业
'664,002815.崇达技术,'13.78,'-0.51%,0.87%,2.02%,'54.00,'2.05,3.51%,'149.75,'+36.68%,电子元件
'665,002841.视源股份,'36.14,'+0.61%,1.89%,2.02%,'31.30,'1.94,7.51%,'250.01,'-0.13%,消费电子
'666,603228.景旺电子,'59.58,'-0.53%,1.33%,2.01%,'55.89,'4.81,11.32%,'561.71,'+119.28%,电子元件
'667,603339.四方科技,'13.14,'-0.23%,1.80%,2.01%,'18.82,'1.55,9.12%,'40.66,'+6.01%,通用设备
'668,605166.聚合顺,'11.77,'+3.98%,1.13%,2.01%,'12.20,'1.89,16.61%,'37.04,'-0.48%,化学制品
'669,001234.泰慕士,'24.14,'+3.29%,2.14%,2.01%,'50.84,'2.76,6.67%,'25.57,'+46.00%,纺织服装
'670,003036.泰坦股份,'21.80,'+2.54%,0.58%,2.01%,'104.00,'3.13,5.95%,'45.93,'+80.58%,专用设备
'671,300360.炬华科技,'16.03,'+0.25%,3.75%,2.01%,'12.58,'1.99,18.52%,'82.22,'-1.93%,电网设备
'672,600409.三友化工,'5.65,'+3.29%,1.29%,2.00%,'36.04,'0.84,2.92%,'116.64,'+6.22%,化学原料
'673,600875.东方电气,'19.98,0.00%,2.16%,2.00%,'34.16,'1.69,8.12%,'609.46,'+25.74%,电源设备
'674,603836.海程邦达,'13.98,'+0.14%,1.07%,2.00%,'58.25,'1.60,2.33%,'28.69,'+16.22%,物流行业
'675,301016.雷尔伟,'17.73,'+0.23%,2.42%,2.00%,'69.17,'3.68,6.44%,'38.63,'+21.46%,交运设备
'676,301088.戎美股份,'14.83,'+0.34%,3.23%,2.00%,'66.90,'1.30,3.89%,'33.68,'+13.48%,纺织服装
'677,600063.皖维高新,'5.21,'-0.95%,1.15%,1.99%,'27.75,'1.30,5.34%,'109.65,'+32.06%,化纤行业
'678,600371.万向德农,'9.44,'-0.21%,1.59%,1.99%,'72.28,'4.63,6.73%,'27.62,'+11.21%,农牧饲渔
'679,603566.普莱柯,'14.95,'-0.33%,2.68%,1.99%,'50.30,'1.93,4.38%,'51.74,'+20.31%,农药兽药
'680,603987.康德莱,'8.56,'-2.51%,1.75%,1.99%,'17.62,'1.44,8.48%,'37.39,'+21.65%,医疗器械
'681,002615.哈尔斯,'8.53,'+1.67%,2.98%,1.99%,'13.46,'2.28,18.56%,'39.12,'+10.85%,家用轻工
'682,002623.亚玛顿,'21.39,0.00%,2.34%,1.99%,亏损,'1.42,'-1.00%,'42.58,'+43.31%,光伏设备
'683,002749.国光股份,'15.49,'-0.26%,5.82%,1.99%,'19.45,'3.54,20.05%,'72.43,'+13.56%,农药兽药
'684,300441.鲍斯股份,'8.39,'+0.24%,5.38%,1.99%,'19.44,'2.12,36.66%,'53.94,'-0.14%,通用设备
'685,603767.中马传动,'26.50,'+10.00%,0.75%,1.98%,'300.00,'5.71,1.67%,'81.79,'+127.91%,汽车零部件
'686,688516.奥特维,'35.60,'+1.83%,6.90%,1.98%,'10.98,'2.66,26.23%,'112.37,'-13.77%,光伏设备
'687,000597.东北制药,'5.84,'-4.11%,1.64%,1.98%,'28.80,'1.62,7.46%,'86.91,'+13.00%,化学制药
'688,000718.苏宁环球,'2.16,'-0.46%,5.53%,1.98%,'64.32,'0.70,1.28%,'65.85,'-6.86%,房地产开发
'689,001206.依依股份,'25.48,'+0.04%,3.42%,1.98%,'22.86,'2.49,12.26%,'47.09,'+56.82%,美容护理
'690,002170.芭田股份,'10.31,'+0.49%,2.72%,1.98%,'18.95,'2.93,17.95%,'99.22,'+21.23%,化肥行业
'691,600426.华鲁恒升,'23.68,'+0.42%,2.53%,1.97%,'14.35,'1.58,11.49%,'502.78,'+11.11%,化学原料
'692,603233.大参林,'17.63,'-0.96%,3.52%,1.97%,'21.28,'2.73,13.33%,'200.78,'+19.39%,医药商业
'693,688196.卓越新能,'45.01,'+0.13%,1.11%,1.97%,'32.26,'1.89,6.52%,'54.01,'+35.49%,化学制品
'694,000573.粤宏远Ａ,'4.17,'+0.48%,1.20%,1.97%,亏损,'1.56,4.98%,'26.49,'+41.21%,房地产开发
'695,001308.康冠科技,'23.60,'+0.04%,0.76%,1.97%,'21.91,'2.08,11.43%,'165.27,'-13.46%,消费电子
'696,002407.多氟多,'12.67,'+1.85%,1.61%,1.97%,亏损,'1.74,'-1.00%,'148.09,'+7.28%,化学制品
'697,002746.仙坛股份,'6.28,'-0.32%,3.97%,1.97%,'23.97,'1.17,5.36%,'54.21,'+3.38%,农牧饲渔
'698,301086.鸿富瀚,'52.39,'+4.84%,1.60%,1.97%,'50.10,'2.29,5.16%,'44.97,'+4.84%,消费电子
'699,600332.白云山,'26.71,'-0.85%,3.00%,1.96%,'19.76,'1.15,7.24%,'375.51,'-4.57%,中药
'700,600848.上海临港,'9.15,'-0.22%,2.19%,1.96%,'24.97,'1.21,5.62%,'219.04,'-7.53%,房地产开发
'701,600999.招商证券,'18.09,'+0.44%,2.64%,1.96%,'14.95,'1.20,8.24%,'1342.64,'-3.55%,证券
'702,603369.今世缘,'39.45,'-0.33%,3.04%,1.96%,'14.08,'2.88,22.08%,'491.86,'-10.32%,酿酒行业
'703,603733.仙鹤股份,'23.65,'+5.96%,2.11%,1.96%,'18.14,'2.00,12.20%,'166.96,'+17.43%,造纸印刷
'704,605555.德昌股份,'17.50,'+3.86%,1.54%,1.96%,'22.07,'2.74,13.78%,'84.71,'+6.92%,家电行业
'705,002573.清新环境,'4.05,'-0.49%,2.47%,1.96%,亏损,'0.98,'-1.00%,'57.97,'+1.76%,环保行业
'706,002968.新大正,'11.02,'+0.18%,2.59%,1.96%,'24.62,'2.01,8.79%,'24.89,'+23.10%,房地产服务
'707,600649.城投控股,'4.41,'-0.23%,0.91%,1.95%,'84.88,'0.53,1.30%,'111.55,'-0.03%,房地产开发
'708,002034.旺能环境,'17.26,'+0.41%,2.90%,1.95%,'12.50,'1.08,8.62%,'74.60,'+13.28%,环保行业
'709,002462.嘉事堂,'14.94,'-3.18%,1.10%,1.95%,'79.96,'1.03,3.02%,'45.01,'+17.11%,医药商业
'710,002550.千红制药,'11.89,'+4.48%,1.05%,1.95%,'53.17,'5.44,16.21%,'145.64,'+95.01%,化学制药
'711,002918.蒙娜丽莎,'9.13,'-0.33%,2.18%,1.95%,'142.95,'1.16,1.66%,'38.03,'-11.47%,装修建材
'712,002956.西麦食品,'21.19,'-0.05%,1.97%,1.95%,'38.75,'3.02,9.32%,'47.33,'+29.33%,食品饮料
'713,300453.三鑫医疗,'8.78,'-1.90%,3.35%,1.95%,'21.89,'3.38,17.23%,'46.75,'+20.66%,医疗器械
'714,300880.迦南智能,'20.57,'+0.88%,2.21%,1.95%,'22.94,'3.67,17.54%,'39.79,'-5.29%,电网设备
'715,601728.中国电信,'7.35,'-0.81%,3.53%,1.94%,'22.14,'1.46,7.29%,'5705.79,'+3.01%,通信服务
'716,002393.力生制药,'23.92,'-0.99%,1.45%,1.94%,'63.90,'1.30,3.70%,'62.26,'+38.54%,化学制药
'717,600956.新天绿能,'7.75,'+0.65%,2.76%,1.93%,'18.47,'1.44,8.09%,'183.42,'+2.79%,燃气
'718,688289.圣湘生物,'22.18,'-0.72%,2.37%,1.93%,'58.69,'1.75,3.91%,'128.51,'-0.94%,医疗器械
'719,000878.云南铜业,'13.53,'+2.58%,2.05%,1.93%,'24.26,'1.76,9.41%,'264.28,'+13.28%,有色金属
'720,002106.莱宝高科,'10.71,'+0.19%,0.94%,1.93%,'23.03,'1.37,6.14%,'75.45,'-0.85%,光学光电子
'721,300509.新美星,'9.35,'+0.75%,1.62%,1.93%,'51.30,'4.54,9.27%,'27.51,'+37.34%,专用设备
'722,300908.仲景食品,'30.43,'+0.33%,3.30%,1.93%,'26.96,'2.50,9.88%,'44.28,'+1.63%,食品饮料
'723,300923.研奥股份,'27.11,'+0.97%,1.68%,1.93%,'55.33,'1.83,3.72%,'21.10,'+42.26%,交运设备
'724,603444.吉比特,'384.78,'+3.88%,2.60%,1.92%,'29.06,'5.35,19.72%,'277.20,'+78.42%,游戏
'725,688819.天能股份,'28.12,'+1.33%,1.46%,1.92%,'23.50,'1.68,9.14%,'273.35,'+4.94%,电池
'726,002539.云图控股,'10.85,'+0.46%,1.85%,1.92%,'16.06,'1.45,9.67%,'130.43,'+41.97%,化肥行业
'727,300303.聚飞光电,'6.41,'+0.31%,2.02%,1.92%,'36.39,'2.39,9.76%,'90.46,'-3.97%,光学光电子
'728,300960.通业科技,'33.82,'-0.29%,1.15%,1.92%,'103.65,'7.94,7.96%,'49.00,'+91.18%,交运设备
'729,600826.兰生股份,'10.95,'-0.73%,2.56%,1.91%,'35.58,'1.95,7.25%,'80.54,'+31.01%,贸易行业
'730,601330.绿色动力,'7.16,'+0.28%,4.19%,1.91%,'15.97,'1.21,7.79%,'70.82,'+12.19%,环保行业
'731,603239.浙江仙通,'15.61,'-0.38%,1.35%,1.91%,'23.27,'3.44,15.85%,'42.26,'+17.77%,汽车零部件
'732,603637.镇海股份,'11.54,'-0.35%,1.73%,1.91%,'35.94,'2.67,9.46%,'27.54,'+41.33%,工程建设
'733,600030.中信证券,'29.16,'-0.07%,2.45%,1.90%,'18.71,'1.43,7.99%,'3557.66,'-0.03%,证券
'734,600236.桂冠电力,'6.38,0.00%,3.21%,1.90%,'19.74,'2.58,12.55%,'502.90,'-4.57%,电力行业
'735,600390.五矿资本,'6.06,'-0.33%,0.63%,1.90%,'99.26,'0.52,0.49%,'272.58,'-6.05%,多元金融
'736,600496.精工钢构,'3.35,'+0.60%,2.39%,1.90%,'14.34,'0.74,6.10%,'66.67,'+13.96%,水泥建材
'737,603158.腾龙股份,'8.40,'+0.84%,1.90%,1.90%,'23.70,'1.80,10.72%,'41.23,'+6.10%,汽车零部件
'738,000951.中国重汽,'18.29,'+0.44%,3.82%,1.90%,'15.78,'1.37,9.90%,'213.94,'+10.22%,汽车整车
'739,601607.上海医药,'19.12,'-0.57%,1.93%,1.89%,'17.93,'0.97,6.07%,'533.31,'-7.55%,医药商业
'740,603916.苏博特,'11.23,'-0.44%,0.89%,1.89%,'58.67,'1.13,2.32%,'48.58,'+52.18%,化学制品
'741,688580.伟思医疗,'50.63,'+4.48%,1.58%,1.89%,'51.34,'2.92,6.85%,'48.49,'+84.60%,医疗器械
'742,000063.中兴通讯,'34.55,'+0.38%,1.79%,1.89%,'30.01,'2.28,11.37%,'1386.45,'-12.81%,通信设备
'743,002270.华明装备,'18.35,'+2.63%,3.05%,1.89%,'26.12,'4.79,19.30%,'160.25,'+10.46%,电网设备
'744,002287.奇正藏药,'29.00,'-9.97%,1.84%,1.89%,'39.76,'4.30,14.30%,'172.96,'+39.28%,中药
'745,002738.中矿资源,'35.72,'-0.28%,1.40%,1.89%,'61.98,'2.10,5.14%,'258.44,'+2.10%,能源金属
'746,300127.银河磁体,'29.03,'+0.45%,1.21%,1.89%,'65.16,'6.27,9.90%,'93.39,'+19.68%,小金属
'747,300452.山河药辅,'14.05,'-1.40%,2.11%,1.89%,'32.26,'3.51,12.65%,'33.41,'+18.96%,化学制药
'748,300955.嘉亨家化,'20.81,'-1.14%,1.33%,1.89%,亏损,'2.32,'-1.00%,'21.22,'+33.71%,美容护理
'749,601579.会稽山,'18.72,'-1.99%,2.14%,1.88%,'47.74,'2.36,5.27%,'89.76,'+71.81%,酿酒行业
'750,603100.川仪股份,'20.59,'+0.78%,2.79%,1.88%,'17.31,'2.39,17.41%,'105.67,'-1.79%,仪器仪表
'751,603488.展鹏科技,'9.12,'+0.33%,0.33%,1.88%,亏损,'2.76,'-1.00%,'26.63,'+17.36%,专用设备
'752,605117.德业股份,'52.33,'+0.15%,5.18%,1.88%,'15.81,'4.61,40.42%,'473.30,'-10.87%,光伏设备
'753,002062.宏润建设,'5.33,'-0.74%,1.86%,1.88%,'26.94,'1.32,5.39%,'66.44,'+6.53%,工程建设
'754,300244.迪安诊断,'16.06,'-0.56%,5.57%,1.88%,亏损,'1.54,'-1.00%,'100.93,'+43.89%,医疗服务
'755,600216.浙江医药,'15.77,'-0.57%,2.35%,1.87%,'10.41,'1.37,14.03%,'151.65,'+1.85%,化学制药
'756,600809.山西汾酒,'182.10,'+0.45%,3.33%,1.87%,'17.57,'5.79,34.84%,'2221.55,'+2.34%,酿酒行业
'757,603328.依顿电子,'10.42,'+1.17%,1.90%,1.87%,'24.07,'2.51,11.17%,'104.04,'+7.69%,电子元件
'758,600480.凌云股份,'13.04,'+4.99%,2.36%,1.86%,'29.77,'2.05,8.62%,'159.40,'+60.15%,汽车零部件
'759,000999.华润三九,'31.87,'-0.90%,3.16%,1.86%,'17.85,'2.54,15.77%,'536.94,'-5.86%,中药
'760,002133.广宇集团,'3.31,'-0.30%,1.51%,1.86%,亏损,'0.89,'-1.00%,'25.70,'+29.80%,房地产开发
'761,002302.西部建设,'6.39,0.00%,1.96%,1.86%,亏损,'0.87,'-1.00%,'80.66,'-0.78%,水泥建材
'762,002406.远东传动,'8.72,'+0.81%,1.73%,1.86%,'73.18,'1.56,3.01%,'63.16,'+37.96%,汽车零部件
'763,002536.飞龙股份,'19.59,'+9.99%,2.25%,1.86%,'26.06,'3.03,10.77%,'102.37,'+72.78%,汽车零部件
'764,300019.硅宝科技,'21.67,'+2.02%,1.41%,1.86%,'34.10,'3.17,10.49%,'83.50,'+50.46%,化学制品
'765,605058.澳弘电子,'29.36,'+0.03%,2.04%,1.85%,'32.14,'2.39,8.62%,'41.96,'+51.58%,电子元件
'766,688599.天合光能,'15.72,'-0.25%,4.03%,1.85%,亏损,'1.36,'-1.00%,'342.60,'-18.55%,光伏设备
'767,002643.万润股份,'12.65,'+0.72%,0.80%,1.85%,'61.64,'1.65,3.21%,'116.80,'+6.37%,电子化学品
'768,300481.濮阳惠成,'15.38,'+0.39%,2.63%,1.85%,'27.30,'1.83,6.98%,'44.71,'+5.32%,电子化学品
'769,300532.今天国际,'12.85,'+0.94%,3.47%,1.85%,'25.30,'3.28,14.17%,'57.71,'+13.43%,互联网服务
'770,300741.华宝股份,'19.20,'+0.05%,0.89%,1.85%,亏损,'1.73,'-1.00%,'118.19,'+10.75%,食品饮料
'771,300771.智莱科技,'13.19,'+0.30%,1.14%,1.85%,'300.00,'1.62,1.93%,'31.56,'+27.20%,计算机设备
'772,600814.杭州解百,'7.66,'-1.03%,1.79%,1.84%,'27.96,'1.51,5.76%,'56.31,'-5.94%,商业百货
'773,600976.健民集团,'41.69,'-1.00%,2.16%,1.84%,'20.24,'2.51,15.24%,'63.95,'+2.17%,中药
'774,688707.振华新材,'16.30,'+8.45%,0.31%,1.84%,亏损,'1.92,'-1.00%,'82.92,'+48.86%,电池
'775,000498.山东路桥,'5.88,'-0.34%,3.39%,1.84%,'4.24,'0.38,9.86%,'91.59,'+1.70%,工程建设
'776,002171.楚江新材,'9.31,'+1.97%,0.66%,1.84%,'54.47,'1.82,3.63%,'140.12,'+13.54%,有色金属
'777,002605.姚记科技,'26.97,'+1.31%,1.87%,1.84%,'22.40,'3.04,14.91%,'111.17,'+2.95%,游戏
'778,300898.熊猫乳品,'27.26,'+0.48%,2.21%,1.84%,'42.72,'3.38,9.11%,'33.64,'+8.14%,食品饮料
'779,600219.南山铝业,'4.05,'+0.75%,4.21%,1.83%,'8.15,'0.91,11.42%,'470.35,'+6.16%,有色金属
'780,603132.金徽股份,'13.23,'+0.68%,2.95%,1.83%,'25.14,'3.91,14.90%,'129.39,'+20.11%,有色金属
'781,688312.燕麦科技,'28.02,'-2.47%,1.78%,1.83%,'52.74,'2.85,6.52%,'40.80,'-7.06%,专用设备
'782,000338.潍柴动力,'15.24,'-0.13%,4.72%,1.83%,'12.47,'1.49,13.36%,'1033.50,'+13.69%,汽车零部件
'783,002328.新朋股份,'6.14,'-0.33%,2.31%,1.83%,'40.87,'1.43,4.40%,'47.54,'+2.26%,汽车零部件
'784,002809.红墙股份,'12.49,'-1.96%,2.35%,1.83%,'111.38,'1.61,2.29%,'26.96,'+61.22%,化学制品
'785,002831.裕同科技,'23.88,'+0.13%,3.92%,1.83%,'14.63,'1.89,12.45%,'221.93,'-9.73%,造纸印刷
'786,002921.联诚精密,'18.50,'+4.11%,0.51%,1.83%,亏损,'2.22,'-1.00%,'25.74,'+69.10%,汽车零部件
'787,600133.东湖高新,'9.41,'-0.95%,1.75%,1.82%,'23.07,'1.13,5.51%,'100.33,'+2.50%,工程建设
'788,600613.神奇制药,'6.98,'-1.97%,2.15%,1.82%,'59.80,'1.57,2.64%,'33.46,'+4.08%,化学制药
'789,603008.喜临门,'16.01,'-0.31%,3.25%,1.82%,'21.38,'1.55,8.40%,'59.47,'-1.39%,装修建材
'790,605090.九丰能源,'28.62,'+0.21%,4.17%,1.82%,'14.05,'1.93,18.77%,'190.58,'+3.41%,燃气
'791,688526.科前生物,'16.96,'-0.88%,2.54%,1.82%,'24.15,'1.95,10.13%,'79.06,'+21.89%,农药兽药
'792,002361.神剑股份,'7.29,'-0.14%,0.68%,1.82%,'164.97,'3.10,1.69%,'69.43,'+34.82%,塑料制品
'793,600051.宁波联合,'7.73,0.00%,1.55%,1.81%,'39.30,'0.71,2.62%,'24.03,'+20.16%,综合行业
'794,601877.正泰电器,'22.90,'-0.13%,2.62%,1.81%,'13.18,'1.14,9.46%,'492.11,'+0.48%,电网设备
'795,000612.焦作万方,'8.62,'+0.58%,1.52%,1.81%,'16.18,'1.60,9.87%,'102.17,'+36.62%,有色金属
'796,002282.博深股份,'7.79,0.00%,2.57%,1.81%,'22.29,'1.13,5.41%,'41.04,'+8.16%,通用设备
'797,002300.太阳电缆,'6.58,'-0.30%,1.67%,1.81%,'78.93,'2.50,4.37%,'47.67,'+25.21%,电网设备
'798,003011.海象新材,'21.77,'+0.09%,1.38%,1.81%,'32.76,'1.56,4.44%,'22.33,'+45.66%,塑料制品
'799,300231.银信科技,'12.69,'+1.20%,0.80%,1.81%,亏损,'3.38,'-1.00%,'55.71,'+2.77%,互联网服务
'800,300384.三联虹普,'19.58,'+0.26%,2.58%,1.81%,'19.58,'2.33,12.14%,'62.30,'+6.47%,专业服务
'801,603919.金徽酒,'18.66,'+0.97%,2.68%,1.80%,'23.79,'2.66,11.29%,'94.65,'-2.33%,酿酒行业
'802,605089.味知香,'26.37,'+2.17%,1.37%,1.80%,'45.98,'2.93,7.02%,'36.39,'+7.28%,食品饮料
'803,688378.奥来德,'18.23,'+1.05%,1.14%,1.80%,亏损,'2.62,1.16%,'45.44,'-3.01%,专用设备
'804,000060.中金岭南,'4.87,'+1.46%,1.81%,1.80%,'16.95,'1.24,8.05%,'179.40,'+5.86%,有色金属
'805,001219.青岛食品,'14.17,'-0.14%,2.11%,1.80%,'33.97,'2.62,9.56%,'27.67,'+5.52%,食品饮料
'806,002960.青鸟消防,'10.58,'-0.09%,1.57%,1.80%,'27.85,'1.49,5.57%,'92.06,'+10.67%,专用设备
'807,600668.尖峰集团,'12.36,'+0.32%,0.67%,1.79%,'300.00,'0.89,12.70%,'51.03,'+47.11%,水泥建材
'808,000975.山金国际,'18.79,'+1.40%,1.97%,1.79%,'21.29,'3.76,18.36%,'514.53,'+24.56%,贵金属
'809,002236.大华股份,'16.62,'+0.73%,3.90%,1.79%,'23.08,'1.48,8.32%,'542.31,'+6.92%,计算机设备
'810,002430.杭氧股份,'22.37,'+0.09%,1.35%,1.79%,'24.63,'2.30,10.12%,'218.66,'+4.15%,专用设备
'811,603238.诺邦股份,'17.80,'+2.89%,1.69%,1.78%,'32.05,'2.21,7.49%,'31.60,'+39.91%,美容护理
'812,688163.赛伦生物,'25.94,'-0.61%,1.23%,1.78%,'82.62,'2.55,4.26%,'28.07,'+49.26%,生物制品
'813,002135.东南网架,'4.38,0.00%,1.60%,1.77%,'38.98,'0.75,2.27%,'48.86,'+4.78%,工程建设
'814,002986.宇新股份,'12.93,'-0.84%,2.33%,1.77%,'20.09,'1.22,6.76%,'50.01,'+11.76%,化学制品
'815,300739.明阳电路,'15.87,'+0.63%,0.82%,1.77%,'300.00,'2.27,0.67%,'54.85,'+5.86%,电子元件
'816,300755.华致酒行,'18.23,'+0.55%,7.14%,1.77%,亏损,'2.33,0.00%,'75.57,'+2.63%,贸易行业
'817,600143.金发科技,'13.74,'+7.18%,0.73%,1.76%,'44.70,'1.98,5.55%,'362.27,'+60.58%,塑料制品
'818,600697.欧亚集团,'12.55,'-0.40%,0.80%,1.76%,亏损,'0.87,'-1.00%,'19.97,'-1.53%,商业百货
'819,603927.中科软,'20.32,'+1.30%,1.67%,1.76%,'55.34,'5.15,9.53%,'168.87,'-4.67%,软件开发
'820,605183.确成股份,'20.48,'-0.78%,1.46%,1.76%,'15.57,'2.45,17.11%,'85.17,'+23.59%,橡胶制品
'821,688556.高测股份,'12.24,'+7.84%,3.27%,1.76%,亏损,'2.60,'-1.00%,'93.69,'+56.09%,光伏设备
'822,001202.炬申股份,'13.86,0.00%,1.67%,1.76%,'32.16,'3.04,10.06%,'23.10,'+29.14%,物流行业
'823,002555.三七互娱,'17.40,'+1.28%,5.83%,1.76%,'15.13,'2.83,19.53%,'380.06,'+15.67%,游戏
'824,003008.开普检测,'23.52,'+1.55%,4.32%,1.76%,'31.60,'2.20,8.15%,'24.09,'+35.59%,专业服务
'825,300433.蓝思科技,'23.24,'+1.57%,1.75%,1.76%,'35.26,'2.46,7.82%,'1140.06,'+8.07%,消费电子
'826,300664.鹏鹞环保,'5.49,'-0.18%,2.01%,1.76%,'47.20,'0.96,4.53%,'41.59,'-5.81%,环保行业
'827,600211.西藏药业,'42.12,'-4.01%,4.65%,1.75%,'15.48,'3.31,25.97%,'135.76,'+17.14%,生物制品
'828,605060.联德股份,'24.98,'-0.08%,1.40%,1.75%,'33.78,'2.53,7.82%,'60.10,'+45.35%,通用设备
'829,000582.北部湾港,'8.25,'+0.36%,2.33%,1.75%,'22.10,'1.09,6.43%,'194.78,'+5.26%,航运港口
'830,000596.古井贡酒,'139.47,'-0.39%,4.29%,1.75%,'12.94,'2.80,23.11%,'572.08,'-16.02%,酿酒行业
'831,000869.张裕Ａ,'21.68,'-0.41%,1.84%,1.75%,'112.67,'1.36,2.81%,'100.10,'-4.70%,酿酒行业
'832,600415.小商品城,'19.64,'-1.36%,1.68%,1.74%,'34.88,'5.05,15.92%,'1076.99,'+49.07%,商业百货
'833,600563.法拉电子,'111.41,'+1.81%,1.80%,1.74%,'23.23,'4.52,20.79%,'250.67,'-4.52%,电子元件
'834,002448.中原内配,'9.33,'+1.30%,1.41%,1.74%,'24.67,'1.51,6.43%,'54.19,'+51.38%,汽车零部件
'835,300841.康华生物,'76.91,'-1.54%,1.31%,1.74%,'30.85,'2.93,7.64%,'101.50,'+43.75%,生物制品
'836,603112.华翔股份,'17.03,'+2.65%,2.28%,1.73%,'21.39,'2.77,16.14%,'91.82,'+37.19%,家电行业
'837,001696.宗申动力,'24.24,'+2.11%,0.84%,1.73%,'49.92,'5.22,11.17%,'271.83,'-1.73%,交运设备
'838,003000.劲仔食品,'12.74,'+0.08%,3.14%,1.73%,'22.44,'3.85,20.00%,'57.40,'-4.90%,食品饮料
'839,300884.狄耐克,'14.11,'+0.57%,0.71%,1.73%,亏损,'2.82,'-1.00%,'35.62,'+26.21%,计算机设备
'840,301211.亨迪药业,'18.96,'-1.30%,1.30%,1.73%,'300.00,'2.45,1.83%,'55.32,'-9.59%,化学制药
