排名,股票,价,涨,PEG,PE.扣非,预测增速,北上持股,PB,股息,ROE,市值.亿,今年来,行业
'365,SH603197.保隆科技,'40.76,'+1.49%,'1.93,'26.41,16.81%,0.83%,'2.55,1.77%,10.20%,'87,'+9.43%,汽车零部件
'366,SZ002463.沪电股份,'52.58,0.00%,'1.93,'35.68,18.73%,6.41%,'7.99,0.95%,24.65%,'1011,'+34.76%,电子元件
'367,SZ300009.安科生物,'11.09,'-3.82%,'1.93,'27.62,15.63%,1.24%,'4.72,2.17%,17.34%,'193,'+32.22%,生物制品
'368,SH600497.驰宏锌锗,'5.67,'+1.25%,'1.94,'21.99,10.36%,1.75%,'1.71,2.32%,7.88%,'286,'+4.35%,有色金属
'369,SH600987.航民股份,'7.25,'+0.42%,'1.94,'10.17,5.56%,3.86%,'1.14,4.14%,11.36%,'74,'+8.95%,纺织服装
'370,SH688080.映翰通,'49.07,'+1.43%,'1.96,'26.67,14.33%,'-,'3.40,0.41%,13.59%,'36,'+49.70%,通信设备
'371,SH688100.威胜信息,'34.91,'+0.06%,'1.96,'25.85,13.61%,0.38%,'5.17,1.49%,21.00%,'172,'-2.13%,通信设备
'372,SH605155.西大门,'13.05,'+3.00%,'1.97,'20.46,10.89%,'-,'1.92,1.92%,9.66%,'25,'+32.47%,家用轻工
'373,SZ000858.五粮液,'122.16,'+0.17%,'1.97,'14.49,7.38%,3.08%,'3.20,4.71%,22.39%,'4734,'-8.71%,酿酒行业
'374,SH603093.南华期货,'21.79,'-0.23%,'1.98,'29.02,14.74%,0.90%,'3.20,0.35%,11.52%,'133,'+84.21%,多元金融
'375,SH605499.东鹏饮料,'298.03,'-2.23%,'1.98,'39.03,20.45%,9.90%,'17.74,1.48%,50.26%,'1550,'+20.99%,食品饮料
'376,SZ002139.拓邦股份,'15.20,'+3.75%,'1.98,'26.37,13.98%,0.87%,'2.65,0.48%,10.42%,'183,'+12.23%,消费电子
'377,SH600356.恒丰纸业,'9.13,'+0.33%,'1.99,'22.41,10.90%,'-,'1.05,1.31%,4.75%,'27,'+21.42%,造纸印刷
'378,SH600894.广日股份,'10.29,'-0.58%,'1.99,'10.87,6.31%,0.69%,'1.00,13.35%,8.94%,'88,'-25.44%,专用设备
'379,SH688278.特宝生物,'86.74,'-1.88%,'1.99,'40.06,20.40%,0.42%,'12.83,0.71%,37.06%,'353,'+19.22%,生物制品
'380,SH600161.天坛生物,'20.53,'-2.52%,'2.00,'27.49,14.06%,2.23%,'3.57,0.49%,13.72%,'406,'+0.67%,生物制品
'381,SH600600.青岛啤酒,'67.90,0.00%,'2.00,'20.78,11.44%,3.29%,'3.01,3.24%,14.90%,'482,'-13.43%,酿酒行业
'382,SH601689.拓普集团,'48.02,'+2.04%,'2.00,'28.57,15.91%,5.07%,'3.68,1.08%,14.38%,'835,'-0.93%,汽车零部件
'383,SH603214.爱婴室,'19.61,'+1.61%,'2.00,'25.44,18.71%,'-,'2.34,1.85%,9.34%,'27,'-11.98%,商业百货
'384,SH600535.天士力,'16.41,'-0.79%,'2.01,'25.15,12.49%,2.35%,'2.06,3.23%,7.93%,'245,'+15.02%,中药
'385,SH601369.陕鼓动力,'8.94,'+0.22%,'2.01,'14.61,7.97%,0.80%,'1.69,5.04%,11.64%,'154,'+5.93%,通用设备
'386,SH688676.金盘科技,'44.29,'+5.30%,'2.01,'34.65,18.46%,2.77%,'4.46,1.14%,14.71%,'203,'+8.62%,电网设备
'387,SZ002683.广东宏大,'38.05,'+4.10%,'2.01,'30.33,15.79%,0.79%,'4.21,1.78%,14.01%,'278,'+45.81%,采掘行业
'388,SZ300815.玉禾田,'21.76,'+5.38%,'2.01,'13.98,7.13%,0.28%,'1.92,1.82%,14.61%,'82,'+41.96%,环保行业
'389,SH601288.农业银行,'6.62,'+1.22%,'2.02,'8.17,4.05%,0.96%,'0.74,3.65%,9.26%,'21134,'+29.36%,银行
'390,SZ300832.新产业,'55.70,'+1.64%,'2.02,'23.40,12.24%,2.83%,'4.78,2.37%,21.68%,'431,'-19.59%,医疗器械
'391,SH605016.百龙创园,'20.53,'-1.06%,'2.03,'31.53,16.20%,1.77%,'4.90,0.71%,16.46%,'86,'+58.76%,食品饮料
'392,SZ002262.恩华药业,'23.31,'-1.56%,'2.03,'19.80,9.79%,0.75%,'3.14,1.52%,16.86%,'241,'-2.69%,化学制药
'393,SZ003013.地铁设计,'14.85,'-0.07%,'2.03,'13.70,6.78%,0.11%,'2.16,3.23%,16.54%,'61,'+1.56%,工程咨询服务
'394,SZ300979.华利集团,'52.28,'-0.70%,'2.03,'16.11,8.05%,0.49%,'3.39,4.37%,22.52%,'614,'-30.61%,纺织服装
'395,SZ002782.可立克,'14.56,'+1.89%,'2.04,'28.57,15.01%,0.97%,'3.47,1.04%,12.65%,'71,'+16.53%,电子元件
'396,SH688566.吉贝尔,'33.81,'-1.77%,'2.06,'31.17,15.37%,0.18%,'2.93,1.54%,10.16%,'67,'+52.28%,化学制药
'397,SZ300573.兴齐眼药,'62.44,'-0.64%,'2.06,'34.32,16.68%,1.43%,'8.84,1.70%,25.82%,'154,'+26.87%,化学制药
'398,SH688389.普门科技,'13.99,'+0.79%,'2.07,'20.54,10.55%,0.25%,'2.85,2.02%,14.54%,'60,'-4.01%,医疗器械
'399,SZ002028.思源电气,'77.30,'-0.59%,'2.07,'28.39,14.79%,19.90%,'4.70,0.64%,18.02%,'605,'+7.05%,电网设备
'400,SZ002953.日丰股份,'11.00,'+0.82%,'2.07,'28.66,13.67%,'-,'2.63,0.92%,9.45%,'50,'+10.38%,电网设备
'401,SH603706.东方环宇,'21.29,'+1.19%,'2.08,'19.58,10.05%,'-,'2.28,4.23%,11.79%,'40,'+18.57%,燃气
'402,SH603995.甬金股份,'17.96,'-0.22%,'2.08,'8.35,4.76%,3.41%,'1.13,2.78%,14.20%,'66,'+1.20%,钢铁行业
'403,SH688379.华光新材,'44.18,'+7.05%,'2.08,'23.64,22.69%,'-,'3.64,0.63%,16.65%,'40,'+118.09%,通用设备
'404,SH688571.杭华股份,'8.80,'-0.79%,'2.08,'26.17,13.77%,'-,'2.34,2.27%,9.25%,'37,'+34.69%,化学制品
'405,SH603379.三美股份,'49.57,'+0.92%,'2.09,'29.53,14.62%,0.80%,'4.41,0.91%,15.84%,'303,'+30.37%,化学制品
'406,SH688663.新风光,'30.56,'-0.62%,'2.10,'26.37,12.80%,'-,'3.10,1.96%,12.06%,'43,'+43.90%,电网设备
'407,SZ002632.道明光学,'9.19,'+0.11%,'2.10,'32.58,19.58%,0.13%,'2.63,2.83%,7.92%,'57,'+4.84%,塑料制品
'408,SH600566.济川药业,'26.78,'-0.59%,'2.11,'11.61,6.07%,1.43%,'1.63,7.80%,14.50%,'247,'-0.77%,中药
'409,SH601555.东吴证券,'9.68,'+1.47%,'2.11,'16.64,7.90%,6.39%,'1.14,3.22%,6.99%,'481,'+27.73%,证券
'410,SH601611.中国核建,'9.42,0.00%,'2.11,'13.79,7.09%,0.16%,'0.91,0.92%,6.87%,'284,'+4.20%,工程建设
'411,SH603105.芯能科技,'8.53,'+0.24%,'2.11,'22.45,11.15%,0.46%,'1.92,2.34%,8.79%,'43,'-2.99%,光伏设备
'412,SH603269.海鸥股份,'10.41,'+0.58%,'2.11,'31.52,15.72%,'-,'2.99,2.06%,9.79%,'32,'+39.20%,通用设备
'413,SH603726.朗迪集团,'17.98,'+0.06%,'2.11,'19.51,9.87%,'-,'2.51,2.22%,13.38%,'33,'+16.45%,家电行业
'414,SH601789.宁波建工,'5.40,0.00%,'2.12,'19.60,10.05%,0.05%,'1.16,1.85%,6.03%,'59,'+23.83%,工程建设
'415,SH603239.浙江仙通,'15.61,'-0.38%,'2.12,'22.66,10.98%,'-,'3.44,1.35%,15.85%,'42,'+17.77%,汽车零部件
'416,SZ002648.卫星化学,'19.03,'+0.42%,'2.12,'9.65,4.52%,4.46%,'2.01,2.64%,22.68%,'638,'+4.33%,化学原料
'417,SZ300428.立中集团,'18.66,'+1.03%,'2.12,'19.86,11.53%,0.56%,'1.59,1.82%,8.29%,'118,'+16.71%,汽车零部件
'418,SZ002394.联发股份,'10.00,'+1.32%,'2.13,'12.57,7.54%,'-,'0.76,1.01%,6.29%,'32,'+34.65%,纺织服装
'419,SH601965.中国汽研,'19.67,'+1.03%,'2.14,'21.40,10.43%,0.43%,'2.72,1.73%,13.22%,'197,'+13.71%,汽车服务
'420,SZ002346.柘中股份,'16.37,'+10.01%,'2.14,'18.03,15.34%,0.90%,'2.29,3.36%,12.91%,'66,'+71.68%,电网设备
'421,SZ300864.南大环境,'21.10,'-0.28%,'2.14,'20.84,10.61%,'-,'2.45,3.98%,12.63%,'33,'+4.95%,环保行业
'422,SZ000400.许继电气,'22.97,'+0.53%,'2.15,'21.41,10.44%,3.00%,'2.02,1.83%,9.68%,'233,'-15.72%,电网设备
'423,SZ000538.云南白药,'55.96,'-0.39%,'2.16,'20.12,9.84%,3.98%,'2.46,4.27%,12.10%,'1002,'-4.70%,中药
'424,SH688019.安集科技,'149.46,'-0.29%,'2.17,'42.15,19.91%,7.58%,'8.75,0.23%,23.34%,'252,'+39.73%,电子化学品
'425,SZ000963.华东医药,'44.00,'-3.00%,'2.17,'22.32,10.76%,2.27%,'3.31,2.05%,15.49%,'796,'+28.84%,化学制药
'426,SZ003031.中瓷电子,'55.43,'-0.07%,'2.17,'43.18,22.54%,0.80%,'4.06,0.76%,9.77%,'250,'+6.75%,通信设备
'427,SH600900.长江电力,'27.97,'-0.46%,'2.18,'20.30,9.29%,6.19%,'3.17,3.37%,16.00%,'6844,'-2.27%,电力行业
'428,SH601963.重庆银行,'10.33,'-0.48%,'2.18,'6.90,3.21%,2.94%,'0.58,4.01%,8.62%,'196,'+15.95%,银行
'429,SZ300717.华信新材,'20.02,'-2.06%,'2.18,'37.64,17.70%,'-,'2.92,0.98%,7.95%,'21,'+45.29%,塑料制品
'430,SH603950.长源东谷,'23.92,'+0.38%,'2.19,'29.68,14.13%,0.29%,'2.84,0.90%,9.98%,'78,'+37.04%,汽车零部件
'431,SZ001202.炬申股份,'13.86,0.00%,'2.19,'30.95,14.71%,'-,'3.04,1.67%,10.06%,'23,'+29.14%,物流行业
'432,SH605099.共创草坪,'31.21,'-1.14%,'2.21,'22.96,10.47%,1.16%,'4.30,2.05%,19.81%,'125,'+51.63%,家用轻工
'433,SZ000030.富奥股份,'6.22,'+2.13%,'2.21,'15.48,7.51%,2.93%,'1.29,2.46%,8.48%,'102,'+24.33%,汽车零部件
'434,SZ300487.蓝晓科技,'51.20,'+0.08%,'2.21,'32.02,15.25%,9.86%,'6.31,1.41%,21.01%,'260,'+8.23%,塑料制品
'435,SZ002226.江南化工,'6.21,'-0.16%,'2.22,'18.46,9.16%,0.74%,'1.71,1.21%,9.62%,'165,'+15.92%,化学制品
'436,SZ002448.中原内配,'9.33,'+1.30%,'2.23,'23.98,11.04%,'-,'1.51,1.41%,6.43%,'54,'+51.38%,汽车零部件
'437,SH601016.节能风电,'3.01,'-0.33%,'2.24,'15.11,6.94%,0.96%,'1.08,2.46%,7.33%,'195,'-2.64%,电力行业
'438,SH603050.科林电气,'16.85,'+0.12%,'2.26,'37.06,19.90%,0.16%,'4.03,0.80%,11.01%,'68,'+21.88%,电网设备
'439,SH603236.移远通信,'84.68,'+0.20%,'2.26,'29.73,14.36%,6.36%,'5.22,0.81%,18.95%,'222,'+24.46%,通信设备
'440,SH688127.蓝特光学,'27.36,'+1.45%,'2.26,'46.59,21.23%,0.31%,'5.88,0.73%,13.35%,'110,'+1.81%,光学光电子
'441,SH600498.烽火通信,'22.35,'+0.54%,'2.27,'36.95,17.50%,1.33%,'1.89,0.80%,5.26%,'265,'+15.88%,通信设备
'442,SH603650.彤程新材,'33.37,'+1.80%,'2.27,'37.53,17.90%,0.62%,'5.82,2.25%,15.46%,'200,'-3.12%,橡胶制品
'443,SZ300870.欧陆通,'140.85,'+0.53%,'2.27,'52.40,24.24%,0.58%,'6.17,0.63%,13.26%,'150,'+32.65%,电源设备
'444,SZ000777.中核科技,'21.30,'+1.33%,'2.28,'34.64,16.15%,0.32%,'3.62,0.92%,11.04%,'81,'+18.83%,通用设备
'445,SZ002941.新疆交建,'12.43,'+2.39%,'2.28,'24.08,9.26%,0.89%,'2.19,1.24%,9.44%,'78,'+12.81%,工程建设
'446,SZ300130.新国都,'29.70,'+0.54%,'2.29,'98.66,17.03%,0.66%,'3.85,1.35%,3.82%,'168,'+37.84%,计算机设备
'447,SZ002949.华阳国际,'14.47,'+0.28%,'2.30,'22.69,10.99%,'-,'1.81,2.43%,7.92%,'28,'-16.76%,工程咨询服务
'448,SH603519.立霸股份,'12.74,'+0.31%,'2.31,'20.93,9.52%,'-,'2.48,7.85%,11.41%,'34,'+16.06%,家电行业
'449,SH688557.兰剑智能,'37.38,'+2.92%,'2.31,'30.68,14.92%,'-,'3.26,0.88%,11.07%,'38,'+97.38%,通用设备
'450,SH603195.公牛集团,'47.60,'-0.38%,'2.32,'19.94,9.81%,2.97%,'5.10,3.60%,26.74%,'861,'-1.95%,家用轻工
'451,SH688089.嘉必优,'27.82,'+0.11%,'2.33,'32.32,16.38%,'-,'2.93,0.72%,9.36%,'47,'+47.37%,食品饮料
'452,SZ002774.快意电梯,'10.59,'+0.28%,'2.33,'31.05,17.60%,'-,'2.78,3.41%,8.90%,'36,'+59.84%,专用设备
'453,SH688208.道通科技,'36.55,'+2.52%,'2.34,'34.23,17.10%,6.46%,'6.51,1.66%,20.36%,'245,'+40.00%,计算机设备
'454,SZ002546.新联电子,'5.95,'-0.17%,'2.35,'12.72,14.71%,'-,'1.45,2.01%,11.90%,'50,'+40.77%,电网设备
'455,SH605128.上海沿浦,'36.39,'+2.83%,'2.36,'50.17,21.06%,0.25%,'3.78,0.72%,9.37%,'77,'+47.56%,汽车零部件
'456,SH600780.通宝能源,'6.00,'-0.33%,'2.37,'12.56,5.61%,0.76%,'0.87,3.00%,7.13%,'69,'+6.57%,电力行业
'457,SH600713.南京医药,'5.21,'-1.70%,'2.38,'11.58,4.85%,0.86%,'0.97,3.26%,8.65%,'68,'+8.58%,医药商业
'458,SZ002315.焦点科技,'54.17,'-0.99%,'2.38,'35.68,15.38%,2.26%,'7.15,2.01%,20.92%,'174,'+31.98%,互联网服务
'459,SZ300679.电连技术,'48.92,'+0.51%,'2.38,'35.42,14.95%,3.20%,'4.10,0.97%,12.10%,'207,'-17.17%,消费电子
'460,SH600826.兰生股份,'10.95,'-0.73%,'2.39,'28.02,14.88%,1.42%,'1.95,2.56%,7.25%,'81,'+31.01%,贸易行业
'461,SZ002050.三花智控,'27.65,'+2.71%,'2.39,'33.77,14.34%,4.72%,'5.60,1.30%,17.44%,'1005,'+18.71%,家电行业
'462,SZ300644.南京聚隆,'41.90,'+15.94%,'2.40,'43.19,20.15%,'-,'4.10,0.69%,9.92%,'40,'+93.09%,塑料制品
'463,SZ002357.富临运业,'10.54,'-4.62%,'2.41,'25.17,18.07%,'-,'2.10,0.90%,8.72%,'35,'+50.37%,铁路公路
'464,SH600862.中航高科,'26.99,'+1.43%,'2.42,'32.43,13.63%,0.29%,'5.05,0.92%,16.53%,'376,'+7.95%,航天航空
'465,SH605378.野马电池,'23.25,'+9.98%,'2.42,'43.20,19.23%,'-,'4.67,1.54%,11.00%,'61,'+61.33%,电池
'466,SZ300406.九强生物,'15.00,'-0.40%,'2.42,'17.83,7.59%,0.68%,'2.09,2.67%,12.28%,'88,'+15.58%,医疗器械
'467,SZ300938.信测标准,'25.63,'+2.15%,'2.42,'33.36,14.66%,0.17%,'3.85,1.14%,12.94%,'57,'+40.92%,专业服务
'468,SH688036.传音控股,'85.61,'+1.30%,'2.43,'22.12,11.40%,2.82%,'4.70,3.50%,21.72%,'976,'-8.01%,消费电子
'469,SH600488.津药药业,'4.50,'-2.39%,'2.44,'36.81,14.67%,1.51%,'1.58,2.18%,4.35%,'49,'+8.57%,化学制药
'470,SH601890.亚星锚链,'11.05,'+3.76%,'2.44,'39.79,17.19%,1.40%,'2.88,0.90%,7.41%,'106,'+43.47%,船舶制造
'471,SZ300919.中伟股份,'34.21,'+0.68%,'2.44,'22.84,10.87%,1.68%,'1.58,1.88%,6.89%,'319,'-4.22%,电池
'472,SZ002880.卫光生物,'29.68,'-0.74%,'2.46,'27.08,10.58%,0.24%,'3.01,0.67%,11.60%,'68,'+10.64%,生物制品
'473,SZ300811.铂科新材,'55.70,0.00%,'2.46,'42.62,17.64%,0.62%,'5.98,0.36%,16.18%,'161,'+3.80%,小金属
'474,SH600269.赣粤高速,'5.15,'-0.19%,'2.47,'9.14,4.40%,1.98%,'0.63,3.30%,7.08%,'120,'-5.17%,铁路公路
'475,SZ300470.中密控股,'38.56,'+1.21%,'2.47,'19.62,8.54%,9.38%,'2.85,2.63%,14.92%,'79,'+3.70%,通用设备
'476,SH600283.钱江水利,'9.98,'-0.30%,'2.48,'23.44,11.08%,0.04%,'1.80,2.51%,8.68%,'56,'+10.24%,公用事业
'477,SZ002833.弘亚数控,'16.85,'+2.56%,'2.48,'13.72,5.84%,2.00%,'2.35,4.26%,17.51%,'70,'+2.58%,专用设备
'478,SH600909.华安证券,'6.13,'+0.49%,'2.49,'16.57,6.70%,1.82%,'1.26,1.63%,7.82%,'287,'+2.88%,证券
'479,SH603022.新通联,'10.46,'-0.29%,'2.49,'41.69,15.91%,'-,'2.58,0.75%,6.31%,'21,'+44.56%,包装材料
'480,SZ003002.壶化股份,'26.22,'+0.92%,'2.49,'34.71,14.22%,'-,'3.76,0.58%,11.21%,'52,'+16.88%,化学制品
'481,SH603089.正裕工业,'17.03,'-3.57%,'2.50,'47.43,20.99%,'-,'3.24,0.55%,7.08%,'41,'+91.32%,汽车零部件
'482,SZ002130.沃尔核材,'23.10,'-0.39%,'2.50,'31.98,13.46%,0.69%,'5.07,0.59%,16.87%,'292,'-7.97%,非金属材料
'483,SZ300896.爱美客,'183.89,'-0.03%,'2.50,'29.70,12.76%,2.31%,'6.75,2.07%,24.78%,'557,'+3.00%,美容护理
'484,SH603711.香飘飘,'13.75,'-0.29%,'2.51,'27.14,13.10%,0.25%,'1.63,1.82%,6.10%,'57,'-14.66%,食品饮料
'485,SH605196.华通线缆,'20.31,'+10.02%,'2.51,'38.33,15.91%,0.13%,'3.24,0.31%,8.84%,'104,'+74.48%,电网设备
'486,SH603983.丸美生物,'40.51,'+1.25%,'2.53,'44.38,18.05%,1.21%,'4.62,1.85%,10.50%,'162,'+26.96%,美容护理
'487,SH688050.爱博医疗,'77.45,'+0.81%,'2.53,'39.62,15.68%,2.99%,'6.12,0.45%,16.21%,'150,'-14.49%,医疗器械
'488,SZ000548.湖南投资,'5.59,'-0.89%,'2.54,'43.10,17.82%,'-,'1.37,0.89%,3.19%,'28,'+9.56%,铁路公路
'489,SH600549.厦门钨业,'23.13,'+1.45%,'2.55,'21.70,9.10%,2.40%,'2.25,1.82%,12.11%,'367,'+22.45%,小金属
'490,SZ002275.桂林三金,'16.15,'-7.08%,'2.55,'19.40,9.87%,1.07%,'3.26,3.45%,17.43%,'102,'+9.70%,中药
'491,SZ002611.东方精工,'15.64,'+9.99%,'2.55,'23.66,11.49%,1.20%,'3.27,0.91%,14.89%,'173,'+62.10%,专用设备
'492,SH600335.国机汽车,'6.48,'+0.15%,'2.56,'24.02,13.11%,0.80%,'0.84,1.62%,3.58%,'97,'+5.32%,汽车服务
'493,SH600415.小商品城,'19.64,'-1.36%,'2.57,'34.04,13.57%,6.41%,'5.05,1.68%,15.92%,'1077,'+49.07%,商业百货
'494,SH600820.隧道股份,'6.64,'-0.60%,'2.57,'7.65,3.30%,1.54%,'0.58,4.97%,8.31%,'209,'-7.65%,工程建设
'495,SH601098.中南传媒,'12.99,'+0.08%,'2.57,'16.03,5.41%,4.78%,'1.46,4.23%,9.21%,'233,'-10.52%,文化传媒
'496,SZ002454.松芝股份,'8.36,'+0.60%,'2.57,'30.86,16.45%,'-,'1.30,1.20%,4.29%,'52,'+27.37%,汽车零部件
'497,SZ002937.兴瑞科技,'17.89,'+0.90%,'2.57,'26.92,10.96%,0.41%,'3.21,1.69%,12.23%,'53,'+7.77%,消费电子
'498,SH688687.凯因科技,'35.90,'+0.84%,'2.58,'42.06,16.98%,'-,'3.27,0.84%,7.99%,'61,'+68.12%,生物制品
'499,SZ002461.珠江啤酒,'10.50,'+0.96%,'2.58,'27.20,11.10%,0.71%,'2.16,1.63%,8.15%,'230,'+7.77%,酿酒行业
'500,SZ300394.天孚通信,'103.03,'-0.17%,'2.58,'57.21,22.57%,2.31%,'18.50,0.69%,35.83%,'802,'+58.76%,通信设备
