序号	基金代码	基金简称	日期	单位净值	累计净值	日增长率	近1周	近1月	近3月	近6月	近1年	近2年	近3年	今年来	成立来	自定义 
334	13490	同泰金融精选	8月5日	1.1428	1.1428	1.55%	-5.24%	9.42%	23.23%	12.71%	40.27%	32.19%	32.12%	11.42%	14.28%	41.58%
335	5304	嘉实医药健康	8月5日	1.7551	1.7551	1.87%	-2.34%	13.03%	29.53%	39.66%	40.11%	18.00%	-7.48%	36.15%	75.51%	38.50%
336	21317	民生加银智选	8月5日	1.3668	1.3668	0.61%	0.02%	6.18%	13.76%	16.48%	40.10%	---	---	14.76%	36.68%	38.55%
337	11230	创金合信数字	8月5日	1.5512	1.5512	0.28%	-0.49%	12.82%	16.74%	12.08%	39.92%	7.50%	-0.84%	13.35%	55.12%	38.61%
338	17074	嘉实清洁能源	8月5日	0.722	0.722	0.53%	-3.37%	4.21%	11.15%	6.88%	39.87%	-18.89%	---	5.02%	-27.80%	38.47%
339	14186	招商专精特新	8月5日	0.9517	0.9517	0.54%	0.35%	7.61%	2.45%	7.02%	39.85%	8.60%	-12.66%	13.16%	-4.83%	38.47%
340	14191	广发先进制造	8月5日	1.0048	1.0048	1.17%	0.97%	18.13%	13.51%	14.03%	39.83%	18.53%	-21.88%	14.40%	0.48%	34.98%
341	12600	中银内核驱动	8月5日	0.6923	0.6923	2.03%	0.42%	4.48%	12.61%	22.08%	39.75%	-4.22%	-18.60%	22.73%	-44.55%	38.71%
342	13491	同泰金融精选	8月5日	1.1258	1.1258	1.54%	-5.25%	9.39%	23.09%	12.50%	39.71%	31.12%	30.53%	11.16%	12.58%	41.01%
343	1766	摩根医疗健康	8月5日	1.6561	1.6561	0.80%	-2.08%	10.47%	18.02%	33.96%	39.68%	13.91%	-14.77%	33.45%	65.61%	38.68%
344	6080	海富通电子传	8月5日	2.3869	2.3869	1.00%	0.06%	17.88%	31.15%	25.26%	39.67%	-2.09%	-21.67%	22.17%	138.69%	37.21%
345	11926	大成消费精选	8月5日	0.8125	0.8125	0.58%	-1.24%	1.26%	8.52%	20.57%	39.65%	12.49%	-5.41%	20.10%	-18.75%	39.41%
346	15060	华夏节能环保	8月5日	1.8319	1.8319	0.58%	1.02%	9.08%	19.82%	19.20%	39.64%	-8.29%	-23.10%	16.39%	-18.87%	35.75%
347	16337	博时卓远成长	8月5日	1.2419	1.2419	0.44%	1.24%	5.20%	11.11%	18.01%	39.62%	16.85%	---	18.11%	24.19%	38.33%
348	16292	华安物联网主	8月5日	1.226	1.226	0.49%	-0.97%	6.79%	11.96%	9.07%	39.32%	3.55%	---	8.78%	-8.30%	37.75%
349	14192	广发先进制造	8月5日	0.9912	0.9912	1.17%	0.97%	18.08%	13.40%	13.80%	39.29%	17.59%	-22.82%	14.13%	-0.88%	34.45%
350	1319	农银信息传媒	8月5日	1.1083	1.1083	0.75%	-0.33%	4.27%	7.06%	7.37%	39.16%	-1.34%	10.07%	6.46%	10.83%	38.45%
351	10129	宝盈发展新动	8月5日	1.1489	1.1489	2.04%	3.09%	2.76%	15.13%	22.37%	39.01%	21.59%	-9.47%	26.94%	14.89%	40.16%
352	14932	摩根医疗健康	8月5日	1.6191	1.6191	0.80%	-2.09%	10.41%	17.83%	33.56%	38.85%	12.54%	-16.42%	32.96%	-26.04%	37.84%
353	4925	长信低碳环保	8月5日	1.4909	1.4909	0.28%	-2.91%	7.58%	16.30%	14.73%	38.77%	-12.51%	-43.03%	10.79%	49.09%	37.02%
354	1677	中银战略新兴	8月5日	2.981	2.981	0.64%	-0.90%	7.97%	18.91%	15.99%	38.72%	17.92%	-1.91%	13.87%	198.10%	38.27%
355	18589	农银信息传媒	8月5日	1.0994	1.0994	0.74%	-0.34%	4.24%	6.96%	7.15%	38.64%	-2.07%	---	6.21%	-4.01%	37.94%
356	711	嘉实医疗保健	8月5日	2.2	2.2	0.59%	-4.22%	11.00%	20.61%	35.05%	38.63%	11.68%	-14.20%	34.06%	120.00%	37.33%
357	4350	汇丰晋信价值	8月5日	1.9904	2.3904	0.79%	-0.31%	5.92%	10.06%	13.86%	38.57%	1.17%	14.68%	12.87%	143.83%	37.02%
358	14589	招商成长先导	8月5日	0.9108	0.9108	1.79%	-0.38%	13.52%	21.98%	39.95%	38.48%	4.51%	-8.27%	35.19%	-8.92%	35.39%
359	11645	国泰核心价值	8月5日	0.8251	0.8251	1.18%	-0.06%	6.04%	8.87%	10.87%	38.42%	4.03%	4.91%	13.89%	-17.49%	36.95%
360	9805	国泰医药健康	8月5日	0.8635	0.8635	1.15%	1.14%	7.45%	18.69%	24.84%	38.40%	2.50%	3.28%	21.55%	-13.65%	34.96%
361	10998	博道消费智航	8月5日	0.9032	0.9032	0.67%	0.24%	6.93%	12.53%	21.23%	38.36%	9.84%	10.74%	17.85%	-9.68%	37.31%
362	7674	工银产业升级	8月5日	1.2076	1.2076	1.66%	3.68%	11.95%	17.64%	15.38%	38.20%	-18.20%	-7.42%	17.73%	20.76%	35.29%
363	13151	长信低碳环保	8月5日	1.4678	1.4678	0.28%	-2.92%	7.55%	16.17%	14.49%	38.20%	-13.21%	-43.71%	10.52%	-47.35%	36.46%
364	11326	国泰医药健康	8月5日	0.8503	0.8503	1.14%	1.13%	7.42%	18.57%	24.60%	38.19%	1.95%	2.31%	21.28%	-15.06%	34.78%
365	974	安信消费医药	8月5日	1.344	1.4037	-0.38%	0.21%	4.18%	14.61%	27.59%	38.16%	10.53%	-10.34%	23.89%	40.05%	36.29%
366	10812	中银战略新兴	8月5日	2.926	2.926	0.65%	-0.91%	7.93%	18.80%	15.74%	38.15%	16.99%	-3.08%	13.59%	27.22%	37.76%
367	4476	景顺长城沪港	8月5日	1.715	1.715	1.00%	-0.69%	6.32%	14.72%	15.02%	37.86%	9.03%	-4.51%	15.02%	71.50%	35.68%
368	15364	汇丰晋信价值	8月5日	1.9515	2.3515	0.79%	-0.32%	5.87%	9.88%	13.53%	37.73%	-0.05%	12.67%	12.47%	9.28%	36.20%
369	11646	国泰核心价值	8月5日	0.8081	0.8081	1.18%	-0.07%	5.99%	8.72%	10.59%	37.71%	3.01%	3.35%	13.55%	-19.19%	36.27%
370	14052	银华港股通精	8月5日	1.0349	1.0349	1.33%	-1.97%	8.25%	20.32%	25.32%	37.71%	9.47%	2.23%	26.50%	-16.76%	37.66%
371	7675	工银产业升级	8月5日	1.1599	1.1599	1.66%	3.67%	11.87%	17.39%	14.92%	37.69%	-19.13%	-9.20%	17.17%	15.99%	34.79%
372	1643	汇丰晋信智造	8月5日	2.2359	2.2359	1.09%	-3.27%	5.21%	17.27%	16.23%	37.66%	-18.24%	-37.15%	11.12%	123.52%	34.50%
373	18861	景顺长城量化	8月5日	1.0956	1.0956	0.90%	-2.06%	4.90%	12.01%	21.60%	37.62%	21.69%	---	21.83%	27.00%	37.45%
374	18695	博道消费智航	8月5日	0.8932	0.8932	0.66%	0.24%	6.88%	12.41%	20.92%	37.61%	8.68%	---	17.48%	9.69%	36.57%
375	1097	华泰柏瑞积极	8月5日	1.245	1.245	0.73%	-0.24%	3.92%	10.37%	16.90%	37.57%	15.81%	10.37%	14.22%	24.50%	35.92%
376	14590	招商成长先导	8月5日	0.8894	0.8894	1.79%	-0.40%	13.44%	21.72%	39.40%	37.47%	2.92%	-10.39%	34.55%	-11.06%	34.39%
377	9379	中银成长优选	8月5日	0.896	0.896	1.08%	1.33%	11.99%	11.21%	16.02%	37.25%	-1.39%	-20.38%	16.24%	-10.40%	35.92%
378	549	华安大国新经	8月5日	2.951	2.951	0.44%	-0.67%	7.15%	12.29%	10.03%	37.13%	1.13%	-10.44%	9.09%	195.10%	35.62%
379	1644	汇丰晋信智造	8月5日	2.1306	2.1306	1.09%	-3.29%	5.16%	17.12%	15.94%	36.98%	-19.05%	-38.08%	10.78%	113.00%	33.83%
380	16449	南方新材料股	8月5日	0.9269	0.9269	1.01%	-1.31%	3.32%	12.61%	5.09%	36.89%	-1.25%	---	6.45%	-7.31%	34.78%
381	11425	广发优势成长	8月5日	0.4574	0.4574	0.93%	-0.91%	5.76%	18.96%	24.02%	36.82%	-11.29%	-36.07%	21.52%	-54.26%	35.73%
382	2300	长盛医疗量化	8月5日	2.2638	2.2638	-0.01%	-2.93%	12.29%	15.17%	31.18%	36.69%	27.25%	29.73%	26.43%	126.38%	35.55%
383	16283	华泰柏瑞积极	8月5日	1.223	1.223	0.66%	-0.24%	3.91%	10.18%	16.59%	36.65%	14.41%	8.42%	13.87%	11.89%	34.99%
384	1707	诺安高端制造	8月5日	1.599	1.599	1.01%	-2.02%	7.89%	12.84%	19.51%	36.55%	10.50%	-6.16%	16.55%	59.90%	35.62%
385	9398	华富成长企业	8月5日	0.9406	1.0816	-0.47%	-1.05%	8.54%	7.89%	8.65%	36.50%	-7.04%	-14.85%	13.68%	5.12%	34.35%
386	3853	金鹰信息产业	8月5日	2.7916	3.7501	1.45%	-0.58%	7.48%	9.02%	7.03%	36.48%	-4.31%	-12.07%	12.08%	278.67%	35.51%
387	14455	中银成长优选	8月5日	0.8771	0.8771	1.08%	1.32%	11.93%	11.03%	15.67%	36.43%	-2.58%	-21.79%	15.82%	-26.32%	35.10%
388	16450	南方新材料股	8月5日	0.9184	0.9184	1.01%	-1.31%	3.28%	12.54%	4.92%	36.42%	-2.01%	---	6.23%	-8.16%	34.31%
389	12210	申万菱信智能	8月5日	0.7302	0.7302	0.30%	-0.56%	6.13%	2.24%	5.57%	36.41%	-13.85%	-30.26%	7.84%	-26.98%	34.72%
390	11426	广发优势成长	8月5日	0.4493	0.4493	0.92%	-0.90%	5.72%	18.83%	23.81%	36.28%	-11.99%	-36.83%	21.24%	-55.07%	35.17%
391	16291	华安大国新经	8月5日	2.9	2.9	0.42%	-0.68%	7.09%	12.06%	9.64%	36.28%	-0.07%	---	8.70%	-13.10%	34.76%
392	1790	国泰智能汽车	8月5日	1.914	1.914	1.58%	0.68%	5.22%	2.52%	-1.64%	36.23%	-16.38%	-33.43%	10.83%	91.40%	34.50%
393	5970	国泰消费优选	8月5日	2.1505	2.1505	0.35%	-0.15%	-1.11%	0.72%	13.91%	36.12%	26.49%	43.29%	10.17%	115.05%	34.79%
394	12244	广发金融地产	8月5日	0.8854	0.8854	1.12%	-1.66%	2.31%	15.97%	21.72%	36.07%	4.39%	9.74%	19.50%	-11.46%	36.05%
395	15627	圆信永丰弘阳	8月5日	0.9598	0.9598	1.07%	-0.36%	8.59%	10.25%	9.62%	36.01%	14.51%	---	14.97%	-4.02%	35.07%
396	15628	圆信永丰弘阳	8月5日	0.9598	0.9598	1.07%	-0.36%	8.59%	10.25%	9.62%	36.01%	14.51%	---	14.97%	-4.02%	35.07%
397	14536	诺安高端制造	8月5日	1.573	1.573	1.03%	-2.05%	7.81%	12.68%	19.26%	35.96%	9.54%	-7.42%	16.17%	-13.86%	35.02%
398	5885	金鹰信息产业	8月5日	2.7385	3.677	1.46%	-0.59%	7.45%	8.90%	6.81%	35.94%	-5.08%	-13.12%	11.82%	254.82%	34.97%
399	9341	易方达均衡成	8月5日	1.1115	1.1115	1.14%	0.26%	10.10%	21.69%	20.91%	35.91%	7.64%	-6.88%	22.57%	11.15%	34.65%
400	18009	长盛医疗量化	8月5日	2.2322	2.2322	-0.01%	-2.95%	12.23%	14.98%	30.79%	35.87%	25.73%	---	25.98%	12.00%	34.75%
401	11722	前海开源深圳	8月5日	0.9441	0.9441	1.08%	-0.30%	9.41%	10.33%	5.01%	35.86%	15.23%	23.12%	5.46%	-5.59%	36.75%
402	11498	富国沪深30	8月5日	0.9079	0.9079	0.83%	0.50%	4.57%	11.36%	13.90%	35.85%	9.24%	5.23%	15.19%	-9.21%	36.44%
403	8264	南方ESG股	8月5日	1.2965	1.2965	1.08%	-1.08%	8.48%	18.86%	25.18%	35.84%	24.30%	-5.78%	24.22%	29.65%	35.69%
404	12211	申万菱信智能	8月5日	0.7181	0.7181	0.28%	-0.57%	6.09%	2.13%	5.36%	35.82%	-14.55%	-31.11%	7.58%	-28.19%	34.17%
405	11229	创金合信数字	8月5日	1.5312	1.5312	0.28%	-0.49%	12.87%	16.89%	12.36%	35.70%	4.78%	-2.87%	13.68%	53.12%	34.41%
406	20487	华富成长企业	8月5日	0.9316	0.9316	-0.46%	-1.06%	8.48%	7.72%	8.31%	35.66%	---	---	13.26%	13.62%	33.54%
407	11323	国泰智能汽车	8月5日	1.8788	1.8788	1.58%	0.68%	5.18%	2.39%	-1.84%	35.65%	-17.09%	-34.24%	10.58%	-26.00%	33.91%
408	978	景顺长城量化	8月5日	1.783	1.836	0.73%	-0.17%	6.96%	14.74%	14.59%	35.59%	8.39%	-1.16%	12.78%	85.85%	34.16%
409	12245	广发金融地产	8月5日	0.8709	0.8709	1.13%	-1.66%	2.27%	15.84%	21.48%	35.53%	3.54%	8.43%	19.22%	-12.91%	35.49%
410	4075	交银医药创新	8月5日	2.6841	2.8051	0.24%	-3.02%	8.69%	21.22%	34.32%	35.51%	13.85%	-2.36%	31.50%	181.75%	34.27%
411	1717	工银前沿医疗	8月5日	3.458	3.458	0.49%	-1.45%	9.43%	19.78%	33.57%	35.45%	7.32%	-0.12%	31.43%	245.80%	34.45%
412	6604	嘉实消费精选	8月5日	1.5992	1.5992	1.13%	1.26%	-0.65%	1.66%	19.50%	35.43%	-9.30%	-16.83%	12.91%	59.92%	35.15%
413	8265	南方ESG股	8月5日	1.257	1.257	1.09%	-1.09%	8.42%	18.67%	24.81%	35.41%	23.16%	-7.20%	23.78%	25.70%	35.26%
414	8618	永赢医药健康	8月5日	1.1782	1.1782	-1.23%	1.68%	22.25%	47.63%	32.37%	35.41%	17.29%	15.35%	27.95%	17.82%	33.39%
415	831	工银医疗保健	8月5日	2.957	2.957	0.61%	-1.20%	10.38%	17.43%	31.25%	35.39%	6.75%	-3.18%	29.75%	195.70%	33.98%
416	8619	永赢医药健康	8月5日	1.166	1.166	-1.23%	1.68%	22.22%	47.56%	32.24%	35.16%	16.83%	14.66%	27.81%	16.60%	33.12%
417	1685	汇添富沪港深	8月5日	1.123	1.123	1.26%	-1.14%	5.94%	10.31%	16.25%	35.14%	-1.92%	-7.34%	21.01%	12.30%	36.29%
418	11723	前海开源深圳	8月5日	0.936	0.936	1.08%	-0.30%	9.40%	10.30%	4.96%	35.12%	14.50%	22.21%	5.04%	-6.40%	36.01%
419	11499	富国沪深30	8月5日	0.8853	0.8853	0.82%	0.49%	4.52%	11.19%	13.57%	35.04%	7.92%	3.36%	14.78%	-11.47%	35.64%
420	8166	工银消费股票	8月5日	1.2664	1.2664	1.32%	-1.02%	2.31%	1.37%	12.49%	35.00%	3.40%	2.05%	10.61%	26.64%	35.03%
421	1521	国寿安保成长	8月5日	1.269	1.675	1.28%	1.60%	6.55%	20.40%	13.81%	35.00%	-5.51%	-21.20%	11.32%	68.52%	32.60%
422	1605	国富沪港深成	8月5日	1.8138	1.8138	0.58%	-1.83%	7.08%	16.46%	19.20%	34.94%	11.67%	-7.88%	19.91%	81.38%	34.43%
423	10892	中银证券精选	8月5日	0.4709	0.4709	0.06%	-1.18%	15.47%	28.10%	20.47%	34.93%	-23.46%	-44.52%	23.11%	-52.91%	32.02%
424	6605	嘉实消费精选	8月5日	1.5472	1.5472	1.12%	1.25%	-0.69%	1.56%	19.24%	34.79%	-10.19%	-18.06%	12.61%	54.72%	34.49%
425	10120	九泰久福量化	8月5日	0.7552	0.7552	0.76%	-1.09%	3.96%	9.12%	6.56%	34.78%	4.82%	-16.94%	6.68%	-24.48%	32.65%
426	5662	嘉实金融精选	8月5日	1.3258	1.3258	1.19%	0.49%	1.02%	15.22%	16.63%	34.75%	17.49%	14.87%	13.87%	32.58%	36.43%
427	1421	南方量化成长	8月5日	1.1827	1.1827	1.11%	2.68%	12.39%	26.01%	26.72%	34.73%	2.40%	-18.71%	23.61%	18.27%	34.66%
428	14046	交银医药创新	8月5日	2.7559	2.7559	0.24%	-3.03%	8.63%	21.03%	33.92%	34.70%	12.49%	-4.11%	31.03%	-18.30%	33.47%
429	10685	工银前沿医疗	8月5日	3.364	3.364	0.51%	-1.46%	9.40%	19.59%	33.17%	34.67%	6.05%	-1.90%	31.00%	2.56%	33.65%
430	160322	华夏港股通精	8月5日	1.1397	1.1897	0.97%	-1.91%	5.25%	11.05%	16.88%	34.57%	20.34%	5.86%	19.12%	18.87%	35.34%
431	17916	国寿安保成长	8月5日	0.844	0.844	1.20%	1.56%	6.57%	20.23%	13.59%	34.39%	-6.43%	---	11.05%	-15.60%	32.08%
432	10893	中银证券精选	8月5日	0.4625	0.4625	0.06%	-1.20%	15.42%	27.94%	20.22%	34.37%	-24.06%	-45.17%	22.81%	-53.75%	31.47%
433	1039	嘉实先进制造	8月5日	1.657	1.657	0.85%	-1.89%	6.15%	13.03%	14.59%	34.28%	-6.60%	-19.41%	11.66%	65.70%	31.82%
434	2168	嘉实智能汽车	8月5日	2.122	2.122	0.52%	-3.41%	2.36%	5.68%	4.69%	34.22%	-23.39%	-44.65%	2.41%	112.20%	32.79%
435	10141	朱雀企业优选	8月5日	0.9999	0.9999	0.65%	-1.84%	6.58%	6.55%	9.24%	34.18%	-2.34%	-13.76%	14.01%	-0.01%	32.60%
436	12445	华富新能源股	8月5日	0.8224	0.8224	0.75%	-1.14%	8.27%	11.59%	17.47%	34.18%	-1.70%	-17.87%	16.92%	-17.76%	31.77%
437	11146	创金合信气候	8月5日	1.1494	1.1494	0.81%	-0.28%	11.44%	13.63%	12.30%	34.13%	12.06%	-19.71%	9.70%	14.94%	33.06%
438	10121	九泰久福量化	8月5日	0.7382	0.7382	0.76%	-1.09%	3.93%	8.98%	6.29%	34.12%	3.78%	-18.17%	6.37%	-26.18%	31.99%
439	5663	嘉实金融精选	8月5日	1.2773	1.2773	1.20%	0.48%	0.98%	15.06%	16.34%	34.09%	16.33%	13.15%	13.54%	27.73%	35.75%
440	8167	工银消费股票	8月5日	1.2117	1.2117	1.31%	-1.03%	2.24%	1.15%	12.05%	33.80%	1.68%	-0.45%	10.09%	21.17%	33.85%
441	12884	华夏港股通精	8月5日	1.1133	1.1133	0.96%	-1.92%	5.20%	10.83%	16.47%	33.78%	18.92%	4.08%	18.63%	-32.45%	34.55%
442	17946	国富沪港深成	8月5日	1.7898	1.7898	0.58%	-1.84%	7.05%	16.33%	18.96%	33.78%	10.32%	---	19.63%	5.25%	33.28%
443	5894	华夏优势精选	8月5日	1.1751	1.1751	-0.35%	-0.23%	6.10%	3.60%	-6.99%	33.75%	-2.14%	-35.23%	-11.21%	17.51%	31.38%
444	11147	创金合信气候	8月5日	1.1284	1.1284	0.79%	-0.30%	11.39%	13.50%	12.07%	33.60%	11.16%	-20.68%	9.43%	12.84%	32.52%
445	8537	兴银研究精选	8月5日	0.9402	0.9402	0.07%	-0.59%	7.91%	11.35%	8.27%	33.49%	1.93%	-11.53%	7.91%	-5.98%	31.51%
446	5612	嘉实核心优势	8月5日	1.6598	1.6598	1.28%	-0.96%	5.67%	15.49%	16.59%	33.45%	15.92%	15.02%	15.30%	65.98%	33.67%
447	17967	华富新能源股	8月5日	0.8104	0.8104	0.76%	-1.15%	8.21%	11.41%	17.13%	33.38%	-2.88%	---	16.50%	-12.96%	31.01%
448	14139	易方达高质量	8月5日	0.8561	0.8561	0.69%	-2.67%	5.51%	10.27%	12.97%	33.35%	-6.32%	-15.62%	11.34%	-14.39%	32.09%
449	1616	嘉实环保低碳	8月5日	2.276	2.276	0.57%	-2.78%	4.79%	10.86%	14.03%	33.33%	-15.07%	-31.32%	11.08%	127.60%	32.02%
450	5960	博时量化价值	8月5日	1.4334	1.6241	0.77%	-0.15%	6.71%	12.77%	16.90%	33.27%	16.67%	18.50%	13.96%	67.04%	32.97%
451	10341	招商产业精选	8月5日	1.1935	1.1935	0.79%	-1.62%	5.45%	6.51%	19.69%	33.20%	51.02%	55.22%	14.58%	19.35%	31.33%
452	6981	中金新医药股	8月5日	1.6574	1.6574	0.90%	-1.91%	10.27%	17.13%	30.01%	33.11%	8.00%	0.14%	26.33%	65.74%	31.73%
453	10142	朱雀企业优选	8月5日	0.9617	0.9617	0.65%	-1.86%	6.50%	6.32%	8.81%	33.11%	-3.90%	-15.82%	13.47%	-3.83%	31.54%
454	8538	兴银研究精选	8月5日	0.9148	0.9148	0.07%	-0.61%	7.85%	11.19%	7.99%	32.81%	0.92%	-12.85%	7.59%	-8.52%	30.85%
455	1186	富国文体健康	8月5日	2.741	2.741	1.48%	2.89%	3.12%	13.92%	14.40%	32.80%	18.25%	32.74%	14.35%	174.10%	32.42%
456	8134	鹏华优选价值	8月5日	1.5085	1.625	0.78%	-0.07%	3.34%	9.57%	17.53%	32.79%	25.25%	47.48%	14.20%	66.91%	33.86%
457	206012	鹏华价值精选	8月5日	3.105	3.105	0.55%	-1.11%	3.88%	9.83%	11.57%	32.75%	3.50%	-7.62%	11.33%	210.50%	32.07%
458	1178	前海开源再融	8月5日	1.279	1.859	0.95%	0.47%	5.97%	12.99%	11.61%	32.68%	-13.46%	-2.44%	7.75%	91.34%	31.05%
459	4851	广发医疗保健	8月5日	2.0748	2.0748	-0.55%	-2.85%	8.53%	15.93%	31.77%	32.65%	13.94%	-14.05%	28.36%	107.48%	31.15%
460	7005	中金新医药股	8月5日	1.6108	1.6108	0.90%	-1.91%	10.24%	17.00%	29.76%	32.58%	7.14%	-1.06%	26.03%	61.08%	31.20%
461	7130	中庚小盘价值	8月5日	2.5435	2.5435	0.50%	0.15%	7.74%	12.48%	18.27%	32.43%	9.90%	14.12%	11.94%	154.35%	30.47%
462	19561	富国致航量化	8月5日	1.1413	1.1413	0.74%	-0.19%	5.31%	12.83%	14.02%	32.43%	---	---	11.89%	14.13%	31.49%
463	14140	易方达高质量	8月5日	0.8476	0.8476	0.70%	-2.68%	5.48%	10.15%	12.76%	32.42%	-6.79%	-16.38%	10.90%	-15.24%	31.19%
464	17300	安信数字经济	8月5日	0.9983	0.9983	0.70%	-1.12%	5.45%	5.52%	9.78%	32.42%	-1.83%	---	11.87%	-0.17%	33.11%
465	960	招商医药健康	8月5日	2.068	2.068	0.15%	-1.38%	13.81%	24.80%	34.99%	32.31%	8.50%	-12.37%	32.14%	106.80%	29.25%
466	12930	中庚价值先锋	8月5日	1.0375	1.0375	0.17%	0.22%	8.04%	10.24%	14.31%	32.22%	-9.57%	8.30%	9.53%	3.75%	30.18%
467	5961	博时量化价值	8月5日	1.3762	1.5417	0.76%	-0.17%	6.63%	12.53%	16.43%	32.19%	14.82%	15.70%	13.42%	57.76%	31.91%
468	9163	广发医疗保健	8月5日	2.031	2.031	-0.55%	-2.86%	8.48%	15.80%	31.50%	32.11%	13.03%	-15.08%	28.05%	9.77%	30.63%
469	14187	华夏量化优选	8月5日	0.9406	0.9406	0.61%	-0.56%	4.67%	10.62%	11.75%	32.09%	10.91%	-1.45%	11.10%	-5.94%	30.77%
470	8128	湘财长源股票	8月5日	0.9	1.3922	-0.18%	-1.29%	6.01%	13.28%	4.29%	32.04%	-6.46%	-12.23%	5.36%	31.91%	30.95%
471	1749	招商中国机遇	8月5日	1.53	1.53	0.00%	-0.58%	9.68%	11.03%	10.07%	32.01%	4.72%	-25.62%	16.00%	53.00%	30.66%
472	11125	富国文体健康	8月5日	2.668	2.668	1.44%	2.89%	3.05%	13.77%	14.11%	32.01%	16.86%	30.40%	14.02%	22.84%	31.69%
473	20258	鹏华优选价值	8月5日	1.4047	1.4047	0.78%	-0.08%	3.29%	9.39%	17.19%	31.96%	---	---	13.80%	40.47%	33.03%
474	10342	招商产业精选	8月5日	1.148	1.148	0.79%	-1.64%	5.38%	6.29%	19.22%	31.94%	48.38%	51.27%	14.05%	14.80%	30.07%
475	15537	红塔红土新能	8月5日	0.734	0.734	0.62%	-2.70%	2.41%	11.38%	7.96%	31.94%	-11.32%	---	7.26%	-26.60%	28.93%
476	17301	安信数字经济	8月5日	0.9896	0.9896	0.69%	-1.13%	5.41%	5.41%	9.57%	31.93%	-2.61%	---	11.50%	-1.04%	32.60%
477	5635	博时量化多策	8月5日	1.445	1.6441	0.65%	0.03%	8.35%	13.96%	17.92%	31.90%	8.15%	12.19%	15.15%	68.62%	31.52%
478	513	富国高端制造	8月5日	3.249	3.249	0.25%	-1.40%	7.90%	18.10%	11.73%	31.75%	2.23%	-2.96%	17.04%	224.90%	31.06%
479	2121	广发沪港深新	8月5日	1.8096	1.8946	1.06%	-2.32%	6.93%	15.20%	19.77%	31.75%	33.01%	32.44%	20.35%	93.70%	32.93%
480	9265	易方达消费精	8月5日	0.9402	0.9402	0.83%	-1.34%	1.61%	4.90%	12.84%	31.63%	1.00%	-0.59%	12.45%	-5.98%	32.12%
481	19562	富国致航量化	8月5日	1.1299	1.1299	0.74%	-0.19%	5.25%	12.65%	13.68%	31.63%	---	---	11.50%	12.99%	30.70%
482	1396	建信互联网+	8月5日	1.079	1.079	-0.46%	-1.37%	6.20%	11.58%	13.94%	31.59%	1.31%	-16.87%	14.91%	7.90%	30.16%
483	1637	嘉实量化精选	8月5日	1.5029	1.8539	0.74%	-0.26%	6.56%	14.07%	15.79%	31.56%	4.05%	-1.52%	14.35%	87.48%	30.21%
484	19902	国寿安保先进	8月5日	1.1313	1.1313	1.33%	0.78%	10.54%	16.91%	2.20%	31.50%	---	---	3.75%	13.13%	30.08%
485	2952	建信多因子量	8月5日	1.3984	1.3984	0.82%	0.79%	2.77%	4.49%	8.30%	31.43%	15.96%	8.73%	1.78%	39.84%	31.58%
486	15538	红塔红土新能	8月5日	0.7257	0.7257	0.62%	-2.71%	2.38%	11.27%	7.75%	31.42%	-12.00%	---	7.00%	-27.43%	28.44%
487	8129	湘财长源股票	8月5日	0.8721	1.3596	-0.18%	-1.30%	5.97%	13.13%	4.03%	31.40%	-7.40%	-13.53%	5.05%	27.84%	30.28%
488	14188	华夏量化优选	8月5日	0.9169	0.9169	0.60%	-0.57%	4.61%	10.42%	11.37%	31.15%	9.36%	-3.49%	10.64%	-8.31%	29.85%
489	1036	嘉实企业变革	8月5日	1.557	1.557	0.58%	-0.06%	6.43%	9.88%	8.28%	31.06%	-3.29%	-12.33%	8.28%	55.70%	30.73%
490	14299	宏利先进制造	8月5日	0.8424	0.8424	-0.15%	-3.86%	4.09%	3.16%	-0.44%	31.05%	1.68%	-18.66%	1.29%	-15.76%	30.46%
491	5495	创金合信科技	8月5日	1.7273	1.7273	-0.46%	-0.10%	6.51%	2.76%	-1.39%	31.03%	-10.31%	-6.41%	2.47%	72.73%	29.37%
492	14930	富国高端制造	8月5日	3.182	3.182	0.22%	-1.43%	7.83%	17.90%	11.41%	30.95%	1.02%	-4.67%	16.64%	-14.51%	30.30%
493	756	建信潜力新蓝	8月5日	3.455	3.455	-0.55%	-0.37%	10.03%	11.13%	12.98%	30.87%	4.95%	-12.33%	17.24%	245.50%	29.40%
494	5636	博时量化多策	8月5日	1.3891	1.5567	0.64%	0.01%	8.27%	13.72%	17.46%	30.86%	6.43%	9.53%	14.60%	58.93%	30.47%
495	19903	国寿安保先进	8月5日	1.1209	1.1209	1.33%	0.77%	10.49%	16.75%	1.95%	30.81%	---	---	3.43%	12.09%	29.39%
496	14300	宏利先进制造	8月5日	0.8334	0.8334	-0.17%	-3.88%	4.06%	3.07%	-0.60%	30.67%	1.05%	-19.39%	1.10%	-16.66%	30.06%
497	10024	广发沪港深新	8月5日	1.7675	1.7675	1.06%	-2.33%	6.89%	15.09%	19.53%	30.66%	31.35%	30.31%	20.05%	1.00%	31.83%
498	7470	博道叁佰智航	8月5日	1.5064	1.6794	0.96%	-0.44%	4.48%	12.46%	13.52%	30.59%	15.14%	6.15%	10.29%	71.23%	30.75%
