序号	基金代码	基金简称	日期	单位净值	累计净值	日增长率	近1周	近1月	近3月	近6月	近1年	近2年	近3年	今年来	成立来	自定义 
4328	19743	银华富兴央企	8月5日	1.1659	1.1659	0.44%	-0.71%	5.98%	13.68%	14.39%	19.48%	---	---	8.81%	16.59%	---
4329	2304	平安安心灵活	8月5日	0.8101	1.0901	0.55%	-0.69%	2.45%	2.45%	3.28%	19.47%	-20.19%	-32.51%	2.74%	2.17%	19.22%
4330	9908	湘财长泽灵活	8月5日	1.3231	1.4639	0.43%	-0.27%	1.00%	3.59%	4.30%	19.47%	1.14%	34.75%	4.14%	49.63%	19.98%
4331	14132	华泰柏瑞聚优	8月5日	0.4835	0.4835	0.83%	0.25%	10.74%	7.88%	11.30%	19.47%	-30.87%	-54.40%	13.10%	-51.65%	19.41%
4332	50026	博时医疗保健	8月5日	2.652	2.791	0.91%	0.15%	9.27%	10.68%	18.98%	19.46%	-1.56%	-17.33%	16.42%	196.85%	18.18%
4333	1858	建信鑫利灵活	8月5日	2.2769	2.2769	0.84%	-1.54%	2.69%	5.96%	1.66%	19.46%	0.54%	-15.94%	1.43%	127.69%	19.36%
4334	11341	博时战略新材	8月5日	0.9294	0.9294	0.12%	-2.13%	8.31%	11.76%	11.84%	19.46%	6.96%	-3.44%	15.05%	-7.06%	18.77%
4335	1252	中海进取收益	8月5日	1.314	1.314	0.69%	-0.98%	5.71%	15.77%	13.18%	19.45%	-19.93%	-25.17%	6.40%	31.40%	19.24%
4336	14833	汇添富盈鑫混	8月5日	1.585	1.585	0.51%	-1.12%	5.18%	7.90%	5.32%	19.44%	-12.04%	-30.79%	5.60%	-13.62%	17.49%
4337	1943	前海开源沪港	8月5日	1.187	1.799	-0.17%	-0.84%	7.03%	7.71%	7.81%	19.42%	12.62%	12.83%	9.20%	77.55%	18.94%
4338	2383	大成趋势回报	8月5日	1.31	1.5	0.69%	0.46%	0.61%	6.94%	5.56%	19.42%	20.63%	21.76%	6.50%	54.15%	19.09%
4339	860036	光大阳光混合	8月5日	2.0756	2.0756	0.27%	0.43%	4.05%	8.53%	12.22%	19.42%	-32.03%	-39.22%	9.88%	-33.92%	18.82%
4340	12178	银华富饶精选	8月5日	0.5924	0.5924	0.89%	-1.40%	-1.13%	5.99%	13.33%	19.41%	-5.47%	-18.97%	12.62%	-40.76%	19.73%
4341	11875	博时先进制造	8月5日	0.7689	0.7689	0.93%	-0.29%	5.91%	12.66%	8.30%	19.41%	1.37%	-13.61%	10.17%	-23.11%	18.75%
4342	20266	长城产业优选	8月5日	1.192	1.192	0.50%	-0.15%	6.32%	10.24%	12.09%	19.41%	---	---	15.63%	19.20%	---
4343	519224	海富通欣荣混	8月5日	1.259	1.5749	0.82%	-0.32%	3.95%	11.04%	10.67%	19.40%	1.48%	-8.54%	9.00%	58.10%	18.94%
4344	14214	光大核心资产	8月5日	0.9568	0.9568	0.83%	0.64%	4.76%	7.38%	12.76%	19.39%	-1.97%	-2.24%	13.12%	-4.32%	19.82%
4345	19255	大成内需增长	8月5日	3.941	3.941	-0.58%	-1.10%	1.55%	7.30%	8.51%	19.39%	---	---	5.32%	-0.71%	19.42%
4346	10382	浙商智选价值	8月5日	0.9975	1.0157	1.23%	-1.32%	4.43%	13.02%	13.42%	19.38%	-11.26%	-11.60%	9.34%	1.39%	18.95%
4347	17669	大成卓远视野	8月5日	1.1921	1.1921	0.31%	-0.33%	4.56%	9.41%	17.21%	19.38%	---	---	16.05%	19.21%	---
4348	8425	国联品牌优选	8月5日	0.7142	0.7142	0.46%	0.25%	-2.48%	-3.49%	13.33%	19.37%	-14.10%	-27.69%	7.79%	-28.58%	18.86%
4349	14141	大成新能源混	8月5日	0.9387	0.9387	1.16%	-3.27%	4.33%	10.92%	5.07%	19.37%	-5.24%	-15.74%	2.85%	-6.13%	18.34%
4350	4092	博时沪港深价	8月5日	1.1257	1.1257	0.34%	-0.38%	1.10%	3.60%	6.24%	19.36%	3.47%	-5.74%	6.85%	12.57%	18.88%
4351	7048	平安安心灵活	8月5日	0.8055	1.0855	0.55%	-0.69%	2.45%	2.43%	3.23%	19.35%	-20.34%	-32.71%	2.68%	-1.47%	19.10%
4352	19730	华夏国企红利	8月5日	1.1448	1.1448	1.13%	0.32%	2.35%	10.86%	10.84%	19.35%	---	---	5.87%	14.48%	18.90%
4353	16857	银河景气行业	8月5日	0.7854	0.7854	0.68%	-2.43%	3.75%	3.52%	-0.96%	19.34%	-9.12%	---	-2.66%	-21.46%	17.07%
4354	180013	银华领先策略	8月5日	1.1767	3.0175	0.56%	-0.04%	-0.32%	3.99%	11.64%	19.33%	-17.90%	-31.59%	10.94%	222.50%	18.55%
4355	1301	大成睿景灵活	8月5日	2.179	2.179	0.46%	-0.64%	5.42%	15.35%	11.00%	19.33%	9.00%	-3.88%	15.11%	117.90%	18.68%
4356	12891	安信鑫发优选	8月5日	2.1962	2.1962	0.26%	-0.54%	3.88%	6.85%	9.87%	19.33%	7.41%	-1.64%	6.94%	4.09%	18.41%
4357	13812	景顺长城景气	8月5日	0.7298	0.7298	0.83%	-0.61%	7.85%	13.36%	4.18%	19.33%	-12.20%	-17.95%	5.02%	-27.02%	18.40%
4358	2103	招商康泰灵活	8月5日	0.877	1.136	0.00%	0.00%	5.41%	9.90%	10.59%	19.32%	6.30%	-4.26%	12.15%	11.26%	19.00%
4359	4218	前海开源裕和	8月5日	1.5635	1.6035	0.25%	0.10%	2.08%	6.17%	9.46%	19.31%	18.13%	18.51%	10.48%	61.20%	19.42%
4360	14482	华夏融盛可持	8月5日	0.878	0.878	0.78%	-2.22%	4.61%	7.74%	5.89%	19.31%	7.88%	-9.78%	5.16%	-12.20%	20.01%
4361	5067	融通逆向策略	8月5日	1.5263	1.5663	0.66%	1.17%	4.89%	10.01%	5.67%	19.30%	4.25%	-4.16%	9.86%	58.81%	19.23%
4362	501202	华泰紫金创新	8月5日	1.0219	1.0219	0.33%	-0.31%	6.06%	21.55%	14.70%	19.30%	4.78%	-7.90%	11.76%	2.19%	18.66%
4363	10273	嘉实价值长青	8月5日	0.9116	0.9116	1.01%	0.43%	1.42%	8.69%	9.10%	19.30%	6.01%	4.78%	7.35%	-8.84%	19.54%
4364	10846	南方卓越优选	8月5日	0.8692	0.8692	1.01%	-0.06%	0.80%	9.82%	10.67%	19.30%	23.69%	10.50%	7.75%	-13.08%	19.59%
4365	16246	天弘新价值混	8月5日	1.4295	1.6638	1.44%	0.23%	4.33%	11.71%	8.36%	19.29%	5.25%	6.03%	5.04%	7.12%	18.36%
4366	519957	长信睿进混合	8月5日	0.8687	0.8687	0.50%	-0.66%	5.60%	10.38%	11.83%	19.28%	-0.96%	-16.31%	9.33%	-13.13%	19.05%
4367	6567	中泰星元灵活	8月5日	2.7912	2.7912	0.48%	-0.66%	2.73%	6.94%	8.73%	19.28%	10.41%	23.19%	5.26%	179.12%	19.31%
4368	10404	博道盛利6个	8月5日	1.1066	1.1066	0.35%	0.55%	2.09%	5.13%	5.97%	19.28%	10.16%	11.53%	5.43%	10.66%	18.67%
4369	11530	泓德优质治理	8月5日	0.6928	0.6928	0.83%	-0.01%	4.67%	13.26%	11.54%	19.28%	3.99%	-17.97%	7.96%	-30.72%	19.06%
4370	10179	大成企业能力	8月5日	1.0022	1.0022	0.51%	-0.62%	1.73%	3.91%	7.39%	19.27%	11.85%	28.65%	6.36%	0.22%	20.02%
4371	17889	东方阿尔法招	8月5日	0.5022	0.5022	-0.18%	-1.06%	4.43%	11.16%	3.31%	19.26%	-22.75%	---	-0.08%	-24.02%	15.95%
4372	350009	天治研究驱动	8月5日	1.6497	2.3896	0.00%	-0.64%	-1.33%	-1.39%	1.18%	19.25%	3.77%	6.98%	1.28%	171.03%	18.92%
4373	11231	光大保德信锦	8月5日	1.2082	1.2082	0.53%	0.70%	0.60%	3.12%	6.86%	19.25%	15.73%	17.41%	7.73%	20.82%	18.93%
4374	5474	泰康均衡优选	8月5日	1.5817	1.5817	0.94%	-0.26%	3.75%	6.08%	7.00%	19.24%	-2.92%	-14.21%	5.18%	58.17%	18.92%
4375	121006	国投瑞银稳健	8月5日	2.686	3.782	0.57%	-0.30%	5.39%	11.40%	9.08%	19.22%	5.54%	-1.83%	9.26%	498.49%	18.95%
4376	11936	华夏阿尔法精	8月5日	0.7972	0.7972	0.19%	-2.65%	7.57%	3.04%	2.93%	19.22%	10.42%	-2.35%	0.29%	-20.28%	18.61%
4377	370027	摩根智选30	8月5日	2.6322	2.9412	0.43%	-1.28%	6.18%	13.01%	9.42%	19.21%	1.23%	-13.75%	7.76%	208.76%	18.95%
4378	18424	路博迈中国机	8月5日	0.9943	0.9943	1.22%	-0.79%	6.39%	9.61%	6.42%	19.21%	-2.67%	---	12.57%	-0.57%	18.78%
4379	13576	鹏扬品质精选	8月5日	0.9232	0.9232	0.64%	-1.22%	4.74%	7.29%	7.55%	19.20%	-5.19%	-20.54%	4.22%	-7.68%	18.39%
4380	16979	博时均衡优选	8月5日	1.0305	1.0305	0.61%	-1.27%	5.13%	12.88%	10.62%	19.20%	4.02%	---	9.06%	3.05%	18.89%
4381	520	上银新兴价值	8月5日	1.087	2.565	0.46%	-0.73%	2.26%	6.78%	6.57%	19.19%	4.02%	9.57%	3.43%	244.36%	18.67%
4382	18755	兴业均衡优选	8月5日	1.1311	1.1311	0.58%	-0.93%	3.07%	7.82%	8.62%	19.19%	---	---	9.01%	13.11%	18.70%
4383	519956	长信睿进混合	8月5日	0.8024	0.8024	0.50%	-0.67%	5.59%	10.36%	11.79%	19.17%	-1.12%	-16.51%	9.26%	-19.76%	18.96%
4384	2593	富国美丽中国	8月5日	2.232	2.332	0.90%	-0.58%	3.72%	7.88%	10.17%	19.17%	-6.77%	-12.68%	7.00%	143.87%	18.85%
4385	12533	嘉实价值驱动	8月5日	0.9927	0.9927	0.88%	0.47%	0.86%	7.52%	6.47%	19.16%	6.13%	12.16%	6.01%	-0.73%	19.27%
4386	12170	华夏永顺一年	8月5日	1.0654	1.0654	0.13%	-0.88%	3.21%	3.84%	7.00%	19.16%	11.67%	11.92%	7.69%	6.54%	19.11%
4387	519223	海富通欣荣混	8月5日	1.2459	1.5618	0.83%	-0.32%	3.90%	10.95%	10.53%	19.15%	1.08%	-9.09%	8.85%	56.65%	18.68%
4388	13092	摩根均衡优选	8月5日	0.6969	0.6969	0.53%	-2.11%	5.43%	9.20%	8.79%	19.15%	3.44%	-21.58%	9.20%	-30.31%	19.01%
4389	217001	招商安泰偏股	8月5日	0.3716	3.8393	0.65%	-2.49%	1.12%	5.75%	6.84%	19.14%	-6.23%	-24.36%	5.09%	672.96%	18.16%
4390	9636	华泰柏瑞景气	8月5日	1.0344	1.0344	0.76%	-1.04%	5.55%	8.28%	12.18%	19.14%	-3.11%	-12.23%	11.31%	3.44%	18.65%
4391	11182	长盛成长龙头	8月5日	0.5565	0.5565	1.09%	-0.04%	2.22%	5.52%	5.10%	19.14%	-14.45%	-26.46%	1.87%	-44.35%	18.51%
4392	743	红塔红土盛世	8月5日	1.4462	2.1542	0.29%	0.03%	2.69%	6.50%	7.37%	19.12%	18.73%	19.82%	8.22%	157.52%	18.78%
4393	160910	大成创新成长	8月5日	0.959	3.034	0.21%	-0.31%	3.01%	5.50%	7.39%	19.12%	0.26%	4.36%	4.79%	99.82%	18.25%
4394	13854	大成匠心卓越	8月5日	1.3792	1.3792	0.33%	-0.75%	0.50%	3.26%	5.97%	19.12%	19.91%	38.46%	5.36%	37.92%	19.43%
4395	6240	国联医疗健康	8月5日	1.409	1.409	0.89%	1.03%	8.23%	19.30%	29.43%	19.11%	3.72%	-9.45%	24.94%	40.90%	16.36%
4396	9345	中银顺兴回报	8月5日	0.933	0.933	0.92%	-0.30%	3.41%	8.39%	12.15%	19.11%	8.34%	-5.90%	12.63%	-6.70%	19.13%
4397	12582	交银品质增长	8月5日	0.7325	0.7325	0.90%	-0.18%	2.02%	-3.38%	8.23%	19.11%	-22.69%	-26.51%	2.45%	-26.75%	18.22%
4398	10338	国投瑞银远见	8月5日	0.9622	0.9622	0.69%	0.63%	6.33%	12.14%	8.09%	19.10%	5.56%	4.58%	7.40%	-3.78%	18.28%
4399	13394	信澳价值精选	8月5日	0.7781	0.7781	0.87%	-0.84%	4.60%	7.86%	9.58%	19.10%	-7.82%	-12.60%	4.82%	-22.19%	19.05%
4400	18871	银河乐活优萃	8月5日	0.938	0.938	0.28%	-0.77%	1.20%	9.91%	10.85%	19.10%	-14.64%	---	6.89%	-16.53%	18.95%
4401	7502	前海开源裕和	8月5日	1.5811	1.6211	0.25%	0.10%	2.07%	6.11%	9.35%	19.08%	17.66%	17.80%	10.34%	62.93%	19.19%
4402	5477	长安鑫禧灵活	8月5日	0.3591	0.3591	0.45%	-2.07%	5.46%	13.10%	0.03%	19.06%	-26.50%	-55.58%	-1.62%	-64.09%	16.89%
4403	10028	华泰柏瑞创新	8月5日	2.136	2.723	0.14%	-1.29%	4.81%	10.56%	6.06%	19.06%	-13.14%	-26.22%	4.60%	-21.07%	18.54%
4404	19337	万家国企动力	8月5日	1.0408	1.0408	0.95%	-0.45%	1.91%	13.08%	12.98%	19.06%	---	---	15.67%	4.08%	19.34%
4405	16520	中银稳进策略	8月5日	1.4339	1.4339	0.63%	-0.85%	2.66%	11.54%	12.88%	19.04%	19.76%	---	13.77%	15.95%	19.39%
4406	18244	嘉实产业精选	8月5日	1.1904	1.1904	0.19%	-2.98%	8.15%	18.60%	15.43%	19.04%	---	---	14.46%	19.04%	---
4407	16062	大成多策略混	8月5日	1.3606	1.3606	0.88%	3.13%	7.82%	14.51%	11.91%	19.03%	0.56%	3.00%	10.50%	6.38%	17.54%
4408	2071	长安产业精选	8月5日	1.0938	1.1438	0.35%	-2.24%	6.31%	11.46%	13.17%	19.02%	-11.53%	-41.24%	10.35%	10.63%	18.29%
4409	5357	富国国企改革	8月5日	1.3906	1.3906	0.70%	-1.07%	3.86%	8.90%	12.14%	19.02%	2.36%	-17.73%	11.09%	39.06%	19.33%
4410	11800	申万菱信价值	8月5日	0.7416	0.7416	0.65%	0.07%	5.96%	14.82%	14.67%	19.02%	-0.19%	-18.69%	17.66%	-25.84%	19.04%
4411	970069	兴证资管金麒	8月5日	0.7531	0.7531	0.74%	0.08%	2.38%	4.13%	9.56%	19.01%	-12.50%	-14.51%	7.40%	-24.69%	19.20%
4412	13430	交银趋势混合	8月5日	4.522	4.805	0.44%	1.18%	4.91%	9.85%	14.07%	19.00%	4.86%	3.97%	12.16%	10.07%	18.36%
4413	17084	鹏华安锦一年	8月5日	1.0739	1.0739	0.00%	0.85%	4.98%	8.41%	12.53%	19.00%	8.62%	---	12.12%	7.39%	18.48%
4414	19073	建信鑫利灵活	8月5日	2.2499	2.2499	0.84%	-1.54%	2.65%	5.85%	1.47%	19.00%	---	---	1.21%	4.06%	18.90%
4415	19761	中信建投质选	8月5日	1.1837	1.1837	0.58%	-0.12%	5.24%	9.94%	13.44%	19.00%	---	---	11.18%	18.37%	18.33%
4416	110025	易方达资源行	8月5日	1.46	1.46	0.55%	-1.55%	3.99%	12.48%	11.03%	18.99%	22.79%	7.67%	12.39%	46.00%	18.41%
4417	2043	天治研究驱动	8月5日	1.5223	2.0259	0.00%	-0.65%	-1.35%	-1.45%	1.08%	18.99%	3.35%	7.46%	1.16%	93.59%	18.67%
4418	519008	汇添富优势精	8月5日	2.3467	7.8769	0.29%	-0.81%	5.73%	10.79%	9.07%	18.99%	-9.40%	-20.50%	7.74%	1320.31%	18.51%
4419	19744	银华富兴央企	8月5日	1.1604	1.1604	0.44%	-0.71%	5.94%	13.56%	14.17%	18.99%	---	---	8.56%	16.04%	---
4420	377530	摩根行业轮动	8月5日	2.2775	2.6325	0.63%	-2.87%	6.85%	13.21%	11.55%	18.98%	-1.00%	-37.80%	9.06%	169.56%	18.13%
4421	10300	南方产业升级	8月5日	0.6977	0.6977	0.78%	-1.22%	6.57%	10.87%	8.74%	18.98%	-8.74%	-20.34%	6.10%	-30.23%	18.52%
4422	11980	国富匠心精选	8月5日	0.9736	0.9736	1.15%	-0.83%	4.58%	10.98%	7.93%	18.98%	4.56%	-4.07%	8.50%	-2.64%	18.47%
4423	10791	海富通均衡甄	8月5日	0.9051	0.9051	0.67%	-0.91%	6.22%	15.49%	11.33%	18.97%	0.57%	-11.40%	9.83%	-9.49%	17.41%
4424	121002	国投瑞银景气	8月5日	1.6164	4.0097	0.30%	0.38%	4.50%	9.94%	8.41%	18.96%	2.37%	-2.92%	8.24%	807.16%	18.61%
4425	2307	银华多元视野	8月5日	2.009	2.009	0.60%	-0.20%	4.36%	7.84%	5.79%	18.95%	-7.03%	-17.53%	4.09%	100.90%	18.32%
4426	9591	博时研究精选	8月5日	0.9785	1.0647	0.73%	-1.17%	4.22%	12.54%	10.32%	18.95%	11.29%	5.97%	10.74%	6.12%	18.74%
4427	420005	天弘周期策略	8月5日	2.0218	2.3928	0.74%	0.37%	3.58%	10.54%	12.73%	18.94%	-23.32%	-17.24%	12.06%	174.91%	17.85%
4428	162212	宏利红利先锋	8月5日	1.043	1.883	0.00%	0.10%	9.56%	20.02%	17.59%	18.93%	9.44%	-3.48%	13.99%	96.78%	17.32%
4429	13934	长江红利回报	8月5日	1.0403	1.0403	1.07%	-0.54%	0.56%	9.81%	8.47%	18.93%	5.57%	14.60%	5.23%	4.03%	19.14%
4430	11472	鹏华致远成长	8月5日	0.5913	0.5913	0.82%	-0.86%	3.81%	8.69%	7.16%	18.90%	-21.99%	-27.34%	6.58%	-40.87%	18.73%
4431	571002	诺德灵活配置	8月5日	1.258	2.528	0.86%	-1.33%	5.43%	3.16%	8.42%	18.89%	-6.81%	-17.58%	6.47%	165.00%	18.30%
4432	3717	中银量化精选	8月5日	1.062	1.062	1.00%	-0.65%	3.08%	8.26%	9.45%	18.89%	-9.21%	-13.94%	5.02%	6.20%	19.69%
4433	270041	广发消费品精	8月5日	3.091	3.091	0.42%	0.78%	5.28%	7.48%	10.24%	18.88%	-7.81%	-17.81%	6.04%	209.10%	18.11%
4434	270006	广发策略优选	8月5日	2.4386	3.6986	0.41%	-0.30%	4.49%	13.00%	12.25%	18.86%	-18.37%	-31.99%	9.92%	425.19%	17.99%
4435	460007	华泰柏瑞行业	8月5日	2.403	2.403	0.12%	-0.74%	11.10%	17.16%	15.75%	18.84%	-7.83%	-30.37%	12.66%	140.30%	16.31%
4436	5827	易方达蓝筹精	8月5日	1.8621	1.8621	1.12%	-0.35%	6.50%	2.26%	8.68%	18.84%	-12.39%	-14.71%	6.85%	86.21%	18.30%
4437	5876	易方达鑫转增	8月5日	2.2592	2.2592	0.64%	0.48%	5.56%	11.73%	8.91%	18.84%	6.60%	3.13%	9.44%	125.92%	18.74%
4438	8371	华安汇智精选	8月5日	1.0581	1.0581	0.47%	-2.55%	6.01%	9.77%	12.77%	18.83%	-2.81%	-23.80%	10.44%	5.81%	18.26%
4439	10274	嘉实价值长青	8月5日	0.8949	0.8949	1.02%	0.43%	1.39%	8.58%	8.87%	18.83%	5.17%	3.53%	7.08%	-10.51%	19.05%
4440	161818	银华消费主题	8月5日	1.194	1.3989	0.58%	-0.65%	2.09%	1.16%	9.30%	18.82%	-15.07%	-17.01%	6.97%	102.34%	18.43%
4441	13078	方正富邦策略	8月5日	0.9156	0.9156	0.65%	0.62%	3.33%	8.97%	10.19%	18.82%	1.49%	-1.96%	7.19%	-8.44%	18.37%
4442	15192	汇添富社会责	8月5日	1.408	1.408	0.50%	-1.33%	5.39%	12.10%	10.17%	18.82%	-9.69%	-36.72%	9.06%	-40.31%	18.82%
4443	14922	华夏ESG可	8月5日	0.9058	0.9058	0.75%	-1.77%	5.04%	7.82%	4.97%	18.82%	3.27%	-11.33%	5.66%	-9.42%	19.40%
4444	14215	光大核心资产	8月5日	0.9403	0.9403	0.84%	0.63%	4.71%	7.25%	12.49%	18.81%	-2.92%	-3.67%	12.79%	-5.97%	19.25%
4445	90018	大成新锐产业	8月5日	5.918	6.418	0.48%	-0.62%	5.45%	15.32%	10.89%	18.81%	9.39%	-3.02%	15.45%	715.52%	18.22%
4446	620007	金元顺安优质	8月5日	1.3163	1.4706	0.51%	-0.99%	3.62%	12.16%	16.59%	18.80%	-20.38%	-16.36%	16.03%	47.89%	18.12%
4447	5478	长安鑫禧灵活	8月5日	0.3539	0.3539	0.45%	-2.08%	5.42%	13.03%	-0.06%	18.80%	-26.79%	-55.85%	-1.72%	-64.61%	16.68%
4448	12940	中泰星元灵活	8月5日	2.7471	2.7471	0.48%	-0.67%	2.69%	6.82%	8.52%	18.80%	9.53%	21.73%	5.01%	36.05%	18.84%
4449	14977	华安生态优先	8月5日	2.578	2.578	0.08%	0.04%	1.98%	13.47%	12.87%	18.80%	-18.44%	-33.59%	8.55%	-24.00%	18.53%
4450	10751	宝盈优质成长	8月5日	0.509	0.509	1.96%	3.20%	2.87%	14.69%	10.22%	18.79%	-26.33%	-45.57%	10.20%	-49.10%	14.61%
4451	4505	博时新兴消费	8月5日	1.613	1.613	0.44%	-0.12%	0.50%	5.29%	14.80%	18.78%	-9.48%	-14.20%	8.91%	61.30%	18.52%
4452	6241	国联医疗健康	8月5日	1.3768	1.3768	0.89%	1.03%	8.21%	19.17%	29.24%	18.78%	3.19%	-10.08%	24.73%	37.68%	16.04%
4453	100026	富国天合稳健	8月5日	1.5043	4.2998	0.88%	-0.58%	3.64%	7.81%	10.08%	18.77%	-7.88%	-13.37%	6.79%	843.34%	18.45%
4454	10326	博时消费创新	8月5日	0.5101	0.5101	0.47%	-0.89%	2.16%	6.56%	15.56%	18.77%	-13.10%	-25.88%	8.83%	-48.99%	18.63%
4455	970016	中信建投价值	8月5日	1.03	1.43	0.70%	-1.26%	4.04%	8.79%	10.71%	18.77%	-14.73%	-28.62%	5.85%	-45.76%	17.35%
4456	16676	南方君誉混合	8月5日	1.0606	1.0606	0.82%	-0.15%	5.11%	11.83%	10.95%	18.77%	5.91%	---	9.87%	6.06%	18.56%
4457	19184	大成趋势回报	8月5日	1.298	1.298	0.78%	0.46%	0.62%	6.83%	5.27%	18.76%	---	---	6.22%	22.45%	18.43%
4458	162203	宏利稳定混合	8月5日	1.6767	3.6167	0.95%	-0.76%	3.67%	9.97%	11.11%	18.75%	-8.42%	-24.48%	6.88%	782.28%	18.56%
4459	15775	景顺长城品质	8月5日	1.1791	1.1791	0.61%	-1.31%	3.09%	6.54%	10.23%	18.74%	-2.56%	-0.75%	7.41%	3.72%	18.61%
4460	8245	圆信永丰致优	8月5日	1.9195	1.9195	0.44%	-1.34%	2.14%	5.10%	4.82%	18.72%	-4.21%	-4.36%	3.47%	91.95%	18.09%
4461	18869	兴证全球品质	8月5日	1.1559	1.1559	0.86%	-2.13%	5.14%	15.79%	20.09%	18.72%	---	---	23.10%	15.59%	18.38%
4462	202011	南方优选价值	8月5日	0.9481	3.4811	0.60%	-1.24%	3.43%	7.74%	8.23%	18.71%	-1.34%	-13.10%	5.36%	453.36%	18.82%
4463	2190	农银新能源主	8月5日	2.2737	2.2737	0.87%	-1.91%	2.89%	6.34%	2.71%	18.71%	-21.59%	-42.51%	1.83%	127.37%	17.32%
4464	9270	融通逆向策略	8月5日	1.4862	1.4862	0.66%	1.16%	4.84%	9.86%	5.40%	18.71%	3.20%	-5.67%	9.53%	22.81%	18.63%
4465	17670	大成卓远视野	8月5日	1.1845	1.1845	0.30%	-0.35%	4.50%	9.29%	16.92%	18.71%	---	---	15.70%	18.45%	---
4466	1172	鹏华弘泽混合	8月5日	1.7296	1.7296	0.37%	1.37%	4.50%	12.52%	14.76%	18.70%	9.59%	15.80%	13.38%	72.96%	17.46%
4467	3293	易方达科瑞混	8月5日	1.8716	5.3786	1.03%	1.00%	5.66%	13.53%	12.75%	18.70%	-4.97%	-8.34%	9.46%	117.10%	17.89%
4468	17982	东财成长优选	8月5日	0.7065	0.7065	0.27%	-1.27%	3.37%	4.64%	-1.04%	18.70%	-19.05%	---	3.47%	-29.35%	19.46%
4469	240022	华宝资源优选	8月5日	3.721	3.83	0.49%	-1.14%	5.80%	15.42%	14.21%	18.69%	17.60%	7.70%	16.14%	300.84%	18.73%
4470	1375	金元顺安优质	8月5日	1.3132	1.3132	0.51%	-0.99%	3.61%	12.13%	16.53%	18.69%	-20.53%	-16.23%	15.97%	25.91%	18.00%
4471	14687	招商核心装备	8月5日	0.6197	0.6197	1.31%	0.86%	6.17%	0.54%	3.58%	18.69%	-17.70%	-38.09%	11.24%	-38.03%	17.43%
4472	12770	光大保德信创	8月5日	0.7562	0.7562	0.80%	0.46%	4.75%	7.41%	12.92%	18.69%	-3.34%	-4.66%	13.03%	-24.38%	18.97%
4473	110015	易方达行业领	8月5日	2.903	3.749	0.35%	-0.85%	7.68%	13.98%	13.75%	18.68%	-11.82%	-30.38%	11.18%	298.49%	17.86%
4474	12171	华夏永顺一年	8月5日	1.0482	1.0482	0.13%	-0.90%	3.18%	3.73%	6.78%	18.67%	10.76%	10.58%	7.44%	4.82%	18.61%
4475	6624	中泰玉衡价值	8月5日	2.5306	2.5306	0.50%	-0.51%	2.51%	6.28%	8.69%	18.66%	12.89%	25.68%	4.87%	153.06%	18.69%
4476	14734	广发睿合混合	8月5日	0.9113	0.9113	0.42%	-2.24%	-1.48%	3.26%	2.47%	18.66%	-12.53%	-7.89%	-1.60%	-8.87%	17.95%
4477	519001	银华价值优选	8月5日	1.778	5.9675	0.58%	0.12%	1.02%	4.94%	8.91%	18.65%	-19.13%	-31.25%	6.01%	583.16%	18.30%
4478	450001	国富中国收益	8月5日	1.2583	4.1407	0.59%	-0.17%	3.28%	6.47%	3.20%	18.65%	-3.76%	-4.75%	4.42%	658.93%	17.85%
4479	5475	泰康均衡优选	8月5日	1.5471	1.5471	0.93%	-0.26%	3.71%	5.94%	6.74%	18.65%	-3.89%	-15.49%	4.87%	54.71%	18.33%
4480	9969	金鹰内需成长	8月5日	0.7413	0.8916	0.34%	-0.27%	7.79%	12.59%	15.31%	18.65%	-15.93%	-35.30%	12.57%	-16.46%	18.17%
4481	10339	国投瑞银远见	8月5日	0.9448	0.9448	0.70%	0.63%	6.31%	12.04%	7.88%	18.65%	4.75%	3.36%	7.16%	-5.52%	17.83%
4482	11895	博时医疗保健	8月5日	2.583	2.583	0.90%	0.16%	9.22%	10.53%	18.65%	18.65%	-2.79%	-18.85%	16.04%	-38.26%	17.41%
4483	481006	工银红利混合	8月5日	0.772	1.7173	1.06%	-0.31%	3.36%	8.92%	8.72%	18.64%	13.63%	-12.27%	8.37%	62.30%	19.56%
4484	2011	华夏红利混合	8月5日	2.463	4.936	0.86%	-0.04%	0.04%	5.44%	6.39%	18.64%	-9.25%	-23.72%	3.40%	827.61%	17.90%
4485	824	圆信永丰双利	8月5日	0.8204	2.5964	0.49%	-1.11%	1.77%	5.17%	4.63%	18.64%	-6.52%	-19.77%	2.85%	224.33%	18.03%
4486	11454	华泰柏瑞景气	8月5日	1.0156	1.0156	0.76%	-1.04%	5.53%	8.17%	11.96%	18.64%	-3.94%	-13.36%	11.04%	-22.67%	18.16%
4487	40011	华安核心优选	8月5日	2.0204	3.5504	0.85%	-0.95%	6.71%	13.34%	10.67%	18.62%	-5.60%	-22.72%	7.19%	434.59%	17.69%
4488	12971	东吴消费成长	8月5日	0.7812	0.7812	1.27%	0.06%	3.17%	4.27%	11.60%	18.60%	-10.38%	-16.23%	5.60%	-21.88%	18.11%
4489	14483	华夏融盛可持	8月5日	0.8622	0.8622	0.77%	-2.23%	4.56%	7.57%	5.57%	18.60%	6.59%	-11.40%	4.79%	-13.78%	19.30%
4490	519727	交银成长30	8月5日	2.501	2.961	1.09%	2.00%	-0.40%	8.08%	11.06%	18.59%	9.93%	2.92%	8.69%	258.63%	19.49%
