序号	基金代码	基金简称	日期	单位净值	累计净值	日增长率	近1周	近1月	近3月	近6月	近1年	近2年	近3年	今年来	成立来	自定义 
3063	4672	华夏短债债券	8月5日	1.1081	1.2502	0.02%	0.11%	0.09%	0.54%	0.97%	1.78%	4.89%	7.26%	1.03%	26.58%	1.79%
3064	3584	建信稳定鑫利	8月5日	1.0922	1.2977	0.01%	0.04%	0.07%	0.32%	-0.16%	1.78%	5.63%	8.13%	-0.13%	32.39%	1.83%
3065	6902	长盛安鑫中短	8月5日	1.1461	1.2076	0.02%	0.13%	0.08%	0.74%	1.10%	1.78%	5.06%	8.20%	1.19%	21.38%	1.79%
3066	6545	兴银中短债A	8月5日	1.2381	1.2381	0.02%	0.11%	0.01%	0.50%	0.91%	1.78%	5.66%	8.29%	1.00%	23.80%	1.78%
3067	7057	中泰蓝月短债	8月5日	1.1668	1.1668	0.01%	0.05%	0.14%	0.53%	0.98%	1.78%	3.84%	6.02%	1.09%	16.67%	1.78%
3068	8994	汇添富多策略	8月5日	1.1461	1.1461	-0.01%	0.26%	-0.34%	0.28%	0.36%	1.78%	6.82%	8.43%	0.63%	14.61%	1.84%
3069	8646	天弘增利短债	8月5日	1.1459	1.1518	0.01%	0.10%	0.13%	0.55%	0.91%	1.78%	4.63%	7.72%	0.97%	15.20%	1.78%
3070	13066	国泰利泽90	8月5日	1.1214	1.1214	0.00%	0.04%	0.08%	0.44%	0.86%	1.78%	4.74%	7.79%	0.94%	12.14%	1.78%
3071	15720	平安元悦60	8月5日	1.0914	1.0914	0.02%	0.08%	0.06%	0.54%	0.98%	1.78%	6.31%	8.85%	1.08%	9.14%	1.79%
3072	15816	浦银稳鑫12	8月5日	1.0947	1.0947	0.00%	0.05%	0.02%	0.35%	0.59%	1.78%	4.84%	8.36%	0.65%	9.47%	1.79%
3073	14911	东方红短债债	8月5日	1.0721	1.0921	0.01%	0.08%	0.08%	0.53%	0.95%	1.78%	4.66%	7.99%	1.01%	9.29%	1.78%
3074	970200	国信安泰中短	8月5日	1.125	1.125	0.01%	0.06%	0.09%	0.50%	0.92%	1.78%	5.49%	---	0.98%	8.24%	1.78%
3075	16408	中泰稳固30	8月5日	1.0794	1.0794	0.02%	0.11%	0.03%	0.50%	0.87%	1.78%	5.40%	---	0.92%	7.94%	1.79%
3076	15834	汇添富鑫和纯	8月5日	1.0429	1.0879	0.01%	0.21%	-0.44%	-0.27%	-0.32%	1.78%	5.72%	8.27%	-0.25%	9.01%	1.87%
3077	2169	永赢稳益债券	8月5日	1.1338	1.3355	0.02%	0.20%	-0.18%	0.46%	0.46%	1.77%	6.35%	8.74%	0.53%	36.97%	1.80%
3078	2275	中邮纯债聚利	8月5日	1.0215	1.499	0.00%	0.11%	-0.47%	-0.14%	0.20%	1.77%	5.06%	26.71%	0.22%	56.21%	1.78%
3079	6907	银华安鑫短债	8月5日	1.0697	1.1747	0.01%	0.07%	0.07%	0.55%	0.85%	1.77%	4.48%	6.87%	0.82%	18.48%	1.79%
3080	13373	中银证券安业	8月5日	1.0925	1.0977	0.01%	0.08%	0.05%	0.47%	0.68%	1.77%	5.24%	6.97%	0.62%	9.79%	1.80%
3081	13493	景顺长城30	8月5日	1.0867	1.0867	0.01%	0.09%	0.10%	0.51%	0.96%	1.77%	4.67%	7.66%	1.05%	8.67%	1.77%
3082	16744	长城永利债券	8月5日	1.0846	1.0846	0.00%	0.12%	-0.06%	0.24%	-0.23%	1.77%	6.25%	---	-0.05%	8.46%	1.82%
3083	12564	景顺长城90	8月5日	1.0813	1.0813	0.02%	0.11%	0.09%	0.53%	1.00%	1.77%	5.23%	---	1.07%	8.13%	1.78%
3084	18011	交银稳安90	8月5日	1.0713	1.0713	0.01%	0.09%	0.07%	0.61%	1.00%	1.77%	6.12%	---	1.07%	7.13%	1.76%
3085	19931	泰康悦享30	8月5日	1.0465	1.0465	0.00%	0.04%	0.11%	0.46%	0.83%	1.77%	---	---	0.94%	4.65%	1.76%
3086	504	中信建投景和	8月5日	1.0978	1.3888	0.01%	0.07%	0.04%	0.30%	0.60%	1.76%	5.34%	7.49%	0.66%	44.55%	1.76%
3087	5882	财通资管鸿达	8月5日	1.2388	1.2388	0.01%	0.08%	0.09%	0.51%	0.87%	1.76%	4.66%	7.04%	0.90%	23.88%	1.76%
3088	6067	中加颐睿纯债	8月5日	1.0198	1.2404	0.02%	0.23%	-0.24%	0.47%	0.93%	1.76%	6.13%	8.44%	1.03%	26.55%	1.81%
3089	6630	招商鑫悦中短	8月5日	1.1527	1.2252	0.01%	0.10%	0.06%	0.42%	0.64%	1.76%	4.98%	7.32%	0.69%	23.52%	1.77%
3090	8695	平安元盛超短	8月5日	1.1466	1.1466	0.01%	0.06%	0.05%	0.27%	0.72%	1.76%	4.04%	6.13%	0.78%	14.66%	1.77%
3091	8266	华夏鼎明债券	8月5日	1.0913	1.1293	0.01%	0.10%	0.06%	0.49%	0.82%	1.76%	4.30%	6.15%	0.81%	12.94%	1.76%
3092	10145	格林中短债债	8月5日	1.0159	1.1587	0.03%	0.14%	0.03%	0.67%	1.02%	1.76%	5.31%	7.93%	1.15%	16.33%	1.78%
3093	10035	平安高等级债	8月5日	1.0708	1.1428	-0.01%	0.28%	-0.33%	-0.05%	-0.21%	1.76%	4.03%	5.82%	-0.02%	11.04%	1.78%
3094	12230	华安众鑫90	8月5日	1.1213	1.1213	0.03%	0.09%	0.08%	0.55%	0.91%	1.76%	5.20%	7.98%	0.99%	12.13%	1.76%
3095	970057	国联金如意3	8月5日	1.1424	1.1424	0.01%	0.11%	0.03%	0.52%	0.90%	1.76%	5.48%	8.72%	0.96%	14.24%	1.78%
3096	16160	天弘安恒60	8月5日	1.0906	1.0906	0.01%	0.10%	0.08%	0.57%	0.94%	1.76%	5.38%	9.06%	1.03%	9.06%	1.77%
3097	12267	中泰稳固周周	8月5日	1.1177	1.1177	0.03%	0.12%	0.04%	0.53%	0.91%	1.76%	5.32%	7.95%	0.98%	11.77%	1.78%
3098	21790	华宝宝嘉30	8月5日	1.0184	1.0184	0.01%	0.26%	-0.09%	0.41%	0.76%	1.76%	---	---	0.80%	1.84%	1.76%
3099	21807	财通资管鸿运	8月5日	1.1468	1.1668	0.02%	0.09%	0.10%	0.56%	0.79%	1.76%	---	---	0.84%	2.04%	1.77%
3100	660016	农银汇理金聚	8月5日	1.1518	1.1518	-0.01%	0.15%	-0.36%	-0.03%	0.85%	1.75%	4.24%	6.63%	0.81%	15.18%	1.75%
3101	541005	汇丰晋信平稳	8月5日	1.1197	1.4541	0.01%	0.09%	0.05%	0.54%	0.84%	1.75%	4.39%	6.39%	0.87%	52.12%	1.76%
3102	783	博时季季享持	8月5日	1.1608	1.1863	0.03%	0.08%	0.03%	0.37%	0.61%	1.75%	4.59%	6.78%	0.71%	18.98%	1.78%
3103	2578	博时裕泉纯债	8月5日	1.1215	1.2643	0.01%	0.12%	0.05%	0.49%	0.76%	1.75%	4.18%	6.18%	0.72%	28.47%	1.75%
3104	519783	交银裕隆纯债	8月5日	1.369	1.398	0.02%	0.22%	-0.11%	0.62%	0.62%	1.75%	6.03%	8.16%	0.76%	40.12%	1.78%
3105	550019	中信保诚优质	8月5日	1.1052	1.6552	0.26%	0.37%	1.20%	2.69%	2.58%	1.75%	4.96%	6.82%	2.53%	79.54%	1.77%
3106	6367	交银裕祥纯债	8月5日	1.1234	1.2304	0.01%	0.25%	-0.30%	0.38%	0.05%	1.75%	6.47%	8.76%	0.38%	24.57%	1.80%
3107	6646	汇添富短债债	8月5日	1.1548	1.1978	0.01%	0.06%	0.07%	0.37%	0.76%	1.75%	4.36%	6.60%	0.83%	20.09%	1.75%
3108	6677	中银稳汇短债	8月5日	1.0952	1.1946	0.01%	0.08%	0.04%	0.50%	0.79%	1.75%	5.04%	7.65%	0.84%	20.38%	1.76%
3109	2754	博时裕创纯债	8月5日	1.0171	1.3528	0.02%	0.17%	-0.02%	0.46%	0.64%	1.75%	5.51%	7.55%	0.63%	41.14%	1.75%
3110	7117	华泰紫金丰泰	8月5日	1.1922	1.2075	0.01%	0.06%	0.08%	0.53%	0.96%	1.75%	4.39%	6.58%	0.99%	20.96%	1.75%
3111	7296	天弘安益债券	8月5日	1.0676	1.22	0.00%	0.17%	-0.18%	0.53%	0.57%	1.75%	7.59%	10.47%	0.73%	23.64%	1.82%
3112	8784	南方乐元中短	8月5日	1.1021	1.1271	-0.01%	0.16%	-0.19%	0.08%	0.13%	1.75%	5.27%	7.41%	0.06%	12.89%	1.79%
3113	7715	南方贺元利率	8月5日	1.1043	1.1733	0.00%	0.30%	-0.37%	0.01%	-0.12%	1.75%	5.00%	6.85%	-0.12%	18.09%	1.79%
3114	7926	万家家享中短	8月5日	1.0439	1.2467	0.01%	0.10%	-0.01%	0.51%	0.94%	1.75%	5.22%	8.09%	0.95%	15.54%	1.77%
3115	11659	汇添富中高等	8月5日	1.1354	1.1354	0.01%	0.32%	-0.03%	0.55%	0.62%	1.75%	5.72%	9.63%	0.76%	13.54%	1.78%
3116	3074	宏利汇利债券	8月5日	1.1609	1.3339	-0.01%	0.20%	-0.30%	0.17%	-0.04%	1.75%	6.63%	10.26%	0.19%	35.36%	1.81%
3117	14638	银华安鑫短债	8月5日	1.0696	1.1146	0.01%	0.07%	0.06%	0.55%	0.83%	1.75%	4.46%	6.84%	0.81%	9.55%	1.77%
3118	15404	嘉实90天滚	8月5日	1.0957	1.0957	0.01%	0.06%	0.10%	0.48%	0.89%	1.75%	5.02%	8.88%	1.00%	9.56%	1.75%
3119	16140	汇添富稳瑞3	8月5日	1.0704	1.0704	0.01%	0.07%	0.12%	0.48%	0.89%	1.75%	4.87%	7.02%	0.93%	7.04%	1.76%
3120	5993	光大保德信超	8月5日	1.1004	1.1682	0.00%	0.05%	0.05%	0.33%	0.66%	1.75%	4.36%	6.10%	0.80%	17.61%	1.79%
3121	19520	路博迈中国绿	8月5日	1.0725	1.0725	0.01%	0.27%	-0.30%	0.42%	0.63%	1.75%	---	---	0.71%	7.25%	1.77%
3122	20083	易方达投资级	8月5日	1.1548	1.2258	0.01%	0.20%	-0.07%	0.59%	0.81%	1.75%	---	---	0.81%	6.44%	1.78%
3123	20952	方正富邦瑞福	8月5日	1.039	1.039	0.00%	0.43%	-0.02%	0.34%	0.86%	1.75%	---	---	1.18%	3.90%	1.77%
3124	21703	信澳稳宁30	8月5日	1.0197	1.0197	0.01%	0.15%	-0.10%	0.15%	0.47%	1.75%	---	---	0.47%	1.97%	---
3125	4907	长安泓沣中短	8月5日	1.1465	1.392	0.02%	0.09%	0.08%	0.68%	1.19%	1.74%	6.31%	10.55%	1.29%	40.59%	1.75%
3126	5468	华泰紫金智盈	8月5日	1.1256	1.2723	0.01%	0.18%	-0.16%	0.72%	0.82%	1.74%	5.72%	7.95%	0.85%	28.04%	1.77%
3127	6805	富国短债债券	8月5日	1.1494	1.181	0.01%	0.07%	0.07%	0.51%	0.86%	1.74%	4.40%	6.58%	0.87%	18.12%	1.75%
3128	9483	鹏华普利债券	8月5日	1.1362	1.1788	0.01%	0.06%	-0.06%	0.59%	0.91%	1.74%	5.28%	7.23%	1.05%	18.34%	1.77%
3129	12611	东方臻善纯债	8月5日	1.0105	1.0885	0.00%	0.08%	0.09%	0.50%	0.80%	1.74%	4.17%	6.03%	0.80%	9.06%	1.75%
3130	13563	银华季季盈3	8月5日	1.1071	1.1071	0.01%	0.09%	0.05%	0.50%	0.85%	1.74%	4.19%	6.90%	0.85%	10.71%	1.76%
3131	14688	招商招景纯债	8月5日	1.0907	1.1307	0.01%	0.09%	0.05%	0.45%	0.71%	1.74%	4.11%	6.07%	0.66%	9.48%	1.76%
3132	13858	信澳优享债券	8月5日	1.0109	1.0809	0.00%	0.12%	-0.08%	0.16%	0.09%	1.74%	3.90%	6.34%	0.00%	8.22%	1.76%
3133	13258	南方通元6个	8月5日	1.004	1.004	-0.01%	0.29%	-0.23%	0.61%	1.41%	1.74%	0.31%	0.60%	0.71%	0.40%	1.41%
3134	13673	国联安恒悦9	8月5日	1.1013	1.1013	0.01%	0.10%	0.01%	0.47%	0.66%	1.74%	5.18%	8.44%	0.70%	10.13%	1.73%
3135	15810	国泰君安君添	8月5日	1.0412	1.0932	-0.01%	0.16%	-0.05%	0.57%	0.73%	1.74%	5.29%	8.45%	0.79%	9.39%	1.74%
3136	14924	天弘优利短债	8月5日	1.0945	1.0945	0.01%	0.08%	0.07%	0.57%	0.96%	1.74%	4.90%	8.62%	1.05%	9.45%	1.74%
3137	15845	红土创新丰泽	8月5日	1.0546	1.0701	0.01%	0.10%	-0.07%	0.28%	0.54%	1.74%	5.27%	---	0.42%	7.09%	1.77%
3138	16025	工银稳健丰瑞	8月5日	1.0675	1.0675	0.01%	0.11%	-0.05%	0.39%	0.72%	1.74%	4.20%	---	0.76%	6.75%	1.74%
3139	17441	英大安旸纯债	8月5日	1.0426	1.0646	0.00%	0.22%	-0.22%	0.12%	-0.12%	1.74%	4.67%	---	-0.05%	6.56%	1.77%
3140	16967	南方旺元60	8月5日	1.091	1.126	0.02%	0.09%	-0.01%	0.56%	0.72%	1.74%	4.35%	---	0.79%	6.80%	1.74%
3141	6549	国金惠盈纯债	8月5日	1.2911	1.3281	0.00%	0.68%	-0.91%	0.17%	-0.63%	1.73%	10.48%	14.68%	0.10%	33.72%	1.82%
3142	7017	平安如意中短	8月5日	1.0914	1.2357	0.01%	0.08%	0.08%	0.51%	1.04%	1.73%	5.05%	7.49%	1.02%	24.37%	1.75%
3143	519189	万家信用恒利	8月5日	1.1591	1.5566	0.01%	0.16%	-0.03%	0.61%	0.91%	1.73%	6.59%	9.79%	0.84%	62.74%	1.76%
3144	1941	融通通源短融	8月5日	1.2064	1.3434	0.01%	0.09%	0.10%	0.44%	0.84%	1.73%	4.10%	6.54%	1.01%	31.61%	1.77%
3145	9405	平安惠隆纯债	8月5日	1.0842	1.1892	0.01%	0.22%	-0.24%	0.03%	-0.17%	1.73%	4.45%	6.68%	-0.06%	12.39%	1.74%
3146	11008	国寿安保尊弘	8月5日	1.1274	1.1274	0.00%	0.07%	0.06%	0.45%	0.86%	1.73%	5.55%	8.29%	0.93%	12.74%	1.76%
3147	14465	长盛安鑫中短	8月5日	1.1457	1.1856	0.02%	0.13%	0.08%	0.74%	1.10%	1.73%	5.02%	8.16%	1.18%	10.85%	1.74%
3148	13228	中邮鑫享30	8月5日	1.0772	1.0772	0.01%	0.06%	0.09%	0.55%	0.80%	1.73%	4.23%	6.20%	0.82%	7.72%	1.80%
3149	14637	国联安中短债	8月5日	1.0244	1.0814	0.02%	0.15%	0.01%	0.59%	0.90%	1.73%	5.27%	7.34%	0.91%	8.28%	1.74%
3150	7447	平安惠泰纯债	8月5日	1.0432	1.2376	0.00%	0.11%	-0.38%	-0.24%	-0.39%	1.73%	7.83%	10.02%	-0.29%	24.94%	1.75%
3151	253021	国联安增利债	8月5日	1.404	1.6315	0.12%	0.28%	0.23%	1.28%	0.81%	1.73%	3.48%	4.02%	0.95%	73.30%	1.75%
3152	17008	诺德中短债债	8月5日	1.1	1.1	0.02%	0.17%	-0.06%	0.57%	0.93%	1.73%	7.01%	---	1.06%	10.00%	1.76%
3153	18423	汇添富稳裕3	8月5日	1.0712	1.0712	0.07%	0.16%	0.20%	0.57%	0.91%	1.73%	---	---	0.94%	7.12%	1.78%
3154	18952	安信宝利债券	8月5日	1.0567	1.1307	0.01%	0.10%	0.06%	0.49%	0.80%	1.73%	7.01%	---	0.85%	7.06%	1.73%
3155	19968	博时裕景纯债	8月5日	1.137	1.137	0.03%	0.06%	0.13%	0.43%	0.55%	1.73%	---	---	0.64%	5.08%	1.74%
3156	19946	国投瑞银顺轩	8月5日	1.0531	1.0531	0.03%	0.22%	0.00%	0.75%	0.71%	1.73%	---	---	0.60%	5.31%	1.75%
3157	19963	国联安月享3	8月5日	1.0314	1.0314	0.01%	0.07%	0.09%	0.49%	0.70%	1.73%	---	---	0.72%	3.14%	1.73%
3158	167501	安信宝利债券	8月5日	1.0416	1.6116	0.01%	0.11%	0.06%	0.49%	0.80%	1.72%	7.03%	9.18%	0.84%	80.25%	1.73%
3159	163907	中海惠裕纯债	8月5日	0.795	1.532	0.00%	0.13%	0.00%	0.49%	0.85%	1.72%	6.52%	10.57%	0.85%	70.39%	1.72%
3160	2336	创金合信尊享	8月5日	1.0475	1.3232	0.00%	0.29%	-0.43%	-0.04%	-0.29%	1.72%	5.44%	7.95%	-0.19%	35.51%	1.74%
3161	5419	中欧聚瑞债券	8月5日	1.0676	1.1693	0.00%	0.20%	-0.18%	0.39%	0.07%	1.72%	6.34%	8.74%	0.13%	17.31%	1.75%
3162	6966	财通安瑞短债	8月5日	1.2028	1.2091	0.02%	0.07%	0.12%	0.54%	1.01%	1.72%	4.70%	7.69%	1.07%	21.04%	1.72%
3163	5350	诺德短债A	8月5日	1.1551	1.1551	0.02%	0.11%	0.08%	0.55%	0.88%	1.72%	5.94%	9.22%	1.02%	15.50%	1.73%
3164	7118	华泰紫金丰泰	8月5日	1.1803	1.1943	0.01%	0.06%	0.08%	0.53%	0.94%	1.72%	4.34%	6.50%	0.98%	19.61%	1.73%
3165	14477	山证资管90	8月5日	1.1101	1.1101	0.01%	0.07%	-0.02%	0.38%	0.91%	1.72%	4.80%	7.94%	0.99%	11.01%	1.72%
3166	13577	华安众悦60	8月5日	1.1148	1.1148	0.01%	0.08%	0.04%	0.45%	0.80%	1.72%	4.79%	8.02%	0.88%	11.48%	1.72%
3167	15612	东方红短债债	8月5日	1.07	1.09	0.01%	0.07%	0.07%	0.52%	0.91%	1.72%	4.54%	7.81%	0.97%	8.65%	1.72%
3168	16072	财通弘利纯债	8月5日	1.0304	1.0804	0.01%	0.23%	-0.51%	-0.14%	-0.33%	1.72%	5.93%	---	-0.09%	8.16%	1.73%
3169	21025	德邦景颐债券	8月5日	1.1146	1.1146	0.02%	0.07%	0.03%	0.58%	0.93%	1.72%	---	---	1.13%	4.01%	1.72%
3170	530028	建信短债债券	8月5日	1.1472	1.1572	0.02%	0.09%	0.08%	0.47%	0.78%	1.71%	4.46%	6.99%	0.86%	15.76%	1.71%
3171	2769	兴业短债债券	8月5日	1.1177	1.2457	0.01%	0.07%	0.06%	0.49%	0.88%	1.71%	4.32%	6.66%	0.91%	24.66%	1.71%
3172	3425	江信添福A	8月5日	1.1905	1.3705	0.01%	0.07%	0.07%	0.51%	0.94%	1.71%	4.81%	7.41%	1.03%	37.57%	1.71%
3173	3674	融通通玺债券	8月5日	1.0171	1.2817	0.01%	0.11%	-0.04%	0.32%	0.55%	1.71%	5.13%	7.27%	0.54%	31.46%	1.73%
3174	6607	泓德裕丰中短	8月5日	1.1725	1.1725	0.03%	0.10%	0.07%	0.48%	0.83%	1.71%	4.00%	5.78%	0.79%	17.25%	1.72%
3175	11489	创金合信双季	8月5日	1.1758	1.1758	0.01%	0.11%	0.02%	0.62%	1.01%	1.71%	7.22%	10.68%	1.11%	17.58%	1.73%
3176	13236	长信30天滚	8月5日	1.1289	1.1289	0.00%	0.04%	0.12%	0.48%	0.90%	1.71%	4.58%	8.37%	1.00%	12.89%	1.71%
3177	13865	平安元泓30	8月5日	1.1066	1.1066	0.02%	0.06%	0.07%	0.47%	0.92%	1.71%	5.14%	8.20%	0.99%	10.66%	1.72%
3178	16405	大成景泽中短	8月5日	1.0449	1.0749	0.00%	0.26%	-0.18%	0.43%	0.67%	1.71%	5.39%	---	0.64%	7.56%	1.72%
3179	15833	永赢宏泰短债	8月5日	1.012	1.0801	0.01%	0.10%	0.01%	0.39%	0.69%	1.71%	5.08%	8.21%	0.74%	8.26%	1.72%
3180	17305	国寿安保超短	8月5日	1.068	1.068	0.01%	0.07%	0.05%	0.41%	0.86%	1.71%	4.96%	---	0.95%	6.80%	1.71%
3181	17621	易方达富惠纯	8月5日	1.0165	1.1087	0.02%	0.13%	-0.06%	0.57%	0.89%	1.71%	5.95%	---	0.90%	8.91%	1.72%
3182	18478	富国安瑞30	8月5日	1.0533	1.0533	0.01%	0.06%	0.11%	0.60%	0.97%	1.71%	5.27%	---	0.95%	5.32%	1.74%
3183	18569	长信稳固60	8月5日	1.0547	1.0547	0.03%	0.09%	0.50%	1.15%	1.35%	1.71%	---	---	1.41%	5.47%	1.71%
3184	19446	汇添富短债债	8月5日	1.154	1.165	0.01%	0.06%	0.07%	0.38%	0.75%	1.71%	---	---	0.83%	4.26%	1.72%
3185	19851	汇添富稳宏6	8月5日	1.0308	1.0308	0.09%	0.36%	0.06%	0.45%	1.09%	1.71%	---	---	1.43%	3.08%	---
3186	519226	海富通瑞利债	8月5日	1.1436	1.2759	0.01%	0.11%	0.07%	0.47%	0.78%	1.70%	4.46%	6.39%	0.83%	29.65%	1.71%
3187	6553	国投瑞银恒泽	8月5日	1.1157	1.1927	0.02%	0.12%	0.04%	0.47%	0.82%	1.70%	4.88%	7.37%	0.90%	20.00%	1.70%
3188	6664	易方达安悦超	8月5日	1.012	1.1765	0.00%	0.04%	0.11%	0.46%	0.83%	1.70%	4.28%	6.72%	0.89%	19.02%	1.70%
3189	6662	易方达安悦超	8月5日	1.0124	1.1779	0.01%	0.05%	0.12%	0.46%	0.83%	1.70%	4.29%	6.75%	0.89%	19.17%	1.70%
3190	6626	山证资管超短	8月5日	1.1486	1.2346	0.01%	0.05%	0.05%	0.43%	0.85%	1.70%	4.68%	7.97%	0.96%	24.39%	1.70%
3191	7604	景顺长城中短	8月5日	1.1302	1.1619	0.03%	0.20%	0.04%	0.58%	0.88%	1.70%	4.77%	6.83%	0.84%	16.32%	1.72%
3192	7395	东兴兴财短债	8月5日	1.0922	1.0922	0.01%	0.15%	-0.12%	0.08%	-0.07%	1.70%	4.75%	5.23%	0.01%	9.22%	1.74%
3193	10767	建信利率债策	8月5日	1.0565	1.1515	0.02%	0.41%	-0.57%	-0.20%	-0.39%	1.70%	5.84%	8.53%	-0.25%	15.46%	1.73%
3194	11012	泰康安泽中短	8月5日	1.1086	1.1086	0.00%	0.04%	0.09%	0.37%	0.90%	1.70%	4.23%	6.86%	0.95%	10.86%	1.69%
3195	13036	南方旺元60	8月5日	1.0879	1.1229	0.01%	0.09%	-0.01%	0.54%	0.70%	1.70%	4.28%	6.93%	0.77%	10.00%	1.71%
3196	13828	华泰柏瑞鸿益	8月5日	1.0889	1.0889	0.01%	0.05%	0.06%	0.39%	1.03%	1.70%	4.61%	7.22%	1.10%	8.89%	1.70%
3197	8392	兴业优债增利	8月5日	1.0839	1.1953	0.01%	0.13%	-0.08%	0.32%	0.36%	1.70%	4.54%	5.74%	0.32%	13.92%	1.74%
3198	17123	景顺长城景泰	8月5日	1.0759	1.0932	0.03%	0.30%	-0.21%	0.65%	0.87%	1.70%	7.13%	---	1.11%	9.44%	1.76%
3199	17709	长盛盛启债券	8月5日	1.0367	1.0885	0.02%	0.09%	0.03%	0.53%	0.83%	1.70%	7.96%	---	0.95%	9.04%	1.71%
3200	19021	合煦智远诚正	8月5日	1.0513	1.0513	0.02%	0.14%	-0.14%	0.16%	-0.04%	1.70%	---	---	-0.06%	5.13%	1.75%
3201	19264	易方达安瑞短	8月5日	1.0171	1.0571	0.01%	0.05%	0.10%	0.46%	0.93%	1.70%	---	---	1.03%	3.75%	1.70%
3202	20851	东方享悦90	8月5日	1.033	1.033	0.02%	0.09%	0.07%	0.67%	1.18%	1.70%	---	---	1.29%	3.30%	1.70%
3203	2198	博时裕达纯债	8月5日	1.0868	1.3596	0.00%	0.30%	-0.31%	0.20%	0.11%	1.69%	6.08%	9.32%	0.24%	40.43%	1.72%
3204	3403	华商瑞丰短债	8月5日	1.1	1.206	0.01%	0.12%	-0.04%	0.38%	0.71%	1.69%	5.19%	7.76%	0.83%	20.81%	1.70%
3205	6948	华宝中短债债	8月5日	1.1706	1.1906	0.03%	0.17%	-0.11%	0.51%	0.81%	1.69%	4.39%	6.84%	0.85%	19.33%	1.71%
3206	12265	天弘安怡30	8月5日	1.1194	1.1194	0.01%	0.07%	0.09%	0.46%	0.87%	1.69%	4.54%	7.28%	0.97%	11.94%	1.69%
3207	12574	汇添富稳利6	8月5日	1.122	1.122	0.01%	0.07%	0.03%	0.47%	0.85%	1.69%	4.97%	7.69%	0.95%	12.20%	1.70%
3208	12957	嘉实60天滚	8月5日	1.1132	1.1132	0.01%	0.06%	0.10%	0.46%	0.86%	1.69%	4.90%	7.57%	0.95%	11.32%	1.69%
3209	13336	天弘安悦90	8月5日	1.1041	1.1041	0.02%	0.12%	0.13%	0.57%	0.94%	1.69%	4.82%	8.46%	1.00%	10.41%	1.69%
3210	14518	华夏30天滚	8月5日	1.0969	1.0969	0.01%	0.05%	0.10%	0.46%	0.80%	1.69%	4.43%	7.35%	0.86%	9.69%	1.70%
3211	17433	交银稳安60	8月5日	1.0733	1.0733	0.00%	0.07%	0.07%	0.48%	0.87%	1.69%	5.00%	---	0.93%	7.33%	1.67%
3212	970203	银河水星聚利	8月5日	1.0643	1.0643	0.01%	0.12%	0.11%	0.48%	0.91%	1.69%	4.47%	---	0.98%	6.43%	1.69%
3213	21262	百嘉百臻利率	8月5日	1.1897	1.528	-0.01%	0.03%	0.02%	0.33%	0.52%	1.69%	---	---	0.56%	52.99%	1.68%
3214	394	融通通源短融	8月5日	1.1831	1.3941	0.01%	0.10%	0.10%	0.44%	0.85%	1.68%	3.84%	5.93%	0.96%	44.12%	1.73%
3215	3277	中信保诚稳瑞	8月5日	1.0967	1.2694	-0.01%	0.08%	-0.04%	0.27%	0.58%	1.68%	4.93%	6.87%	0.56%	29.75%	1.69%
3216	4307	博时富元纯债	8月5日	1.0094	1.3009	0.03%	0.09%	0.10%	0.56%	0.90%	1.68%	4.98%	8.17%	0.89%	34.21%	1.70%
3217	4615	鹏扬利泽债券	8月5日	1.0998	1.2488	0.01%	0.13%	-0.11%	0.57%	0.80%	1.68%	4.88%	7.09%	0.80%	26.70%	1.68%
3218	6300	华宝宝丰高等	8月5日	1.0482	1.2042	0.01%	0.19%	-0.16%	0.18%	0.60%	1.68%	4.07%	6.27%	0.64%	21.91%	1.68%
3219	6077	创金合信恒利	8月5日	1.0361	1.2111	0.01%	0.08%	0.08%	0.45%	0.77%	1.68%	4.29%	6.49%	0.76%	21.97%	1.68%
3220	6806	西部利得添盈	8月5日	1.1181	1.1281	0.02%	0.07%	0.09%	0.56%	0.93%	1.68%	4.74%	7.68%	1.03%	12.92%	1.68%
3221	12240	中欧兴悦债券	8月5日	1.0737	1.1068	0.04%	0.24%	0.05%	0.51%	0.80%	1.68%	4.91%	7.25%	0.75%	10.73%	1.69%
3222	14594	汇添富稳福6	8月5日	1.0952	1.0972	0.01%	0.09%	0.07%	0.49%	0.87%	1.68%	4.56%	7.24%	0.91%	9.72%	1.69%
3223	14469	平安元和90	8月5日	1.0929	1.0929	0.02%	0.09%	0.06%	0.52%	0.93%	1.68%	4.62%	8.77%	0.99%	9.29%	1.68%
3224	15312	国金及第中短	8月5日	1.0468	1.144	0.01%	0.18%	-0.05%	0.52%	0.52%	1.68%	5.64%	8.15%	0.59%	10.11%	1.71%
3225	13737	嘉实短债债券	8月5日	1.0932	1.0932	0.00%	0.06%	0.10%	0.45%	0.90%	1.68%	4.62%	7.64%	0.99%	9.32%	1.68%
3226	15654	交银稳鑫短债	8月5日	1.1216	1.1296	0.01%	0.04%	0.12%	0.41%	0.84%	1.68%	4.79%	7.00%	0.91%	7.27%	1.68%
3227	16934	景顺长城睿丰	8月5日	1.0743	1.0743	0.00%	0.05%	0.09%	0.44%	0.78%	1.68%	5.14%	---	0.84%	7.43%	1.68%
3228	18744	长信90天滚	8月5日	1.0684	1.0684	0.01%	0.16%	0.09%	0.67%	1.19%	1.68%	6.71%	---	1.25%	6.84%	1.68%
